,RPS16 (6217)
ACH-000004,-1.0164207622790236
ACH-000005,-0.9159101022774758
ACH-000007,-1.0743165565326886
ACH-000009,-1.2797289815343724
ACH-000011,-1.1884417415370598
ACH-000012,-1.164398454905199
ACH-000013,-0.9643562980215904
ACH-000014,-1.1365506511144958
ACH-000015,-1.3269069408114578
ACH-000017,-1.0646669731989529
ACH-000018,-1.3381734682095896
ACH-000019,-1.2207237412362864
ACH-000021,-1.2371672518916377
ACH-000022,-1.2045400106396955
ACH-000025,-1.0571121658181413
ACH-000028,-1.07923739500896
ACH-000030,-1.2549114299459916
ACH-000035,-1.1986912851701876
ACH-000036,-1.1862208376616863
ACH-000037,-1.2505181969969712
ACH-000039,-1.153915715740147
ACH-000040,-1.1711155037001941
ACH-000041,-1.2443841984026325
ACH-000042,-1.3002583596157824
ACH-000045,-1.1217081820095052
ACH-000047,-0.98991183389537
ACH-000052,-1.1828375605744823
ACH-000053,-1.2508100641303534
ACH-000054,-1.2135022333040308
ACH-000055,-0.9649323242029129
ACH-000060,-1.1631652184796892
ACH-000067,-1.303587719304467
ACH-000070,-1.1631920235666813
ACH-000075,-1.3699503743543122
ACH-000078,-1.3386837951280544
ACH-000082,-1.3045091802006308
ACH-000085,-1.2785689002596916
ACH-000086,-1.2407508305047152
ACH-000087,-1.281267183517115
ACH-000092,-1.2442686879046672
ACH-000095,-1.3084414855128803
ACH-000097,-1.1314501688448817
ACH-000098,-1.3555573780601038
ACH-000099,-1.339966611434512
ACH-000108,-1.2426417641235783
ACH-000113,-1.2116788042457889
ACH-000116,-1.1487652215939586
ACH-000118,-1.2756788988595429
ACH-000120,-1.232139977425844
ACH-000123,-1.2020144422364851
ACH-000127,-1.1729786380970444
ACH-000128,-1.176430648535293
ACH-000132,-1.4124220254756574
ACH-000133,-1.1429344384158755
ACH-000137,-1.18705138676572
ACH-000138,-1.3169830195882648
ACH-000142,-1.2142553544201171
ACH-000143,-1.1984312372059729
ACH-000146,-1.236700294638673
ACH-000148,-1.2941722996553109
ACH-000150,-1.4139345711944618
ACH-000152,-1.1375348174527624
ACH-000153,-1.3905790814826704
ACH-000159,-1.0845276826156305
ACH-000160,-1.2768120972280743
ACH-000163,-1.1405161956078054
ACH-000167,-0.18390977648189905
ACH-000168,-1.1706063450311557
ACH-000169,-1.1825655991640316
ACH-000178,-1.1604532862290151
ACH-000183,-1.4318898300229568
ACH-000188,-1.1684358036190023
ACH-000189,-1.2087221759243751
ACH-000190,-1.4212595154485923
ACH-000198,-1.199846375035887
ACH-000203,-1.0219066556255207
ACH-000204,-1.2363595017005402
ACH-000206,-1.3249675276891557
ACH-000207,-1.2455337945815856
ACH-000208,-1.2416876086289699
ACH-000210,-1.633399845779527
ACH-000211,-1.1766616014021098
ACH-000215,-1.2985947573217682
ACH-000221,-1.0979673337797673
ACH-000222,-1.1178329944669412
ACH-000223,-1.0767882404919331
ACH-000226,-1.238689152607214
ACH-000227,-1.263644439581025
ACH-000228,-1.255058172903855
ACH-000231,-1.1232057602108358
ACH-000232,-1.2301894779543372
ACH-000233,-1.3093164994783704
ACH-000234,-1.1078107795961507
ACH-000235,-1.2911681712547618
ACH-000237,-1.09542996826979
ACH-000238,-1.1256030877524912
ACH-000242,-1.2985867976968473
ACH-000243,-1.2312044143651928
ACH-000244,-1.2163074244853025
ACH-000246,-1.3206533456645198
ACH-000248,-1.3331031155720163
ACH-000250,-1.2165826802271371
ACH-000251,-1.4895209115463688
ACH-000252,-1.2585490252571816
ACH-000253,-1.1971355244271078
ACH-000255,-1.329903948789138
ACH-000256,-1.0591571449399304
ACH-000257,-1.234689156373678
ACH-000258,-1.5591618779055458
ACH-000259,-1.260632828340673
ACH-000260,-1.1960372602586682
ACH-000261,-1.3046831508486632
ACH-000262,-1.0852967149117247
ACH-000263,-1.347249706446175
ACH-000264,-1.2623974831460325
ACH-000265,-1.306298871431993
ACH-000266,-1.1027975117396889
ACH-000272,-1.2498488536954382
ACH-000274,-1.2510453775608636
ACH-000277,-1.0876118786346791
ACH-000278,-0.9847122948770086
ACH-000279,-1.2857207409375675
ACH-000280,-1.105770446854228
ACH-000281,-1.2546789086002021
ACH-000288,-1.205978105789626
ACH-000291,-1.2614027375093328
ACH-000293,-1.0041116284647462
ACH-000294,-1.4852132037371126
ACH-000295,-1.2064782361347184
ACH-000296,-1.2568846868480277
ACH-000302,-1.081394316686718
ACH-000304,-1.4453215430612742
ACH-000307,-1.1535678769875397
ACH-000308,-1.3008466696395389
ACH-000310,-1.1528881344365436
ACH-000311,-1.159889437435519
ACH-000312,-1.3058912350002028
ACH-000315,-1.2577428970819873
ACH-000316,-1.3719324109099242
ACH-000317,-1.043405252988766
ACH-000318,-1.303293167434177
ACH-000319,-1.1858486062680027
ACH-000320,-1.0991240406255274
ACH-000322,-1.1493527848599383
ACH-000323,-1.2247540663991117
ACH-000324,-1.1943878025806274
ACH-000329,-1.2188399859556331
ACH-000330,-1.0369577133908925
ACH-000331,-1.1942379334293292
ACH-000332,-1.197847014370626
ACH-000334,-1.440154451495246
ACH-000335,-1.3445859483878069
ACH-000336,-1.3855286684618724
ACH-000337,-1.1852968157158716
ACH-000338,-0.9950562350857968
ACH-000339,-1.2712142660317851
ACH-000341,-1.1704683825516704
ACH-000348,-1.1529792522898359
ACH-000350,-1.2637643168726274
ACH-000352,-1.2969770872890931
ACH-000356,-1.2444197127921643
ACH-000361,-1.4358576839581592
ACH-000362,-1.195207280692928
ACH-000363,-1.2886762275719037
ACH-000364,-1.1572806963545292
ACH-000365,-1.2050036623339273
ACH-000366,-1.1654880418266522
ACH-000368,-1.243904956958462
ACH-000374,-1.2080607443845357
ACH-000375,-1.4583442131454
ACH-000376,-1.2864753041660402
ACH-000381,-1.3756332701194365
ACH-000383,-1.2933795237785708
ACH-000387,-0.9643610853268628
ACH-000389,-1.3096633691793724
ACH-000390,-1.208439981100654
ACH-000393,-1.1430019155097901
ACH-000395,-1.2121837017575334
ACH-000396,-1.2497372491078078
ACH-000397,-1.3822882537607972
ACH-000401,-1.1619722551935991
ACH-000402,-1.3492237567615128
ACH-000403,-1.2551293539504125
ACH-000404,-1.3475711251526543
ACH-000406,-1.0793488689647874
ACH-000407,-1.2274558608664614
ACH-000408,-1.4685073927892658
ACH-000410,-1.2882373674455658
ACH-000411,-1.0558685110145427
ACH-000414,-1.026958476737048
ACH-000415,-1.269558289555993
ACH-000416,-1.1045855243961082
ACH-000420,-1.1377299731186312
ACH-000421,-1.0607431665082494
ACH-000424,-1.047971693141887
ACH-000425,-1.162030554972981
ACH-000426,-1.3856323673809974
ACH-000427,-1.1974534626029332
ACH-000433,-1.0832863227960814
ACH-000435,-1.2742302303518314
ACH-000436,-1.2215594931875204
ACH-000444,-1.3096072267477104
ACH-000445,-1.4104195707797096
ACH-000448,-1.1135340240133855
ACH-000450,-0.82538442649224
ACH-000452,-1.1205561529784365
ACH-000454,-1.106500440715153
ACH-000458,-1.1370481394470686
ACH-000459,-0.9338043113145692
ACH-000460,-1.1377334915441073
ACH-000461,-1.0099217279714598
ACH-000463,-1.3130681441880228
ACH-000464,-1.4482366319646103
ACH-000466,-1.4340406331188216
ACH-000467,-1.194485826017205
ACH-000468,-1.2101679572642716
ACH-000469,-1.2932294530868038
ACH-000470,-1.055041630867554
ACH-000471,-1.2774817690575315
ACH-000472,-1.3180809517984269
ACH-000473,-1.3134364083912857
ACH-000475,-1.2582080437023566
ACH-000476,-1.1784575981147725
ACH-000477,-1.3343885429777893
ACH-000479,-1.6371375261168601
ACH-000480,-1.1884662250687323
ACH-000481,-1.0848413837903357
ACH-000483,-1.1544795047915413
ACH-000484,-1.0148172673928548
ACH-000485,-1.1924760708550286
ACH-000486,-1.3126942837449695
ACH-000487,-1.2493179310813864
ACH-000488,-1.3037991402345996
ACH-000490,-1.0122265555596683
ACH-000491,-1.3523196470068468
ACH-000495,-0.9829048729593144
ACH-000496,-1.139829292869947
ACH-000499,-1.293589160663342
ACH-000500,-1.461019910525729
ACH-000502,-1.2566737712732226
ACH-000503,-1.2005168237022616
ACH-000505,-1.3733875292497746
ACH-000507,-1.1952306865509121
ACH-000510,-1.0476008205124396
ACH-000511,-1.165808676504641
ACH-000512,-0.9440420600071222
ACH-000516,-1.3267708516962815
ACH-000517,-1.1532698375048456
ACH-000518,-1.299745331304796
ACH-000520,-1.284283662572003
ACH-000521,-1.331320799555221
ACH-000522,-1.2891681682321163
ACH-000524,-1.013212585593645
ACH-000527,-1.039668950699025
ACH-000528,-1.168398352236847
ACH-000537,-1.2539682062847142
ACH-000541,-1.1920157046213162
ACH-000542,-1.1856470038584443
ACH-000544,-1.2307465512601499
ACH-000545,-1.1974411078606293
ACH-000547,-1.4686481697546685
ACH-000548,-1.2605605863590197
ACH-000549,-1.3138271397317591
ACH-000550,-1.124877277876165
ACH-000552,-1.253078675174926
ACH-000556,-1.2135472399849152
ACH-000557,-1.3876798087719864
ACH-000569,-1.4102068825203518
ACH-000570,-1.2486166938899763
ACH-000571,-1.2071805947715484
ACH-000573,-1.2666638503792913
ACH-000576,-1.2783421796001482
ACH-000579,-1.1754537427605194
ACH-000580,-1.0498370122917642
ACH-000584,-1.1115158718082028
ACH-000585,-1.3745622835002458
ACH-000588,-1.1213038394791643
ACH-000589,-1.1346475280061818
ACH-000591,-1.2091421878323554
ACH-000593,-1.2416225673992214
ACH-000600,-1.1267405924023974
ACH-000601,-1.2929182489498752
ACH-000605,-1.0703090344062358
ACH-000606,-1.1489769874034657
ACH-000608,-1.070190879375578
ACH-000614,-1.3359250824174929
ACH-000616,-1.2097882297006075
ACH-000618,-1.2720857567370891
ACH-000619,-1.1394663507962102
ACH-000620,-1.0650036535454779
ACH-000621,-1.342943071191795
ACH-000622,-1.2492972457939755
ACH-000623,-1.300718921144061
ACH-000624,-1.3158060969184593
ACH-000627,-1.0228631751719004
ACH-000630,-1.2737613714415017
ACH-000631,-1.45158621544397
ACH-000632,-1.2094848420673778
ACH-000633,-1.2315531149998344
ACH-000637,-1.2798757683378306
ACH-000638,-1.2692867492316169
ACH-000646,-1.0307228134170003
ACH-000647,-1.1614390621427713
ACH-000648,-1.1536832222249995
ACH-000649,-1.2228238952737154
ACH-000651,-1.197987847926971
ACH-000652,-1.2213162248620684
ACH-000653,-1.1934219199406468
ACH-000657,-1.2798572371775656
ACH-000658,-1.3061107448158369
ACH-000661,-1.2332897744790037
ACH-000662,-1.2700972509865702
ACH-000663,-1.2591677987768335
ACH-000665,-1.3111473795043336
ACH-000671,-1.2184809737535136
ACH-000672,-1.0706359649207515
ACH-000673,-1.0106550826625906
ACH-000676,-1.1890788859145789
ACH-000677,-1.2937237557694103
ACH-000681,-1.182206670459748
ACH-000683,-1.1994066360461095
ACH-000684,-1.3053880065932355
ACH-000688,-1.2087677339413063
ACH-000693,-1.1740907584627716
ACH-000694,-1.236828330793205
ACH-000695,-1.2949089976929071
ACH-000696,-1.2163232683741192
ACH-000697,-1.1548962730235688
ACH-000699,-1.1211894315285793
ACH-000701,-1.2337260807218735
ACH-000706,-1.140733512967191
ACH-000711,-1.1596865171738977
ACH-000713,-1.232239562040731
ACH-000714,-1.2850988467397646
ACH-000718,-1.2385980311409808
ACH-000720,-1.1723156467677651
ACH-000721,-1.3634033307872833
ACH-000724,-1.6913881851648531
ACH-000725,-1.2245235055389498
ACH-000732,-1.1725260847809909
ACH-000734,-1.2766243909184671
ACH-000735,-1.1918355677551276
ACH-000736,-1.3026993985603286
ACH-000738,-1.2362195677106158
ACH-000746,-1.141999529272306
ACH-000747,-1.1840415684744259
ACH-000748,-1.420093701246906
ACH-000753,-1.0673317240715705
ACH-000756,-1.2526815261871052
ACH-000757,-1.3252458612696527
ACH-000758,-1.3345495167553427
ACH-000760,-1.2537799006310597
ACH-000762,-1.077639272725529
ACH-000763,-1.36329879478883
ACH-000764,-0.9558624209042668
ACH-000765,-1.2909010708591917
ACH-000766,-1.4106546711390873
ACH-000767,-1.1157680863091926
ACH-000768,-1.3233657146092497
ACH-000769,-1.3692170405009445
ACH-000770,-1.1116564320136078
ACH-000771,-1.1602702480019225
ACH-000773,-1.1423425552868296
ACH-000776,-1.2300945013791635
ACH-000777,-1.1362659190200344
ACH-000778,-1.3233842645334124
ACH-000781,-1.1340961028472605
ACH-000782,-1.1414899180728564
ACH-000783,-1.095243043643619
ACH-000784,-1.2861035247903194
ACH-000785,-1.3267976218967932
ACH-000787,-1.0091093637898283
ACH-000788,-1.1948976832032332
ACH-000791,-1.3561835934686983
ACH-000792,-1.155446390114532
ACH-000794,-1.041676310531537
ACH-000796,-1.2786313967606469
ACH-000798,-1.132770158687067
ACH-000799,-1.1843952262245243
ACH-000800,-0.8059581861632118
ACH-000802,-1.3554514178501698
ACH-000804,-1.3754773411462695
ACH-000805,-1.2638134213563317
ACH-000809,-1.0877035774604502
ACH-000810,-1.3487586427657123
ACH-000811,-1.245167600743604
ACH-000817,-1.4566538617666422
ACH-000819,-1.03140293957028
ACH-000820,-1.4747888168541738
ACH-000821,-1.42419885049398
ACH-000822,-1.160735207133866
ACH-000823,-1.1950920368470537
ACH-000824,-1.3432192430058618
ACH-000827,-1.2489295945762071
ACH-000829,-1.2368286892900568
ACH-000831,-1.4204296354908306
ACH-000832,-1.3073068549948663
ACH-000833,-1.213304804729846
ACH-000834,-1.1885121991725367
ACH-000835,-1.210204275246267
ACH-000836,-1.3709538952274216
ACH-000837,-1.2062180248214407
ACH-000838,-1.4737912382625211
ACH-000839,-1.1912415285591906
ACH-000840,-1.1922654053435495
ACH-000841,-1.2315789562991948
ACH-000843,-1.198763404213729
ACH-000846,-1.255832554096475
ACH-000847,-1.3424841389400513
ACH-000848,-1.530726048861807
ACH-000849,-0.9676430005404094
ACH-000851,-1.1854060634929988
ACH-000855,-1.3518053828106806
ACH-000856,-1.152142343527502
ACH-000858,-1.331914392255671
ACH-000859,-1.2738898364466378
ACH-000861,-1.1648760947823158
ACH-000862,-1.2407588883144114
ACH-000865,-1.1929934313025194
ACH-000866,-1.3508891677583286
ACH-000867,-1.168420229353635
ACH-000869,-1.0544781143799018
ACH-000872,-1.1588963584437604
ACH-000873,-0.8612611474370303
ACH-000876,-1.1258927749287218
ACH-000878,-1.2652841092427354
ACH-000880,-1.0676344285497106
ACH-000881,-1.2563322864419608
ACH-000882,-1.2992760150526066
ACH-000884,-1.4193245211338663
ACH-000885,-1.272601176476779
ACH-000887,-1.3665676363607808
ACH-000889,-1.18805565116551
ACH-000896,-1.324738907498633
ACH-000898,-1.2486783201083478
ACH-000900,-1.3203256824568177
ACH-000901,-1.3076254930266829
ACH-000905,-1.221727606068269
ACH-000906,-1.3326636414370745
ACH-000907,-1.1055703554304055
ACH-000910,-1.3203518557472085
ACH-000911,-1.1961119404143086
ACH-000912,-1.1174160854888446
ACH-000913,-1.1639875516624696
ACH-000915,-1.32830525883824
ACH-000916,-1.0736132389105062
ACH-000917,-1.2500125584895594
ACH-000920,-1.3535548390803982
ACH-000921,-1.271485160023666
ACH-000924,-1.1367294819074771
ACH-000926,-1.2529438208097459
ACH-000928,-1.2093263056498924
ACH-000929,-1.199116065477039
ACH-000932,-1.2043323663516097
ACH-000935,-1.2769067870083908
ACH-000936,-1.3688785837438568
ACH-000937,-1.3008044433087194
ACH-000938,-1.2855953441034742
ACH-000939,-1.1803132572624826
ACH-000941,-1.2419561298835469
ACH-000943,-1.1703623369662544
