,CREB3L4 (148327)
ACH-000004,-0.1237489113350559
ACH-000005,-0.09424055159468013
ACH-000007,-0.011803729747613866
ACH-000009,-0.2064302627261053
ACH-000011,0.04825689592048298
ACH-000012,-0.133019418779767
ACH-000013,-0.10365129004990356
ACH-000014,0.13405251902325188
ACH-000015,-0.034615745120338035
ACH-000017,-0.0860141143850321
ACH-000018,-0.11137244075570443
ACH-000019,-0.02322273492692026
ACH-000021,-0.07169919049350283
ACH-000022,0.04222670888930645
ACH-000025,-0.226898964818222
ACH-000028,0.14676048689528787
ACH-000030,-0.04909225023406751
ACH-000035,-0.34704194757891155
ACH-000036,0.0948002086929245
ACH-000037,0.09710205953191237
ACH-000039,0.009164045889918692
ACH-000040,-0.0027415853065030265
ACH-000041,0.036030591047125866
ACH-000042,-0.030920917274682817
ACH-000045,0.015360386448041975
ACH-000047,-0.04968565437710197
ACH-000052,-0.027818570933460376
ACH-000053,-0.004169482977234962
ACH-000054,-0.09888940545372983
ACH-000055,-0.04367151400563517
ACH-000060,-0.025127768923879697
ACH-000067,-0.044351773077018215
ACH-000070,0.0062021518687052895
ACH-000075,0.014473705865922773
ACH-000078,-0.05505055764700615
ACH-000082,-0.13429176619102914
ACH-000085,-0.24683421965799435
ACH-000086,-0.2638861835240906
ACH-000087,0.2325757260417596
ACH-000092,-0.1589996714572494
ACH-000095,-0.10443707677678042
ACH-000097,-0.04571381955352957
ACH-000098,-0.07174288362467042
ACH-000099,0.012677781075842331
ACH-000108,-0.06877690140785273
ACH-000113,-0.02726158249038161
ACH-000116,-0.08991984694969571
ACH-000118,-0.0018961519983860828
ACH-000120,-0.1043926315342758
ACH-000123,-0.09485247617435312
ACH-000127,-0.07099775594332433
ACH-000128,-0.009719517169623885
ACH-000132,-0.06918764523978985
ACH-000133,-0.05693243621323647
ACH-000137,-0.13265487947660284
ACH-000138,0.012332894309259108
ACH-000142,0.004821692181901308
ACH-000143,0.20721929729442165
ACH-000146,-0.12449643785521115
ACH-000148,-0.08831975001020455
ACH-000150,-0.13096819427659112
ACH-000152,-0.017254102359420702
ACH-000153,-0.010970947003414779
ACH-000159,-0.08105518341158124
ACH-000160,-0.015982198966354687
ACH-000163,-0.034541307907232636
ACH-000167,-0.041368823220117965
ACH-000168,-0.034618360923080814
ACH-000169,-0.09992774900125988
ACH-000178,0.038328728109136005
ACH-000183,0.03741705155673247
ACH-000188,-0.015963904322962415
ACH-000189,-0.2549673873827957
ACH-000190,0.003230949120726459
ACH-000198,-0.019738454332040318
ACH-000203,-0.03539854994504619
ACH-000204,-0.0765877607659326
ACH-000206,-0.02991678758504658
ACH-000207,0.03970133789296235
ACH-000208,-0.04023010399682507
ACH-000210,-0.3528445311149602
ACH-000211,-0.03665641705043793
ACH-000215,-0.055928486319273454
ACH-000221,-0.1052440007695093
ACH-000222,-0.08455571718700162
ACH-000223,-0.13840590043124887
ACH-000226,-0.08264212834143597
ACH-000227,-0.0908158544395674
ACH-000228,-0.06103479657093944
ACH-000231,-0.0906639679088735
ACH-000232,-0.12176338293717967
ACH-000233,0.10346803498131232
ACH-000234,-0.02383164549871955
ACH-000235,-0.07966731077318882
ACH-000237,0.009562257440011336
ACH-000238,-0.00029214516176451
ACH-000242,-0.1233646294291174
ACH-000243,-0.01182209039157602
ACH-000244,0.12104254025518545
ACH-000246,0.012378595701178795
ACH-000248,0.04246151395243266
ACH-000250,-0.08664027307462062
ACH-000251,-0.07650570332729446
ACH-000252,-0.02994020743000742
ACH-000253,-0.08287954722972826
ACH-000255,-0.053314771558172186
ACH-000256,-0.06412186046214033
ACH-000257,0.12808186141531375
ACH-000258,-0.323574591086204
ACH-000259,-0.11268244906191685
ACH-000260,-0.0777062809378841
ACH-000261,0.050274971602827775
ACH-000262,-0.15997901860183414
ACH-000263,0.1071392062088248
ACH-000264,-0.16682327740386854
ACH-000265,-0.06194736936032313
ACH-000266,-0.04277068220841322
ACH-000272,-0.18211048342231287
ACH-000274,-0.03975194237958179
ACH-000277,-0.0941919752723054
ACH-000278,0.05056269042613247
ACH-000279,0.009780246556413252
ACH-000280,-0.1561745207563996
ACH-000281,-0.06801522067405445
ACH-000288,-0.004729178666724411
ACH-000291,-0.021383307619983867
ACH-000293,-0.014638578670945047
ACH-000294,0.04919165384141428
ACH-000295,-0.1980464198120193
ACH-000296,-0.04419870682748513
ACH-000302,-0.11626200063923126
ACH-000304,-0.01928201324652636
ACH-000307,-0.019716061135832758
ACH-000308,-0.10427957483042842
ACH-000310,-0.03629775848288379
ACH-000311,-0.09153555751932403
ACH-000312,-0.12063403846042245
ACH-000315,-0.023646037012982398
ACH-000316,-0.015435250231168941
ACH-000317,-0.13706789215330695
ACH-000318,-0.03854492927340043
ACH-000319,-0.1624732477959313
ACH-000320,-0.04276418603238955
ACH-000322,-0.08045179973314114
ACH-000323,-0.03877971828150297
ACH-000324,-0.04894518326801439
ACH-000329,-0.15011147502203231
ACH-000330,0.13553763953125356
ACH-000331,0.05196350731439768
ACH-000332,-0.13474392565085552
ACH-000334,0.030537149331031094
ACH-000335,0.13347737732602868
ACH-000336,-0.02266058410820424
ACH-000337,-0.02510849670367441
ACH-000338,-0.43832689449400464
ACH-000339,-0.01855345323855273
ACH-000341,-0.16629509042113316
ACH-000348,-0.058796553745566166
ACH-000350,0.019213453122873803
ACH-000352,0.010913186361311262
ACH-000356,-0.05058697349344865
ACH-000361,0.0679491209804445
ACH-000362,-0.04413358257255024
ACH-000363,-0.007925626246543986
ACH-000364,-0.052335472755964535
ACH-000365,0.047925590806829635
ACH-000366,-0.07383801000081383
ACH-000368,0.07013071062289752
ACH-000374,-0.047248157251591066
ACH-000375,0.1490459626765434
ACH-000376,-0.11990794945934068
ACH-000381,0.0753110942613977
ACH-000383,-0.10153292342000456
ACH-000387,-0.0651888100874405
ACH-000389,-0.12563195478937728
ACH-000390,-0.11694633037573934
ACH-000393,-0.0020555680288352803
ACH-000395,-0.07970267910380828
ACH-000396,-0.15963279034950018
ACH-000397,-0.09503145815896076
ACH-000401,-0.09697617291244123
ACH-000402,-0.09216790077840524
ACH-000403,-0.049178069539406274
ACH-000404,0.038622966612029984
ACH-000406,-0.10180585950343277
ACH-000407,-0.08448413948790946
ACH-000408,-0.06975048654782062
ACH-000410,-0.18611030567086653
ACH-000411,0.05778542217174624
ACH-000414,-0.054394187815870486
ACH-000415,0.020493228421672057
ACH-000416,-0.16254744651995234
ACH-000420,0.06751998616434646
ACH-000421,-0.08192832803014005
ACH-000424,0.16321765440236646
ACH-000425,-0.046920309972720606
ACH-000426,-0.18763511639122876
ACH-000427,-0.11285647553359968
ACH-000433,0.014691895576720671
ACH-000435,-0.27875368381943544
ACH-000436,-0.025976725232279355
ACH-000444,-0.0459054159698862
ACH-000445,0.009959699410395857
ACH-000448,-0.10598161298332516
ACH-000450,0.06497620086450713
ACH-000452,-0.12422373929242027
ACH-000454,-0.08645471797895565
ACH-000458,-0.12207912634520315
ACH-000459,0.2356359719655774
ACH-000460,0.0037611640606972094
ACH-000461,-0.015376456931437769
ACH-000463,-0.08325204051497054
ACH-000464,-0.05013742572218484
ACH-000466,-0.04684878981123024
ACH-000467,-0.06412372589592516
ACH-000468,-0.13202097019259226
ACH-000469,-0.009093542188103373
ACH-000470,0.012846576760314971
ACH-000471,-0.11642834713577074
ACH-000472,-0.07231915464134152
ACH-000473,-0.013980180835097592
ACH-000475,-0.06976463129687001
ACH-000476,0.12379268613038773
ACH-000477,0.05339881512676397
ACH-000479,-0.16483955600231456
ACH-000480,0.0052877499221403255
ACH-000481,-0.05337683704317448
ACH-000483,0.15113093850613002
ACH-000484,-0.028176921842981238
ACH-000485,-0.12744902693131824
ACH-000486,-0.05785237314495058
ACH-000487,-0.10339071130833426
ACH-000488,-0.07640250974367795
ACH-000490,-0.09572938070949136
ACH-000491,0.12890717195010384
ACH-000495,-0.05182236076164837
ACH-000496,0.02212181041155122
ACH-000499,0.14804820623941053
ACH-000500,-0.294774972776317
ACH-000502,-0.1515165886071661
ACH-000503,0.19162082543041914
ACH-000505,-0.0925009107006233
ACH-000507,-0.06385716548373456
ACH-000510,-0.11446919475568765
ACH-000511,0.04188798345353634
ACH-000512,-0.1988108655289204
ACH-000516,-0.05020403099247104
ACH-000517,-0.0707277011368399
ACH-000518,-0.015135320003200031
ACH-000520,-0.0752249484341209
ACH-000521,-0.12298924033008853
ACH-000522,-0.0711957141159192
ACH-000524,-0.07103192818474441
ACH-000527,-0.09713579873672168
ACH-000528,0.0245104224974254
ACH-000537,-0.16078864114802907
ACH-000541,-0.1782120177199593
ACH-000542,-0.12497757628936475
ACH-000544,-0.16909818762049034
ACH-000545,-0.07898101592078778
ACH-000547,0.034063855475205865
ACH-000548,-0.008843225832425446
ACH-000549,-0.17353032166537607
ACH-000550,0.0101045159940832
ACH-000552,-0.061132853082786986
ACH-000556,-0.1254555859853999
ACH-000557,-0.11270933568569627
ACH-000569,0.02319367262126031
ACH-000570,0.055736485513021496
ACH-000571,-0.09238500281035757
ACH-000573,-0.06065947319649372
ACH-000576,-0.005579718909436754
ACH-000579,-0.08034265738409456
ACH-000580,0.07385148313490761
ACH-000584,-0.04090239960653692
ACH-000585,-0.02463628228519114
ACH-000588,-0.21580991238039335
ACH-000589,-0.007976092272091706
ACH-000591,0.17941304161119231
ACH-000593,-0.014969714761342632
ACH-000600,-0.13341557284320105
ACH-000601,-0.10136225293900984
ACH-000605,0.054833791490906746
ACH-000606,-0.11839920279123455
ACH-000608,0.2960590703813686
ACH-000614,0.015596207483019696
ACH-000616,-0.056891703263265925
ACH-000618,0.017811154899490637
ACH-000619,-0.1266566019064509
ACH-000620,-0.032107716324540035
ACH-000621,-0.016408979435867513
ACH-000622,-0.010709339819629151
ACH-000623,-0.040509162095660765
ACH-000624,-0.0015056534131722315
ACH-000627,-0.031772311583178114
ACH-000630,-0.015926609132654486
ACH-000631,-0.2898439278426385
ACH-000632,-0.019561764504805904
ACH-000633,-0.11798470981969088
ACH-000637,-0.0030002421848776325
ACH-000638,0.09485445449948343
ACH-000646,-0.0072963787817431815
ACH-000647,-0.10083481746030976
ACH-000648,0.006555240834675374
ACH-000649,-0.08359864325082866
ACH-000651,-0.04864357959639185
ACH-000652,-0.010661429866018516
ACH-000653,-0.06661719317004854
ACH-000657,-0.07687036103759833
ACH-000658,-0.10301198233079356
ACH-000661,0.0327554230454352
ACH-000662,0.1967302010570829
ACH-000663,-0.062383073790103626
ACH-000665,-0.01867383216787216
ACH-000671,-0.022834992104292302
ACH-000672,-0.18920913578148998
ACH-000673,-0.08201617503828512
ACH-000676,-0.1530927909028999
ACH-000677,-0.06398179893879638
ACH-000681,-0.030058574756589875
ACH-000683,-0.21283159682235764
ACH-000684,-0.002861761975901461
ACH-000688,-0.02744508114163303
ACH-000693,-0.03988307260207725
ACH-000694,-0.0217062368315236
ACH-000695,-0.016950637137595006
ACH-000696,-0.06496131776439994
ACH-000697,0.08183604624784549
ACH-000699,-0.09211701145058196
ACH-000701,0.013044003236275014
ACH-000706,-0.1108331201759026
ACH-000711,-0.030146818570182237
ACH-000713,-0.15817813401760675
ACH-000714,-0.21688858728931365
ACH-000718,0.08510039557834047
ACH-000720,-0.09676097711474498
ACH-000721,-0.0481605059059181
ACH-000724,-0.0067300710913901045
ACH-000725,-0.1923638243673346
ACH-000732,-0.0029487092021022922
ACH-000734,-0.08894232106560249
ACH-000735,-0.154052010589489
ACH-000736,-0.04780310837814171
ACH-000738,0.005051637695312145
ACH-000746,0.004482508129569224
ACH-000747,-0.11119015451723166
ACH-000748,-0.004222922128751856
ACH-000753,-0.16877722809866982
ACH-000756,-0.0385151975109164
ACH-000757,-0.20988243461253567
ACH-000758,-0.059192406084565274
ACH-000760,-0.11498227148302324
ACH-000762,0.06821584384754716
ACH-000763,-0.007627866324500188
ACH-000764,0.1450974620939557
ACH-000765,-0.09484930025594658
ACH-000766,-0.0065197095575011965
ACH-000767,-0.036209171676950085
ACH-000768,-0.054697446856163734
ACH-000769,-0.05382506319462813
ACH-000770,-0.009215656209702985
ACH-000771,-0.024758140505161248
ACH-000773,-0.1665439357360765
ACH-000776,-0.01983628933271009
ACH-000777,0.03634513344853599
ACH-000778,-0.0008745191017298586
ACH-000781,-0.1927495392709923
ACH-000782,-0.06729642400762012
ACH-000783,-0.04403578227880815
ACH-000784,-0.08089673752807372
ACH-000785,-0.07374374243960193
ACH-000787,-0.2339035078971814
ACH-000788,-0.13652199539341558
ACH-000791,-0.07799627647432865
ACH-000792,-0.055745472602537434
ACH-000794,0.05078111903067042
ACH-000796,-0.015459055377172081
ACH-000798,0.15238366291209562
ACH-000799,0.05388462460748583
ACH-000800,0.10105862166151157
ACH-000802,-0.14859107746324576
ACH-000804,-0.02040612795060574
ACH-000805,-0.05819364992859026
ACH-000809,0.017861341945872338
ACH-000810,0.0813574063343853
ACH-000811,-0.00028419259717583304
ACH-000817,-0.2438172204832417
ACH-000819,-0.11091245656356764
ACH-000820,-0.17729817915480756
ACH-000821,0.06875252384481287
ACH-000822,-0.11647956614232477
ACH-000823,-0.061202693399216426
ACH-000824,-0.16799904828511847
ACH-000827,-0.029818561534688606
ACH-000829,-0.015335132205203982
ACH-000831,-0.047694483219790966
ACH-000832,0.013944051000134829
ACH-000833,-0.19408552270282248
ACH-000834,-0.0405079913974528
ACH-000835,-0.0037588445644793867
