,DepMap_ID
64961,ACH-000207
104148,ACH-000321
115124,ACH-000352
117580,ACH-000358
188798,ACH-000537
199188,ACH-000560
201999,ACH-000565
204661,ACH-000572
280209,ACH-000720
280210,ACH-000720
280211,ACH-000720
365772,ACH-000799
366696,ACH-000800
376874,ACH-000812
380934,ACH-000817
380935,ACH-000817
380936,ACH-000817
385760,ACH-000823
424198,ACH-000870
453375,ACH-000894
457749,ACH-000898
509919,ACH-000930
523869,ACH-000937
523870,ACH-000937
530466,ACH-000939
530467,ACH-000939
541969,ACH-000943
569231,ACH-000953
573163,ACH-000954
581186,ACH-000956
604035,ACH-000963
625336,ACH-000969
629525,ACH-000970
637805,ACH-000972
654143,ACH-000977
691112,ACH-000984
737321,ACH-000990
748797,ACH-000991
892068,ACH-000999
939154,ACH-001127
939155,ACH-001127
1001108,ACH-001374
1002635,ACH-001377
1059771,ACH-001568
1089980,ACH-001737
1100345,ACH-002045
1148673,ACH-002198
1159339,ACH-002222
1159340,ACH-002222
