,MGAT4A (11320)
ACH-000467,-0.06262244196264095
ACH-000468,-0.0935132903035788
ACH-000469,-0.06737733225097929
ACH-000470,-0.13969072423693316
ACH-000471,-0.15825271358963344
ACH-000472,-0.10861524836384907
ACH-000473,-0.04138971554355583
ACH-000475,-0.0803895568141901
ACH-000476,-0.18355684787987125
ACH-000477,-0.18282466278402731
ACH-000479,-0.11956917031931075
ACH-000480,-0.1771799825281221
ACH-000481,-0.0938774325890437
ACH-000483,0.04812459538673915
ACH-000484,-0.020807017005353298
ACH-000485,0.008620179908347294
ACH-000486,-0.2591256302383938
ACH-000487,-0.1279063903250518
ACH-000488,-0.06529598545117668
ACH-000490,-0.15058319679504614
ACH-000491,-0.18484732881373164
ACH-000495,-0.3311565428303752
ACH-000496,-0.28098878308616243
ACH-000499,-0.2332261678259217
ACH-000500,-0.4352267696237891
ACH-000502,-0.09473807986834301
ACH-000503,-0.01874048305777944
ACH-000505,-0.1607452265845244
ACH-000507,-0.06812989711158518
ACH-000510,-0.2264867001748369
ACH-000511,-0.12716910793324893
ACH-000512,-0.12334231532395475
ACH-000516,-0.052238785430810925
ACH-000517,-0.07919122212007751
ACH-000518,-0.08822374047991323
ACH-000520,-0.1515108328911698
ACH-000521,-0.18376405416269564
ACH-000522,-0.13578715341876693
ACH-000524,-0.1015137461424064
ACH-000527,-0.04069861987779032
ACH-000528,-0.14244441608389793
ACH-000537,-0.11395624284720955
ACH-000541,0.035529836247166234
ACH-000542,-0.05997221752722154
ACH-000544,-0.10994104051628592
ACH-000545,-0.21706162449889865
ACH-000547,0.08801088158162096
ACH-000548,-0.11666603438618925
ACH-000549,-0.2522726226799814
ACH-000550,-0.06825940207665457
ACH-000552,-0.141822626212862
ACH-000556,-0.1468511351224006
ACH-000557,0.01377538462898799
ACH-000569,-0.012492258390902598
ACH-000570,-0.15830237099508246
ACH-000571,-0.08880054346323225
ACH-000573,-0.06988972832189733
ACH-000576,-0.04678790825564358
ACH-000579,-0.2284657342625669
ACH-000580,-0.1322591929755734
ACH-000584,-0.16605765975430065
ACH-000585,-0.1824997723332699
ACH-000588,-0.035636491834772355
ACH-000589,-0.2058412972884214
ACH-000591,-0.25115126600578364
ACH-000593,-0.07002540681737536
ACH-000600,-0.04062234148283336
ACH-000601,-0.14702692295551725
ACH-000605,-0.14474090853016738
ACH-000606,-0.1562825677768819
ACH-000608,-0.0806122841690381
ACH-000614,-0.03631341127105985
ACH-000616,-0.1683443740923728
ACH-000618,-0.09072489219858852
ACH-000619,-0.187847977821954
ACH-000620,-0.1840442671984545
ACH-000621,-0.09333248308651768
ACH-000622,-0.03267400799759308
ACH-000623,-0.21498738545693707
ACH-000624,-0.11069894580786198
ACH-000627,-0.06471976453372508
ACH-000630,-0.21140722693052247
ACH-000631,-0.2484290052673755
ACH-000632,-0.23620852892339006
ACH-000633,-0.12258563457580912
ACH-000637,0.13014260778676212
ACH-000638,-0.002171851102616818
ACH-000646,-0.10295982825167514
ACH-000647,-0.0999988250102624
ACH-000648,-0.07343929061546504
ACH-000649,-0.2487738952032882
ACH-000651,-0.16005864978841033
ACH-000652,0.06740907770080631
ACH-000653,-0.13327256440822574
ACH-000657,-0.14859032435766098
ACH-000658,-0.10509020176386584
ACH-000661,0.09776195444156903
ACH-000662,-0.1199927957447424
ACH-000663,-0.24055913323060935
ACH-000665,-0.2758371252447732
ACH-000671,-0.1205589303012926
ACH-000672,-0.10956231139922028
ACH-000673,-0.15847966848706932
ACH-000676,-0.13077120575814494
ACH-000677,-0.19212941363551966
ACH-000681,-0.2317872455689029
ACH-000683,-0.057284663866787135
ACH-000684,-0.2586071919693125
ACH-000688,-0.13350529812982326
ACH-000693,-0.0313844682302202
ACH-000694,-0.2038960241585218
ACH-000695,-0.3888756353876293
ACH-000696,-0.12784318166225742
ACH-000697,-0.2272756848459292
ACH-000699,-0.052242595249778916
ACH-000701,-0.20722339465790846
ACH-000706,-0.05311516639597463
ACH-000711,-0.2134476366274025
ACH-000713,-0.18539561068685675
ACH-000714,-0.062135369116368376
ACH-000718,0.019643491667179217
ACH-000720,-0.13325357581523753
ACH-000721,-0.32361444191025235
ACH-000724,-0.17578222251493014
ACH-000725,-0.2290588497039839
ACH-000732,-0.12554992758320452
ACH-000734,-0.15315940270660675
ACH-000735,-0.08651469964399261
ACH-000736,-0.07314261413849397
ACH-000738,-0.14586351147031248
ACH-000746,0.024277391103537226
ACH-000747,-0.16097610765199066
ACH-000748,-0.1507240758795765
ACH-000753,-0.13525526412667208
ACH-000756,-0.22677211267229624
ACH-000757,-0.2269080574384504
ACH-000758,-0.16465095410484795
ACH-000760,-0.1522616240722146
ACH-000762,-0.05401181816348799
ACH-000763,-0.2570683587458112
ACH-000764,-0.11679116510453293
ACH-000765,-0.02156961620105971
ACH-000766,-0.1531936033859179
ACH-000767,-0.12429871944370982
ACH-000768,-0.17557724735474725
ACH-000769,-0.1944570618208039
ACH-000770,-0.09262548779950283
ACH-000771,-0.1770302110832095
ACH-000773,0.009569593845561077
ACH-000776,-0.23993549807440864
ACH-000777,-0.10717882900649864
ACH-000778,-0.2392273939892693
ACH-000781,-0.035897966555201145
ACH-000782,-0.03182320384159118
ACH-000783,0.022224537061331942
ACH-000784,-0.13055374415494445
ACH-000785,-0.19064991365241893
ACH-000787,-0.13215767795672798
ACH-000788,-0.1253384429482679
ACH-000791,-0.0648211643108621
ACH-000792,-0.08341293241649142
ACH-000794,0.07217045864559815
ACH-000796,-0.21291512466108306
ACH-000798,-0.1156528182796691
ACH-000799,0.037259274595740674
ACH-000800,-0.013442780228321087
ACH-000802,-0.17182638510493034
ACH-000804,-0.03019803097253295
ACH-000805,-0.09881015268322514
ACH-000809,-0.2060289057920048
ACH-000810,-0.013957646040845288
ACH-000811,-0.15408241742341874
ACH-000817,-0.1377166167415272
ACH-000819,-0.1983187946917574
ACH-000820,-0.036499942992910775
ACH-000821,0.01874224229687409
ACH-000822,-0.032084592798324624
ACH-000823,-0.08316267667016315
ACH-000824,-0.018719636677028518
ACH-000827,-0.1324291725942068
ACH-000829,-0.1417514292034845
ACH-000831,-0.13163521412765916
ACH-000832,-0.11003372741850907
ACH-000833,0.10056624812083098
ACH-000834,-0.18558817666793326
ACH-000835,-0.3030477225219638
ACH-000836,-0.17019102245115794
ACH-000837,-0.1973687960675641
ACH-000838,-0.16354842539616024
ACH-000839,-0.1700851011379724
ACH-000840,-0.1025962254582665
ACH-000841,-0.1461008352757303
ACH-000843,-0.20826692466439764
ACH-000846,0.04564423191320701
ACH-000847,-0.20766515028107316
ACH-000848,-0.2664165401940583
ACH-000849,-0.1347904410520867
ACH-000851,-0.16392695100396806
ACH-000855,-0.149636255170042
ACH-000856,-0.0010470075991511024
ACH-000858,-0.11566567208910407
ACH-000859,-0.168735918526531
ACH-000861,-0.1312096836523006
ACH-000862,-0.1936169155517104
ACH-000865,-0.12165235704050716
ACH-000866,-0.2081416039334941
ACH-000867,-0.0318648843825468
ACH-000869,-0.2129290970266555
ACH-000872,-0.2563562441214761
ACH-000873,-0.029757124938218645
ACH-000876,-0.09037135958601288
ACH-000878,-0.1874046127711629
ACH-000880,-0.004673334626196358
ACH-000881,-0.09584730254775196
ACH-000882,-0.13379375087798254
ACH-000884,-0.16628576727795258
ACH-000885,-0.0002678719471449781
ACH-000887,-0.1568205562610933
ACH-000889,-0.1688651568046496
ACH-000896,-0.11471313770198242
ACH-000898,-0.21962059009016616
ACH-000900,-0.10953037656773636
ACH-000901,-0.09011923726251286
ACH-000905,-0.1348601532283931
ACH-000906,-0.10210792558023693
ACH-000907,-0.18083677959786826
ACH-000910,-0.020910959983044892
ACH-000911,-0.17801548416052204
ACH-000912,-0.1977659779495868
ACH-000913,-0.17279704053689388
ACH-000915,-0.1528067482402289
ACH-000916,0.09421190027453194
ACH-000917,-0.13056902555454028
ACH-000920,0.005227797402269747
ACH-000921,-0.02115119672942161
ACH-000924,-0.17489011502732454
ACH-000926,-0.07726508080515122
ACH-000928,-0.2275411295737135
ACH-000929,-0.0903608776154463
ACH-000932,-0.13535051836086315
ACH-000935,-0.21975349459128168
ACH-000936,-0.0951350340174692
ACH-000937,-0.01764581384982065
ACH-000938,0.030250617640325925
ACH-000939,-0.08048797260599896
ACH-000941,-0.2562823384871537
ACH-000943,-0.20129001025661103
ACH-000946,-0.2292234321507107
ACH-000947,-0.0964875674436889
ACH-000948,-0.18984162117599945
ACH-000950,0.010341742691004506
ACH-000953,0.05170518029457632
ACH-000954,-0.4672055503067685
ACH-000957,-0.0077007536531583515
ACH-000958,0.06183965774727865
ACH-000960,-0.10851126621162248
ACH-000963,-0.1502062561291493
ACH-000968,-0.02699016314342376
ACH-000969,-0.13272620947074346
ACH-000972,-0.002133732698197091
ACH-000973,-0.0711427370957516
ACH-000974,-0.13538114417208175
ACH-000978,-0.05216063901329748
ACH-000984,-0.16884242388113355
ACH-000986,-0.14756936926609027
ACH-000988,-0.2011952110213277
ACH-000993,-0.0163598818693566
ACH-000994,-0.02325600974015317
ACH-000996,-0.0237105093981649
ACH-001001,-0.09651327609681153
ACH-001020,0.23367155884577864
ACH-001028,-0.19099186883117247
ACH-001031,-0.004429231460629659
ACH-001038,-0.1620744556801255
ACH-001048,-0.2782313458245584
ACH-001050,-0.09805009935203716
ACH-001053,-0.2268302548894855
ACH-001054,-0.07155616102174936
ACH-001061,-0.06101392320871776
ACH-001067,0.022865205335799672
ACH-001075,-0.07629816758499512
ACH-001096,-0.002463814297824522
ACH-001111,0.03554151113107525
ACH-001119,0.018709301296400332
ACH-001128,-0.09216919629327663
ACH-001134,-0.11013898395453746
ACH-001151,-0.11949118319505644
ACH-001163,-0.18957346444279646
ACH-001164,0.14529323296794625
ACH-001183,-0.04901342981596838
ACH-001192,-0.2570269566748007
ACH-001193,-0.17704529415837764
ACH-001196,-0.051129250155981784
ACH-001197,0.05451717648141092
ACH-001205,-0.2295135926646056
ACH-001211,-0.032956422512417996
ACH-001212,-0.12075787007236045
ACH-001228,-0.1874024318819471
ACH-001232,-0.08208147724121849
ACH-001239,-0.14427307414916926
ACH-001270,-0.20352073315624072
ACH-001274,-0.07887008983679993
ACH-001275,-0.17837892224825608
ACH-001277,-0.19088206487906495
ACH-001278,0.0031241088345351268
ACH-001280,0.08363145089521504
ACH-001283,0.11920350276574057
ACH-001289,-0.050160965053366334
ACH-001300,-0.12229273270569485
ACH-001301,0.0266676933040906
ACH-001302,0.057318818068140334
ACH-001306,-0.12161445614787315
ACH-001318,-0.2733765530320272
ACH-001322,-0.20303556939056608
ACH-001328,-0.08910245870659353
ACH-001332,-0.09923410693273282
ACH-001336,-0.2488919818567749
ACH-001346,-0.15038871034695706
ACH-001353,-0.013372393663394664
ACH-001354,-0.015010830640432056
ACH-001367,0.04172723708570016
ACH-001368,-0.2168179518916268
ACH-001374,-0.0419914151110193
ACH-001377,-0.16133101897289204
ACH-001380,-0.16506834297682146
ACH-001391,-0.15110742876846553
ACH-001408,-0.01445858872713953
ACH-001430,-0.13839268094325885
ACH-001431,-0.13051259653079655
ACH-001450,0.030410273539732687
ACH-001496,-0.09943894166978967
ACH-001500,-0.19610359055862828
ACH-001523,-0.02837059545905791
ACH-001532,-0.1215326029473712
ACH-001550,-0.2264262896270271
ACH-001552,-0.01134742884000803
ACH-001554,-0.24552430212120266
ACH-001654,-0.0320592810933094
ACH-001735,-0.07716700679973654
ACH-001736,-0.15517474019766034
ACH-001737,-0.5005292020982601
ACH-001740,-0.14652866389123184
ACH-001745,-0.16423595315744194
ACH-001765,-0.1358160405392381
