,SYCE3 (644186)
ACH-000004,-0.06453473439811863
ACH-000005,-0.06546860145706382
ACH-000007,-0.03741577565182989
ACH-000009,-0.10071025728111573
ACH-000011,-0.17476894417103686
ACH-000012,-0.21283399852665652
ACH-000013,-0.13266642908290854
ACH-000014,-0.055045333673650186
ACH-000015,0.0040918852738926524
ACH-000017,-0.12543036620372292
ACH-000018,-0.0145715184639889
ACH-000019,0.021476169839068863
ACH-000021,-0.06620623212367037
ACH-000022,-0.08682479168601265
ACH-000025,-0.14317915206491338
ACH-000028,-0.09448812211389064
ACH-000030,-0.14197401466878568
ACH-000035,-0.0012691021836690553
ACH-000036,-0.10241951037058132
ACH-000037,-0.034876724625585186
ACH-000039,0.055906196334953216
ACH-000040,-0.060639604790742416
ACH-000041,-0.19059254972102324
ACH-000042,-0.05510521954627272
ACH-000045,-0.11878592177687805
ACH-000047,-0.18830676725262002
ACH-000052,0.04170105864880662
ACH-000053,-0.10547136927880003
ACH-000054,-0.06689299683290817
ACH-000055,-0.07809495881471598
ACH-000060,-0.24014492996047546
ACH-000067,-0.16575458719040911
ACH-000070,-0.036424775935276564
ACH-000075,0.011986219036766523
ACH-000078,-0.1119685564421196
ACH-000082,-0.021231999667950856
ACH-000085,-0.015894673695451802
ACH-000086,0.10427284384477352
ACH-000087,-0.14277895090783588
ACH-000092,-0.08590754161584623
ACH-000095,-0.08730490703858068
ACH-000097,-0.11142330245766226
ACH-000098,-0.10000046044491123
ACH-000099,-0.21272682915931
ACH-000108,-0.05979627699684108
ACH-000113,-0.03921965820181833
ACH-000116,-0.0161747235430259
ACH-000118,-0.10305037936103648
ACH-000120,-0.0941474401819739
ACH-000123,-0.1698896384462696
ACH-000127,-0.11236453409963018
ACH-000128,0.03461781056295784
ACH-000132,0.009459476252141398
ACH-000133,-0.052235434699674434
ACH-000137,-0.04266331980022298
ACH-000138,0.014390263779588184
ACH-000142,0.09680810237959536
ACH-000143,-0.06202848713265675
ACH-000146,-0.08372723836611284
ACH-000148,-0.009833915065826362
ACH-000150,-0.024765583524677885
ACH-000152,-0.15356932226823125
ACH-000153,0.006533464154587137
ACH-000159,0.01963331776841577
ACH-000160,-0.024383406737375588
ACH-000163,-0.10928825199238236
ACH-000167,-0.07424337750284019
ACH-000168,-0.07645419825786337
ACH-000169,-0.16519066178280342
ACH-000178,-0.1110056507785393
ACH-000183,-0.04678733052119724
ACH-000188,0.03986457820363013
ACH-000189,0.028275909311992118
ACH-000190,-0.2377208606773165
ACH-000198,0.03145014632503969
ACH-000203,-0.4445182641775248
ACH-000204,-0.1613479907522595
ACH-000206,-0.1551387887168263
ACH-000207,-0.0973167737222557
ACH-000208,-0.09875312299376783
ACH-000210,-0.09245353406919447
ACH-000211,-0.040649749492868786
ACH-000215,-0.059281611793095323
ACH-000221,0.0010079870086652043
ACH-000222,0.050117905106879634
ACH-000223,-0.053451860666193736
ACH-000226,0.09776515370274733
ACH-000227,-0.12031767608963732
ACH-000228,-0.10047482475387116
ACH-000231,-0.13725479779671476
ACH-000232,-0.03945030878602573
ACH-000233,-0.038529866113519384
ACH-000234,-0.07439330872325511
ACH-000235,-0.04937580133366711
ACH-000237,-0.027815038502381796
ACH-000238,-0.1108651994222494
ACH-000242,-0.010142654207958415
ACH-000243,-0.022029388950074075
ACH-000244,-0.25871300436868544
ACH-000246,-0.03836489529960442
ACH-000248,-0.09450334211845347
ACH-000250,-0.03592433002498754
ACH-000251,-0.11479978612798415
ACH-000252,-0.2363040610995583
ACH-000253,-0.18890367561282911
ACH-000255,-0.01947239661623509
ACH-000256,-0.06569448479374215
ACH-000257,-0.002168017742050401
ACH-000258,-0.02804213781098536
ACH-000259,-0.2079264653588632
ACH-000260,-0.07020756693987391
ACH-000261,-0.055598734824650435
ACH-000262,-0.014547330831584025
ACH-000263,0.06505404038404562
ACH-000264,-0.13761675822867078
ACH-000265,-0.056463374584355
ACH-000266,-0.05266773559161453
ACH-000272,-0.1709152539547611
ACH-000274,-0.08716551493283273
ACH-000277,-0.24752652687715385
ACH-000278,-0.010764767473299344
ACH-000279,-0.09213059812710014
ACH-000280,-0.07700352718333188
ACH-000281,-0.26946227474861784
ACH-000288,-0.11095564416885316
ACH-000291,-0.0009240318154684953
ACH-000293,-0.0347237739919862
ACH-000294,-0.054654213195317915
ACH-000295,-0.13237804789405191
ACH-000296,-0.11503249071028825
ACH-000302,-0.047378384208831364
ACH-000304,-0.15075395402879696
ACH-000307,-0.10218290037203408
ACH-000308,-0.08946691481879203
ACH-000310,-0.2255705549644397
ACH-000311,-0.02329468129707589
ACH-000312,-0.046301158947510176
ACH-000315,0.09099051122683287
ACH-000316,-0.051770752576373334
ACH-000317,-0.019152472758015987
ACH-000318,-0.026758907435981454
ACH-000319,0.0028109106825978817
ACH-000320,-0.054535923495409165
ACH-000322,0.03275832850119685
ACH-000323,-0.027516617106828185
ACH-000324,-0.19575425147384787
ACH-000329,-0.09146068329665186
ACH-000330,0.08688979980694785
ACH-000331,0.02096744984396357
ACH-000332,-0.13486851686067666
ACH-000334,0.02682509951242181
ACH-000335,-0.12375433043991126
ACH-000336,-0.10766890848673752
ACH-000337,-0.2287893784225161
ACH-000338,-0.1807008860356552
ACH-000339,-0.06670013417350053
ACH-000341,-0.024411144803047596
ACH-000348,-0.011935100797286723
ACH-000350,-0.07047511041809276
ACH-000352,-0.0056596932259236005
ACH-000356,-0.13666142303593165
ACH-000361,-0.08879100368779046
ACH-000362,-0.07462637452881814
ACH-000363,-0.08270363524344086
ACH-000364,-0.039902470576743065
ACH-000365,-0.09010768441217483
ACH-000366,-0.08795666342315722
ACH-000368,0.12531939754184174
ACH-000374,-0.0196955294100121
ACH-000375,-0.13001724864366382
ACH-000376,-0.09556018014884464
ACH-000381,-0.12964193928422646
ACH-000383,-0.03447961006881059
ACH-000387,-0.17129032595965846
ACH-000389,0.06155222065293719
ACH-000390,-0.14301966056720106
ACH-000393,-0.005502539771795833
ACH-000395,-0.23118694694913006
ACH-000396,-0.18918901341818334
ACH-000397,-0.17557438344278387
ACH-000401,-0.008196685602140739
ACH-000402,0.0553463688830828
ACH-000403,-0.09324676223095782
ACH-000404,-0.28001628785702903
ACH-000406,-0.04166548405881345
ACH-000407,0.034724454853764936
ACH-000408,-0.07668764076510727
ACH-000410,-0.02270196651626371
ACH-000411,-0.0349179550543843
ACH-000414,-0.12804582783564095
ACH-000415,0.023485153030604864
ACH-000416,-0.06745667836780912
ACH-000420,-0.14165888583966382
ACH-000421,-0.18589706918968826
ACH-000424,0.15515624718544632
ACH-000425,-0.15242340265945112
ACH-000426,0.041989740081705335
ACH-000427,-0.01214669093255513
ACH-000433,-0.039499921685601375
ACH-000435,0.15992463684447125
ACH-000436,0.0774318196051096
ACH-000444,-0.06772093424069066
ACH-000445,-0.09425836752634843
ACH-000448,0.02243047357990522
ACH-000450,-0.30760615256778145
ACH-000452,-0.05795014551539662
ACH-000454,-0.07021170820165591
ACH-000458,0.06785401751855004
ACH-000459,-0.1180834251402902
ACH-000460,-0.051706915958725314
ACH-000461,-0.17563256320644485
ACH-000463,-0.09903802069282096
ACH-000464,-0.07995451128426304
ACH-000466,0.010551758096207349
ACH-000467,-0.07609941724112207
ACH-000468,-0.12385504937576375
ACH-000469,-0.10537684736625197
ACH-000470,-0.12560653117779816
ACH-000471,-0.09226686068830016
ACH-000472,-0.17261326555101225
ACH-000473,-0.15734133923245208
ACH-000475,-0.06797798623352164
ACH-000476,-0.11992286019141085
ACH-000477,-0.15061979149185414
ACH-000479,-0.2317222883021897
ACH-000480,-0.15010520137674022
ACH-000481,-0.09676751511284468
ACH-000483,-0.14361972031786746
ACH-000484,-0.0455216655400854
ACH-000485,0.012153651133494028
ACH-000486,-0.1240287395277168
ACH-000487,-0.07921302615266491
ACH-000488,-0.056974469426981214
ACH-000490,-0.08031589273630095
ACH-000491,0.012805367439019064
ACH-000495,-0.10945308790353488
ACH-000496,-0.021254669536930317
ACH-000499,0.03598988457621282
ACH-000500,0.02447464307382936
ACH-000502,-0.10100335167003073
ACH-000503,-0.17997465776809535
ACH-000505,-0.1358257142802843
ACH-000507,-0.03583017389046874
ACH-000510,-0.09794809093546084
ACH-000511,-0.06723859429535599
ACH-000512,0.1138913854815445
ACH-000516,-0.15252427302861712
ACH-000517,-0.16123357515737766
ACH-000518,0.012031623732446595
ACH-000520,0.10367280354216797
ACH-000521,-0.024957664483983132
ACH-000522,-0.020689776825331185
ACH-000524,-0.16275968948801006
ACH-000527,-0.039264011823100936
ACH-000528,-0.07837202614481621
ACH-000537,-0.10672652910618216
ACH-000541,0.053914571001695416
ACH-000542,-0.0771339195377668
ACH-000544,0.02059847236667884
ACH-000545,0.0021791557250219608
ACH-000547,-0.13469231195896436
ACH-000548,-0.005051521737225685
ACH-000549,-0.0918420049763225
ACH-000550,-0.19471223928760265
ACH-000552,-0.025667393692221773
ACH-000556,-0.06382637347289039
ACH-000557,-0.13578873351852766
ACH-000569,-0.09142660361851666
ACH-000570,-0.01776151552919331
ACH-000571,-0.05169358927733075
ACH-000573,-0.17928235632836814
ACH-000576,-0.02896525064576037
ACH-000579,-0.07535160948156489
ACH-000580,-0.005717306875741021
ACH-000584,-0.07327541924860907
ACH-000585,-0.05884057343253754
ACH-000588,0.0059815896861930215
ACH-000589,-0.05359527455606393
ACH-000591,-0.07717515666698105
ACH-000593,-0.1285773982458734
ACH-000600,-0.018027825197895232
ACH-000601,-0.1730222563838631
ACH-000605,0.011569115397586649
ACH-000606,0.11656496574424265
ACH-000608,-0.2243128424720724
ACH-000614,-0.052326482007532836
ACH-000616,-0.1652355946083898
ACH-000618,-0.14123899985397
ACH-000619,-0.192365028002127
ACH-000620,-0.04527615828778445
ACH-000621,-0.1973002301079708
ACH-000622,-0.09163744366785184
ACH-000623,-0.28034324517573544
ACH-000624,0.012605431606057588
ACH-000627,-0.11057154925687054
ACH-000630,0.018652732476557497
ACH-000631,-0.030680720454297088
ACH-000632,-0.0336913100794609
ACH-000633,-0.15748848036399554
ACH-000637,-0.11421516619952166
ACH-000638,0.07850791778850984
ACH-000646,-0.12437137005034732
ACH-000647,-0.04118636249060388
ACH-000648,-0.06320759778664735
ACH-000649,-0.0879530146479914
ACH-000651,-0.16054269594562004
ACH-000652,-0.02484360067852159
ACH-000653,-0.025080151212359673
ACH-000657,-0.1141269925227741
ACH-000658,-0.0914470793969068
ACH-000661,-0.1704712638573075
ACH-000662,0.16161423832837338
ACH-000663,-0.1895898920199016
ACH-000665,-0.11771899890855847
ACH-000671,0.012359772048954757
ACH-000672,0.08789060660881351
ACH-000673,-0.11631835707995293
ACH-000676,-0.08654523399542123
ACH-000677,-0.1230451974085512
ACH-000681,-0.11450257360740665
ACH-000683,-0.09516052891965307
ACH-000684,0.04670233705997875
ACH-000688,-0.01705667391723274
ACH-000693,-0.15730056746618967
ACH-000694,0.010221129504137684
ACH-000695,-0.1550578271083733
ACH-000696,-0.004697531908012362
ACH-000697,-0.06960822812100463
ACH-000699,-0.0533431124891895
ACH-000701,-0.17787693834969026
ACH-000706,0.02321978271498225
ACH-000711,-0.13471795899338354
ACH-000713,-0.025520705953384758
ACH-000714,-0.05706120552841368
ACH-000718,-0.19235561286450847
ACH-000720,-0.11324715156784435
ACH-000721,-0.047095963005978785
ACH-000724,-0.01909422328510918
ACH-000725,-0.09818683307509483
ACH-000732,-0.06637484600950734
ACH-000734,-0.1060286233739684
ACH-000735,-0.06263039734030497
ACH-000736,0.03289119464684897
ACH-000738,-0.05196239521739705
ACH-000746,-0.0973060118974692
ACH-000747,-0.04082086381843556
ACH-000748,-0.13453446849350387
ACH-000753,-0.06544165598512465
ACH-000756,-0.15646466732374725
ACH-000757,-0.05285566297349393
ACH-000758,-0.07752017096090949
ACH-000760,0.046343208465653735
ACH-000762,-0.17175690564637575
ACH-000763,-0.15446198380965515
ACH-000764,-0.0771131875782938
ACH-000765,-0.0408302842974303
ACH-000766,-0.10982468499841112
ACH-000767,-0.1073181943191836
ACH-000768,-0.06153238968658335
ACH-000769,-0.04682756991118127
ACH-000770,-0.02859033621961605
ACH-000771,-0.0630149522302789
ACH-000773,0.03902715095290146
ACH-000776,-0.016407426933767445
ACH-000777,-0.18884786898161116
ACH-000778,-0.05660263130785389
ACH-000781,-0.13344007775610522
ACH-000782,-0.27725273878769624
ACH-000783,-0.12141876004595202
ACH-000784,-0.05100041914751043
ACH-000785,-0.11032387534089096
ACH-000787,-0.16072388422528675
ACH-000788,-0.09229378881541596
ACH-000791,-0.10492475645978352
ACH-000792,-0.04023083556967424
ACH-000794,-0.015450998232724075
ACH-000796,-0.06075895892784061
ACH-000798,-0.18004676734062092
ACH-000799,0.010506859518357394
ACH-000800,-0.005290865359396791
ACH-000802,-0.013499362117581038
ACH-000804,-0.1819050346330572
ACH-000805,-0.269805699690849
ACH-000809,-0.012266065705648678
ACH-000810,-0.3364115182256611
ACH-000811,-0.12486136970855832
ACH-000817,0.06230730715264594
ACH-000819,-0.2084092591502684
ACH-000820,0.03289636724274808
ACH-000821,-0.03413558456241237
ACH-000822,-0.06007454357085931
ACH-000823,-0.05117100639132532
ACH-000824,-0.12811942009488353
ACH-000827,-0.007157425831276777
ACH-000829,0.033068819833588954
ACH-000831,-0.08731278229572736
ACH-000832,0.1130550755121053
ACH-000833,0.023657348673610974
ACH-000834,0.026114068173318503
ACH-000835,-0.07211091347618462
ACH-000836,0.0044811628403392655
ACH-000837,-0.033022653200901954
ACH-000838,0.09549829840062553
ACH-000839,0.0021605522319539648
ACH-000840,-0.0016487706000233506
ACH-000841,0.06721468886401685
ACH-000843,-0.11361712268594387
ACH-000846,-0.056019941225384964
ACH-000847,0.032893363579392376
ACH-000848,-0.017366736094244706
ACH-000849,0.008213684469805443
ACH-000851,-0.07216366628326709
ACH-000855,-0.00786564070562527
ACH-000856,-0.2038674410248936
ACH-000858,-0.06596641088834321
ACH-000859,-0.02024156438024473
ACH-000861,-0.030832689336884142
ACH-000862,-0.15161264503614685
ACH-000865,0.00814861043703333
ACH-000866,-0.11595381995411876
ACH-000867,-0.04303292245067138
ACH-000869,-0.09809793536312078
ACH-000872,-0.02085635135731629
ACH-000873,-0.038650565260303686
ACH-000876,-0.0034890954356381924
ACH-000878,-0.1616347868972342
ACH-000880,-0.028912072866269293
ACH-000881,-0.07790996443842846
ACH-000882,-0.008740946540811409
ACH-000884,-0.01338628458177714
ACH-000885,-0.2025008929113536
ACH-000887,-0.1017469668166648
ACH-000889,-0.10094404321228066
ACH-000896,-0.08796526362086109
ACH-000898,0.04995448215572915
ACH-000900,0.13081616371829882
ACH-000901,-0.08696093913855217
ACH-000905,0.0195308340365077
ACH-000906,-0.13626743302039987
ACH-000907,-0.2794016475440879
ACH-000910,-0.05596686128903553
ACH-000911,-0.07272409912637355
ACH-000912,0.009998503376175564
ACH-000913,-0.1075678479643582
ACH-000915,-0.0360345795297797
ACH-000916,-0.16319644019189292
ACH-000917,-0.045670788951739344
ACH-000920,0.04352256793223536
ACH-000921,-0.05294806272029709
ACH-000924,-0.06501241794918873
ACH-000926,-0.043283720900254674
ACH-000928,-0.17151757197828274
ACH-000929,-0.029706808892792695
ACH-000932,-0.01985294242402657
ACH-000935,-0.18484072771011856
ACH-000936,-0.16516136718796692
ACH-000937,-0.0740820814505014
ACH-000938,-0.07284113946133605
ACH-000939,-0.199600554087894
ACH-000941,-0.10791184461854632
ACH-000943,-0.1521193716426492
ACH-000946,-0.14981256992755726
ACH-000947,-0.0999922336843597
ACH-000948,0.026150187891750817
ACH-000950,0.08834409036182281
ACH-000953,-0.12410359802067122
ACH-000954,0.21087142017587954
ACH-000957,0.012400360338334734
ACH-000958,-0.3121490264903758
ACH-000960,-0.08357094823293555
ACH-000963,-0.03473950745575378
ACH-000968,-0.17892572190947714
ACH-000969,-0.054339352172183636
ACH-000972,-0.1864874754625007
ACH-000973,-0.058012216639902074
ACH-000974,-0.09333471698247386
ACH-000978,0.003592990493942506
ACH-000984,-0.06001399552552517
ACH-000986,-0.11421322769540553
ACH-000988,-0.06707855226513551
ACH-000993,-0.09008236859435416
ACH-000994,-0.0648308590583327
ACH-000996,-0.06430080643108711
ACH-001001,-0.0021614317147904192
ACH-001020,-0.14704609357205867
ACH-001028,-0.12689847667661094
ACH-001031,-0.11793892987069428
ACH-001038,-0.135861091495128
