,CAMK2N2 (94032)
ACH-000004,0.177691319437185
ACH-000005,0.029688398420421456
ACH-000007,0.2028656877987217
ACH-000009,0.2090029492604771
ACH-000011,0.10142200682796644
ACH-000012,0.16767309820932885
ACH-000013,0.050197302166350516
ACH-000014,0.0504969990170976
ACH-000015,0.14874131494320922
ACH-000017,0.02378403802643676
ACH-000018,-0.08975276827054544
ACH-000019,0.09555053436790732
ACH-000021,0.14687805151048167
ACH-000022,0.09207632959261927
ACH-000025,0.1902361199431048
ACH-000028,0.13321461843111404
ACH-000030,0.1479064566043988
ACH-000035,0.09235112711670136
ACH-000036,0.043349234826461636
ACH-000037,0.12778363731517195
ACH-000039,0.0008304408133170948
ACH-000040,0.14336655319413869
ACH-000041,0.02355598980442315
ACH-000042,0.13953034434690464
ACH-000045,0.08900813979904132
ACH-000047,0.09625278802950182
ACH-000052,-0.011691243167288937
ACH-000053,0.11451766638976242
ACH-000054,0.05706486463852465
ACH-000055,0.15089063508362516
ACH-000060,-0.11827342779041125
ACH-000067,0.08012776675218684
ACH-000070,0.29353216817371475
ACH-000075,0.21282329502521416
ACH-000078,0.02573169391925632
ACH-000082,0.04900761182035567
ACH-000085,0.08140749082414732
ACH-000086,0.15316046516284484
ACH-000087,-0.031773046789084734
ACH-000092,0.07075431894678305
ACH-000095,0.05604845400641748
ACH-000097,0.04228098354264288
ACH-000098,0.0738652291920643
ACH-000099,0.033983688039217426
ACH-000108,-0.04200500245952776
ACH-000113,0.08354608441815177
ACH-000116,-0.025774914535133718
ACH-000118,0.06321364122319034
ACH-000120,0.05301977156490693
ACH-000123,0.16452359495114266
ACH-000127,0.08122719184404742
ACH-000128,0.00010967936720522016
ACH-000132,-0.017453410543735743
ACH-000133,-0.011242280963227486
ACH-000137,0.1730324161498589
ACH-000138,0.06953566902992148
ACH-000142,-0.044034692298466765
ACH-000143,0.10387961784835573
ACH-000146,0.07252378571015394
ACH-000148,0.1885021829590016
ACH-000150,-0.029776230973499733
ACH-000152,0.029890638620500162
ACH-000153,0.3316793429246185
ACH-000159,0.17966444499639245
ACH-000160,0.06819853079553792
ACH-000163,-0.027876210837532542
ACH-000167,0.2255254928451439
ACH-000168,0.13615131500090616
ACH-000169,0.17670776456209478
ACH-000178,0.028359399131066332
ACH-000183,0.09134269072495912
ACH-000188,0.04154777124127825
ACH-000189,-0.11370704472138456
ACH-000190,0.018412267721958392
ACH-000198,0.061078115926104036
ACH-000203,-0.19541984367099435
ACH-000204,0.06523177561745871
ACH-000206,-0.027469950972598575
ACH-000207,0.1694845352829845
ACH-000208,0.4245368429703717
ACH-000210,0.3366279922561942
ACH-000211,0.1132298923886486
ACH-000215,0.14433970168281213
ACH-000221,0.050409475034588536
ACH-000222,0.09904780442234706
ACH-000223,0.18490816086511014
ACH-000226,0.1735311552115909
ACH-000227,0.1278223875252109
ACH-000228,0.06094637031934215
ACH-000231,0.16015982644730506
ACH-000232,0.11854223063947268
ACH-000233,0.15603595713187002
ACH-000234,-0.13514956455839688
ACH-000235,0.056795859207487434
ACH-000237,0.11127853100207656
ACH-000238,0.02790411232657377
ACH-000242,0.3959876250971493
ACH-000243,0.08213058421281214
ACH-000244,0.12200024494360767
ACH-000246,0.24125951024730166
ACH-000248,0.18544083022735852
ACH-000250,0.12681992703503875
ACH-000251,-0.08341910063353736
ACH-000252,0.08485644780694834
ACH-000253,0.10397125984515336
ACH-000255,0.16127926227057654
ACH-000256,0.09140116919845936
ACH-000257,0.12354097486648168
ACH-000258,0.06374705763684606
ACH-000259,-0.059581251549633535
ACH-000260,0.017443338593803464
ACH-000261,0.1170553129292747
ACH-000262,0.16289485558107522
ACH-000263,-0.040768997521299435
ACH-000264,0.10249255383591142
ACH-000265,0.20313941537768115
ACH-000266,0.04912780771676754
ACH-000272,0.12429751818480846
ACH-000274,0.07158561080028171
ACH-000277,0.08916719021411165
ACH-000278,0.14003711712439346
