,TPRX1 (284355)
ACH-000004,0.05133192654248885
ACH-000005,0.14528494816560802
ACH-000007,0.16469497128980315
ACH-000009,-0.07979015947967083
ACH-000011,-0.11561438738950272
ACH-000012,0.0012098386643732177
ACH-000013,-0.16652021484293533
ACH-000014,-0.06946648575050389
ACH-000015,-0.14363167154293194
ACH-000017,0.004708176641099429
ACH-000018,0.021394386479059103
ACH-000019,0.12417340931752086
ACH-000021,-0.12984892644743648
ACH-000022,-0.06007787386650752
ACH-000025,0.0334360917032379
ACH-000028,0.06974867526417036
ACH-000030,-0.14911494330297698
ACH-000035,-0.13007015825162685
ACH-000036,-0.02281615979732049
ACH-000037,-0.008400739157020175
ACH-000039,0.004406497418616247
ACH-000040,0.10575218603242116
ACH-000041,0.02878532729028723
ACH-000042,-0.05396970070068823
ACH-000045,-0.04003620964730913
ACH-000047,-0.09066012858979276
ACH-000052,-0.008209984632519499
ACH-000053,-0.2855107818028634
ACH-000054,0.04559131770937707
ACH-000055,-0.015191301299360103
ACH-000060,0.02464847294828076
ACH-000067,0.03192475212030686
ACH-000070,-0.11614354489435065
ACH-000075,-0.030765824264357457
ACH-000078,-0.04001359040027677
ACH-000082,0.031133257942403632
ACH-000085,-0.0977373800558858
ACH-000086,-0.05495686118257324
ACH-000087,-0.03434053203037665
ACH-000092,0.03645137887827713
ACH-000095,-0.13642173604597926
ACH-000097,-0.10479738717328796
ACH-000098,-0.03490301808824904
ACH-000099,-0.04369701167985096
ACH-000108,-0.1746906518050955
ACH-000113,-0.054421411344323864
ACH-000116,0.05634234424564132
ACH-000118,-0.02228232787276026
ACH-000120,-0.1376970595167209
ACH-000123,-0.05579863761991356
ACH-000127,-0.05846056904465074
ACH-000128,0.03893637178011339
ACH-000132,-0.04171156776122596
ACH-000133,-0.05307752079461857
ACH-000137,-0.1616105165698461
ACH-000138,-0.14232270337649086
ACH-000142,-0.11879116044399088
ACH-000143,0.2825871782060762
ACH-000146,-0.1195847416923956
ACH-000148,-0.038288250202512905
ACH-000150,-0.001047936850666263
ACH-000152,-0.0932210438356264
ACH-000153,-0.2895848429528297
ACH-000159,-0.04414744251828199
ACH-000160,-0.020478495473461426
ACH-000163,-0.1547963269669788
ACH-000167,0.1981299554303899
ACH-000168,-0.2267371810883704
ACH-000169,-0.050668987240946615
ACH-000178,-0.09022446192383976
ACH-000183,-0.19082133131472265
ACH-000188,-0.004154719519372862
ACH-000189,-0.1003675756311347
ACH-000190,0.10477897787063296
ACH-000198,-0.054903973813408384
ACH-000203,0.13012581393791808
ACH-000204,0.0226185861882674
ACH-000206,-0.03916714887648758
ACH-000207,-0.08921575736420792
ACH-000208,0.008366149441571895
ACH-000210,-0.00768931688468991
ACH-000211,-0.13243233657946374
ACH-000215,-0.00598247265318441
ACH-000221,-0.09370629375903183
ACH-000222,-0.1600000019108771
ACH-000223,0.017011966048489386
ACH-000226,-0.007814739487433634
ACH-000227,0.11816261174619665
ACH-000228,0.04032191979850304
ACH-000231,0.06246763468157755
ACH-000232,0.05451545883784252
ACH-000233,-0.0714975514627183
ACH-000234,-0.04255781275816098
ACH-000235,-0.0865907347991368
ACH-000237,-0.11042012765177564
ACH-000238,-0.041276806059586266
ACH-000242,-0.22177041670767195
ACH-000243,0.01181202090371067
ACH-000244,0.05218347766646892
ACH-000246,-0.10980830386470752
ACH-000248,0.05576164163206706
ACH-000250,0.03420458059195062
ACH-000251,-0.15022738255098034
ACH-000252,-0.1773507944960427
ACH-000253,-0.0022171644577194945
ACH-000255,-0.07814206937807787
ACH-000256,-0.1216991035850847
ACH-000257,-0.18406515406208604
ACH-000258,-0.10935607057812356
ACH-000259,-0.08733636773025143
ACH-000260,0.03413315186830503
ACH-000261,-7.865328403254138e-05
ACH-000262,-0.04359880535312144
ACH-000263,-0.11421565815673228
ACH-000264,0.09794054476225117
ACH-000265,-0.178805630250263
ACH-000266,-0.06618932119638779
ACH-000272,-0.027661535357590503
ACH-000274,-0.03478770224633542
ACH-000277,0.0645036294488807
