,POLR3E (55718)
ACH-000004,-0.8698383557569634
ACH-000005,-0.5318985972906113
ACH-000007,-0.6943454829740731
ACH-000009,-0.7073096028774344
ACH-000011,-0.5898129070871723
ACH-000012,-0.8194798503980895
ACH-000013,-0.8931012839043521
ACH-000014,-0.5038988492844623
ACH-000015,-0.8677348848261379
ACH-000017,-0.8049526500729495
ACH-000018,-0.8227723139797455
ACH-000019,-0.7195957688548341
ACH-000021,-0.8019123010816519
ACH-000022,-0.7746062147361109
ACH-000025,-0.7602448635363583
ACH-000028,-0.4919792246711042
ACH-000030,-0.6874978858388778
ACH-000035,-0.6296909626338016
ACH-000036,-0.7422079265483418
ACH-000037,-0.6116361552179913
ACH-000039,-0.8261925165764643
ACH-000040,-0.5570195408063228
ACH-000041,-0.6490153507966511
ACH-000042,-0.6971747769707569
ACH-000045,-0.7254601549161376
ACH-000047,-0.8366142685145804
ACH-000052,-0.7425330934548743
ACH-000053,-0.6347153762700469
ACH-000054,-0.6227437640818224
ACH-000055,-0.6985145916132744
ACH-000060,-0.6970833536952706
ACH-000067,-0.6492801210341401
ACH-000070,-0.5643060811811907
ACH-000075,-0.5409629332264598
ACH-000078,-0.6105607901787298
ACH-000082,-0.8762339609102546
ACH-000085,-0.7925482436584885
ACH-000086,-0.6527476369686036
ACH-000087,-0.6900410809111825
ACH-000092,-0.7295739807938432
ACH-000095,-0.7584263102933554
ACH-000097,-0.4803054482867506
ACH-000098,-0.8004797402552414
ACH-000099,-0.641186300458902
ACH-000108,-0.7348123968058433
ACH-000113,-0.8777336821526586
ACH-000116,-0.7709512459714208
ACH-000118,-0.6175730705267615
ACH-000120,-0.7082053111912808
ACH-000123,-0.84365559248917
ACH-000127,-0.6170358569270333
ACH-000128,-0.5578079390501823
ACH-000132,-0.6283004525659475
ACH-000133,-0.6740729640087464
ACH-000137,-1.0068649441484987
ACH-000138,-0.6786458372565344
ACH-000142,-0.6111756619099975
ACH-000143,-0.7622768716471432
ACH-000146,-0.7802312030696938
ACH-000148,-0.7266835612429425
ACH-000150,-0.7043899327687975
ACH-000152,-0.6947306275614057
ACH-000153,-0.6470171962303878
ACH-000159,-0.5272561274113186
ACH-000160,-0.4505915007593218
ACH-000163,-0.7903284520182375
ACH-000167,-0.5327592919032967
ACH-000168,-0.5848876407518625
ACH-000169,-0.7049035462343242
ACH-000178,-0.612138685661749
ACH-000183,-0.7260236773272646
ACH-000188,-0.500524219024335
ACH-000189,-0.9061767101899362
ACH-000190,-0.2526930018464636
ACH-000198,-0.6982309206922006
ACH-000203,-0.4702902782512952
ACH-000204,-0.7119927035575179
ACH-000206,-0.5431464818306087
ACH-000207,-0.8096452122083019
ACH-000208,-0.7788844460394708
ACH-000210,-0.3196047122462844
ACH-000211,-0.6999661031795444
ACH-000215,-0.5570695181502241
ACH-000221,-0.8757800775148782
ACH-000222,-0.4228366339483484
ACH-000223,-0.9350586927281762
ACH-000226,-0.853307001585225
ACH-000227,-0.6436295765768534
ACH-000228,-0.8620447793158477
ACH-000231,-0.8239167912175169
ACH-000232,-0.7373867579931763
ACH-000233,-0.6462141542822613
ACH-000234,-0.4305977880520204
ACH-000235,-0.5480607403204549
ACH-000237,-0.8492904418271418
ACH-000238,-0.646800318765824
ACH-000242,-1.2939055010241012
ACH-000243,-0.6715801043334532
ACH-000244,-0.8869844501182671
ACH-000246,-0.5569871290474852
ACH-000248,-0.6349258071829915
ACH-000250,-0.6947340183462027
ACH-000251,-0.4750642797066818
ACH-000252,-0.97503045220387
ACH-000253,-0.9161634440075336
ACH-000255,-0.604386818358114
ACH-000256,-0.7841431438269468
ACH-000257,-0.4799363625582571
ACH-000258,-0.5614018032581928
ACH-000259,-0.5559843344281175
ACH-000260,-0.7580330512752529
ACH-000261,-0.5727352854084039
ACH-000262,-0.7528492264105503
ACH-000263,-0.7906488197355088
ACH-000264,-0.5455063047952436
ACH-000265,-0.7089295955580482
ACH-000266,-0.7130923356099759
ACH-000272,-0.5987031399862196
ACH-000274,-0.7665575988325731
ACH-000277,-0.8701011551347732
ACH-000278,-0.8332482321178014
ACH-000279,-0.643450025861033
ACH-000280,-0.7424354473490945
ACH-000281,-0.548863393116158
ACH-000288,-0.7021982440591393
ACH-000291,-0.6649463541220331
ACH-000293,-0.7371207969899382
ACH-000294,-0.7624546069182048
ACH-000295,-0.7416775346457298
ACH-000296,-0.6590467801744476
ACH-000302,-0.7340566286889144
ACH-000304,-0.3719499681343302
ACH-000307,-0.5385076007778384
ACH-000308,-0.782356185334685
ACH-000310,-0.5880893149238174
ACH-000311,-0.4616134955518072
ACH-000312,-0.5422617516781468
ACH-000315,-0.7026351040687041
ACH-000316,-0.7219660531131278
ACH-000317,-0.5847578058712684
ACH-000318,-0.5966295771237189
ACH-000319,-0.736361966616386
ACH-000320,-0.6204020910865014
ACH-000322,-1.0720215408242864
ACH-000323,-0.7407824358421299
ACH-000324,-0.6749331168277121
ACH-000329,-0.5542811134963844
ACH-000330,-0.6277946918225222
ACH-000331,-0.7696453328865893
ACH-000332,-0.7078833065253941
ACH-000334,-0.7550591128205324
ACH-000335,-0.7351345763387727
ACH-000336,-0.7985480084447859
ACH-000337,-0.7552096347324087
ACH-000338,-0.8720023721538316
ACH-000339,-0.640735236251317
ACH-000341,-0.6295129525168395
ACH-000348,-0.5992344649491316
ACH-000350,-0.7658318816414977
ACH-000352,-0.6009027240167676
ACH-000356,-0.7987886008613764
ACH-000361,-0.7541277513098068
ACH-000362,-0.7605846585458954
ACH-000363,-0.7244415976734819
ACH-000364,-0.6376914246829549
ACH-000365,-0.6838497105953254
ACH-000366,-0.5668374000430486
ACH-000368,-0.6565654812514351
ACH-000374,-0.7377845743266598
ACH-000375,-0.7741389346324371
ACH-000376,-0.8876872302151253
ACH-000381,-0.5057775039427999
ACH-000383,-0.7236068742452111
ACH-000387,-0.6258722456467218
ACH-000389,-0.8746535872823112
ACH-000390,-0.6913246041812168
ACH-000393,-0.7006678815297772
ACH-000395,-0.6842581861175039
ACH-000396,-1.1594231211065442
ACH-000397,-0.7372357133346045
ACH-000401,-0.6596214342485598
ACH-000402,-0.5741076371793136
ACH-000403,-0.9150336789971361
ACH-000404,-0.6934416447984456
ACH-000406,-0.9071893571068737
ACH-000407,-0.569280157332767
ACH-000408,-0.7339137293959576
ACH-000410,-0.7878528863929122
ACH-000411,-0.8090826039495495
ACH-000414,-0.707605362159636
ACH-000415,-0.8384846588278019
ACH-000416,-0.6554947928601244
ACH-000420,-0.8594078725047589
ACH-000421,-0.7857891231544992
ACH-000424,-0.6744806488187182
ACH-000425,-0.6576870871056595
ACH-000426,-0.7073757910521067
ACH-000427,-0.7706628363423259
ACH-000433,-0.6278041564156172
ACH-000435,-1.0655999224859871
ACH-000436,-0.7173788927502807
ACH-000444,-0.7463664267402368
ACH-000445,-0.6647630978839882
ACH-000448,-0.4523553922682824
ACH-000450,-0.8105487359878865
ACH-000452,-0.8187444453928392
ACH-000454,-0.8452916472356498
ACH-000458,-0.9004714901309872
ACH-000459,-1.207824491146808
ACH-000460,-0.9571246979702894
ACH-000461,-0.5735603062071332
ACH-000463,-0.7120038075935449
ACH-000464,-0.5595666726281718
ACH-000466,-0.6211403007149925
ACH-000467,-0.6552726518809662
ACH-000468,-0.7386891777855588
ACH-000469,-0.7410862102667151
ACH-000470,-0.8192168215333118
ACH-000471,-0.7550996487469984
ACH-000472,-0.8180393673233975
ACH-000473,-0.910479822921032
ACH-000475,-0.6716741297848091
ACH-000476,-0.6248266390304373
ACH-000477,-0.7259440756094603
ACH-000479,-0.7049583797398598
ACH-000480,-0.7266320541662677
ACH-000481,-0.7757817010544533
ACH-000483,-0.7177575393614691
ACH-000484,-0.6898810850802076
ACH-000485,-0.766078940125778
ACH-000486,-0.7599790471023216
ACH-000487,-0.6446964487382749
ACH-000488,-0.7119732506531292
ACH-000490,-0.708703816080994
ACH-000491,-0.5800949622194894
ACH-000495,-0.7594242420392304
ACH-000496,-0.6534238367513419
ACH-000499,-0.8298630793665908
ACH-000500,-0.4745697434302869
ACH-000502,-0.6015105537429971
ACH-000503,-0.4179685928175289
ACH-000505,-0.6582466032178086
ACH-000507,-0.7146174642585309
ACH-000510,-0.900299279172335
ACH-000511,-0.6857636281932492
ACH-000512,-0.6820595132062759
ACH-000516,-0.7626466656489144
ACH-000517,-0.7278241544261657
ACH-000518,-0.8273342487533696
ACH-000520,-0.8694433450824591
ACH-000521,-0.5804220975704085
ACH-000522,-0.6732617058265903
ACH-000524,-0.6260534154129805
ACH-000527,-0.73823892912608
ACH-000528,-0.7555599347051257
ACH-000537,-0.4970862089873752
ACH-000541,-0.673271798633261
ACH-000542,-0.6921228393179046
ACH-000544,-0.7806879224736301
ACH-000545,-0.8050452715035133
ACH-000547,-0.7522055585245213
ACH-000548,-0.8392489231895197
ACH-000549,-0.7346114426853428
ACH-000550,-0.6532322731512951
ACH-000552,-0.8860259307325947
ACH-000556,-0.7956775809012672
ACH-000557,-0.641105271780237
ACH-000569,-0.6671560319797264
ACH-000570,-0.6777604628289934
ACH-000571,-0.7029644173022196
ACH-000573,-0.7312949304652748
ACH-000576,-0.7809025147895471
ACH-000579,-0.8636061901503455
ACH-000580,-0.6134139553841249
ACH-000584,-0.6710155395626738
ACH-000585,-0.8189021384058877
ACH-000588,-0.5976423481372359
ACH-000589,-0.4777963295452411
ACH-000591,-0.571114565508815
ACH-000593,-0.5893889543257297
ACH-000600,-0.5982030983059056
ACH-000601,-0.7568399395254829
ACH-000605,-0.9163185377846651
ACH-000606,-0.7940234556787438
ACH-000608,-0.5977269327492701
ACH-000614,-0.3650678743976366
ACH-000616,-0.7139860481311848
ACH-000618,-0.7948432524738679
ACH-000619,-0.8051672292035751
