,ZWINT (11130)
ACH-000259,-0.06944001222515432
ACH-000260,-0.5201640713281771
ACH-000261,-0.262590910057235
ACH-000262,-0.606345168813625
ACH-000263,-0.3606987416224172
ACH-000264,-0.4896699178317287
ACH-000265,-0.3655044354625375
ACH-000266,-0.27730538404230315
ACH-000272,-0.3240062030866341
ACH-000274,-0.2648729309225819
ACH-000277,-0.19759006909184504
ACH-000278,-0.3890206569207097
ACH-000279,-0.4827294400796874
ACH-000280,-0.2551055573604455
ACH-000281,-0.3273172266464512
ACH-000288,-0.2949193638265437
ACH-000291,-0.5608322628729762
ACH-000293,-0.5001134205567305
ACH-000294,-0.4708315568368102
ACH-000295,-0.5318187285371521
ACH-000296,-0.5969414265195174
ACH-000302,-0.19564910465704927
ACH-000304,-0.7412420167789495
ACH-000307,-0.5114007936812031
ACH-000308,-0.1756557698858945
ACH-000310,-0.23263616909203985
ACH-000311,-0.44826453800113897
ACH-000312,-0.23690146542634385
ACH-000315,-0.5779189743555856
ACH-000316,-0.3529270795242011
ACH-000317,-0.34469673868978606
ACH-000318,-0.4701598149946428
ACH-000319,-0.8678591282049475
ACH-000320,-0.29191415281305555
ACH-000322,-0.3233668407932569
ACH-000323,-0.6625006669478415
ACH-000324,-0.5385030460475767
ACH-000329,-0.4581258123460343
ACH-000330,-0.5360165278711408
ACH-000331,-0.5955312189506915
ACH-000332,-0.5051764751057578
ACH-000334,-0.406513185549067
ACH-000335,-0.6552223415757418
ACH-000336,-0.4519072932743446
ACH-000337,-0.4392771560397651
ACH-000338,-0.7004801087532226
ACH-000339,-0.5168191362836362
ACH-000341,-0.6443350448730877
ACH-000348,-0.4614615254404407
ACH-000350,-0.4594590258515713
ACH-000352,-0.4804809610120504
ACH-000356,-0.41666065066434377
ACH-000361,-0.5121581700931348
ACH-000362,-0.38528895522024414
ACH-000363,-0.19404351410952655
ACH-000364,-0.5524532058003114
ACH-000365,-0.1763402880821909
ACH-000366,-0.2824074375865269
ACH-000368,-0.5374721165281605
ACH-000374,-0.08772554174334216
ACH-000375,-0.4433037932103083
ACH-000376,-0.6424947327523866
ACH-000381,-0.36393690665514
ACH-000383,-0.3718147027711608
ACH-000387,-0.4025213527080536
ACH-000389,-0.5569489740554808
ACH-000390,-0.7413000069792876
ACH-000393,-0.19893591355723095
ACH-000395,-0.6101990994260031
ACH-000396,-0.596910071545511
ACH-000397,-0.4279808158028894
ACH-000401,-0.5620259750772746
ACH-000402,0.02877859706720406
ACH-000403,-0.4378462763545751
ACH-000404,-0.6634286067481062
ACH-000406,-0.4040748100714904
ACH-000407,-0.6427136101111429
ACH-000408,-0.6054044258755545
ACH-000410,-0.3023444520548166
ACH-000411,-0.3799944195179187
ACH-000414,-0.14903700638357315
ACH-000415,-0.5263760416779355
ACH-000416,-0.5708406534779927
ACH-000420,-0.3973416719542378
ACH-000421,-0.6357602600864846
ACH-000424,-0.504186078608165
ACH-000425,-0.469505766785845
ACH-000426,-0.07271037165643598
ACH-000427,-0.1647988734849409
ACH-000433,-0.5141927553657704
ACH-000435,-0.5728016012907798
ACH-000436,-0.3957143392055926
ACH-000444,-0.2898709878678544
ACH-000445,-0.2931393007344687
ACH-000448,-0.30031753243356696
ACH-000450,-0.6201270971245564
ACH-000452,-0.41736671370678796
ACH-000454,-0.30784070980705586
ACH-000458,-0.3609258608063045
ACH-000459,-0.33442841494378395
ACH-000460,-0.5337671110113891
ACH-000461,-0.3463624321699518
ACH-000463,-0.3160475799165988
ACH-000464,-0.3797567220343913
ACH-000466,-0.12721717983662406
ACH-000467,-0.6509416267353471
ACH-000468,-0.5166335738783392
ACH-000469,-0.6982228063347357
ACH-000470,-0.49622894406537504
ACH-000471,-0.116335784519746
ACH-000472,-0.6037654593698417
ACH-000473,-0.3367794545512178
ACH-000475,-0.580865463243976
ACH-000476,-0.17076843681603948
ACH-000477,-0.3633855669378285
ACH-000479,-0.2640371784546509
ACH-000480,-0.4019552550893506
ACH-000481,-0.6218695075161093
ACH-000483,-0.5096486760015004
ACH-000484,-0.323338117290112
ACH-000485,-0.7504428628577082
ACH-000486,-0.4087129277545602
ACH-000487,-0.2283481328528045
ACH-000488,-0.637403563020795
ACH-000490,-0.5021224290556738
ACH-000491,-0.5370902595105593
ACH-000495,-0.08617459190724773
ACH-000496,-0.5214489938864185
ACH-000499,-0.4659524186841057
ACH-000500,-0.35215897972683524
ACH-000502,-0.2682095720306621
ACH-000503,-0.40745773405040586
ACH-000505,-0.5024232899473291
ACH-000507,-0.5550991727048571
ACH-000510,-0.17320225653196372
ACH-000511,-0.3256030791759453
ACH-000512,-0.3759369346606089
ACH-000516,-0.20412037736430255
ACH-000517,-0.03300195933951166
ACH-000518,-0.3897958565291551
ACH-000520,-0.5738359910397169
ACH-000521,-0.15337237902589726
ACH-000522,-0.3562995992450776
ACH-000524,-0.36961375238805816
ACH-000527,-0.41246303386159977
ACH-000528,-0.5562599921202226
ACH-000537,-0.09104365781146083
ACH-000541,0.008572536527330261
ACH-000542,-0.4005936448087192
ACH-000544,-0.6484887178657487
ACH-000545,-0.34953576220457605
ACH-000547,-0.3464472826312714
ACH-000548,-0.7003717942415252
ACH-000549,-0.4389755284098394
ACH-000550,-0.29214762685341994
ACH-000552,-0.3402823122868803
ACH-000556,-0.2544130866614369
ACH-000557,-0.5992564422219021
ACH-000569,-0.5362574942807007
ACH-000570,-0.4878735611572647
ACH-000571,-0.511156407467786
ACH-000573,-0.4165763939678844
ACH-000576,-0.5956464485450712
ACH-000579,-0.4536415130410377
ACH-000580,-0.6893662720705733
ACH-000584,-0.6150195933684505
ACH-000585,-0.25031940525920443
ACH-000588,-0.15041078746834796
ACH-000589,-0.23081066805457465
ACH-000591,-0.3982529898216273
ACH-000593,-0.5433750433163427
ACH-000600,-0.4580882878220093
ACH-000601,-0.34459875212872665
ACH-000605,-0.6411084278509863
ACH-000606,-0.7222348045875799
ACH-000608,-0.5537802394417873
ACH-000614,-0.3756032546963123
ACH-000616,-0.18546789105477166
ACH-000618,-0.6194557301944956
ACH-000619,-0.4661700950701478
ACH-000620,-0.6113819231380347
ACH-000621,-0.3138356008636077
ACH-000622,-0.3015288933562599
ACH-000623,-0.43060494716526987
ACH-000624,-0.6292342459246816
ACH-000627,-0.7539178783052218
ACH-000630,-0.5490315119958938
ACH-000631,-0.08524700858791025
ACH-000632,-0.6781028307805957
ACH-000633,-0.4926245409767759
ACH-000637,-0.18799977572180265
ACH-000638,-0.44881179956780815
ACH-000646,-0.30492641257926684
ACH-000647,-0.5586698975085923
ACH-000648,-0.363977449665804
ACH-000649,-0.27120177860343475
ACH-000651,-0.3787614035026189
ACH-000652,-0.2910300047582816
ACH-000653,-0.32460228725170137
ACH-000657,-0.2492516949392
ACH-000658,-0.2098466485824139
ACH-000661,-0.7082618818809233
ACH-000662,-0.9550577897648496
ACH-000663,-0.5029757035540527
ACH-000665,-0.618296386097297
ACH-000671,-0.4038011268100859
ACH-000672,-0.5738043082571875
ACH-000673,-0.5326565973204063
ACH-000676,-0.4945968122403399
ACH-000677,-0.3101647908404404
ACH-000681,-0.5970652726630495
ACH-000683,-0.5133893456243436
ACH-000684,-0.5364655296173206
ACH-000688,-0.2386499547282439
ACH-000693,-0.6610441481937276
ACH-000694,-0.4044907286607882
ACH-000695,-0.3621137481477785
ACH-000696,-0.5090204747104887
ACH-000697,-0.7253174550756178
ACH-000699,-0.2186377551829216
ACH-000701,-0.7269282672433298
ACH-000706,-0.4411569946791135
ACH-000711,-0.33651096341534337
ACH-000713,-0.5376492166767048
ACH-000714,-0.2861672456747605
ACH-000718,-0.3222718983149552
ACH-000720,-0.7497973394776476
ACH-000721,-0.4608270246752828
ACH-000724,-0.6526974312031695
ACH-000725,-0.2446446127065144
ACH-000732,-0.3187380877045233
ACH-000734,-0.3239372419404581
ACH-000735,-0.5040856189913807
ACH-000736,-0.4276926352711283
ACH-000738,-0.5576304403627815
ACH-000746,-0.2341986825669968
ACH-000747,-0.4459145588097533
ACH-000748,-0.3903368124074605
ACH-000753,-0.4530268361636838
ACH-000756,-0.41728398533065947
ACH-000757,-0.3936254871021792
ACH-000758,-0.2935945762631544
ACH-000760,-0.7005761122976467
ACH-000762,-0.4795106505226055
ACH-000763,-0.02137557576286966
ACH-000764,-0.3201858633204986
ACH-000765,-0.3456159588192819
ACH-000766,-0.07448693386399885
ACH-000767,-0.7358025475806961
ACH-000768,-0.4694254755419155
ACH-000769,-0.4229101464096913
ACH-000770,-0.5636790665794545
ACH-000771,-0.5927491472242991
ACH-000773,-0.4591297710940642
ACH-000776,-0.6096546734239698
ACH-000777,-0.3647787675783478
ACH-000778,-0.4971866312434636
ACH-000781,-0.3652861963234658
ACH-000782,-0.2725946967997277
ACH-000783,-0.4644032769735358
ACH-000784,-0.6154406137992521
ACH-000785,-0.7249122491374396
ACH-000787,-0.4952396730837165
ACH-000788,-0.6777292598496785
ACH-000791,-0.25331782247625145
ACH-000792,-0.2676621794238847
ACH-000794,-0.5873755157818215
ACH-000796,-0.6945425336739154
ACH-000798,-0.6159813392308147
ACH-000799,-0.550954831248062
ACH-000800,-0.5283788132594077
ACH-000802,-0.4492518277280924
ACH-000804,-0.3947976175369429
ACH-000805,-0.5524667564380392
ACH-000809,-0.556442083840749
ACH-000810,-0.5385762262218176
ACH-000811,-0.31101016922499114
ACH-000817,-0.5866487614700066
ACH-000819,-0.4833997775578018
ACH-000820,-0.6068432577565568
ACH-000821,-0.4161388391248304
ACH-000822,-0.6630282740357671
ACH-000823,-0.4088610814026589
ACH-000824,-0.5595719629235164
ACH-000827,-0.2891508443110887
ACH-000829,-0.3914729563455189
ACH-000831,-0.4002679099215498
ACH-000832,-0.6319127338609285
ACH-000833,-0.5022771538249445
ACH-000834,-0.4932506834561443
ACH-000835,-0.5254693998970514
ACH-000836,-0.604051085622204
ACH-000837,-0.08734263775639332
ACH-000838,-0.6933774207319122
ACH-000839,-0.7499391462140572
ACH-000840,0.4074341434640897
ACH-000841,-0.6530379855732219
ACH-000843,-0.520198689174909
ACH-000846,-0.3995057847599728
ACH-000847,-0.6005364275205674
ACH-000848,-0.35437014603630346
ACH-000849,-0.12321955718391905
ACH-000851,-0.4253984565899504
ACH-000855,-0.4801383510429586
ACH-000856,-0.5191364335590836
ACH-000858,-0.4322791512159716
ACH-000859,-0.3685327817907239
ACH-000861,-0.3965013790336168
ACH-000862,-0.5275947226640492
ACH-000865,-0.5914656912303462
ACH-000866,-0.48376441579581
ACH-000867,-0.6898733803803411
ACH-000869,-0.09956743095588186
ACH-000872,-0.3426198140711006
ACH-000873,-0.4036793927075553
ACH-000876,-0.3923875413194735
ACH-000878,-0.4013660978793862
ACH-000880,-0.4775044756015362
ACH-000881,-0.4599654147609262
ACH-000882,-0.63644225515927
ACH-000884,-0.7765473616036958
ACH-000885,-0.2502418528866381
ACH-000887,-0.3415604954722125
ACH-000889,-0.6996897762933777
ACH-000896,-0.6609048196350119
ACH-000898,-0.8236137027371582
ACH-000900,-0.2751699175365802
ACH-000901,-0.4417609681576297
ACH-000905,-0.43568214009308703
ACH-000906,-0.4086502007997893
ACH-000907,-0.4734350866114431
ACH-000910,-0.6369960645348409
ACH-000911,-0.23964777945859225
ACH-000912,-0.5161796653479627
ACH-000913,-0.5112168554159737
ACH-000915,-0.5672959728344208
ACH-000916,-0.485247279512164
ACH-000917,-0.5076960197957869
ACH-000920,-0.6127567412168043
ACH-000921,-0.5274428277678845
ACH-000924,-0.24911564606887196
ACH-000926,-0.5130498286199574
ACH-000928,-0.19610782184377684
ACH-000929,-0.5301146803612634
ACH-000932,-0.6215392762087883
ACH-000935,-0.4626083634074988
ACH-000936,-0.482567704419801
ACH-000937,-0.004973322185381222
ACH-000938,-0.5132631709333115
ACH-000939,-0.4262313608953645
ACH-000941,-0.547609361472132
ACH-000943,-0.5224654029656066
ACH-000946,-0.5313976650816348
ACH-000947,-0.5699708712184239
ACH-000948,-0.5442954615376471
ACH-000950,-0.4891574150044566
ACH-000953,-0.44434965022423695
ACH-000954,-0.6041312656142367
ACH-000957,-0.5021460588679811
ACH-000958,-0.4455379578795911
ACH-000960,-0.1667011498735542
ACH-000963,-0.4832687227977714
ACH-000968,-0.6806092536919813
ACH-000969,-0.6635352915510451
ACH-000972,-0.3511261612948268
ACH-000973,-0.4413292420983991
ACH-000974,-0.41229285089362616
ACH-000978,-0.3802141577987167
ACH-000984,-0.6142089040034119
ACH-000986,-0.6942107845883264
ACH-000988,-0.5718755149231589
ACH-000993,0.0254576220748758
ACH-000994,-0.33114266285785005
ACH-000996,-0.3385006917092091
ACH-001001,-0.3849001685759853
ACH-001020,-0.3048739040207125
ACH-001028,-0.4982126385089402
ACH-001031,-0.3203654040688215
ACH-001038,-0.3470330904834696
ACH-001048,-0.2405835724136685
ACH-001050,-0.3212015353032756
ACH-001053,-0.599698659589556
ACH-001054,-0.43728265536068506
ACH-001061,-0.6194700245243913
ACH-001067,-0.1846395592309454
ACH-001075,-0.2737204725160379
ACH-001096,-0.3481609516218341
ACH-001111,-0.6956803742363851
ACH-001119,-0.6788730518629141
ACH-001128,-0.789693799868862
ACH-001134,-0.6512725120553873
ACH-001151,-0.363169158378812
ACH-001163,-0.3157413667221688
ACH-001164,-0.44493789447115656
ACH-001183,-0.23137194092641186
ACH-001192,-0.3833652979062929
ACH-001193,-0.8154185024193867
ACH-001196,-0.4308396397373278
ACH-001197,-0.5640772626889524
ACH-001205,-0.037179654287908835
ACH-001211,-0.22234053454047492
ACH-001212,-0.24269772125297345
ACH-001228,-0.015325554964039798
ACH-001232,-0.426556704302428
ACH-001239,-0.5704150383397929
ACH-001270,-0.28095466661923885
ACH-001274,-0.5247779627643072
ACH-001275,-0.21380601142830566
ACH-001277,-0.32313659308803777
ACH-001278,-0.44650803783520987
ACH-001280,-0.31057899083318125
ACH-001283,-0.5912439790848771
ACH-001289,-0.20474840754985
ACH-001300,-0.4727998320850161
ACH-001301,-0.54586193644689
ACH-001302,-0.7770855820202036
ACH-001306,-0.5388164471232005
ACH-001318,-0.2710684812824386
ACH-001322,-0.4599790250798158
ACH-001328,-0.5525054471743279
ACH-001332,-0.7047897548859925
ACH-001336,-0.7468507142211152
ACH-001346,-0.5731029132542238
ACH-001353,-0.6484863251459517
ACH-001354,0.3661788094638932
ACH-001367,-0.3583779080743244
ACH-001368,-0.16043865552066328
ACH-001374,-0.4035392717137613
ACH-001377,-0.5768316262084697
ACH-001380,-0.3433486758716217
ACH-001391,-0.40603646292819984
ACH-001408,-0.5470933778908457
ACH-001430,-0.1012982986051796
ACH-001431,-0.5308495181911518
ACH-001450,-0.6650162806759703
ACH-001496,-0.3526019248715961
ACH-001500,-0.39372937742529257
ACH-001523,-0.382254214791204
ACH-001532,-0.3175949876178013
ACH-001550,-0.3688637401150076
ACH-001552,-0.68740871265063
ACH-001554,-0.4963881128628944
ACH-001654,-0.14825215903835
ACH-001735,-0.5838663379601501
ACH-001736,-0.2556696564921172
ACH-001737,-0.5267413675378932
ACH-001740,-0.7317085359159742
ACH-001745,-0.4741515783721265
ACH-001765,-0.3593098822666554
