,TMBIM4 (51643)
ACH-000693,-0.11827826985502478
ACH-000694,-0.02279669134139358
ACH-000695,0.04522240078070653
ACH-000696,-0.15980164394865118
ACH-000697,-0.015738102041117932
ACH-000699,0.0036636730799085187
ACH-000701,-0.07487973726112977
ACH-000706,0.01333450770091467
ACH-000711,-0.1353901150178537
ACH-000713,0.08406302675401599
ACH-000714,-0.17230860043312396
ACH-000718,0.06037137768784754
ACH-000720,-0.012437040016319874
ACH-000721,-0.02681634092205687
ACH-000724,-0.12911337861742586
ACH-000725,-0.06831984917835032
ACH-000732,-0.1501660300409921
ACH-000734,-0.07168172220252156
ACH-000735,-0.11868128573071025
ACH-000736,-0.2886748750383709
ACH-000738,-0.12147844824594273
ACH-000746,-0.19178073096439185
ACH-000747,-0.1301888882202869
ACH-000748,-0.28545436991988626
ACH-000753,-0.15063479173073746
ACH-000756,-0.14421547201299448
ACH-000757,-0.2557946231465632
ACH-000758,-0.0188887525421518
ACH-000760,-0.0946196958607427
ACH-000762,-0.15746361964726402
ACH-000763,-0.031054449544839907
ACH-000764,-0.15803049630500646
ACH-000765,-0.2531091835594196
ACH-000766,-0.18999321786685425
ACH-000767,0.0005415228966257332
ACH-000768,-0.2068902121428916
ACH-000769,0.04059454099359967
ACH-000770,-0.036997134738235724
ACH-000771,-0.18014372501819448
ACH-000773,-0.24121587374600015
ACH-000776,-0.04315411986147232
ACH-000777,-0.01327885926329392
ACH-000778,-0.06499957447733014
ACH-000781,-0.07174556678731091
ACH-000782,-0.0711637950305685
ACH-000783,-0.16055481253911305
ACH-000784,-4.827721908577109e-05
ACH-000785,-0.031049619586464
ACH-000787,-0.06196004857471034
ACH-000788,-0.19971232068440486
ACH-000791,-0.0989720319891711
ACH-000792,-0.1234142277543735
ACH-000794,-0.04291725781580155
ACH-000796,-0.09272149496033967
ACH-000798,-0.20889367817630314
ACH-000799,-0.04721017556133599
ACH-000800,0.02022657319302393
ACH-000802,-0.016068671934882147
ACH-000804,-0.09535895428535043
ACH-000805,-0.20856052694735544
ACH-000809,-0.0446603625734278
ACH-000810,0.11837322285035355
ACH-000811,-0.004795436726039552
ACH-000817,-0.05813732581633176
ACH-000819,-0.32024109319521005
ACH-000820,-0.4130673985133176
ACH-000821,-0.0828730938752212
ACH-000822,-0.24295240662548426
ACH-000823,-0.05627103857380922
ACH-000824,-0.07708848448454897
ACH-000827,-0.2292193510155272
ACH-000829,-0.10817769004872564
ACH-000831,-0.09978741680286914
ACH-000832,-0.2754722813497137
ACH-000833,-0.00015372825497093017
ACH-000834,-0.17936353575550698
ACH-000835,-0.1153713301590182
ACH-000836,-0.12855422131809344
ACH-000837,-0.17334447585212728
ACH-000838,0.07439167644231164
ACH-000839,-0.06810589449260424
ACH-000840,-0.260062603456003
ACH-000841,-0.13454209202707684
ACH-000843,0.02792633240007901
ACH-000846,-0.1044816113174838
ACH-000847,0.07397471873583687
ACH-000848,-0.18534245791906345
ACH-000849,-0.06642208365962958
ACH-000851,-0.18797971060726565
ACH-000855,-0.08470698423018401
ACH-000856,0.015796832369973042
ACH-000858,-0.039456672126971314
ACH-000859,-0.23109117238247695
ACH-000861,-0.10367514852665392
ACH-000862,-0.024490447910820525
ACH-000865,-0.14207221889613886
ACH-000866,-0.07898078124381383
ACH-000867,-0.13453992201917256
ACH-000869,-0.13104932589666934
ACH-000872,0.05137586172473518
ACH-000873,-0.11126272511013464
ACH-000876,0.02005841014161723
ACH-000878,-0.20121539345026976
ACH-000880,-0.007008814744473416
ACH-000881,-0.05230772072843815
ACH-000882,-0.10682469450409436
ACH-000884,-0.15026466955122653
ACH-000885,-0.1018455906355608
ACH-000887,-0.08019494495211969
ACH-000889,-0.1105603303739652
ACH-000896,-0.038644441625665424
ACH-000898,-0.6198831904150324
ACH-000900,-0.2324823115756829
ACH-000901,-0.1129267386513533
ACH-000905,-0.18665451523948412
ACH-000906,-0.1105726371454178
ACH-000907,-0.24966317010196576
ACH-000910,0.0173660830980869
ACH-000911,-0.1320575581975578
ACH-000912,-0.15559574621064906
ACH-000913,-0.022460222175540216
ACH-000915,-0.2410815309164615
ACH-000916,-0.44063725204489945
ACH-000917,-0.20917562786397614
ACH-000920,-0.07338222473887361
ACH-000921,-0.045296429423991966
ACH-000924,-0.0860088379670581
ACH-000926,-0.15128803119030448
ACH-000928,-0.01884808279856513
ACH-000929,-0.02351057809102556
ACH-000932,-0.13482134619177233
ACH-000935,-0.1848185922468364
ACH-000936,-0.05681959816275412
ACH-000937,-0.029633897163485395
ACH-000938,-0.019197731357371208
ACH-000939,-0.2596786775867618
ACH-000941,-0.09950030485149992
ACH-000943,-0.1240222342083378
ACH-000946,-0.21717712645380133
ACH-000947,-0.016925101208497557
ACH-000948,-0.058460128789015874
ACH-000950,0.0029642778482716885
ACH-000953,-0.10301135459054184
ACH-000954,-0.1476814305831231
ACH-000957,0.07959825495866409
ACH-000958,-0.2037348761296259
ACH-000960,-0.12210328549182263
ACH-000963,-0.009810099361105554
ACH-000968,-0.20415625556131056
ACH-000969,-0.06271874003516018
ACH-000972,0.126927196880981
ACH-000973,-0.04908228885446884
ACH-000974,-0.17509995015803456
ACH-000978,-0.12233918049954078
ACH-000984,-0.19061652201595414
ACH-000986,-0.15268708055967462
ACH-000988,-0.21239209567289344
ACH-000993,0.07240164652195517
ACH-000994,-0.1934171902736045
ACH-000996,-0.09080923226900572
ACH-001001,-0.13905297812840628
ACH-001020,0.00019020367176539752
ACH-001028,-0.09725335004149488
ACH-001031,-0.13030370920823084
ACH-001038,-0.0706402723047488
ACH-001048,-0.1003849726613004
ACH-001050,-0.13543017252271605
ACH-001053,-0.35752798743296904
ACH-001054,-0.3375690619490439
ACH-001061,-0.18759140685743045
ACH-001067,-0.16806172215181245
ACH-001075,0.042118807677620274
ACH-001096,-0.07795280462096094
ACH-001111,-0.018779761216492632
ACH-001119,-0.1646723929446189
ACH-001128,-0.31877261121248435
ACH-001134,-0.026960669788333468
ACH-001151,0.037180911362855326
ACH-001163,-0.1413021201467716
ACH-001164,0.08225554856094648
ACH-001183,-0.4190725034780867
ACH-001192,-0.10638960138792612
ACH-001193,-0.19313351953781274
ACH-001196,-0.4766933075020972
ACH-001197,-0.1628118135053688
ACH-001205,-0.3546276620030138
ACH-001211,-0.27144296299848897
ACH-001212,-0.029713510420080982
ACH-001228,-0.11868933988497125
ACH-001232,-0.17586548814918576
ACH-001239,-0.01141031610188507
ACH-001270,-0.12387135674350795
ACH-001274,-0.0780225402324294
ACH-001275,0.07948723467321307
ACH-001277,-0.3121774851554746
ACH-001278,-0.07208186632454404
ACH-001280,-0.015190121936927975
ACH-001283,0.0314058064099608
ACH-001289,0.09448632576607566
ACH-001300,-0.041574736972001404
ACH-001301,-0.022096932736065663
ACH-001302,-0.10759670133023752
ACH-001306,-0.20792458759250604
ACH-001318,-0.05255421640149513
ACH-001322,-0.12365597739781115
ACH-001328,-0.12944297853664796
ACH-001332,0.05449307172125295
ACH-001336,-0.2632118921024826
ACH-001346,-0.12432151917667995
ACH-001353,-0.2330664438528905
ACH-001354,-0.3011998417957136
ACH-001367,0.18444964034374395
ACH-001368,-0.14052412726096586
ACH-001374,-0.04343582463564988
ACH-001377,-0.15756019207721192
ACH-001380,-0.006442457054571082
ACH-001391,-0.041605695613003216
ACH-001408,-0.13911481148665458
ACH-001430,-0.1648541174619279
ACH-001431,-0.005386155136876413
ACH-001450,-0.14589775252673534
ACH-001496,-0.006550879558398973
ACH-001500,0.01661792762656309
ACH-001523,-0.06640482946477108
ACH-001532,-0.18292186955765766
ACH-001550,-0.06893223392460718
ACH-001552,-0.18720108140561728
ACH-001554,-0.055949995634631586
ACH-001654,-0.048059722228673135
ACH-001735,-0.038747371895082566
ACH-001736,-0.055649930325522415
ACH-001737,-0.1436591143889419
ACH-001740,-0.08898543470055477
ACH-001745,-0.029933880346599724
ACH-001765,-0.19939469214247665
