,NLRC5 (84166)
ACH-000004,-0.2624430810972636
ACH-000005,-0.3498005566372674
ACH-000007,-0.025894084493833784
ACH-000009,0.01086077647216309
ACH-000011,-0.02845056108365805
ACH-000012,-0.1196189227097537
ACH-000013,0.0032883972851346878
ACH-000014,-0.22828212952304394
ACH-000015,-0.0019791631922464565
ACH-000017,-0.18999303026367284
ACH-000018,-0.2034874329434804
ACH-000019,-0.14320743680455686
ACH-000021,-0.12327219454651225
ACH-000022,-0.019433938469891585
ACH-000025,-0.3566668287995691
ACH-000028,0.07583859867169655
ACH-000030,-0.11287689481026053
ACH-000035,-0.4759699746255914
ACH-000036,-0.18875352461637215
ACH-000037,-0.15958060448698771
ACH-000039,0.06504547756627238
ACH-000040,-0.02580441167590509
ACH-000041,-0.0674388007431607
ACH-000042,-0.09102656783009463
ACH-000045,-0.07296589046506081
ACH-000047,-0.06485015302119075
ACH-000052,-0.1937520896878464
ACH-000053,-0.12899892910841715
ACH-000054,-0.056141309403988135
ACH-000055,-0.11839325492924645
ACH-000060,-0.11944851631335016
ACH-000067,-0.15128702793243862
ACH-000070,0.1277456538516056
ACH-000075,-0.20877519649674103
ACH-000078,-0.2668384582987228
ACH-000082,-0.1652379612628212
ACH-000085,-0.30447546732262165
ACH-000086,-0.20601764560976235
ACH-000087,-0.11001791404997556
ACH-000092,-0.060758496709898926
ACH-000095,-0.06188779187024671
ACH-000097,-0.05108724541469537
ACH-000098,-0.12230590803367244
ACH-000099,-0.057339948801326535
ACH-000108,0.023614223842967304
ACH-000113,-0.06663899688574801
ACH-000116,-0.09753966610727834
ACH-000118,-0.026563928589567937
ACH-000120,-0.0912387427853134
ACH-000123,-0.17153471464810285
ACH-000127,-0.0651037103649536
ACH-000128,-0.09008884085292854
ACH-000132,-0.19075852095745946
ACH-000133,-0.11098506558590847
ACH-000137,0.021308780608801352
ACH-000138,-0.0919960489716436
ACH-000142,-0.25770464742915195
ACH-000143,-0.09140134241797457
ACH-000146,-0.1116194736203376
ACH-000148,-0.12132266043754275
ACH-000150,0.0022545449601303357
ACH-000152,-0.12185685678783045
ACH-000153,-0.041813897150474726
ACH-000159,0.04517823595048173
ACH-000160,-0.2557055334142826
ACH-000163,-0.05371301120249649
ACH-000167,0.0906292159684162
ACH-000168,-0.13275585981673962
ACH-000169,-0.055222332183301366
ACH-000178,-0.20237040714026297
ACH-000183,-0.05150806577647745
ACH-000188,-0.07359478855719766
ACH-000189,0.0269315230022908
ACH-000190,-0.02058112160120925
ACH-000198,-0.1728744815924758
ACH-000203,-0.0598022865653543
ACH-000204,-0.12497360886872305
ACH-000206,0.01057979649001078
ACH-000207,-0.3074480523216803
ACH-000208,-0.047847550078987236
ACH-000210,-0.16277304282596072
ACH-000211,0.029239308654402607
ACH-000215,-0.06529354739153387
ACH-000221,-0.2466776044927489
ACH-000222,-0.13745657535988642
ACH-000223,-0.04556364455998505
ACH-000226,-0.0848660196565094
ACH-000227,-0.16362011325866674
ACH-000228,-0.023519368703361312
ACH-000231,-0.016335989612057122
ACH-000232,0.019762663379909357
ACH-000233,-0.17739793869749504
ACH-000234,-0.03976521780523277
ACH-000235,-0.13932376697551815
ACH-000237,-0.08114988460188856
ACH-000238,-0.1139752590209748
ACH-000242,-0.33572450579412016
ACH-000243,-0.04053988633531909
ACH-000244,0.07028601512928634
ACH-000246,0.006582323922924551
ACH-000248,-0.2046422866410903
ACH-000250,-0.0458451501217516
ACH-000251,-0.0834920408689822
ACH-000252,-0.0620769083600904
ACH-000253,-0.03361284347598382
ACH-000255,-0.055464774198486895
ACH-000256,-0.005929584052321255
ACH-000257,0.0843363949844489
ACH-000258,0.055840370467487466
ACH-000259,-0.1008532569890608
ACH-000260,-0.17534031258944746
ACH-000261,-0.08875492873941121
ACH-000262,-0.1295593402442415
ACH-000263,-0.15567290329784295
ACH-000264,-0.15104431430930987
ACH-000265,-0.0048548553316256435
ACH-000266,-0.09459164462200163
ACH-000272,-0.010419676009876448
ACH-000274,-0.0058239745915492904
ACH-000277,-0.21842877491634585
ACH-000278,-0.03016056708019565
ACH-000279,0.016582426922710197
ACH-000280,-0.12003878450482995
ACH-000281,-0.23422276166952616
ACH-000288,-0.13467584161013002
ACH-000291,-0.027743765715333168
ACH-000293,-0.2305399138266919
ACH-000294,-0.11181259554687288
ACH-000295,-0.19983493316161266
ACH-000296,0.009758890200916227
ACH-000302,0.0016895001779640346
ACH-000304,0.06698166205506442
ACH-000307,-0.021021071079212448
ACH-000308,-0.02506204470486061
ACH-000310,-0.07725828958647912
ACH-000311,0.07839906820005932
ACH-000312,-0.10150295729468987
ACH-000315,-0.1804892009753059
ACH-000316,-0.3688343698867644
ACH-000317,0.16147221826274147
ACH-000318,-0.025954475618044277
ACH-000319,-0.11102047250222463
ACH-000320,-0.176398125339468
ACH-000322,-0.014427082814319496
ACH-000323,-0.084626065298847
