,GATC (283459)
ACH-000238,-0.3456944676678725
ACH-000242,-0.19765536856516075
ACH-000243,-0.23789521647954326
ACH-000244,-0.4975355201974176
ACH-000246,-0.3246152440984205
ACH-000248,-0.37542070679501216
ACH-000250,-0.07806916201349894
ACH-000251,-0.2293278101386642
ACH-000252,-0.14542292199658538
ACH-000253,-0.2525549460460158
ACH-000255,-0.3006143428178655
ACH-000256,-0.187037348610683
ACH-000257,-0.2216856582951762
ACH-000258,-0.09597856158136893
ACH-000259,-0.5322866358135495
ACH-000260,-0.19527785105144305
ACH-000261,-0.26128311115614866
ACH-000262,-0.2304695946214265
ACH-000263,-0.3691258747046577
ACH-000264,-0.2877435577904856
ACH-000265,-0.4465461415770892
ACH-000266,-0.2823995375785289
ACH-000272,-0.22080680344048093
ACH-000274,-0.2138674214722207
ACH-000277,-0.2466851322199045
ACH-000278,-0.11246714474994944
ACH-000279,-0.4386000689818563
ACH-000280,-0.332962667106598
ACH-000281,-0.5110890482132561
ACH-000288,-0.4469263282557566
ACH-000291,-0.4948390074886479
ACH-000293,-0.08225746777252338
ACH-000294,-0.24405869065614105
ACH-000295,-0.4276166773646832
ACH-000296,-0.09903811835079207
ACH-000302,-0.42245031730301935
ACH-000304,-0.3126843336264388
ACH-000307,-0.3253440639581206
ACH-000308,-0.2863379001091008
ACH-000310,-0.05526158866812337
ACH-000311,-0.2522052659813225
ACH-000312,-0.4659864022130995
ACH-000315,-0.5358804825100684
ACH-000316,-0.369256647631445
ACH-000317,-0.6192727953941538
ACH-000318,-0.2702916957189578
ACH-000319,-0.19798158920782566
ACH-000320,-0.37672024859036746
ACH-000322,-0.3084725416563133
ACH-000323,-0.2752236759658039
ACH-000324,-0.2817813416613037
ACH-000329,-0.35801855570983154
ACH-000330,-0.2353303064662529
ACH-000331,-0.2284294806521613
ACH-000332,-0.17126291503346255
ACH-000334,-0.1854235819871469
ACH-000335,-0.3048190144230367
ACH-000336,-0.3719047823853059
ACH-000337,-0.034535178026834416
ACH-000338,0.16030880476766693
ACH-000339,-0.34241679920866697
ACH-000341,-0.4914092406980064
ACH-000348,-0.2876102784114772
ACH-000350,-0.2684547677520473
ACH-000352,-0.2949820755291234
ACH-000356,-0.22493895844603545
ACH-000361,-0.18950101288020335
ACH-000362,-0.15372763161206554
ACH-000363,-0.3342985792343258
ACH-000364,-0.3702241445355538
ACH-000365,-0.3404528317531109
ACH-000366,-0.18134714033186733
ACH-000368,-0.17015139208149696
ACH-000374,-0.6185333548716976
ACH-000375,-0.2088462769954612
ACH-000376,-0.4539425471204914
ACH-000381,-0.226098850216563
ACH-000383,-0.3204751808226988
ACH-000387,-0.32989097632071074
ACH-000389,0.18450579996096966
ACH-000390,-0.2281094461290261
ACH-000393,-0.21733294940508968
ACH-000395,-0.2548285470121151
ACH-000396,-0.4747915802428552
ACH-000397,-0.0461127842403273
ACH-000401,-0.2942096370531802
ACH-000402,-0.6906710945593139
ACH-000403,-0.15737254436569625
ACH-000404,-0.5267771594564533
ACH-000406,-0.6468185676199766
ACH-000407,-0.22201451429211036
ACH-000408,-0.6720037581599192
ACH-000410,-0.3566583123974065
ACH-000411,-0.10093528282899927
ACH-000414,-0.2889923786648354
ACH-000415,-0.2980411017818558
ACH-000416,-0.12199988766194365
ACH-000420,-0.3324387550859931
ACH-000421,-0.3817944578253509
ACH-000424,-0.4619328173365405
ACH-000425,-0.17074655989948956
ACH-000426,-0.5357184948087461
ACH-000427,-0.2126724301611931
ACH-000433,-0.3237665256191438
ACH-000435,-0.3832995798888849
ACH-000436,-0.02881289201121628
ACH-000444,-0.3752229973731385
ACH-000445,-0.4376707348695944
ACH-000448,-0.3136715987290037
ACH-000450,-0.5466923953925685
ACH-000452,-0.22349145065595533
ACH-000454,-0.8071347931636867
ACH-000458,-0.4331618004624159
ACH-000459,-0.8307105120787254
ACH-000460,-0.32636267533048663
ACH-000461,-0.4623118329496584
ACH-000463,-0.23630055610884884
ACH-000464,-0.28646537397997424
ACH-000466,-0.34378711151261915
ACH-000467,-0.7535032598145125
ACH-000468,-0.43188484154508
ACH-000469,-0.44222802889992296
ACH-000470,-0.2784784268165943
ACH-000471,-0.2456251279232337
ACH-000472,-0.27205365473627685
ACH-000473,-0.4518043520828746
ACH-000475,-0.3099322653272057
ACH-000476,-0.37380210206628617
ACH-000477,-0.1965561554914359
ACH-000479,-0.3188627809754084
ACH-000480,-0.6383668804031704
ACH-000481,-0.3475957319529106
ACH-000483,-0.5109191328670645
ACH-000484,-0.3005637865164508
ACH-000485,-0.2143309947764901
ACH-000486,-0.3418603888578892
ACH-000487,-0.3155388859257195
ACH-000488,-0.4326553966523759
ACH-000490,-0.44789295545498
ACH-000491,-0.4161489235627643
ACH-000495,-0.2481239939096099
ACH-000496,-0.12387817247042154
ACH-000499,-0.5600490120676599
ACH-000500,-0.2501227706524619
ACH-000502,-0.25805421311280635
ACH-000503,-0.6164396890069852
ACH-000505,-0.3023868366110135
ACH-000507,-0.5022466587246522
ACH-000510,-0.293011199525737
ACH-000511,-0.15946902663074838
ACH-000512,-0.5900782182026656
ACH-000516,-0.2236926217849395
ACH-000517,-0.2146571649537815
ACH-000518,-0.4984665542426893
ACH-000520,-0.13973963295131991
ACH-000521,0.01946511826240861
ACH-000522,-0.322113928631848
ACH-000524,-0.24151815593166134
ACH-000527,-0.2083964975956867
ACH-000528,-0.7028641367554301
ACH-000537,-0.5170149131925997
ACH-000541,-0.11728645325270882
ACH-000542,-0.1906090728980886
ACH-000544,-0.4995549871819368
ACH-000545,-0.4679887742541132
ACH-000547,-0.5671690500779096
ACH-000548,-0.2831579216418029
ACH-000549,-0.5844304223998326
ACH-000550,-0.3347706711485384
ACH-000552,-0.6456110174037702
ACH-000556,-0.3026565621358677
ACH-000557,-0.18305540863384773
ACH-000569,-0.1209308969199268
ACH-000570,-0.3612944896085913
ACH-000571,-0.4506886513988144
ACH-000573,-0.213797218778008
ACH-000576,-0.16361797982957085
ACH-000579,-0.3017730958006969
ACH-000580,-0.3205104151619185
ACH-000584,-0.19575537905548585
ACH-000585,-0.2341465239602724
ACH-000588,-0.4526324361210704
ACH-000589,-0.4862539343650045
ACH-000591,-0.5483488738747871
ACH-000593,-0.4043176579926834
ACH-000600,-0.2561749567448082
ACH-000601,-0.4110491857096589
ACH-000605,-0.4314866858163027
ACH-000606,-0.4892085618183337
ACH-000608,-0.2914719358078667
ACH-000614,-0.4880615669186626
ACH-000616,-0.25522651390461404
ACH-000618,-0.8568915172492919
ACH-000619,-0.3315928625181457
ACH-000620,-0.5179358739813766
ACH-000621,-0.2855271455123442
ACH-000622,-0.15769150487398026
ACH-000623,-0.2030844841277856
ACH-000624,-0.1351802918998875
ACH-000627,-0.25898508241296536
ACH-000630,-0.4056041318888552
ACH-000631,-0.1564754444924166
ACH-000632,-0.3752385845158877
ACH-000633,-0.4544515826016187
ACH-000637,-0.5706004304152131
ACH-000638,-0.3575902476563277
ACH-000646,-0.25073298979636544
ACH-000647,-0.3980808860679446
ACH-000648,-0.3840649888920177
ACH-000649,-0.34840742133505165
ACH-000651,-0.6427528329504341
ACH-000652,-0.5268037290404904
ACH-000653,-0.25973723264206594
ACH-000657,-0.2706750973335359
ACH-000658,-0.14972953052027085
ACH-000661,-0.2437368481768299
ACH-000662,-0.1983742067421776
ACH-000663,-0.36938939283954736
ACH-000665,-0.12761234974942592
ACH-000671,-0.4869700112681106
ACH-000672,-0.3597864083253691
ACH-000673,-0.12655153018848647
ACH-000676,-0.4539134957409516
ACH-000677,-0.5011312224767067
ACH-000681,-0.31728601548448976
ACH-000683,-0.3706895185778546
ACH-000684,-0.3208991910780372
ACH-000688,-0.4344779566122191
ACH-000693,-0.5341042222844191
ACH-000694,-0.4684496523886308
ACH-000695,-0.2658346807617529
ACH-000696,-0.2047728667032387
ACH-000697,-0.441315215517166
ACH-000699,-0.2762789641258662
ACH-000701,-0.22973025946748266
ACH-000706,-0.3033067538697586
ACH-000711,-0.1421596001270471
ACH-000713,-0.15013919797595002
ACH-000714,-0.017288635225243234
ACH-000718,-0.2552425170030322
ACH-000720,-0.3949539574090493
ACH-000721,-0.26750419843172896
ACH-000724,-0.33842772241108426
ACH-000725,-0.10118334921923093
ACH-000732,-0.4722151936233209
ACH-000734,-0.4953151517773982
ACH-000735,-0.15676536793090892
ACH-000736,-0.2420754199166447
ACH-000738,-0.5847310702665693
ACH-000746,-0.4185692884843011
ACH-000747,-0.4485963421928946
ACH-000748,-0.09778155650446173
ACH-000753,-0.4296055251341944
ACH-000756,-0.1255992369571522
ACH-000757,-0.21780346494586034
ACH-000758,-0.6244102637934285
ACH-000760,-0.30932241521748616
ACH-000762,-0.32152255147481473
ACH-000763,-0.650734559317708
ACH-000764,-0.30591496872749513
ACH-000765,-0.3934724767934745
ACH-000766,-0.2758895408172753
ACH-000767,-0.2698591742403797
ACH-000768,-0.5845466683938011
ACH-000769,-0.3232802063171839
ACH-000770,-0.30008134115742513
ACH-000771,-0.5449644260391148
ACH-000773,-0.16193606018100776
ACH-000776,-0.4652249989102054
ACH-000777,-0.5071700212482306
ACH-000778,-0.2838349294168848
ACH-000781,-0.28492693885891185
ACH-000782,-0.3447798115423143
ACH-000783,-0.0685883873787011
ACH-000784,-0.47792119119076604
ACH-000785,-0.43071122392482536
ACH-000787,-0.4973470333247396
ACH-000788,-0.0586585915599462
ACH-000791,-0.3011177505353036
ACH-000792,-0.3337465446106317
ACH-000794,-0.2831011017044884
ACH-000796,-0.3796020085897788
ACH-000798,-0.3825408972024088
ACH-000799,-0.1550078548657512
ACH-000800,-0.33940080090687225
ACH-000802,-0.4118389748006385
ACH-000804,-0.597252255653637
ACH-000805,-0.3298209902496643
ACH-000809,-0.2769156049270829
ACH-000810,-0.13925599310411638
ACH-000811,-0.24434081736310975
ACH-000817,-0.5619751743262805
ACH-000819,-0.4587724694214694
ACH-000820,-0.2808954634948178
ACH-000821,-0.2126500873134753
ACH-000822,-0.28277953116354304
ACH-000823,-0.4880825615263168
ACH-000824,-0.15694083180988036
ACH-000827,-0.1322570526767546
ACH-000829,-0.25169249626874896
ACH-000831,-0.7315657148078771
ACH-000832,-0.1967146979142012
ACH-000833,-0.5785872130265475
ACH-000834,-0.5521481954497871
ACH-000835,-0.3560381129284918
ACH-000836,-0.2882401539232464
ACH-000837,-0.3505873982082929
ACH-000838,-0.12321475353219555
ACH-000839,-0.2852595509369353
ACH-000840,-0.2488936049465592
ACH-000841,-0.29831843452875617
ACH-000843,-0.3454528478033025
ACH-000846,-0.3221521227227414
ACH-000847,-0.4649610507445817
ACH-000848,-0.3948028599585445
ACH-000849,-0.20724582206912934
ACH-000851,-0.5739141712530108
ACH-000855,-0.7884370230114572
ACH-000856,-0.2771161990799554
ACH-000858,-0.5148278837423158
ACH-000859,-0.27051831378921665
ACH-000861,-0.3579581885453366
ACH-000862,-0.5061301955150921
ACH-000865,-0.5746413194033557
ACH-000866,-0.3594375668239493
ACH-000867,-0.12647838538019734
ACH-000869,-0.2876763275426867
ACH-000872,-0.2708118408264025
ACH-000873,-0.4753372884691119
ACH-000876,-0.3921622072357655
ACH-000878,-0.4848734296071711
ACH-000880,-0.4809972519548816
ACH-000881,-0.14825724036177748
ACH-000882,-0.3522490144421875
ACH-000884,-0.3854451105284461
ACH-000885,-0.5616102362848182
ACH-000887,-0.3702878557999315
ACH-000889,-0.4649498146353383
ACH-000896,-0.2821936497833619
ACH-000898,-0.4278197260129882
ACH-000900,-0.23042269736339066
ACH-000901,-0.368414103453938
ACH-000905,-0.2796037012328081
ACH-000906,-0.548832964335494
ACH-000907,-0.11682968926840633
ACH-000910,-0.5066942505538817
ACH-000911,-0.1860520932450699
ACH-000912,-0.33141728049116803
ACH-000913,-0.4471710210281032
ACH-000915,-0.5804077791963291
ACH-000916,-0.43341210139973
ACH-000917,-0.3775819165230934
ACH-000920,-0.07003648645586001
ACH-000921,-0.4226985285283151
ACH-000924,-0.4948356330850436
ACH-000926,-0.3055343989744311
ACH-000928,-0.24717706613081636
ACH-000929,-0.3770693108323558
ACH-000932,-0.3707835026198101
ACH-000935,-0.32437769851618264
ACH-000936,-0.40551662407670064
ACH-000937,-0.14741357925188042
ACH-000938,-0.1749098737364652
ACH-000939,-0.7840803765254646
ACH-000941,-0.3998497843638114
ACH-000943,-0.6520447343184242
ACH-000946,-0.6367642279698239
ACH-000947,-0.6101697391589056
ACH-000948,-0.5482596893394355
ACH-000950,-0.5885145853571417
ACH-000953,-0.05731703529499582
ACH-000954,-0.6299638882206877
ACH-000957,-0.5012665438357384
ACH-000958,-0.2831351599393333
ACH-000960,-0.0471500826237014
ACH-000963,-0.3441707098706845
ACH-000968,-0.7398049782695091
ACH-000969,-0.3269758578789509
ACH-000972,0.016888448098557936
ACH-000973,-0.5414568278006505
ACH-000974,-0.5472935355791099
ACH-000978,-0.5606223815318452
ACH-000984,-0.23852972398970834
ACH-000986,-0.4165869494967666
ACH-000988,0.04032201031584294
ACH-000993,-0.02569221304209588
ACH-000994,-0.5618801907267506
ACH-000996,-0.016889417694570398
ACH-001001,-0.4378654972545272
ACH-001020,-0.3446057515055361
ACH-001028,-0.2856659315599497
ACH-001031,-0.4840434399828057
ACH-001038,-0.43932894954536617
ACH-001048,-0.3517699977727247
ACH-001050,-0.005218364270345533
ACH-001053,-0.051763626047910224
ACH-001054,-0.2715664173960904
ACH-001061,-0.4618222580955326
ACH-001067,-0.07734784969264846
ACH-001075,-0.2506949407027028
ACH-001096,-0.11437610946478173
ACH-001111,-0.11943090601350037
ACH-001119,-0.15973958012732384
ACH-001128,-0.18025135245037555
ACH-001134,-0.306899470853595
ACH-001151,-0.1449023864905765
ACH-001163,-0.5507253513243945
ACH-001164,-0.3961591398237969
ACH-001183,-0.3848206276888531
ACH-001192,-0.3370603614153676
ACH-001193,-0.4024063546195851
ACH-001196,-0.366978364050784
ACH-001197,-0.2367862432923966
ACH-001205,-0.222655843187704
ACH-001211,-0.13624029760621412
ACH-001212,-0.2139261955103696
ACH-001228,-0.35983005544380897
ACH-001232,-0.2762885334363852
ACH-001239,-0.3978757371866221
ACH-001270,-0.32385903414340594
ACH-001274,-0.3509816479921793
ACH-001275,-0.35083478677628344
ACH-001277,-0.39094624245854137
ACH-001278,-0.4623570687867322
ACH-001280,-0.09183931528200157
ACH-001283,-0.11907746480317735
ACH-001289,-0.1047888952612758
ACH-001300,-0.31209970017630123
ACH-001301,-0.114880287571223
ACH-001302,-0.29190258152580223
ACH-001306,-0.22352282098792173
ACH-001318,-0.4263823473575102
ACH-001322,-0.3617066216374311
ACH-001328,-0.2384600261601422
ACH-001332,-0.5588428033266823
ACH-001336,-0.4332605368182087
ACH-001346,-0.4876853477072083
ACH-001353,-0.0915718022459822
ACH-001354,-0.4878806360248476
ACH-001367,-0.40829730367338185
ACH-001368,-0.5854404398772178
ACH-001374,-0.08989390566253985
ACH-001377,-0.4060236220900402
ACH-001380,-0.4243588952031867
ACH-001391,-0.2956534908760081
ACH-001408,-0.2053537723127302
ACH-001430,-0.2405258552320285
ACH-001431,-0.12731269694027714
ACH-001450,-0.4513635941248925
ACH-001496,-0.6405695246256718
ACH-001500,-0.4582939349031788
ACH-001523,-0.4786471643933914
ACH-001532,-0.32593412442984593
ACH-001550,-0.4577165781115953
ACH-001552,-0.32713492466581706
ACH-001554,-0.32971174528022124
ACH-001654,-0.3934415127428438
ACH-001735,-0.027006972244595
ACH-001736,-0.24744532809904804
ACH-001737,-0.14610287404034886
ACH-001740,-0.3987701989395171
ACH-001745,-0.296105866461814
ACH-001765,-0.2934466534090835
