,CEBPB (1051)
ACH-000334,-0.05503279495332526
ACH-000335,-0.07475138469556185
ACH-000336,-0.022794549543567317
ACH-000337,-0.20616396995586986
ACH-000338,0.6540208924919665
ACH-000339,0.008512698855245823
ACH-000341,-0.24947164566891245
ACH-000348,-0.4149418486907557
ACH-000350,-0.2483573114019977
ACH-000352,0.11859739833141407
ACH-000356,-0.2859813626369434
ACH-000361,-0.1514416671275859
ACH-000362,-0.02513460330357771
ACH-000363,-0.22342274260468065
ACH-000364,-0.0559607449469015
ACH-000365,-0.0537862400815004
ACH-000366,-0.11621092172472905
ACH-000368,-0.2522952552412696
ACH-000374,-0.12162013600575575
ACH-000375,-0.23837227124510602
ACH-000376,-0.5440441898578887
ACH-000381,-0.034852354486294805
ACH-000383,-0.15875198131879928
ACH-000387,-0.13078458964730313
ACH-000389,-0.2541917103551997
ACH-000390,-0.17085470797204533
ACH-000393,0.14688304519449916
ACH-000395,-0.4633533296579978
ACH-000396,-0.5042152047204753
ACH-000397,-0.6331300672520978
ACH-000401,-0.32061243877016443
ACH-000402,-0.3664990299772279
ACH-000403,-0.3331813896208739
ACH-000404,-0.26457178204846843
ACH-000406,-0.07316399639765622
ACH-000407,0.04600014329928544
ACH-000408,-0.23459984917037455
ACH-000410,-0.06347964423051576
ACH-000411,-0.17808088287890173
ACH-000414,-0.5914015488039558
ACH-000415,-0.047540243163876936
ACH-000416,-0.2418760591638749
ACH-000420,-0.32687129250669034
ACH-000421,-0.2941332008482092
ACH-000424,-0.14674398053559853
ACH-000425,-0.4413770448282349
ACH-000426,-0.32348472062055605
ACH-000427,-0.4983131642604465
ACH-000433,-0.11228425911476576
ACH-000435,0.17082828158895955
ACH-000436,-0.3814804200677381
ACH-000444,-0.2546490743368273
ACH-000445,0.11706499130129724
ACH-000448,-0.10150625331776224
ACH-000450,-0.20187312743565405
ACH-000452,-0.4988895429204054
ACH-000454,0.10663449849914733
ACH-000458,-0.4575441595924015
ACH-000459,-0.24217997502898764
ACH-000460,-0.20753642705848624
ACH-000461,-0.3537254441708304
ACH-000463,0.11450522498853348
ACH-000464,-0.015817724733973294
ACH-000466,-0.3223281522007369
ACH-000467,-0.25949296264590604
ACH-000468,0.022984849315540783
ACH-000469,-0.23688805055479545
ACH-000470,-0.5674358875711766
ACH-000471,-0.2063248197536878
ACH-000472,-0.2004269649697669
ACH-000473,-0.2655541377284474
ACH-000475,-0.2495362811006253
ACH-000476,-0.04552704218769446
ACH-000477,0.13474193751257665
ACH-000479,-0.02855210952192548
ACH-000480,-0.3558800508979354
ACH-000481,-0.013264184510235354
ACH-000483,0.1872384886465584
ACH-000484,-0.21083520122762914
ACH-000485,-0.1829493985857385
ACH-000486,-0.2432261535665993
ACH-000487,-0.11036359964481583
ACH-000488,-0.21128397874372196
ACH-000490,-0.26387691275346925
ACH-000491,0.07893725530396309
ACH-000495,-0.1993024637678121
ACH-000496,-0.2971143575614694
ACH-000499,-0.23976821611828786
ACH-000500,-0.21811099975201775
ACH-000502,-0.1971617417352608
ACH-000503,-0.22203323661643534
ACH-000505,0.1206425370897732
ACH-000507,-0.4456468985241908
ACH-000510,-0.18398430420911235
ACH-000511,-0.175736385924951
ACH-000512,0.11511772267042135
ACH-000516,-0.1718257221522483
ACH-000517,-0.3149738923769632
ACH-000518,-0.3926831937963926
ACH-000520,-0.2578917018294765
ACH-000521,0.0876827343662839
ACH-000522,0.0994823784989848
ACH-000524,-0.0828912353694115
ACH-000527,-0.4000151551445448
ACH-000528,-0.20569933477595648
ACH-000537,0.07140921080187658
ACH-000541,-0.4102639528686829
ACH-000542,-0.21647356014805416
ACH-000544,-0.3334670288665759
ACH-000545,-0.19577974792891145
ACH-000547,-0.22526866267419
ACH-000548,-0.5267920602761981
ACH-000549,-0.2921242633365305
ACH-000550,-0.2652066472982881
ACH-000552,-0.13072849738329315
ACH-000556,-0.3978637868617313
ACH-000557,-0.13047830292150753
ACH-000569,-0.12943735230548314
ACH-000570,-0.24400789742755435
ACH-000571,-0.1422296537790949
ACH-000573,-0.35201739665048154
ACH-000576,-0.4075337735281148
ACH-000579,-0.06902992353333946
ACH-000580,-0.3669790209937817
ACH-000584,-0.13398779194101215
ACH-000585,-0.07516226796235903
ACH-000588,-0.2930523297954254
ACH-000589,-0.7235252945199946
ACH-000591,-0.2816789609545978
ACH-000593,-0.2144826937048604
ACH-000600,-0.14857875710740587
ACH-000601,-0.262086263203896
ACH-000605,-0.2984631732422071
ACH-000606,-0.2539106609310314
ACH-000608,-0.3210025345397383
ACH-000614,-0.7403423543639441
ACH-000616,-0.09692906632447623
ACH-000618,-0.16383616010486596
ACH-000619,-0.04848460950037619
ACH-000620,-0.6794474598063697
ACH-000621,0.0661457580933595
ACH-000622,-0.2136399348467388
ACH-000623,-0.22801443131975385
ACH-000624,-0.1836873995065964
ACH-000627,0.046475172207820936
ACH-000630,0.2071192930626898
ACH-000631,-0.08240121390673866
ACH-000632,0.018438305800396664
ACH-000633,-0.20215357312244744
ACH-000637,-0.3012935285342658
ACH-000638,-0.0030393488037364514
ACH-000646,-0.5870132267121092
ACH-000647,-0.1307262973294806
ACH-000648,-0.006395752281230757
ACH-000649,-0.11567946590054955
ACH-000651,-0.18212873666903887
ACH-000652,-0.37155143947418334
ACH-000653,-0.1332960763948959
ACH-000657,-0.1683295967964769
ACH-000658,-0.29479002569252705
ACH-000661,-0.4042983322858553
ACH-000662,-0.2702040659219372
ACH-000663,-0.3851013589783183
ACH-000665,-0.20484453186280774
ACH-000671,-0.4971451909208427
ACH-000672,-0.4239627502973151
ACH-000673,-0.19326508447649493
ACH-000676,0.04875433874233735
ACH-000677,-0.2427624421967745
ACH-000681,-0.4538741788526287
ACH-000683,-0.030745255270701155
ACH-000684,-0.3610255732759611
ACH-000688,0.13891157092732526
ACH-000693,-0.14408512313299138
ACH-000694,-0.21574615121938392
ACH-000695,-0.025518535125810284
ACH-000696,-0.2545060917949614
ACH-000697,-0.022004832392405645
ACH-000699,-0.36810343268763096
ACH-000701,-0.22811179303851634
ACH-000706,-0.3847789307026749
ACH-000711,-0.2265628958120661
ACH-000713,-0.40911534220758855
ACH-000714,-0.0785440657980444
ACH-000718,-0.2965071776439982
ACH-000720,-0.4446514950490584
ACH-000721,-0.3154262536973429
ACH-000724,-0.30377281190997185
ACH-000725,-0.17426442741892645
ACH-000732,-0.5149021066762315
ACH-000734,-0.1986381693961581
ACH-000735,-0.1606102673493814
ACH-000736,-0.02509359647380001
ACH-000738,-0.2783308805736253
ACH-000746,-0.2760958473055927
ACH-000747,-0.09952629415367352
ACH-000748,-0.14981368712338222
ACH-000753,-0.17530098530084465
ACH-000756,-0.2616369071219243
ACH-000757,-0.09704117898129004
ACH-000758,-0.2479441895803691
ACH-000760,-0.4478698702373104
ACH-000762,-0.4350173115924689
ACH-000763,-0.027929549695755347
ACH-000764,-0.2901334201893435
ACH-000765,-0.1377699474894354
ACH-000766,0.015541956617524518
ACH-000767,-0.1998505124929698
ACH-000768,-0.18707659702380824
ACH-000769,-0.05752160803529
ACH-000770,-0.08600595320858131
ACH-000771,-0.048857169435260285
ACH-000773,-0.08534634839711043
ACH-000776,-0.31305618984301803
ACH-000777,0.01789789900002594
ACH-000778,-0.09748038939706016
ACH-000781,-0.09892281286047104
ACH-000782,-0.2569219865067913
ACH-000783,-0.22315608546886812
ACH-000784,-0.18312005066819625
ACH-000785,-0.27502395924922785
ACH-000787,-0.18609308489351936
ACH-000788,-0.14407054048552492
ACH-000791,-0.16433058644287138
ACH-000792,-0.17100779588311235
ACH-000794,-0.2565970556034575
ACH-000796,-0.5053408752111463
ACH-000798,-0.26958171112722845
ACH-000799,-0.17577265850153226
ACH-000800,-0.07319093923475037
ACH-000802,-0.14573746856225686
ACH-000804,-0.14118854123162589
ACH-000805,-0.3185769205516717
ACH-000809,-0.2750840736365335
ACH-000810,-0.300051409051515
ACH-000811,-0.164229899555966
ACH-000817,0.044707660132338636
ACH-000819,-0.1660262230854799
ACH-000820,-0.4533496451488684
ACH-000821,-0.2643815856595369
ACH-000822,-0.4123657212336673
ACH-000823,-0.17464566099335913
ACH-000824,-0.4371284224240604
ACH-000827,-0.26282797660385515
ACH-000829,-0.2041362034919124
ACH-000831,-0.1459647824206721
ACH-000832,-0.06362899197122777
ACH-000833,-0.3633623382923497
ACH-000834,-0.20935622007172286
ACH-000835,0.09647983408274803
ACH-000836,-0.5026906453910424
ACH-000837,-0.33062956357479034
ACH-000838,-0.2740074596933117
ACH-000839,-0.2485579056195147
ACH-000840,-0.4875119997776237
ACH-000841,-0.05137075262406785
ACH-000843,-0.473601050706453
ACH-000846,-0.2289444215397091
ACH-000847,0.004062719969736775
ACH-000848,-0.4560018346616007
ACH-000849,-0.2055128040664018
ACH-000851,-0.5179684364724132
ACH-000855,-0.12368389259826733
ACH-000856,-0.06531991269428049
ACH-000858,-0.3393128077682053
ACH-000859,-0.3800637510332353
ACH-000861,-0.31426730151122345
ACH-000862,-0.4116252122025583
ACH-000865,-0.1453025934740195
ACH-000866,-0.31062506959181263
ACH-000867,-0.2548106828826216
ACH-000869,-0.12150774631514695
ACH-000872,-0.2347019863577112
ACH-000873,-0.12195492123806358
ACH-000876,-0.22482098334362835
ACH-000878,-0.08478559954305648
ACH-000880,-0.0366464641232269
ACH-000881,-0.06095856408659596
ACH-000882,-0.2509325273304513
ACH-000884,0.00350471271808293
ACH-000885,-0.12583675554513055
ACH-000887,0.010671894173651171
ACH-000889,0.030423375105664424
ACH-000896,0.0034090577762365577
ACH-000898,-0.25623490652609043
ACH-000900,-0.17327278007114744
ACH-000901,-0.3766548119390955
ACH-000905,-0.4867078385264763
ACH-000906,-0.04650372847238683
ACH-000907,-0.10091625192188262
ACH-000910,-0.11706023733038012
ACH-000911,-0.4866230545878722
ACH-000912,-0.34866676971526794
ACH-000913,-0.2736063578963488
ACH-000915,-0.07281859363810686
ACH-000916,0.005279184247542432
ACH-000917,-0.23891108810775466
ACH-000920,-0.05156219503188027
ACH-000921,-0.40506934056777977
ACH-000924,-0.444241774336497
ACH-000926,-0.25061949443761644
ACH-000928,-0.5354369391229676
ACH-000929,-0.5443442561594181
ACH-000932,-0.1821874201563155
ACH-000935,-0.3174288321393092
ACH-000936,-0.08087506189458889
ACH-000937,-0.1049148077080002
ACH-000938,-0.06024850263474691
ACH-000939,-0.270839001604918
ACH-000941,-0.018697131068992262
ACH-000943,-0.20323807767878
ACH-000946,-0.19150173948220167
ACH-000947,-0.0738300501909367
ACH-000948,-0.2994456905233944
ACH-000950,0.02911439593534688
ACH-000953,-0.006569552818666666
ACH-000954,-0.1949362848586132
ACH-000957,-0.010809521280441324
ACH-000958,-0.12052045771450387
ACH-000960,-0.20950597552448733
ACH-000963,0.01892117264273057
ACH-000968,-0.15169670574220992
ACH-000969,-0.3337716031029001
ACH-000972,-0.3128224005906105
ACH-000973,-0.2270748258805696
ACH-000974,-0.13205729555417092
ACH-000978,-0.22497467897912454
ACH-000984,-0.19073159987326324
ACH-000986,-0.09056355016028172
ACH-000988,-0.16713479181747767
ACH-000993,-0.28439632024254746
ACH-000994,-0.31745874248179257
ACH-000996,-0.3846691254080704
ACH-001001,-0.24959505864994316
ACH-001020,-0.5628234772352634
ACH-001028,-0.21065520599934975
ACH-001031,-0.024452504003748075
ACH-001038,-0.2698688953429525
ACH-001048,-0.1815078093403392
ACH-001050,0.011905791756088746
ACH-001053,0.05567408249638127
ACH-001054,0.033112818093650125
ACH-001061,-0.1820498568799841
ACH-001067,-0.08815550645572824
ACH-001075,-0.5554264062504942
ACH-001096,0.05651911386050906
ACH-001111,0.357640714181427
ACH-001119,-0.26309999874527623
ACH-001128,-0.17289817240377015
ACH-001134,-0.26491365968671665
ACH-001151,-0.2018062131307096
ACH-001163,-0.1824751980791258
ACH-001164,-0.008771329573819809
ACH-001183,-0.3963998377436421
ACH-001192,-0.1944944864780452
ACH-001193,-0.1230069975886916
ACH-001196,-0.12780707894955745
ACH-001197,-0.12293296997458612
ACH-001205,-0.18873932853253608
ACH-001211,-0.30029968647845695
ACH-001212,-0.13547466320095553
ACH-001228,-0.1871414552127706
ACH-001232,-0.16188759261396393
ACH-001239,-0.2002685053092742
ACH-001270,-0.21962826308725006
ACH-001274,0.1979700353181531
ACH-001275,-0.11482959124903384
ACH-001277,0.05987417459851721
ACH-001278,-0.06430795115393667
ACH-001280,-0.08210685983657393
ACH-001283,0.04934534759718229
ACH-001289,-0.060619798214795774
ACH-001300,-0.1672359039991871
ACH-001301,-0.22443614735863676
ACH-001302,-0.4351364781962809
ACH-001306,-0.2374877436617527
ACH-001318,-0.21522349852138906
ACH-001322,-0.07559822343215318
ACH-001328,-0.2829941837979269
ACH-001332,-0.07226419546739707
ACH-001336,-0.21493534286921476
ACH-001346,-0.29809085390193624
ACH-001353,-0.31129742563111856
ACH-001354,0.03493843315554042
ACH-001367,-0.11488972140912555
ACH-001368,-0.03633139019192266
ACH-001374,0.09404713401604113
ACH-001377,-0.19927964623505368
ACH-001380,-0.05333637031163483
ACH-001391,-0.2340013878249025
ACH-001408,-0.3038542693312976
ACH-001430,-0.08370911350682947
ACH-001431,-0.5170298703324668
ACH-001450,-0.036567720319258576
ACH-001496,-0.2272758562736239
ACH-001500,-0.11397097296548073
ACH-001523,-0.4615710375025575
ACH-001532,-0.11747817038650946
ACH-001550,-0.2169599180966804
ACH-001552,-0.009125125112690351
ACH-001554,-0.03692250264047114
ACH-001654,-0.2265664521480747
ACH-001735,-0.06550275109896868
ACH-001736,-0.04771290710428989
ACH-001737,-0.4487300774551581
ACH-001740,-0.09980706740238396
ACH-001745,-0.018071373963099092
ACH-001765,-0.2033400924138048
