,SULT1B1 (27284)
ACH-000004,-0.024394565267102014
ACH-000005,0.09651771586979344
ACH-000007,-0.0941924015004728
ACH-000009,0.06947697253112323
ACH-000011,-0.07442055459034654
ACH-000012,-0.010606916182335994
ACH-000013,0.00934628262669508
ACH-000014,-0.13989719816899898
ACH-000015,-0.025842326013398042
ACH-000017,-0.047454471490529636
ACH-000018,-0.093298121010948
ACH-000019,-0.13398813449169875
ACH-000021,-0.05819675004775018
ACH-000022,0.08218922066602749
ACH-000025,0.00391147527007221
ACH-000028,-0.017840701390228992
ACH-000030,0.0030431345758775265
ACH-000035,0.06004300844873104
ACH-000036,0.013061263254262292
ACH-000037,0.026274731616569992
ACH-000039,-0.08994705551433399
ACH-000040,0.03785364077371934
ACH-000041,0.012347977517040986
ACH-000042,0.001437786793747645
ACH-000045,0.1536849735447664
ACH-000047,-0.055651151017353725
ACH-000052,0.02484242555539367
ACH-000053,0.02358788716391261
ACH-000054,-0.08832274680156905
ACH-000055,0.12756096605834372
ACH-000060,0.02233277882852141
ACH-000067,-0.12125333005506413
ACH-000070,-0.2763707329802092
ACH-000075,-0.1541586017792192
ACH-000078,0.04280262956312837
ACH-000082,-0.06266173754181463
ACH-000085,-0.10231780484188543
ACH-000086,0.09463827544320462
ACH-000087,-0.07385910616740315
ACH-000092,0.04152182773219255
ACH-000095,-0.010529982855378938
ACH-000097,-0.05347253826473949
ACH-000098,-0.0989672914570294
ACH-000099,-0.002602660126067483
ACH-000108,-0.0458708244279075
ACH-000113,-0.029509662085523507
ACH-000116,-0.08727220503623505
ACH-000118,0.019930870071094217
ACH-000120,0.10961636550147186
ACH-000123,0.09189443006628796
ACH-000127,-0.020304089598525882
ACH-000128,-0.2985185440561707
ACH-000132,-0.0392115322648934
ACH-000133,-0.008606485499826556
ACH-000137,0.0587431430666477
ACH-000138,0.18133439314881936
ACH-000142,0.11856018901354015
ACH-000143,0.18660361137303574
ACH-000146,-0.022788665727596483
ACH-000148,-0.01903916417707984
ACH-000150,-0.007372334593690143
ACH-000152,-0.06374843372143693
ACH-000153,-0.061037238897074776
ACH-000159,-0.05364064682349769
ACH-000160,-0.21787170864082214
ACH-000163,-0.07943951669716169
ACH-000167,-0.21061414859519104
ACH-000168,-0.007158250773190574
ACH-000169,-0.11063957252562527
ACH-000178,0.1157712295371696
ACH-000183,-0.1157620426051978
ACH-000188,-0.013989324977176773
ACH-000189,-0.09756283548626664
ACH-000190,0.033329205577906466
ACH-000198,-0.07955002263409645
ACH-000203,0.36362705836387305
ACH-000204,-0.2985286026209633
ACH-000206,-0.060644050273004735
ACH-000207,0.10976584922844147
ACH-000208,-0.07244093505418653
ACH-000210,-0.05601132143124032
ACH-000211,-0.2026394574281473
ACH-000215,-0.04749308172546403
ACH-000221,-0.1395177730667799
ACH-000222,-0.04875573747146925
ACH-000223,0.008947149675339055
ACH-000226,-0.156345629654303
ACH-000227,0.06902250683604791
ACH-000228,-0.09251874220332958
ACH-000231,0.011845691795440979
ACH-000232,-0.03233482062755798
ACH-000233,0.022734445962694125
ACH-000234,0.017474520153465727
ACH-000235,-0.0027182854582696275
ACH-000237,-0.05900143864550742
ACH-000238,-0.0539753726652916
ACH-000242,-0.029276549053245268
ACH-000243,0.00738276974159676
ACH-000244,-0.05513272050725257
ACH-000246,-0.0607054227324409
ACH-000248,0.035444559813028666
ACH-000250,0.01023201962140718
ACH-000251,-0.10127135656886828
ACH-000252,-0.16434876123213546
ACH-000253,0.01776530265934454
ACH-000255,-0.048634535539072994
ACH-000256,0.0740073072312279
ACH-000257,-0.10655366888014464
ACH-000258,-0.08433959831988333
ACH-000259,0.031245088937529395
ACH-000260,-0.06540933443937169
ACH-000261,-0.014242716401304529
ACH-000262,-0.11938159486973896
ACH-000263,0.010236348213614662
ACH-000264,-0.0536336915521084
ACH-000265,-0.12443348115856714
ACH-000266,-0.013544264698548782
ACH-000272,0.011339684424815916
ACH-000274,0.008460447858726778
ACH-000277,-0.003348478667869155
ACH-000278,-0.04422852686102054
ACH-000279,-0.03519154124873266
ACH-000280,-0.03978873781391933
ACH-000281,0.06184453595810981
ACH-000288,0.02994595465053525
ACH-000291,0.008256429784790319
ACH-000293,-0.012987184030504336
ACH-000294,0.07378115846997975
ACH-000295,-0.04348829529038443
ACH-000296,-0.01102852754399278
ACH-000302,-0.06845718188191795
ACH-000304,0.021053842039554533
ACH-000307,-0.049088211610359915
ACH-000308,-0.10803177472891924
ACH-000310,0.05181493845400845
ACH-000311,-0.06779367263292882
ACH-000312,0.02712590055822765
ACH-000315,0.09110032615518984
ACH-000316,-0.06310023302241295
ACH-000317,-0.026542808933576096
ACH-000318,0.002466269865421105
ACH-000319,-0.028130393391780733
ACH-000320,0.08895219860483372
ACH-000322,-0.12457716224152207
ACH-000323,-0.2540466844826751
ACH-000324,-0.11403584564958676
ACH-000329,0.016007767784670942
ACH-000330,-0.1315484095321612
ACH-000331,0.019607924416277657
ACH-000332,-0.04202586965257564
ACH-000334,0.10905999504810106
ACH-000335,-0.055160159848094366
ACH-000336,-0.1559694447966053
ACH-000337,-0.2796709139055526
ACH-000338,0.14364688274389611
ACH-000339,-0.06971199947517479
ACH-000341,-0.02632443924583628
ACH-000348,-0.049668780569818265
ACH-000350,0.09990357179769792
ACH-000352,-0.048035796432179534
ACH-000356,0.02112687861957822
ACH-000361,-0.16505024339865434
ACH-000362,-0.01663865933200917
ACH-000363,-0.11262910640556628
ACH-000364,-0.05521804181719879
ACH-000365,0.044859744099245716
ACH-000366,-0.01865975699617536
ACH-000368,-0.13668421740848266
ACH-000374,-0.04851687859377935
ACH-000375,0.06677818268645125
ACH-000376,0.01896159274078135
ACH-000381,-0.18125023490068606
ACH-000383,-0.1236200385904016
ACH-000387,-0.05805871750232226
ACH-000389,-0.08472077793307506
ACH-000390,-0.10648353147145406
ACH-000393,0.013509312722731944
ACH-000395,-0.02472087795915076
ACH-000396,0.0005137094096885838
ACH-000397,-0.02026572145658089
ACH-000401,0.051698257824514884
ACH-000402,-0.04420009810069158
ACH-000403,0.00336539645286889
ACH-000404,0.06812638391424747
ACH-000406,-0.013111073138288458
ACH-000407,0.0580089362370968
ACH-000408,0.0010113515908050782
ACH-000410,-0.023516776351597282
ACH-000411,0.013541226542789844
ACH-000414,0.053209225624230604
ACH-000415,-0.015522349449119247
ACH-000416,-0.12344930990145332
ACH-000420,0.029137977285349545
ACH-000421,-0.11039020683794304
ACH-000424,-0.018806441608755664
ACH-000425,-0.045101053806334224
ACH-000426,0.0375581007747714
ACH-000427,0.048237140658999
ACH-000433,0.1182885566123548
ACH-000435,-0.3040864615917685
ACH-000436,0.02891875031192681
ACH-000444,-0.03093252921855337
ACH-000445,-0.11084463956357476
ACH-000448,0.07288666679117183
ACH-000450,-0.03056296526921307
ACH-000452,-0.01886607992162772
ACH-000454,-0.1527148074670663
ACH-000458,-0.18514846001369964
ACH-000459,0.002042552341843316
ACH-000460,-0.07446953530720023
ACH-000461,0.07541486412979523
ACH-000463,-0.03614770313953742
ACH-000464,-0.07914923678898418
ACH-000466,-0.027293539867994043
ACH-000467,0.05397855560952474
ACH-000468,-0.14117050334355466
ACH-000469,-0.14689864743860326
ACH-000470,-0.026626554617318828
ACH-000471,-0.044224249654893764
ACH-000472,-0.01248696396741292
ACH-000473,-0.02785841753168601
ACH-000475,0.02222088169855135
ACH-000476,0.046777147505161806
ACH-000477,0.11051153258944
ACH-000479,0.17098159650353015
ACH-000480,-0.1493139095608467
ACH-000481,-0.00047411228918525273
ACH-000483,0.0036953290730084563
ACH-000484,0.16357299684845966
ACH-000485,-0.08758170077718927
ACH-000486,-0.1282278742458919
ACH-000487,-0.04869030803890993
ACH-000488,-0.041792072721113134
ACH-000490,-0.011826790957447288
ACH-000491,0.13218787808822516
ACH-000495,0.09818698171776873
ACH-000496,-0.04771135752743827
ACH-000499,0.07901208997252719
ACH-000500,-0.1673215811470906
ACH-000502,0.006094543049266233
ACH-000503,0.11050875991812208
ACH-000505,0.06707354859958824
ACH-000507,-0.08515863587919943
ACH-000510,-0.08486287882041488
ACH-000511,0.0143645364960545
ACH-000512,-0.05674003970220061
ACH-000516,0.03723134992504385
ACH-000517,-0.03856049102994983
ACH-000518,0.054288672058309416
ACH-000520,0.004906350229869693
ACH-000521,0.06484025085278693
ACH-000522,-0.14251353933576666
ACH-000524,-0.01831484325520147
ACH-000527,-0.010919526003027485
ACH-000528,-0.023468337231197896
ACH-000537,-0.07048895900303674
ACH-000541,0.04393603784945091
ACH-000542,-0.01701670996635891
ACH-000544,-0.00280250877028173
ACH-000545,-0.03624512111906901
ACH-000547,0.13043970831144167
ACH-000548,0.027955046042069574
ACH-000549,-0.06356429950064506
ACH-000550,0.11506186473705853
ACH-000552,-0.017742320089709246
ACH-000556,-0.12342909578391192
ACH-000557,0.09279263133098847
ACH-000569,-0.2498648079589117
ACH-000570,-0.11066841430408793
ACH-000571,-0.0012473359896998364
ACH-000573,-0.07648328647039793
ACH-000576,0.1311078232640607
ACH-000579,-0.14780232248173794
ACH-000580,0.03308091436224695
ACH-000584,0.03772475991125989
ACH-000585,0.00372057545595715
ACH-000588,-0.12381044806235272
ACH-000589,-0.08640721224395356
ACH-000591,-0.06387474316804098
ACH-000593,0.03418459553323192
ACH-000600,0.06850072478025714
ACH-000601,-0.07875557801670073
ACH-000605,-0.00095461372867725
ACH-000606,0.009963599767398277
ACH-000608,-0.07224860368808765
ACH-000614,0.08372388135220886
ACH-000616,-0.07093800405782552
ACH-000618,-0.01878859078905141
ACH-000619,0.027715038542134536
ACH-000620,0.03864601972470344
ACH-000621,0.019074203820885368
ACH-000622,-0.04365914448835302
ACH-000623,-0.026778511389382063
ACH-000624,-0.06208149992338882
ACH-000627,-0.05069171261048245
ACH-000630,-0.08217223034264214
ACH-000631,-0.10167502842747808
ACH-000632,0.057496552357812036
ACH-000633,-0.06476340281855945
ACH-000637,-0.014182078533205031
ACH-000638,0.03172481214139223
ACH-000646,-0.09623891780655623
ACH-000647,-0.051580381403026725
ACH-000648,-0.1879327545144473
ACH-000649,-0.048781919382839364
ACH-000651,-0.056777271098622926
ACH-000652,0.018495978421718892
ACH-000653,-0.04619303676140222
ACH-000657,-0.038590420397135984
ACH-000658,-0.0631984516899745
ACH-000661,0.017378604805003074
ACH-000662,-0.2213272536894881
ACH-000663,-0.009889772335090904
ACH-000665,-0.04032815000944917
ACH-000671,-0.19356508457737728
ACH-000672,0.059068240235486985
ACH-000673,-0.05777284007629995
ACH-000676,-0.02256299003366596
ACH-000677,-0.17357024870006602
ACH-000681,0.0017952213418858407
ACH-000683,0.05620964590039968
ACH-000684,0.056519109102878336
ACH-000688,-0.04103177426639011
ACH-000693,-0.031591554947702286
ACH-000694,-0.1896588471646872
ACH-000695,-0.1272897422740405
ACH-000696,-0.0915766395374894
ACH-000697,-0.033880765825020864
ACH-000699,-0.04240707055807345
ACH-000701,-0.03916857943108671
ACH-000706,-0.044541734043825366
ACH-000711,-0.03840365527266505
ACH-000713,-0.11863160730916153
ACH-000714,0.01597369354937139
ACH-000718,0.005378193020830204
ACH-000720,-0.06609755216739338
ACH-000721,0.00838097124718297
ACH-000724,0.021857890242071548
ACH-000725,-0.10700193151211007
ACH-000732,0.06443110126328735
ACH-000734,-0.04543156296132018
