,CDK2AP2 (10263)
ACH-000483,-0.3730877640365268
ACH-000484,-0.17052258681867893
ACH-000485,-0.2412875556373823
ACH-000486,-0.22265675420312156
ACH-000487,-0.3130415776466671
ACH-000488,-0.257255852354662
ACH-000490,-0.2462854430635801
ACH-000491,-0.3244544428681819
ACH-000495,-0.5599776970234265
ACH-000496,-0.3734191377820219
ACH-000499,-0.322845310608828
ACH-000500,-0.13622863760010534
ACH-000502,-0.17568979269023552
ACH-000503,-0.28318617527267875
ACH-000505,-0.2252276070991066
ACH-000507,-0.4767582977388736
ACH-000510,-0.3161908476866222
ACH-000511,-0.2731247981557776
ACH-000512,-0.1856513892843565
ACH-000516,-0.16634340496942554
ACH-000517,-0.29165143350096323
ACH-000518,-0.4180697124043356
ACH-000520,-0.3328723549495555
ACH-000521,-0.22279760090600906
ACH-000522,-0.2587032543104057
ACH-000524,-0.26126083796283683
ACH-000527,-0.31046596382271385
ACH-000528,-0.1982865515380823
ACH-000537,-0.3812210374680287
ACH-000541,-0.4009154641188437
ACH-000542,-0.20134140855900756
ACH-000544,-0.3891969108851142
ACH-000545,-0.42344954633770493
ACH-000547,-0.3371606271876055
ACH-000548,-0.2765654291511602
ACH-000549,-0.4317166930244362
ACH-000550,-0.18190318706092384
ACH-000552,-0.15479719237947473
ACH-000556,-0.1871390740010077
ACH-000557,-0.2623375313700105
ACH-000569,-0.2926903110150224
ACH-000570,-0.239435740524505
ACH-000571,-0.19190122748131336
ACH-000573,-0.3868423027545885
ACH-000576,-0.3673065980609755
ACH-000579,-0.2019838505123176
ACH-000580,-0.2005879995063352
ACH-000584,-0.4783088230490052
ACH-000585,-0.32157502826782386
ACH-000588,-0.4085372234592931
ACH-000589,-0.17681975514590895
ACH-000591,-0.25018980677122443
ACH-000593,-0.2513107165045111
ACH-000600,-0.36881514685643146
ACH-000601,-0.16732035977586848
ACH-000605,-0.21557429260555516
ACH-000606,-0.36086394229623936
ACH-000608,-0.15424480011001013
ACH-000614,-0.24943767399579997
ACH-000616,-0.2348637328764952
ACH-000618,-0.4080401438320957
ACH-000619,-0.5499393973529426
ACH-000620,-0.2360989307665389
ACH-000621,-0.15045599504255244
ACH-000622,-0.17168111356314478
ACH-000623,-0.34206546008314426
ACH-000624,-0.2868679690471539
ACH-000627,-0.2042689268785524
ACH-000630,-0.34717944633327136
ACH-000631,-0.5598593898368047
ACH-000632,-0.2658405991758264
ACH-000633,-0.2953681754727903
ACH-000637,-0.40780990180139504
ACH-000638,-0.5250407717576357
ACH-000646,-0.02549531191707401
ACH-000647,-0.3564661846154005
ACH-000648,-0.1886275908267887
ACH-000649,-0.12921048574947047
ACH-000651,-0.14843290344912413
ACH-000652,-0.28727803304471505
ACH-000653,-0.4850906175748344
ACH-000657,-0.2326690555905169
ACH-000658,-0.33402060382090826
ACH-000661,-0.3931792651079553
ACH-000662,-0.1670534827278383
ACH-000663,-0.3696013487473405
ACH-000665,-0.4364870582086535
ACH-000671,-0.2508623493589578
ACH-000672,-0.29838179416537897
ACH-000673,-0.1295085768736924
ACH-000676,-0.26837426253346514
ACH-000677,-0.21334155318286946
ACH-000681,-0.3043772914805097
ACH-000683,-0.3288491244429553
ACH-000684,-0.01470862308246534
ACH-000688,-0.07892913664033226
ACH-000693,-0.15694165693922738
ACH-000694,-0.5207930165743643
ACH-000695,-0.2386175908944716
ACH-000696,-0.2719869065775331
ACH-000697,-0.7332500117960021
ACH-000699,-0.3551188828259242
ACH-000701,-0.2485192176419133
ACH-000706,-0.21064679850945767
ACH-000711,-0.19223144055830452
ACH-000713,-0.3154922950300247
ACH-000714,-0.2275449140504869
ACH-000718,-0.2849090852459759
ACH-000720,-0.3254404983286296
ACH-000721,-0.1811898974079903
ACH-000724,-0.21741021339075067
ACH-000725,-0.2843397653883359
ACH-000732,-0.23660817115963584
ACH-000734,-0.4213459767028739
ACH-000735,-0.2704588349375109
ACH-000736,-0.2637804079478057
ACH-000738,-0.3910504373281716
ACH-000746,-0.3710023756924264
ACH-000747,-0.18597503466973664
ACH-000748,-0.5028701366786835
ACH-000753,-0.26307173933025424
ACH-000756,-0.4669817490105898
ACH-000757,-0.21134062361960895
ACH-000758,-0.2859162665473972
ACH-000760,-0.10048328208200497
ACH-000762,-0.3614767885245878
ACH-000763,-0.5364845969442091
ACH-000764,-0.2737836952828929
ACH-000765,-0.2996507401112198
ACH-000766,-0.21816456793206893
ACH-000767,-0.24135737783030364
ACH-000768,-0.29819132731102843
ACH-000769,-0.3370276059193962
ACH-000770,-0.2981323006828872
ACH-000771,-0.2684621209211289
ACH-000773,-0.4069795204750419
ACH-000776,-0.1929050857224351
ACH-000777,-0.33551332243202564
ACH-000778,-0.5559948590584858
ACH-000781,-0.19563689618053487
ACH-000782,-0.17253754472414318
ACH-000783,-0.2507748942625935
ACH-000784,-0.1834396286298507
ACH-000785,-0.2106965989857125
ACH-000787,-0.1515040928963698
ACH-000788,-0.14974697326717554
ACH-000791,-0.2684845704956608
ACH-000792,-0.3384378574325868
ACH-000794,-0.3452663445659861
ACH-000796,-0.3388711493066411
ACH-000798,-0.3157252163586565
ACH-000799,-0.11794117847685948
ACH-000800,0.06716677768169152
ACH-000802,-0.5123104430595475
ACH-000804,-0.2986215610997159
ACH-000805,-0.2488008645580925
ACH-000809,-0.1998766711356885
ACH-000810,-0.3033664470005552
ACH-000811,-0.22025469454163615
ACH-000817,-0.5371137554706621
ACH-000819,-0.14012950205174002
ACH-000820,-0.4651669272356709
ACH-000821,-0.3276889289280045
ACH-000822,-0.310099658862286
ACH-000823,-0.3244125872399644
ACH-000824,-0.18298926713064376
ACH-000827,-0.24829706519447514
ACH-000829,-0.0830112878874529
ACH-000831,-0.20300817636523205
ACH-000832,-0.2737434196497318
ACH-000833,-0.5027935075253551
ACH-000834,-0.3262540795013261
ACH-000835,-0.2040255462492284
ACH-000836,-0.20345913371658644
ACH-000837,-0.1697031655402719
ACH-000838,-0.3295917970390781
ACH-000839,-0.4452416719124926
ACH-000840,-0.2624431823752648
ACH-000841,-0.24688103414270984
ACH-000843,-0.27096823629827643
ACH-000846,-0.3619959324651803
ACH-000847,-0.20469656998685265
ACH-000848,-0.15931854635559284
ACH-000849,-0.2605019134976207
ACH-000851,-0.02823742699229647
ACH-000855,-0.14737433253079996
ACH-000856,-0.12552150814668106
ACH-000858,-0.11006067990372308
ACH-000859,-0.2971590432128869
ACH-000861,-0.4057010526863517
ACH-000862,-0.3038820024829078
ACH-000865,-0.4414733350274951
ACH-000866,-0.3020194336755517
ACH-000867,-0.2484894533895131
ACH-000869,-0.3139789742715584
ACH-000872,-0.7193119080433775
ACH-000873,-0.15491035156196248
ACH-000876,-0.1373059637348708
ACH-000878,-0.29168370168403984
ACH-000880,-0.13696157699221687
ACH-000881,-0.118832453562978
ACH-000882,-0.4027119256222107
ACH-000884,-0.32254626301964656
ACH-000885,-0.19180201211772052
ACH-000887,-0.38577226933262815
ACH-000889,-0.28882463644963696
ACH-000896,-0.2603596777386133
ACH-000898,-0.3421067619373268
ACH-000900,-0.3690498318584602
ACH-000901,-0.2984168121975725
ACH-000905,-0.31280555092157114
ACH-000906,-0.2805475325028922
ACH-000907,-0.011779268710343752
ACH-000910,-0.3052952237584647
ACH-000911,-0.3211384103603705
ACH-000912,-0.4553223828971772
ACH-000913,-0.1551714509451295
ACH-000915,-0.2302765428533288
ACH-000916,-0.8369876042785824
ACH-000917,-0.4863215290937658
ACH-000920,-0.1690646156682185
ACH-000921,-0.2325714187956306
ACH-000924,-0.1190742485131223
ACH-000926,-0.33773049510346304
ACH-000928,-0.13578890528756501
ACH-000929,-0.3830304960141121
ACH-000932,-0.26362791739818464
ACH-000935,-0.4423889077209347
ACH-000936,-0.2375108371926333
ACH-000937,-0.15166858474369632
ACH-000938,-0.2190142276730399
ACH-000939,-0.152580711805325
ACH-000941,-0.20560997657029567
ACH-000943,-0.15391417367180696
ACH-000946,-0.31486734350269685
ACH-000947,-0.19190084829191
ACH-000948,-0.337502948908047
ACH-000950,-0.30442426010849666
ACH-000953,-0.232272030888086
ACH-000954,-0.41955955067858897
ACH-000957,-0.4497017962153673
ACH-000958,-0.016926133041671742
ACH-000960,-0.18144463151630305
ACH-000963,-0.4035740820814097
ACH-000968,-0.28714925652834616
ACH-000969,-0.211068176993706
ACH-000972,-0.33013496369455386
ACH-000973,-0.12703792173099154
ACH-000974,-0.2800021192043269
ACH-000978,-0.2667506145225983
ACH-000984,-0.2494825927717709
ACH-000986,-0.27749405075878203
ACH-000988,-0.2965803640732471
ACH-000993,-0.2996967298852305
ACH-000994,-0.28738467781486954
ACH-000996,-0.3905139417793689
ACH-001001,-0.353820417344903
ACH-001020,-0.3707372578680771
ACH-001028,-0.21439851912994934
ACH-001031,-0.2504936904460813
ACH-001038,-0.21702404736468775
ACH-001048,-0.2756130447955489
ACH-001050,-0.2400953604127528
ACH-001053,-0.397366111733253
ACH-001054,-0.44023694917110906
ACH-001061,-0.18880836839828247
ACH-001067,-0.34447036355058386
ACH-001075,-0.009117832919044505
ACH-001096,-0.08023573812085467
ACH-001111,-0.2345581349977529
ACH-001119,-0.2457484629858885
ACH-001128,-0.6809320149646099
ACH-001134,-0.1745351455843053
ACH-001151,-0.2534333745039393
ACH-001163,-0.2508585766374414
ACH-001164,-0.2789329017683371
ACH-001183,-0.008177499214197663
ACH-001192,-0.08296344700322883
ACH-001193,-0.30217312605712005
ACH-001196,-0.2314108730453928
ACH-001197,-0.4074826337930226
ACH-001205,-0.11613215280693386
ACH-001211,-0.08000861778260603
ACH-001212,-0.3009877419617996
ACH-001228,-0.04332955026150925
ACH-001232,-0.11298440513707254
ACH-001239,-0.1193342210274431
ACH-001270,-0.18420895035304816
ACH-001274,-0.27636761102367524
ACH-001275,-0.09197870693098403
ACH-001277,-0.016511764961574686
ACH-001278,-0.2854446969404835
ACH-001280,-0.09639078238898277
ACH-001283,-0.07848355782189398
ACH-001289,-0.2750860445043971
ACH-001300,-0.13603701149663328
ACH-001301,-0.2358778174349043
ACH-001302,-0.4744753922072449
ACH-001306,-0.4164437861700108
ACH-001318,-0.23731164733987534
ACH-001322,-0.2478628231384939
ACH-001328,-0.3046293841939081
ACH-001332,-0.3831014460120584
ACH-001336,-0.5176047106699553
ACH-001346,-0.5026141794651966
ACH-001353,-0.31639218762386856
ACH-001354,-0.2410743494967246
ACH-001367,0.06726404345266056
ACH-001368,-0.19455106253189572
ACH-001374,-0.4132893537882351
ACH-001377,-0.2628589389254479
ACH-001380,-0.251387956210541
ACH-001391,-0.3042238571568079
ACH-001408,-0.11772482869069956
ACH-001430,-0.13737758588637278
ACH-001431,-0.09874464866625736
ACH-001450,-0.10642651725447806
ACH-001496,-0.1762674791464649
ACH-001500,-0.2393125769967477
ACH-001523,-0.13212696086338285
ACH-001532,-0.24286774618134346
ACH-001550,-0.6087066135891179
ACH-001552,-0.3051874704264747
ACH-001554,-0.23775934081907585
ACH-001654,-0.3099713676259204
ACH-001735,-0.3042918165291414
ACH-001736,-0.33902606358503673
ACH-001737,-0.4486990311911766
ACH-001740,-0.15706196452222784
ACH-001745,-0.2420780542992217
ACH-001765,-0.2309009714730611
