,MSRB3 (253827)
ACH-000004,-0.04922332910436943
ACH-000005,0.037873366945066204
ACH-000007,0.1343482283262268
ACH-000009,0.01920094338638296
ACH-000011,-0.06707306549979841
ACH-000012,-0.009413489789599012
ACH-000013,-0.04311806882526743
ACH-000014,0.07392310981561832
ACH-000015,-0.08518808188868214
ACH-000017,-0.08889015314859089
ACH-000018,-0.08209049305539062
ACH-000019,-0.10606145407389132
ACH-000021,-0.06830714204498445
ACH-000022,-0.045174826258716716
ACH-000025,-0.242569514148626
ACH-000028,-0.016907639863496114
ACH-000030,-0.05435116289754642
ACH-000035,-0.09975797469627214
ACH-000036,-0.05345519452870107
ACH-000037,-0.11715586200266764
ACH-000039,-0.13129159724673345
ACH-000040,-0.18069505765307167
ACH-000041,-0.0981693054806938
ACH-000042,-0.036405035202380163
ACH-000045,-0.018243937814207058
ACH-000047,-0.07979866770710196
ACH-000052,-0.05147415710192157
ACH-000053,0.03078378041557484
ACH-000054,-0.11918601603833205
ACH-000055,0.06166565745451984
ACH-000060,-0.02514171575401264
ACH-000067,-0.06645952812322597
ACH-000070,0.05153668046682289
ACH-000075,-0.1767284035549606
ACH-000078,0.0005881882696918191
ACH-000082,0.06032053396952644
ACH-000085,-0.2515832487887116
ACH-000086,-0.14825923632407575
ACH-000087,-0.02486554029262927
ACH-000092,-0.07973795441291769
ACH-000095,-0.12250578997286993
ACH-000097,-0.10491692749186368
ACH-000098,0.015753811294046238
ACH-000099,-0.045726792420492296
ACH-000108,-0.005650534036126653
ACH-000113,-0.04556150517118168
ACH-000116,-0.11900866241193855
ACH-000118,0.011029928306970345
ACH-000120,-0.05225143165711811
ACH-000123,0.08352590554041134
ACH-000127,-0.04917971203628131
ACH-000128,-0.06949478493384185
ACH-000132,0.014919025250667937
ACH-000133,-0.08349645824483498
ACH-000137,-0.049624092613750434
ACH-000138,-0.050867116150141216
ACH-000142,-0.1567487051056512
ACH-000143,-0.16878754696364584
ACH-000146,0.03232622498739913
ACH-000148,-0.14059266760908615
ACH-000150,-0.06732064306881065
ACH-000152,-0.1946286114578018
ACH-000153,-0.2015900059668408
ACH-000159,0.04497107401564678
ACH-000160,-0.07071036685419257
ACH-000163,-0.015217617805393768
ACH-000167,0.6216921334515706
ACH-000168,-0.059168527435384824
ACH-000169,-0.1210226133092806
ACH-000178,-0.06289119270439883
ACH-000183,-0.07593746672213025
ACH-000188,-0.07117991369412971
ACH-000189,-0.0018859981113833238
ACH-000190,-0.1198059757660638
ACH-000198,-0.008052592610617172
ACH-000203,-0.042645817344630806
ACH-000204,-0.15713201959168935
ACH-000206,0.016421680301368247
ACH-000207,-0.013364574501473749
ACH-000208,0.00901090321275349
ACH-000210,-0.0980426227074963
ACH-000211,-0.10438625825367416
ACH-000215,-0.05454651135142118
ACH-000221,-0.12601432071838906
ACH-000222,0.11963567654395905
ACH-000223,-0.044667920254149715
ACH-000226,-0.006678279562256488
ACH-000227,-0.008055426843846485
ACH-000228,-0.05039849461646497
ACH-000231,-0.041320073971047463
ACH-000232,-0.12244741125715962
ACH-000233,-0.021199966553844297
ACH-000234,-0.11368622441398267
ACH-000235,-0.05136975737676
ACH-000237,-0.056123084352497785
ACH-000238,-0.21718741482805745
ACH-000242,0.06286160910813443
ACH-000243,-0.10201821036123436
ACH-000244,0.00822252272044571
ACH-000246,-0.21434872080564804
ACH-000248,-0.03755436242433005
ACH-000250,-0.04362987368743616
ACH-000251,-0.16785968684676014
ACH-000252,0.14031101731250306
ACH-000253,-0.06133621796849825
ACH-000255,-0.041419158412462236
ACH-000256,0.02331128039331779
ACH-000257,0.053488655721099496
ACH-000258,0.10066099405837274
ACH-000259,-0.1023558672008673
ACH-000260,-0.0050626353242826175
ACH-000261,-0.09573325595012844
ACH-000262,-0.004264148640869868
ACH-000263,-0.321659754299141
ACH-000264,-0.10095031984663756
ACH-000265,-0.020397744747858472
ACH-000266,-0.060417002876151524
ACH-000272,0.02132292815948604
ACH-000274,-0.14439366605565748
ACH-000277,0.02360242670971102
ACH-000278,-0.0879672837634136
ACH-000279,-0.08584332953868519
ACH-000280,-0.03015461367220954
ACH-000281,-0.08889998628367676
ACH-000288,-0.0996588298917793
ACH-000291,-0.055239045040777326
ACH-000293,0.08539065490993879
ACH-000294,0.02318299285740465
ACH-000295,0.09316112304460343
ACH-000296,-0.2494058920464863
ACH-000302,-0.1153948514648319
ACH-000304,-0.10897660589040573
ACH-000307,0.0750760815071327
ACH-000308,-0.05855961252617834
ACH-000310,-0.03411716780080047
ACH-000311,0.050608854818833364
ACH-000312,-0.02692993344411357
ACH-000315,-0.10856439596247522
ACH-000316,0.019336598882730243
ACH-000317,0.07568764966278684
ACH-000318,-0.11779016546960938
ACH-000319,-0.1393159346279518
ACH-000320,-0.03529186549042351
ACH-000322,-0.08842148176212107
ACH-000323,0.03575817570549353
ACH-000324,-0.05011667593163471
ACH-000329,-0.14801061252016154
ACH-000330,0.1452712270980221
ACH-000331,-0.05863569282961945
ACH-000332,-0.04678249489097211
ACH-000334,0.03792911243295543
ACH-000335,0.012711962598915171
ACH-000336,-0.056373116763647375
ACH-000337,0.04179136832198483
ACH-000338,-0.651018063386995
ACH-000339,-0.10166606707357444
ACH-000341,-0.12867331863174925
ACH-000348,0.011262618280269929
ACH-000350,-0.08387063148105836
ACH-000352,-0.11011197012755833
ACH-000356,-0.20523014417952207
ACH-000361,-0.1730742944881988
ACH-000362,-0.04577063291490336
ACH-000363,-0.06332287838464684
ACH-000364,-0.10226157637762552
ACH-000365,-0.08508128685840939
ACH-000366,-0.004301010672445262
ACH-000368,-0.06741818567709955
ACH-000374,-0.06378751867283483
ACH-000375,-0.1809119820922344
ACH-000376,-0.06870976400293398
ACH-000381,0.07670550383321739
ACH-000383,-0.012455950526473395
ACH-000387,0.04983956327037686
ACH-000389,-0.13712258954423767
ACH-000390,-0.07202758734302
ACH-000393,0.029957330114471287
ACH-000395,-0.1362607484824727
ACH-000396,0.12053513272626665
ACH-000397,0.10110425571847463
ACH-000401,-0.12074470506095518
ACH-000402,0.0960441543010542
ACH-000403,-0.007681176163509995
ACH-000404,-0.022769084484804792
ACH-000406,-0.030248482108239924
ACH-000407,-0.0921697989064827
ACH-000408,0.005247492457199683
ACH-000410,-0.1371157129003515
ACH-000411,-0.012836683153881574
ACH-000414,-0.017352806749435287
ACH-000415,-0.030415982853491383
ACH-000416,-0.025941250524510483
