,DMRTC2 (63946)
ACH-000189,-0.22197899251573924
ACH-000190,0.046962829746787865
ACH-000198,-0.21342770740723846
ACH-000203,-0.2373086361714588
ACH-000204,-0.18991212866294166
ACH-000206,-0.2585448126743713
ACH-000207,-0.12495609882758175
ACH-000208,-0.056722303819802165
ACH-000210,-0.4634202817444219
ACH-000211,-0.056651286830949214
ACH-000215,-0.15730242549166784
ACH-000221,-0.3245838103404372
ACH-000222,-0.21858904729956447
ACH-000223,-0.004416807918759056
ACH-000226,-0.173195349193048
ACH-000227,0.12025513486341345
ACH-000228,-0.25443284702969865
ACH-000231,-0.0016243346613431873
ACH-000232,-0.2048830317370764
ACH-000233,-0.09377778710698703
ACH-000234,-0.1360296481236712
ACH-000235,-0.13532474367857658
ACH-000237,-0.08907323040598703
ACH-000238,-0.05934536907440496
ACH-000242,-0.08939617091012522
ACH-000243,-0.1027926514044903
ACH-000244,-0.21979488932563596
ACH-000246,-0.11244359968140626
ACH-000248,-0.016904825835288673
ACH-000250,-0.1131019694356896
ACH-000251,-0.19551207180876304
ACH-000252,-0.03852747551882816
ACH-000253,-0.2204918873038771
ACH-000255,-0.11946735331289422
ACH-000256,-0.2330775390863809
ACH-000257,-0.25473241618273434
ACH-000258,0.17887412180482207
ACH-000259,-0.1783910536855251
ACH-000260,-0.06810096475264787
ACH-000261,-0.14413080806502782
ACH-000262,-0.2284642892964131
ACH-000263,0.030164989671745038
ACH-000264,0.02082541379640411
ACH-000265,-0.29254877397322776
ACH-000266,-0.15039316552892498
ACH-000272,-0.08799968039988923
ACH-000274,-0.11218575338518633
ACH-000277,-0.13913255902945312
ACH-000278,-0.03228905735112502
ACH-000279,-0.055849275720070535
ACH-000280,-0.1975333220456321
ACH-000281,0.010364604717371757
ACH-000288,0.08597151877556687
ACH-000291,-0.1750725160094741
ACH-000293,-0.2211629288262941
ACH-000294,-0.2506965813598033
ACH-000295,0.003306295766737845
ACH-000296,-0.11426457290419538
ACH-000302,-0.3811503561476928
ACH-000304,-0.15835013362359934
ACH-000307,-0.04674820726980057
ACH-000308,-0.2810961661183551
ACH-000310,-0.07325952550058712
ACH-000311,-0.19913528692676927
ACH-000312,-0.13296126610985826
ACH-000315,-0.04627497904043501
ACH-000316,0.0454536345682376
ACH-000317,0.0600184546607424
ACH-000318,-0.28109485070518503
ACH-000319,-0.10326757909736753
ACH-000320,0.06263000590772108
ACH-000322,-0.051476329449637086
ACH-000323,-0.0807167187494459
ACH-000324,-0.26914582782350577
ACH-000329,-0.05385406837279609
ACH-000330,-0.07097414071357902
ACH-000331,-0.033387682009927235
ACH-000332,-0.13178437070467494
ACH-000334,-0.3916765401908561
ACH-000335,0.11444895110904747
ACH-000336,-0.2005157165011492
ACH-000337,-0.20426054873340554
ACH-000338,0.17690809102464847
ACH-000339,-0.19456415195290366
ACH-000341,-0.16991716353416553
ACH-000348,-0.20309953731535188
ACH-000350,-0.2538230048494542
ACH-000352,-0.19848064895690792
ACH-000356,-0.4799693499689827
ACH-000361,-0.2985070595180712
ACH-000362,-0.19374435108423507
ACH-000363,-0.06764677497281657
ACH-000364,-0.05359550531391416
ACH-000365,-0.28815568220087256
ACH-000366,-0.3026474284135258
ACH-000368,-0.13780356312765585
ACH-000374,0.0799863746382255
ACH-000375,-0.3502559926027694
ACH-000376,0.011564047197137169
ACH-000381,-0.05444084846435282
ACH-000383,-0.28727629112183184
ACH-000387,0.0024266599599066197
ACH-000389,-0.09819491065814454
ACH-000390,-0.11818634373704075
ACH-000393,-0.051617976066422405
ACH-000395,-0.1969189781955933
ACH-000396,-0.11853737949225085
ACH-000397,-0.08560387759733941
ACH-000401,0.03958794836927563
ACH-000402,-0.3788517259129007
ACH-000403,-0.07275092587765601
ACH-000404,-0.2830514022903987
ACH-000406,-0.04549734794006627
ACH-000407,-0.08521634738722249
ACH-000408,-0.23198261135746626
ACH-000410,-0.0982073926800664
ACH-000411,-0.07070513362104931
ACH-000414,-0.17111307387527613
ACH-000415,-0.15287290136177242
ACH-000416,-0.06947906123902738
ACH-000420,-0.1111597652619346
ACH-000421,-0.15263218428872094
ACH-000424,-0.05063662459014269
ACH-000425,-0.1308626762398896
ACH-000426,-0.10226862592121977
ACH-000427,-0.04217836357107097
ACH-000433,-0.1110891323730651
ACH-000435,-0.4231141260210302
ACH-000436,-0.007116621440671046
ACH-000444,-0.22870284727479126
ACH-000445,-0.3186272938618206
ACH-000448,-0.1804409068149933
ACH-000450,-0.14069619469339478
ACH-000452,-0.061147910283499786
ACH-000454,0.0051495424155881524
ACH-000458,-0.3201835613524916
ACH-000459,-0.29297048301673223
ACH-000460,-0.19703759390682887
ACH-000461,-0.07852005338249475
ACH-000463,-0.2003834226570256
ACH-000464,0.0009971920957791195
ACH-000466,-0.14291381331042105
ACH-000467,-0.1555833963700242
ACH-000468,-0.11922381742636645
ACH-000469,-0.2365726350800759
ACH-000470,-0.055253351288804764
ACH-000471,-0.07663906279257912
ACH-000472,-0.15658937846629195
ACH-000473,-0.1761979271268943
ACH-000475,-0.1596645911658463
ACH-000476,-0.2455096531962083
ACH-000477,-0.241919592066886
ACH-000479,-0.31277705372504017
ACH-000480,-0.01411352776497789
ACH-000481,-0.10891995031113012
ACH-000483,-0.007346922343962178
ACH-000484,-0.3967422177025219
ACH-000485,-0.04946708732709297
ACH-000486,-0.2529245056633232
ACH-000487,-0.15633409352759095
ACH-000488,-0.19545953223791124
ACH-000490,-0.14312672360735024
ACH-000491,-0.12846159360752699
ACH-000495,-0.07402127404170049
ACH-000496,-0.20513021103565734
ACH-000499,-0.5057718132870352
ACH-000500,0.10318535562544684
ACH-000502,-0.1440924480700525
ACH-000503,-0.15936975357042876
ACH-000505,-0.15982733028174978
ACH-000507,-0.0603326568828976
ACH-000510,-0.34427309961312885
ACH-000511,-0.24351904044330624
ACH-000512,0.06969152201566021
ACH-000516,-0.2087646230353068
ACH-000517,-0.18757735873997264
ACH-000518,-0.1579305006289774
ACH-000520,-0.0967784444209262
ACH-000521,-0.04380848338511896
ACH-000522,-0.08889225453227077
ACH-000524,-0.060321656099767064
ACH-000527,-0.08277262281418615
ACH-000528,0.01851790415935063
ACH-000537,0.04783966365755325
ACH-000541,-0.3829718369419446
ACH-000542,-0.11736888434796235
ACH-000544,-0.2213890166497052
ACH-000545,-0.3010910285739273
ACH-000547,-0.004667851667088451
ACH-000548,-0.18287416371569504
ACH-000549,-0.10073869922238042
ACH-000550,0.01200499674711707
ACH-000552,-0.1302357614741352
ACH-000556,-0.2186860942991224
ACH-000557,-0.09252444910795228
ACH-000569,-0.0342558170540175
ACH-000570,-0.01819363036540421
ACH-000571,-0.12011956762662017
ACH-000573,-0.13751793365851578
ACH-000576,-0.13184675380890296
ACH-000579,0.05470387865357805
ACH-000580,-0.11144699958728482
ACH-000584,-0.10347647060673454
ACH-000585,-0.23276278423004634
ACH-000588,-0.12990710045525553
ACH-000589,-0.15346199055766088
ACH-000591,-0.1303464151668119
ACH-000593,-0.2646133527439996
ACH-000600,-0.057590139123903164
ACH-000601,-0.11849909537285228
ACH-000605,-0.003515801105204722
ACH-000606,-0.2384445355895339
ACH-000608,-0.1881901840786252
ACH-000614,-0.14646777846482328
ACH-000616,-0.1709504931025091
ACH-000618,-0.10317820002845957
ACH-000619,-0.2403310184818673
ACH-000620,-0.4448401694501367
ACH-000621,-0.1568501071841387
ACH-000622,-0.10069841397026627
ACH-000623,-0.2076575383684594
ACH-000624,-0.06649773325656311
ACH-000627,-0.3043854507508577
ACH-000630,-0.06593474389218443
ACH-000631,-0.1925732818446482
ACH-000632,-0.07951985647538945
ACH-000633,-0.04787519416448177
ACH-000637,-0.29020903754056776
ACH-000638,-0.2100984633450384
ACH-000646,-0.0651531112416173
ACH-000647,0.011296901393423969
ACH-000648,0.009460663471707148
ACH-000649,-0.14871624583044266
ACH-000651,-0.08046843697609725
ACH-000652,-0.09358844730661488
ACH-000653,-0.2280406589364318
ACH-000657,-0.2681103066393235
ACH-000658,-0.15403625333874432
ACH-000661,-0.2082119141000344
ACH-000662,0.07970232255378698
ACH-000663,-0.18013231456808934
ACH-000665,0.06161648082404599
ACH-000671,0.06666448076833217
ACH-000672,-0.17222502333778714
ACH-000673,-0.1416995455254847
ACH-000676,-0.10109083814960047
ACH-000677,-0.2188073295056968
ACH-000681,-0.3302073896119302
ACH-000683,0.016949697851865234
ACH-000684,0.04752513960432836
ACH-000688,-0.12547815778173235
ACH-000693,-0.0889896971678787
ACH-000694,-0.12816221738561376
ACH-000695,-0.040507628535900654
ACH-000696,-0.12138788762860678
ACH-000697,-0.09356584454171388
ACH-000699,-0.12728592564931482
ACH-000701,-0.23732788503650526
ACH-000706,-0.2468600474393711
ACH-000711,-0.15331491839208525
ACH-000713,-0.18543714911329648
ACH-000714,-0.12413177029505408
ACH-000718,-0.12587299385935785
ACH-000720,-0.06261549411105745
ACH-000721,-0.15854260771709264
ACH-000724,-0.2309630638881728
ACH-000725,-0.08002367038834195
ACH-000732,-0.1264050204374927
ACH-000734,-0.3007036658771201
ACH-000735,-0.1795135066367808
ACH-000736,-0.0717988005316136
ACH-000738,0.013978267100179206
ACH-000746,-0.1353580911538356
ACH-000747,-0.2639936638131857
ACH-000748,-0.12792392941256794
ACH-000753,-0.004354618608508826
ACH-000756,-0.30361173556619303
ACH-000757,-0.30144054673855275
ACH-000758,-0.2213873284379416
ACH-000760,-0.008398834559310914
ACH-000762,-0.19240377170477915
ACH-000763,0.05762127426077401
ACH-000764,-0.31762798094997496
ACH-000765,-0.10176257385991942
ACH-000766,-0.03071153884775636
ACH-000767,0.046578089431432
ACH-000768,-0.1259215296328549
ACH-000769,-0.020674909738688747
ACH-000770,-0.2212281137071865
ACH-000771,-0.22109105251648165
ACH-000773,-0.11372040211895727
ACH-000776,-0.2710664673037316
ACH-000777,-0.30146173982875274
ACH-000778,-0.0928193826103578
ACH-000781,-0.06474691393601734
ACH-000782,0.0007116321845567451
ACH-000783,-0.16318460508868066
ACH-000784,-0.18822824102403665
ACH-000785,-0.07690140751454029
ACH-000787,-0.2431820286358875
ACH-000788,-0.14974782449897914
ACH-000791,-0.2383289428916429
ACH-000792,-0.13202197817095626
ACH-000794,-0.11409036026618945
ACH-000796,-0.12691496218025985
ACH-000798,0.1201540294193712
ACH-000799,-0.13138127111921288
ACH-000800,0.027686620325462392
ACH-000802,-0.2631323312370588
ACH-000804,0.09920695911774624
ACH-000805,-0.1103909863719246
ACH-000809,-0.23556239233901646
ACH-000810,0.02676186963915375
ACH-000811,-0.040738816697453016
ACH-000817,-0.14678201985651926
ACH-000819,-0.06372498577004787
ACH-000820,-0.09886458105972926
ACH-000821,-0.03508720222341377
ACH-000822,-0.23288214275933586
ACH-000823,-0.2363468900271902
ACH-000824,-0.24325272575142876
ACH-000827,-0.003360846396205461
ACH-000829,0.06355036606611655
ACH-000831,-0.12630584967240893
ACH-000832,-0.05364119715898273
ACH-000833,-0.1342497320722951
ACH-000834,-0.14323856368295051
ACH-000835,-0.09807773813750773
ACH-000836,-0.0857669230653511
ACH-000837,-0.33749848548160194
ACH-000838,-0.3778132161521695
ACH-000839,0.1366769767439729
ACH-000840,-0.018509863912997918
ACH-000841,-0.10958472658439453
ACH-000843,-0.0763497098216544
ACH-000846,0.0195712653550434
ACH-000847,-0.3329895283862087
ACH-000848,-0.23187663237807885
ACH-000849,-0.0318231729160455
ACH-000851,0.16719280953855567
ACH-000855,-0.1179388009659527
ACH-000856,-0.13479686724697867
ACH-000858,-0.23144646032320215
ACH-000859,-0.1948492718330632
ACH-000861,-0.42339855351819417
ACH-000862,-0.25979520352885177
ACH-000865,-0.10100359725748492
ACH-000866,-0.08619011092514814
ACH-000867,-0.13683215174868682
ACH-000869,-0.17767210201482084
ACH-000872,-0.3100206979834722
ACH-000873,-0.2229956790180208
ACH-000876,-0.1638203960642171
ACH-000878,-0.3679347701012486
ACH-000880,-0.2332602854878369
ACH-000881,-0.15901243164132106
ACH-000882,-0.08912632035758855
ACH-000884,-0.12489652574942882
ACH-000885,-0.22102699057953304
ACH-000887,-0.12996648323217547
ACH-000889,-0.11875916620482214
ACH-000896,-0.17197507847657728
ACH-000898,-0.18505217154578515
ACH-000900,-0.1288030341639579
ACH-000901,-0.2667315857398732
ACH-000905,-0.187575877188218
ACH-000906,-0.13366655184063214
ACH-000907,-0.18112787527850388
ACH-000910,-0.02658773256166388
ACH-000911,-0.21354723995717645
ACH-000912,-0.2620825314723915
ACH-000913,-0.041186858184949236
ACH-000915,-0.06360216915292345
ACH-000916,-0.4946868269947142
ACH-000917,-0.08257879414623856
ACH-000920,0.2496061204894593
ACH-000921,0.023250022464712385
ACH-000924,-0.2135207095220328
ACH-000926,-0.01365953929487623
ACH-000928,-0.2501189592643128
ACH-000929,-0.20256467719605653
ACH-000932,-0.1784963118506976
ACH-000935,-0.18299010904100774
ACH-000936,-0.3298444915498596
ACH-000937,-0.050074476101578586
ACH-000938,-0.2940144627438808
ACH-000939,-0.22721535985288596
ACH-000941,-0.3062994821192359
ACH-000943,-0.26986956137154433
ACH-000946,-0.1651015640570412
ACH-000947,-0.08699525354583869
ACH-000948,-0.2060304595141806
ACH-000950,-0.30044977651419985
ACH-000953,-0.2022546314556155
ACH-000954,-0.3278795603889001
ACH-000957,-0.07641077271195773
ACH-000958,-0.006727291280763995
ACH-000960,-0.08237899979411636
ACH-000963,-0.2667458740536602
ACH-000968,-0.017596734379114957
ACH-000969,-0.2065097066475362
ACH-000972,-0.15908871596122695
ACH-000973,-0.1249651944846331
ACH-000974,-0.2432036716707075
ACH-000978,-0.3267162797934493
ACH-000984,-0.16912446228944722
ACH-000986,-0.014191317869126972
ACH-000988,-0.012828392846124873
ACH-000993,-0.25337877273117515
ACH-000994,-0.2156352681667388
ACH-000996,-0.17768324243567896
ACH-001001,-0.13148591144970545
ACH-001020,0.07872798037461705
ACH-001028,-0.14974744968073408
ACH-001031,-0.14042362260607927
ACH-001038,-0.22802683959431136
ACH-001048,0.016670083198194956
ACH-001050,-0.02622362039019994
ACH-001053,-0.13598039277409973
ACH-001054,-0.11935431217122044
ACH-001061,-0.11674484567930893
ACH-001067,-0.35088000478810666
ACH-001075,-0.09227763255354864
ACH-001096,0.06293411548896677
ACH-001111,0.00038540013064441503
ACH-001119,-0.1437703383695988
ACH-001128,-0.04550223311364101
ACH-001134,-0.14046035734199228
ACH-001151,-0.1592501943027608
ACH-001163,-0.06545794327862023
ACH-001164,0.02373114162066392
ACH-001183,-0.14253092432400472
ACH-001192,-0.2251999379067505
ACH-001193,-0.055734475538107786
ACH-001196,-0.017399048433068595
ACH-001197,-0.13694923119634106
ACH-001205,-0.3374612078321297
ACH-001211,-0.18879899282603627
ACH-001212,-0.18782836360650476
ACH-001228,-0.16590911472032133
ACH-001232,-0.12600113281668746
ACH-001239,0.032243892748379376
ACH-001270,-0.1008701431102671
ACH-001274,-0.14636586247256494
ACH-001275,-0.3371861144341809
ACH-001277,-0.24825402249100414
ACH-001278,-0.2994354822789733
ACH-001280,-0.2805471815941311
ACH-001283,-0.14829632859597153
ACH-001289,-0.19432225727852545
ACH-001300,-0.1838709717088152
ACH-001301,-0.10258675032495312
ACH-001302,0.028197297091007125
ACH-001306,-0.08589497788637028
ACH-001318,-0.09198527761401913
ACH-001322,0.03219865134145069
ACH-001328,-0.3029954781805925
ACH-001332,-0.11728520893984434
ACH-001336,-0.2562299225878012
ACH-001346,-0.14210536507498578
ACH-001353,-0.16782007736201962
ACH-001354,-0.22197926225871856
ACH-001367,-0.05106406598938737
ACH-001368,0.043581123846066064
ACH-001374,-0.2878826882790146
ACH-001377,-0.3193862943785352
ACH-001380,-0.03485193858942392
ACH-001391,-0.06504603130250547
ACH-001408,-0.10867967477598092
ACH-001430,0.055535762504517486
ACH-001431,-0.2301929111328646
ACH-001450,-0.1270896664951434
ACH-001496,-0.16242506788824146
ACH-001500,-0.3167076502527396
ACH-001523,-0.020488709015618133
ACH-001532,-0.25907532890297913
ACH-001550,-0.16007870680910175
ACH-001552,-0.18998976151011404
ACH-001554,-0.19258479414414267
ACH-001654,-0.20458891582076585
ACH-001735,-0.22705483295997025
ACH-001736,-0.26978330401415435
ACH-001737,-0.3265056689887862
ACH-001740,-0.3255038225856318
ACH-001745,-0.10010450015064963
ACH-001765,-0.13824150373260596
