,PIK3R4 (30849)
ACH-000362,-0.5335765625895007
ACH-000363,-0.2014437831061238
ACH-000364,-0.5733909075149806
ACH-000365,-0.4531089642923274
ACH-000366,-0.5362162638730031
ACH-000368,-0.48363427819951793
ACH-000374,-0.3877490085011885
ACH-000375,-0.3108320268028818
ACH-000376,-0.5627644710634455
ACH-000381,-0.4150571988718397
ACH-000383,-0.3377628981517074
ACH-000387,-0.4088964502239377
ACH-000389,-0.4645875159944256
ACH-000390,-0.3519787772756567
ACH-000393,-0.5654011902233761
ACH-000395,-0.3723314632568321
ACH-000396,-0.3985299157065608
ACH-000397,-0.6212653823693065
ACH-000401,-0.7144061638657617
ACH-000402,-0.5114220227500877
ACH-000403,-0.2537550307934443
ACH-000404,-0.6725273188623669
ACH-000406,-0.5520822770052608
ACH-000407,-0.5069781791101684
ACH-000408,-0.7110763622303109
ACH-000410,-0.5231143478494704
ACH-000411,-0.3919141314337738
ACH-000414,-0.38405046579685537
ACH-000415,-0.6099845447484665
ACH-000416,-0.5389899569536772
ACH-000420,-0.4473300353160964
ACH-000421,-0.554005188063491
ACH-000424,-0.4155303229614065
ACH-000425,-0.5308687944426524
ACH-000426,-0.46016169194757
ACH-000427,-0.3267896171050215
ACH-000433,-0.3429090412374043
ACH-000435,-0.8274935149851587
ACH-000436,-0.30731738915044626
ACH-000444,-0.6396913886078569
ACH-000445,-0.4588053740051398
ACH-000448,-0.5108515075101275
ACH-000450,-0.442057688117534
ACH-000452,-0.4991982308308766
ACH-000454,-0.7993093559340305
ACH-000458,-0.4697481147276464
ACH-000459,-0.17126567232531312
ACH-000460,-0.4796142398913988
ACH-000461,-0.3249650912774687
ACH-000463,-0.3941827502055264
ACH-000464,-0.39496367308011465
ACH-000466,-0.4920315425893414
ACH-000467,-0.4151435059033513
ACH-000468,-0.5385669918662072
ACH-000469,-0.5362638576895635
ACH-000470,-0.4251559884316982
ACH-000471,-0.5588342225501836
ACH-000472,-0.5424015062890242
ACH-000473,-0.4196105665074785
ACH-000475,-0.4834581183393405
ACH-000476,-0.6156240895451892
ACH-000477,-0.5607235276613151
ACH-000479,-0.3798172942642704
ACH-000480,-0.5775070059695948
ACH-000481,-0.3369255010099432
ACH-000483,-0.4067486489491077
ACH-000484,-0.3485390290677073
ACH-000485,-0.34167124722233244
ACH-000486,-0.4483984718204633
ACH-000487,-0.4349939295325264
ACH-000488,-0.4600603771490824
ACH-000490,-0.5132990906490663
ACH-000491,-0.3126422516609577
ACH-000495,-0.367576140162976
ACH-000496,-0.5413506214278162
ACH-000499,-0.4565153566224483
ACH-000500,-0.7817687869156247
ACH-000502,-0.5326274270848125
ACH-000503,-0.14818039083063855
ACH-000505,-0.4939327565662487
ACH-000507,-0.428176203884971
ACH-000510,-0.3070082584858281
ACH-000511,-0.5422535872716722
ACH-000512,-0.2851060739148187
ACH-000516,-0.6550378597835348
ACH-000517,-0.25480814839130506
ACH-000518,-0.4368341024673599
ACH-000520,-0.2871521733619441
ACH-000521,-0.8484096943912722
ACH-000522,-0.6488212674240958
ACH-000524,-0.3833427776995349
ACH-000527,-0.5029114317721299
ACH-000528,-0.499775565331394
ACH-000537,-0.7715375539567064
ACH-000541,-0.31507214808119194
ACH-000542,-0.4469194610747767
ACH-000544,-0.5045892045994718
ACH-000545,-0.5290745576712981
ACH-000547,-0.3643832597759652
ACH-000548,-0.5749073682918228
ACH-000549,-0.5362721581265915
ACH-000550,-0.3142308533831197
ACH-000552,-0.5397216833229942
ACH-000556,-0.6902108137014937
ACH-000557,-0.016309333571294153
ACH-000569,-0.5772956651931542
ACH-000570,-0.3452746120492452
ACH-000571,-0.6405099669559342
ACH-000573,-0.558624941168581
ACH-000576,-0.32113495208329806
ACH-000579,-0.2409293826390064
ACH-000580,-0.44309137429906975
ACH-000584,-0.4803848113043505
ACH-000585,-0.4903127541603375
ACH-000588,-0.2937890413394024
ACH-000589,-0.4448959112968315
ACH-000591,-0.5694195990734809
ACH-000593,-0.588238618520961
ACH-000600,-0.38934220276248105
ACH-000601,-0.4893888680280936
ACH-000605,-0.6953100500629477
ACH-000606,-0.38067293341106784
ACH-000608,-0.1862519468222736
ACH-000614,-0.5228916974329516
ACH-000616,-0.4679754257053112
ACH-000618,-0.5417725340036429
ACH-000619,-0.3459645388458811
ACH-000620,-0.6575696436608074
ACH-000621,-0.5979743977891265
ACH-000622,-0.28632942435695985
ACH-000623,-0.13440140771255027
ACH-000624,-0.2261415203979743
ACH-000627,-0.5036356790009511
ACH-000630,-0.4560931548439856
ACH-000631,-0.39543925906755545
ACH-000632,-0.4208906920608858
ACH-000633,-0.7143554438566392
ACH-000637,-0.48061013306435396
ACH-000638,-0.4592778734514943
ACH-000646,-0.4750909359703077
ACH-000647,-0.4307316970554268
ACH-000648,-0.31944055582787145
ACH-000649,-0.5806782646191887
ACH-000651,-0.4692521040204229
ACH-000652,-0.33937993624874474
ACH-000653,-0.5110587159120067
ACH-000657,-0.5482980887996716
ACH-000658,-0.4632014511414128
ACH-000661,-0.3852707637353024
ACH-000662,-0.43680669554893264
ACH-000663,-0.41799369232955397
ACH-000665,-0.4639600867141636
ACH-000671,-0.4752265081463153
ACH-000672,-0.4821962330366219
ACH-000673,-0.47262620677524
ACH-000676,-0.4529923862380596
ACH-000677,-0.23945182002178905
ACH-000681,-0.624618610851027
ACH-000683,-0.615355356967839
ACH-000684,-0.4011939457966711
ACH-000688,-0.639559683159869
ACH-000693,-0.3883635650348585
ACH-000694,-0.4906778713951261
ACH-000695,-0.4320151147731408
ACH-000696,-0.4783365329886777
ACH-000697,-0.6051130675312743
ACH-000699,-0.5363278511790348
ACH-000701,-0.4304998223148013
ACH-000706,-0.6028856201925763
ACH-000711,-0.4304717362020403
ACH-000713,-0.5129166798718255
ACH-000714,-0.4466839786993534
ACH-000718,-0.44245125660007856
ACH-000720,-0.4995481321407093
ACH-000721,-0.3512789723163812
ACH-000724,-0.4594912107635525
ACH-000725,-0.53867968103787
ACH-000732,-0.4563030138725735
ACH-000734,-0.41560078664868827
ACH-000735,-0.5271739062383273
ACH-000736,-0.3292797738098591
ACH-000738,-0.22524549110450895
ACH-000746,-0.31626069677544644
ACH-000747,-0.5578468230869018
ACH-000748,-0.3465183073795948
ACH-000753,-0.5461766545362812
ACH-000756,-0.4238450857227922
ACH-000757,-0.4846240077754919
ACH-000758,-0.590289405708365
ACH-000760,-0.2446716368221153
ACH-000762,-0.4561359305257992
ACH-000763,-0.3927856942190063
ACH-000764,-0.6752305318456093
ACH-000765,-0.6045608780274351
ACH-000766,-0.4530263048418369
ACH-000767,-0.3944568741190924
ACH-000768,-0.6712243531197067
ACH-000769,-0.4077929394399109
ACH-000770,-0.4552320735655547
ACH-000771,-0.4476360380149045
ACH-000773,-0.2999203068297947
ACH-000776,-0.6131852418524306
ACH-000777,-0.7063541477917241
ACH-000778,-0.5134860706510255
ACH-000781,-0.4616482992365412
ACH-000782,-0.5946522971989222
ACH-000783,-0.6019130253921445
ACH-000784,-0.4414172941212252
ACH-000785,-0.5936358888758265
ACH-000787,-0.5087340055600014
ACH-000788,-0.5489159727157986
ACH-000791,-0.4902508104205335
ACH-000792,-0.5054874482832713
ACH-000794,-0.3842485279597387
ACH-000796,-0.6487013957551667
ACH-000798,-0.4681834656071999
ACH-000799,-0.4203874175954163
ACH-000800,-0.4491040958976169
ACH-000802,-0.5881093578151997
ACH-000804,-0.6020932244288563
ACH-000805,-0.6058452064706671
ACH-000809,-0.4523149622305994
ACH-000810,-0.30175526785406465
ACH-000811,-0.34543289756093376
ACH-000817,-0.32919128935618885
ACH-000819,-0.4349612331740548
ACH-000820,-0.6150704218785822
ACH-000821,-0.4910868432565956
ACH-000822,-0.6899844184216306
ACH-000823,-0.41398878564540015
ACH-000824,-0.6601530858830414
ACH-000827,-0.5779008866082815
ACH-000829,-0.4902447979095805
ACH-000831,-0.5902850061284513
ACH-000832,-0.6204056782045421
ACH-000833,-0.432604993350956
ACH-000834,-0.35509576975709345
ACH-000835,-0.7537747399613118
ACH-000836,-0.5250466490903715
ACH-000837,-0.5448262704861322
ACH-000838,-0.32974789434809043
ACH-000839,-0.546514629716455
ACH-000840,-0.7056950755831185
ACH-000841,-0.4589356036878709
ACH-000843,-0.4576825395373437
ACH-000846,-0.44424590550649307
ACH-000847,-0.5722488590529448
ACH-000848,-0.5552933659361973
ACH-000849,-0.4505584765502706
ACH-000851,-0.41141967265245705
ACH-000855,-0.4624099490314126
ACH-000856,-0.4669848740843376
ACH-000858,-0.7181498137782464
ACH-000859,-0.3197069428568576
ACH-000861,-0.3903928286288348
ACH-000862,-0.6640720613041657
ACH-000865,-0.4504002322340384
ACH-000866,-0.5327777969914099
ACH-000867,-0.2262618562475495
ACH-000869,-0.7217048533107515
ACH-000872,-0.7227760422581886
ACH-000873,-0.2313918683299841
ACH-000876,-0.5111096359603029
ACH-000878,-0.840476409740834
ACH-000880,-0.45142043233626594
ACH-000881,-0.40628735506854174
ACH-000882,-0.5548059336196257
ACH-000884,-0.19041971682359488
ACH-000885,-0.5221151775962676
ACH-000887,-0.5464307295681766
ACH-000889,-0.5557923826405178
ACH-000896,-0.5252378443687571
ACH-000898,-0.8323159583692672
ACH-000900,-0.319408475842269
ACH-000901,-0.3107260774163253
ACH-000905,-0.5341104892664273
ACH-000906,-0.4605283573583697
ACH-000907,-0.6387097046191108
ACH-000910,-0.3809871960759316
ACH-000911,-0.3973913846076
ACH-000912,-0.16804053562725174
ACH-000913,-0.4550871183407135
ACH-000915,-0.4298839105926441
ACH-000916,-0.4510978556087102
ACH-000917,-0.707945128844755
ACH-000920,-0.7237760506483324
ACH-000921,-0.6636333821552631
ACH-000924,-0.6473447653354419
ACH-000926,-0.46309859844436796
ACH-000928,-0.2789558498960004
ACH-000929,-0.5063198030508396
ACH-000932,-0.5913067565982646
ACH-000935,-0.489723612791531
ACH-000936,-0.8115159873355585
ACH-000937,-0.4570472706591167
ACH-000938,-0.31223135216032555
ACH-000939,-0.41287848626674223
ACH-000941,-0.4245516313979655
ACH-000943,-0.6514219856844585
ACH-000946,-0.5026632450961372
ACH-000947,-0.5387461090711311
ACH-000948,-0.4958716135548176
ACH-000950,-0.5033680955771833
ACH-000953,-0.25524349095418863
ACH-000954,-0.4996322209007964
ACH-000957,-0.5448773349771606
ACH-000958,-0.6109238035608534
ACH-000960,-0.4276159387128705
ACH-000963,-0.6953968575004585
ACH-000968,-0.5616872880975757
ACH-000969,-0.38597074394345615
ACH-000972,-0.3456716839627573
ACH-000973,-0.6015185212788113
ACH-000974,-0.484311259577106
ACH-000978,-0.5601187413475069
ACH-000984,-0.6240712453729662
ACH-000986,-0.44618819331195786
ACH-000988,-0.36054306688099896
ACH-000993,-0.3899303559572046
ACH-000994,-0.3592338379593692
ACH-000996,-0.2917750964669872
ACH-001001,-0.18968735877147516
ACH-001020,-0.5324923937317828
ACH-001028,-0.37316228060299095
ACH-001031,-0.3816559564901499
ACH-001038,-0.3452538639873595
ACH-001048,-0.3237582418783977
ACH-001050,-0.5085724110007198
ACH-001053,-0.5781156177930842
ACH-001054,-0.2726899749912078
ACH-001061,-0.8078281713515844
ACH-001067,-0.4056959731404447
ACH-001075,-0.4656581330007721
ACH-001096,-0.5909435162327471
ACH-001111,-0.260479464497442
ACH-001119,-0.22176247340451605
ACH-001128,-0.6477908935066693
ACH-001134,-0.4258521305755921
ACH-001151,-0.6899278602060397
ACH-001163,-0.43281091188397786
ACH-001164,-0.4234703629545882
ACH-001183,-0.3198048833727326
ACH-001192,-0.5128388260659433
ACH-001193,-0.6011685583432081
ACH-001196,-0.3607979612514172
ACH-001197,-0.28864554668725395
ACH-001205,-0.5019943374737911
ACH-001211,-0.6019345397027802
ACH-001212,-0.5354370220491873
ACH-001228,-0.23941944139912885
ACH-001232,-0.7601416596316907
ACH-001239,-0.3669063962011901
ACH-001270,-0.5315618732007471
ACH-001274,-0.3657446836415469
ACH-001275,-0.4062390862453846
ACH-001277,-0.2302860955929827
ACH-001278,-0.4630220496560067
ACH-001280,-0.057801681702757325
ACH-001283,-0.6226987453545443
ACH-001289,-0.4932636044043299
ACH-001300,-0.4814919231448909
ACH-001301,-0.31240990194033524
ACH-001302,-0.2206817311963657
ACH-001306,-0.5474753701593807
ACH-001318,-0.5473244963004047
ACH-001322,-0.6236780543725199
ACH-001328,-0.41548110056566495
ACH-001332,-0.2275313532425796
ACH-001336,-0.6631986163433599
ACH-001346,-0.4323309678416815
ACH-001353,-0.4478264862240692
ACH-001354,-0.6457687547375156
ACH-001367,-0.3719645320025878
ACH-001368,-0.3605120535969246
ACH-001374,-0.3101414468150091
ACH-001377,-0.6162403210442408
ACH-001380,-0.5154144840551353
ACH-001391,-0.7191032733784152
ACH-001408,-0.4756165252700009
ACH-001430,-0.29021483258531633
ACH-001431,-0.6207785376894259
ACH-001450,-0.27287573166575274
ACH-001496,-0.5840870797311201
ACH-001500,-0.33671029821570797
ACH-001523,-0.6408665260916214
ACH-001532,-0.5197434554389051
ACH-001550,-0.6267604522913601
ACH-001552,-0.7131113771434844
ACH-001554,-0.4820398460342265
ACH-001654,-0.4656537052018422
ACH-001735,-0.497770744365559
ACH-001736,-0.3118306469058561
ACH-001737,-0.601924215866211
ACH-001740,-0.3328844037422041
ACH-001745,-0.481313892122861
ACH-001765,-0.4007430930992891
