,NR1D1 (9572)
ACH-000004,-0.0441180508543672
ACH-000005,0.018996072527405983
ACH-000007,0.2045605072034783
ACH-000009,-0.20626048504055888
ACH-000011,-0.13409283551849746
ACH-000012,-0.13427179211225992
ACH-000013,-0.10311068259047856
ACH-000014,-0.08303865868513016
ACH-000015,0.03620810793949625
ACH-000017,-0.2698252795698956
ACH-000018,-0.12828262716259053
ACH-000019,0.05328175500686183
ACH-000021,-0.03823150613062015
ACH-000022,0.07759130020014013
ACH-000025,0.09345210620752288
ACH-000028,-0.06088076341278033
ACH-000030,-0.026642514882768302
ACH-000035,-0.1883772504992695
ACH-000036,-0.06808450946634471
ACH-000037,0.06804472525964532
ACH-000039,-0.08933746067346411
ACH-000040,-0.029028269646115094
ACH-000041,0.02081032971766938
ACH-000042,0.19109089551750447
ACH-000045,0.00912010259863238
ACH-000047,0.02892452669928185
ACH-000052,-0.13447297491908555
ACH-000053,0.02876237493683567
ACH-000054,0.04948581215607065
ACH-000055,-0.14690280464868874
ACH-000060,-0.07440161607891259
ACH-000067,-0.18802091938468127
ACH-000070,0.09038618581162274
ACH-000075,-0.18713217702956006
ACH-000078,0.0317104643791274
ACH-000082,-0.11732490836863227
ACH-000085,0.2595865955537422
ACH-000086,0.022895566903728848
ACH-000087,0.03369669043454018
ACH-000092,0.11998001579093258
ACH-000095,-0.10512733239230228
ACH-000097,-0.14123694942810655
ACH-000098,-0.057283238374300015
ACH-000099,0.049688427581582935
ACH-000108,0.04455042801503234
ACH-000113,0.08124174786326085
ACH-000116,-0.09100569414346972
ACH-000118,-0.12244969938331712
ACH-000120,0.07361202551498704
ACH-000123,0.044514791321620166
ACH-000127,-0.053942081347983804
ACH-000128,0.024801920603413716
ACH-000132,-0.056465934658727235
ACH-000133,-0.0831299725835554
ACH-000137,-0.11948781442757613
ACH-000138,-0.07553826174144275
ACH-000142,-0.12558708159793985
ACH-000143,-0.13027320184654367
ACH-000146,-0.011376469469619005
ACH-000148,-0.08693687855210214
ACH-000150,-0.006794926901146406
ACH-000152,-0.23647296162927586
ACH-000153,-0.0014331932196938839
ACH-000159,-0.0010921608838228348
ACH-000160,0.04601357531282151
ACH-000163,-0.046479458693729984
ACH-000167,0.2454350615064181
ACH-000168,-0.1590259047383288
ACH-000169,0.03803189611618031
ACH-000178,0.14894314565188804
ACH-000183,-0.053634873338888896
ACH-000188,-0.11070599550246482
ACH-000189,0.014270753213585868
ACH-000190,0.012807853780832221
ACH-000198,0.018177849573819876
ACH-000203,0.002209279920304153
ACH-000204,-0.3105844046997989
ACH-000206,0.013224130268684057
ACH-000207,0.003441541665590604
ACH-000208,0.09401681568840403
ACH-000210,0.2283093940219198
ACH-000211,-0.14635745998985855
ACH-000215,0.026566825919731092
ACH-000221,0.02528905814767421
ACH-000222,0.16236641447948874
ACH-000223,-0.0398696304774913
ACH-000226,-0.04959060012140887
ACH-000227,-0.16351335145957496
ACH-000228,-0.053311736650801335
ACH-000231,-0.045013279528988544
ACH-000232,0.23169778790617776
ACH-000233,0.08471658480871264
ACH-000234,-0.007826662209484608
ACH-000235,-0.027936687626827585
ACH-000237,-0.0815146999312878
ACH-000238,-0.1070045153267746
ACH-000242,-0.07838671858654042
ACH-000243,-0.13992711065155347
ACH-000244,-0.10774626050396394
ACH-000246,-0.10592496961344128
ACH-000248,-0.3295150282839289
ACH-000250,-0.074990538300052
ACH-000251,-0.01715775922247504
ACH-000252,-0.02835640996666643
ACH-000253,0.016548638770178373
ACH-000255,-0.03436400662719265
ACH-000256,0.0018011968991277466
ACH-000257,-0.19232006753633887
ACH-000258,-0.2481711163177995
ACH-000259,-0.04649537890764505
ACH-000260,-0.04568623743034901
ACH-000261,-0.03011499163700867
ACH-000262,-0.03160612912383616
ACH-000263,-0.1596818940447443
ACH-000264,0.014023521447745052
ACH-000265,-0.08890127487450221
ACH-000266,-0.01606394058997364
ACH-000272,-0.028432211814355093
ACH-000274,-0.08682780919338222
ACH-000277,0.041149464956782913
ACH-000278,-0.18104502563309424
ACH-000279,-0.03297208874035549
ACH-000280,-0.0447838029641145
ACH-000281,0.05409563470793916
ACH-000288,-0.09962895603780668
ACH-000291,-0.07792051490927919
ACH-000293,-0.09124466757255983
ACH-000294,0.1088884007001757
ACH-000295,-0.3405502711878325
ACH-000296,-0.10617516276622883
ACH-000302,-0.0976665233291846
ACH-000304,-0.061738521495962775
ACH-000307,0.018168739573441724
ACH-000308,0.003827247925591258
ACH-000310,0.0685653922033968
ACH-000311,-0.08054773190735283
ACH-000312,-0.10314944016270207
ACH-000315,0.21150321815903514
ACH-000316,0.012275853893980282
ACH-000317,0.041197835870322816
ACH-000318,0.08439627487469689
ACH-000319,0.01421241950374545
ACH-000320,0.0571710083517413
ACH-000322,-0.06889490338396533
ACH-000323,-0.1989124356921838
ACH-000324,0.0823180723859836
ACH-000329,-0.04992785226334468
ACH-000330,-0.037706312806745176
ACH-000331,0.03914981374656867
ACH-000332,-0.006641205824872981
ACH-000334,-0.025980904629016033
ACH-000335,-0.16065300969838395
ACH-000336,-0.006047211369739839
ACH-000337,0.10902095975913773
ACH-000338,-0.00921200979755427
ACH-000339,-0.04960919172390895
ACH-000341,-0.007101674118524209
ACH-000348,-0.006296777228828326
ACH-000350,-0.14834054288912307
ACH-000352,-0.0829407473039946
ACH-000356,0.030171051139500808
ACH-000361,0.1299852863947973
ACH-000362,0.09744454128868328
ACH-000363,-0.03265354653098555
ACH-000364,-0.15717779412122784
ACH-000365,0.04445443784427767
ACH-000366,-0.016850894627539553
ACH-000368,0.025229154372708625
ACH-000374,0.08244926145639571
ACH-000375,-0.17038012206651454
ACH-000376,0.013199204095964876
ACH-000381,-0.16743712921775564
ACH-000383,0.010556494682037143
ACH-000387,-0.10798012896974686
ACH-000389,-0.13815240596061595
ACH-000390,-0.11008986116380798
ACH-000393,0.04375999922713412
ACH-000395,0.04417284024625303
