,NFIB (4781)
ACH-000250,-0.03793630010022756
ACH-000251,-0.094502646668342
ACH-000252,-0.1235911994348576
ACH-000253,-0.05670946708035687
ACH-000255,-0.08418527787215381
ACH-000256,-0.03283902261751343
ACH-000257,-0.23210626804997406
ACH-000258,0.05719936984591777
ACH-000259,-0.1836955989110363
ACH-000260,0.1608628655092871
ACH-000261,-0.28367998127359195
ACH-000262,-0.13171886593517734
ACH-000263,-0.04375150110976594
ACH-000264,-0.0701294212853999
ACH-000265,-0.39433285351749203
ACH-000266,-0.207069926795298
ACH-000272,-0.05288215119538182
ACH-000274,-0.16603712860774109
ACH-000277,-0.1393622188578229
ACH-000278,-0.07453344683284087
ACH-000279,-0.2075934751761237
ACH-000280,-0.06721840075161227
ACH-000281,-0.19064965434198836
ACH-000288,-0.24046941956017026
ACH-000291,-0.0699294322572283
ACH-000293,-0.05410189497840414
ACH-000294,0.02143722181356932
ACH-000295,0.07018060735540843
ACH-000296,-0.0180487561999328
ACH-000302,0.005716087841961072
ACH-000304,-0.17117533579243496
ACH-000307,-0.021942462956163544
ACH-000308,-0.13281244294725578
ACH-000310,-0.04596737541107095
ACH-000311,0.12434581373392092
ACH-000312,-0.15278557606531268
ACH-000315,0.027733961109462992
ACH-000316,-0.0953886138252492
ACH-000317,-0.05733721904532225
ACH-000318,-0.16264102752658707
ACH-000319,-0.09592896684486994
ACH-000320,-0.086158634973028
ACH-000322,-0.043329229582686785
ACH-000323,-0.09153247914451423
ACH-000324,-0.19449668456579106
ACH-000329,0.018581417496881147
ACH-000330,-0.03925978726086594
ACH-000331,-0.05006271201664842
ACH-000332,-0.2543579991508299
ACH-000334,-0.035960479402901424
ACH-000335,-0.2312876047796801
ACH-000336,-0.06410967095124566
ACH-000337,-0.061929756156660035
ACH-000338,-0.3506049452889793
ACH-000339,-0.07932096475233562
ACH-000341,-0.07402735240810193
ACH-000348,-0.1933406460121388
ACH-000350,-0.15908033393204374
ACH-000352,-0.3441652439693285
ACH-000356,-0.2223800764830864
ACH-000361,-0.2765866005380814
ACH-000362,-0.1018465366168366
ACH-000363,-0.17780622763892492
ACH-000364,-0.21295966566335525
ACH-000365,-0.0828275946998082
ACH-000366,-0.11537032951290742
ACH-000368,-0.09152316815353533
ACH-000374,-0.2686150781402294
ACH-000375,-0.21575712849696632
ACH-000376,-0.11832036483793698
ACH-000381,-0.07541735147930928
ACH-000383,-0.20921638981675286
ACH-000387,0.05493650743721447
ACH-000389,-0.26343967255153433
ACH-000390,-0.06083814376391431
ACH-000393,-0.2450026361762823
ACH-000395,0.015987852258325514
ACH-000396,-0.024011964868794342
ACH-000397,-0.419513133835862
ACH-000401,-0.2653601121271948
ACH-000402,0.05257912173156267
ACH-000403,-0.1189219799379226
ACH-000404,-0.3074870855984215
ACH-000406,-0.10560538621543678
ACH-000407,-0.14897137711208253
ACH-000408,-0.1972946755946935
ACH-000410,-0.10813525955262653
ACH-000411,-0.06410325991305722
ACH-000414,0.0704180448207674
ACH-000415,-0.09458644943592943
ACH-000416,-0.08955345655966128
ACH-000420,-0.2696099160432116
ACH-000421,-0.09596378574326857
ACH-000424,-0.2210859700111196
ACH-000425,-0.11263037647054724
ACH-000426,-0.07670569626499811
ACH-000427,-0.143089189992555
ACH-000433,0.12289838819748355
ACH-000435,-0.5055898637263613
ACH-000436,-0.07816545824829921
ACH-000444,-0.13626664414233994
ACH-000445,-0.048253111188597785
ACH-000448,-0.17819529983293975
ACH-000450,0.033984618477015845
ACH-000452,-0.13464332350509245
ACH-000454,-0.08000087572598111
ACH-000458,-0.5496121458519143
ACH-000459,-0.007049494403931336
ACH-000460,-0.5751833310270759
ACH-000461,0.097180713244792
ACH-000463,-0.19030363226965769
ACH-000464,-0.05496081710297857
ACH-000466,-0.043537013755340914
ACH-000467,0.11251257838663883
ACH-000468,-0.0663720733883575
ACH-000469,-0.25010711959416043
ACH-000470,-0.3510195816348369
ACH-000471,-0.08736752417508083
ACH-000472,-0.1875032601303281
ACH-000473,-0.02286580973038793
ACH-000475,-0.1354302648196897
ACH-000476,-0.13788140861986992
ACH-000477,0.03532618848049822
ACH-000479,0.013056437880529029
ACH-000480,-0.0999318337654246
ACH-000481,-0.1834026976265754
ACH-000483,-0.2215890585408818
ACH-000484,-0.455441233737637
ACH-000485,-0.12641194832010366
ACH-000486,-0.1261457141007176
ACH-000487,0.04984766375403417
ACH-000488,-0.11670269314621096
ACH-000490,-0.04351750728625143
ACH-000491,-0.20465087689852007
ACH-000495,-0.5307841622242212
ACH-000496,-0.23341421558481
ACH-000499,-0.0746523801689896
ACH-000500,-0.14379726952839186
ACH-000502,-0.08701449709221716
ACH-000503,0.005241345550090341
ACH-000505,-0.05065940422429336
ACH-000507,-0.07217798431829052
ACH-000510,-0.113941390394397
ACH-000511,-0.19384362500030194
ACH-000512,-0.19924485385251567
ACH-000516,-0.1452867319058856
ACH-000517,-0.09230539593121738
ACH-000518,-0.14604769089731304
ACH-000520,-0.3080820725846811
ACH-000521,0.08220587310543202
ACH-000522,0.034711453236164945
ACH-000524,-0.2302981376805485
ACH-000527,-0.1972890128336856
ACH-000528,-0.21302553412262026
ACH-000537,-0.23153946437494904
ACH-000541,0.07146740741200819
ACH-000542,-0.2411124781198025
ACH-000544,0.03413067016663748
ACH-000545,-0.28191337712481
ACH-000547,-0.1447532297269336
ACH-000548,-0.20567391896360576
ACH-000549,0.08527706703290333
ACH-000550,-0.1619930258607941
ACH-000552,-0.014044511588903848
ACH-000556,-0.16441108839997684
ACH-000557,-0.17871399282479813
ACH-000569,-0.30545428712533595
ACH-000570,-0.18610810003186606
ACH-000571,-0.15608360970028412
ACH-000573,-0.049989496395984434
ACH-000576,-0.16545176165407538
ACH-000579,-0.29847494457982937
ACH-000580,-0.1319123309974951
ACH-000584,-0.4259989109715033
ACH-000585,-0.10518386433561733
ACH-000588,0.057298930173322674
ACH-000589,-0.2481973302293096
ACH-000591,-0.20563555624772267
ACH-000593,-0.07820939168041689
ACH-000600,-0.12267962811114032
ACH-000601,-0.13464041883054215
ACH-000605,-0.1483141538531319
ACH-000606,-0.08996030016713366
ACH-000608,-0.12932664602437194
ACH-000614,-0.4531682477286553
ACH-000616,-0.1876128898018245
ACH-000618,-0.002872621047518542
ACH-000619,-0.1257514697631201
ACH-000620,-0.08806999579908158
ACH-000621,-0.02125526238944419
ACH-000622,-0.2581259061392443
ACH-000623,-0.2586893178144715
ACH-000624,-0.11631112483785044
ACH-000627,0.15085102241718684
ACH-000630,-0.17972548213718306
ACH-000631,-0.31511152328704223
ACH-000632,-0.1148557965510285
ACH-000633,-0.11649309786304606
ACH-000637,-0.17220904672302928
ACH-000638,-0.1365693047503504
ACH-000646,0.04809100049264756
ACH-000647,-0.1068640995933133
ACH-000648,-0.16747466750123022
ACH-000649,-0.15204800765047544
ACH-000651,-0.020231796823625026
ACH-000652,-0.05182093939582244
ACH-000653,-0.06705954612405393
ACH-000657,-0.1117227863600539
ACH-000658,-0.24280524380036705
ACH-000661,-0.09645219575072096
ACH-000662,-0.047085515661857716
ACH-000663,-0.1785951907186161
ACH-000665,-0.10957772685368307
ACH-000671,-0.1353293962497723
ACH-000672,0.00408161133495614
ACH-000673,-0.08493614000891134
ACH-000676,-0.1602436252620254
ACH-000677,-0.08132175278736617
ACH-000681,-0.07645013300172497
ACH-000683,-0.055461086479518494
ACH-000684,-0.06271634935308279
ACH-000688,-0.24428831289414926
ACH-000693,-0.0881719368711444
ACH-000694,-0.15879071062856767
ACH-000695,-0.25051631747519065
ACH-000696,-0.20326548143363396
ACH-000697,-0.13255767476586508
ACH-000699,-0.17428648375997255
ACH-000701,-0.13404274083144174
ACH-000706,-0.056508216318649
ACH-000711,-0.11904582081962517
ACH-000713,0.017271830354242058
ACH-000714,-0.10165184683554182
ACH-000718,-0.03185011387356555
ACH-000720,-0.10183680469490833
ACH-000721,-0.015052507966227313
ACH-000724,-0.05150780400123184
ACH-000725,-0.26530301024467473
ACH-000732,0.0023448138235141907
ACH-000734,-0.14354865941193634
ACH-000735,-0.17631776304456173
ACH-000736,0.07620498335420506
ACH-000738,-0.09450176053335033
ACH-000746,-0.13203424655762647
ACH-000747,-0.4755211405209585
ACH-000748,-0.0837700846061979
ACH-000753,0.016292263875819862
ACH-000756,0.01008919143517489
ACH-000757,-0.010427417289593741
ACH-000758,-0.047992116437462616
ACH-000760,-0.38599244057949095
ACH-000762,-0.2589060707400741
ACH-000763,0.02201501017368351
ACH-000764,0.02280646484936265
ACH-000765,-0.011178246833934771
ACH-000766,-0.38105308009145855
ACH-000767,0.004572775631765358
ACH-000768,-0.16561590741492058
ACH-000769,-0.02886497140476565
ACH-000770,-0.07360736138748719
ACH-000771,-0.08682551091139595
ACH-000773,-0.21399970434253152
ACH-000776,-0.5818129407140165
ACH-000777,-0.032528986867177194
ACH-000778,-0.27346415678522706
ACH-000781,-0.10059783030127302
ACH-000782,-0.1829342258707706
ACH-000783,0.04010447520393652
ACH-000784,-0.08259230220695532
ACH-000785,-0.16647998824933127
ACH-000787,-0.046636445041700184
ACH-000788,-0.13110567013811006
ACH-000791,-0.12036786983778335
ACH-000792,-0.2530784483632746
ACH-000794,0.015312899628809688
ACH-000796,-0.1958104753839676
ACH-000798,0.1737947487624432
ACH-000799,-0.09397476271312892
ACH-000800,-1.3397549521909426
ACH-000802,-0.10803873953241387
ACH-000804,-0.545756356790199
ACH-000805,-0.022688027622008253
ACH-000809,-0.137323466637166
ACH-000810,-0.27324025957310993
ACH-000811,-0.2272434138547148
ACH-000817,-0.05771952403831241
ACH-000819,-0.1376224154028036
ACH-000820,0.02980002908367988
ACH-000821,-0.046152200520544535
ACH-000822,-0.3116997107969721
ACH-000823,0.00493542734619353
ACH-000824,-0.09469101849728052
ACH-000827,-0.11362511490654825
ACH-000829,-0.11689015618982974
ACH-000831,-0.220072950768714
ACH-000832,-0.032842429592364754
ACH-000833,0.055312861255683916
ACH-000834,-0.08580716545249348
ACH-000835,-0.2376481421692519
ACH-000836,-0.23712499733209816
ACH-000837,-0.05744244547822872
ACH-000838,-0.1581959579356116
ACH-000839,-0.17099275674602693
ACH-000840,-0.1750837147786838
ACH-000841,-0.09878853151376654
ACH-000843,-0.07170378280415328
ACH-000846,-0.21861688420823727
ACH-000847,-0.09623846901244586
ACH-000848,-0.08772796112182364
ACH-000849,-0.2535553039141624
ACH-000851,-0.2220034828047152
ACH-000855,-0.007510568377356406
ACH-000856,-0.12403070835810473
ACH-000858,-0.0436077943515288
ACH-000859,-0.4756365671104739
ACH-000861,-0.14395367992961974
ACH-000862,-0.026751036045866254
ACH-000865,-0.0494900706564162
ACH-000866,-0.4359820859505257
ACH-000867,-0.1458662171697873
ACH-000869,-0.09048007823581942
ACH-000872,-0.1118357904079315
ACH-000873,-0.025166920869822463
ACH-000876,-0.07247612380434493
ACH-000878,-0.13147974045305905
ACH-000880,-0.08376688569282266
ACH-000881,-0.24232181167694206
ACH-000882,-0.06660574977415261
ACH-000884,-0.026957243031673527
ACH-000885,-0.032979256110563474
ACH-000887,-0.13394466413043887
ACH-000889,0.10073878220656676
ACH-000896,-0.10697710170129228
ACH-000898,0.01583776347230635
ACH-000900,-0.06573418890338056
ACH-000901,-0.14936483787345756
ACH-000905,-0.16557831017765098
ACH-000906,-0.059685596259750576
ACH-000907,-0.17280610838574315
ACH-000910,-0.2112600664793711
ACH-000911,-0.17588968393461155
ACH-000912,-0.22561525342962704
ACH-000913,-0.2054746785022494
ACH-000915,-0.13782928493941962
ACH-000916,0.2614216292251805
ACH-000917,-0.1606490715311486
ACH-000920,-0.013470513684863284
ACH-000921,-0.15069244201909532
ACH-000924,-0.00546171826253907
ACH-000926,-0.10279145154081573
ACH-000928,-0.07547994052987952
ACH-000929,0.07101101283953261
ACH-000932,-0.2065197162527574
ACH-000935,-0.03969037065694304
ACH-000936,-0.15997726554859024
ACH-000937,-0.06397729906241492
ACH-000938,-0.08583995138810555
ACH-000939,-0.3858694822840675
ACH-000941,-0.06762970017735136
ACH-000943,-0.1458996433454276
ACH-000946,-0.3501633412261297
ACH-000947,-0.1831175472487339
ACH-000948,-0.14971404374825292
ACH-000950,0.057577335128779224
ACH-000953,-0.017618907365654583
ACH-000954,0.00963645093450988
ACH-000957,-0.3524876937574774
ACH-000958,-0.2645552503615451
ACH-000960,-0.14108815091860516
ACH-000963,-0.15418690076749705
ACH-000968,0.05204247551935278
ACH-000969,-0.08952840824686721
ACH-000972,-0.02231049174820113
ACH-000973,-0.17290322205455952
ACH-000974,-0.18348534940826447
ACH-000978,-0.27811056615410124
ACH-000984,-0.00286353729149475
ACH-000986,0.04767138723073605
ACH-000988,-0.258123206432558
ACH-000993,-0.11033399963370692
ACH-000994,0.010085857964877269
ACH-000996,-0.22510375550781064
ACH-001001,-0.2308476900580418
ACH-001020,-0.5543723738193559
ACH-001028,-0.13646178547188084
ACH-001031,-0.04801157202627634
ACH-001038,-0.14619691865967355
ACH-001048,-0.16468751862921946
ACH-001050,-0.17868284494472197
ACH-001053,-0.32435341468311857
ACH-001054,-0.32495372751817697
ACH-001061,-0.18504222222122746
ACH-001067,0.11640703582494022
ACH-001075,-0.2688501958036307
ACH-001096,-0.6729002971568719
ACH-001111,-0.07844881473431685
ACH-001119,-0.0621049808445108
ACH-001128,0.06550363248241807
ACH-001134,-0.16477829261711424
ACH-001151,-0.16312205500692878
ACH-001163,0.042382770695489784
ACH-001164,-0.3842605535446212
ACH-001183,-0.15388379331635418
ACH-001192,-0.07576665541118036
ACH-001193,0.00315548817005038
ACH-001196,0.06447428412884051
ACH-001197,-0.07873586526507152
ACH-001205,-0.3624427411369545
ACH-001211,-0.21915811506609445
ACH-001212,-0.5465354590955533
ACH-001228,-0.1851392654844123
ACH-001232,0.006419976367666684
ACH-001239,-0.04340461127668506
ACH-001270,0.06075292385610862
ACH-001274,0.002664014306246376
ACH-001275,-0.11093192417326704
ACH-001277,-0.30866817832384585
ACH-001278,-0.7649966491641005
ACH-001280,0.047425152437289377
ACH-001283,-0.1411124469359592
ACH-001289,0.019535272972857887
ACH-001300,-0.12229085226087615
ACH-001301,-0.2284107805284169
ACH-001302,-0.2483827695343125
ACH-001306,-0.2056614354257051
ACH-001318,-0.18529295040919688
ACH-001322,-0.2554398407795429
ACH-001328,-0.01074985815944682
ACH-001332,-0.14169818901549106
ACH-001336,-0.07227975657348469
ACH-001346,-0.07143965852219497
ACH-001353,-0.10041566771229606
ACH-001354,-0.17839857061523728
ACH-001367,0.023544130602961167
ACH-001368,-0.17759381720821554
ACH-001374,-0.1435261604598936
ACH-001377,-0.30473143073381703
ACH-001380,-0.2495239862711058
ACH-001391,-0.0648723431540137
ACH-001408,-0.04918371909748185
ACH-001430,-0.3933382202402289
ACH-001431,-0.23202592371275846
ACH-001450,0.20377779631201265
ACH-001496,-0.016893109374468973
ACH-001500,-0.14400419925125926
ACH-001523,-0.11670148899676552
ACH-001532,-0.22013316947261985
ACH-001550,-0.07361318600456558
ACH-001552,-0.1055368033266236
ACH-001554,-0.21363302577824106
ACH-001654,-0.18754678477550674
ACH-001735,-0.07134981632593644
ACH-001736,-0.052849781863437466
ACH-001737,0.11114193222488652
ACH-001740,-0.09920029730202316
ACH-001745,-0.3191728444364397
ACH-001765,-0.3561921282003539
