,RGPD4 (285190)
ACH-000004,-0.22369715200644275
ACH-000005,-0.05151240956146011
ACH-000007,-0.21523170369928826
ACH-000009,-0.19629152945090347
ACH-000011,0.005584695921347428
ACH-000012,-0.26283764560298706
ACH-000013,-0.2462725773911699
ACH-000014,0.12984757731654653
ACH-000015,-0.2175878716305041
ACH-000017,-0.29192823033283644
ACH-000018,-0.3490637287069964
ACH-000019,-0.28397378448602445
ACH-000021,-0.1637540145770539
ACH-000022,-0.14120128864549025
ACH-000025,-0.03437990993843605
ACH-000028,-0.13720669905760574
ACH-000030,-0.1748701048954207
ACH-000035,-0.09364777577377993
ACH-000036,-0.15175826512578974
ACH-000037,-0.2939624343258152
ACH-000039,-0.22161894223881765
ACH-000040,-0.09615317479932957
ACH-000041,-0.013827630638512877
ACH-000042,-0.14623798055985632
ACH-000045,-0.14273185553893394
ACH-000047,-0.15702036990400747
ACH-000052,-0.17499996864946865
ACH-000053,-0.22844983369035135
ACH-000054,-0.4747901515422866
ACH-000055,0.08202834423928589
ACH-000060,-0.18865158979040064
ACH-000067,-0.4188788344835179
ACH-000070,-0.4177745661617513
ACH-000075,-0.02601365591665587
ACH-000078,-0.376177295280159
ACH-000082,-0.2637119501568471
ACH-000085,0.0073520841619554595
ACH-000086,-0.31631008140477085
ACH-000087,0.09296824842783293
ACH-000092,-0.3096680584665005
ACH-000095,-0.18141622631870474
ACH-000097,-0.14762944729316696
ACH-000098,-0.33882934955019783
ACH-000099,-0.156364551189651
ACH-000108,0.02147792020861809
ACH-000113,-0.2469276136880609
ACH-000116,-0.2286905229217568
ACH-000118,0.07775229313692311
ACH-000120,-0.12865248712501887
ACH-000123,-0.0972119690580392
ACH-000127,0.009730295594616212
ACH-000128,-0.2508648220501974
ACH-000132,-0.1369339030264499
ACH-000133,-0.19879395120115412
ACH-000137,-0.19744178508626625
ACH-000138,-0.10161806045825963
ACH-000142,-0.12012068507984636
ACH-000143,-0.10295196695023794
ACH-000146,-0.15822369740751852
ACH-000148,-0.12619409562749884
ACH-000150,0.019330226872936382
ACH-000152,-0.3323577900810835
ACH-000153,0.10727890596987076
ACH-000159,-0.116617147502193
ACH-000160,-0.06813491556374532
ACH-000163,0.06280113123062628
ACH-000167,-0.3812381648153694
ACH-000168,-0.14988803624332026
ACH-000169,-0.11879584361165553
ACH-000178,-0.15315143129067427
ACH-000183,-0.12785988639247325
ACH-000188,-0.18984195401037915
ACH-000189,-0.1515805226731145
ACH-000190,-0.32371597644566463
ACH-000198,-0.23305093892250225
ACH-000203,0.06417838102365407
ACH-000204,-0.18406076987344105
ACH-000206,-0.01662136921795001
ACH-000207,-0.20395097988300134
ACH-000208,-0.1090080891075586
ACH-000210,0.028807124041460106
ACH-000211,-0.233188278956332
ACH-000215,-0.11804355037705601
ACH-000221,-0.1584681897389728
ACH-000222,-0.05664601722015083
ACH-000223,-0.3405325105775255
ACH-000226,-0.12261898828400858
ACH-000227,-0.3647835308758072
ACH-000228,-0.2286144049179015
ACH-000231,-0.2493268873057735
ACH-000232,0.11850105367214794
ACH-000233,-0.0058827527810753795
ACH-000234,-0.12194460358027955
ACH-000235,-0.14428038148778666
ACH-000237,-0.2767161508442083
ACH-000238,-0.2911283844775455
ACH-000242,-0.11338764545147675
ACH-000243,-0.13590583925355318
ACH-000244,0.012620082119079692
ACH-000246,-0.10092753571654403
ACH-000248,-0.2971955836454323
ACH-000250,-0.2840770526485358
ACH-000251,-0.1815787926968421
ACH-000252,-0.18701966816546287
ACH-000253,-0.14379849148443447
ACH-000255,-0.2043324816969255
ACH-000256,-0.24040871874191014
ACH-000257,-0.2489554337429843
ACH-000258,-0.1376130311048155
ACH-000259,-0.1856327670524197
ACH-000260,-0.118003168691371
ACH-000261,0.04106598844804592
ACH-000262,-0.04660986922835217
ACH-000263,-0.3864758204724753
ACH-000264,-0.19470393043304626
ACH-000265,-0.021516184571218656
ACH-000266,-0.19065364212267746
ACH-000272,-0.3319325013455305
ACH-000274,-0.3710426222780995
ACH-000277,-0.09434778467803293
ACH-000278,-0.0365505787972365
ACH-000279,-0.27474177019540524
ACH-000280,0.016487283133341725
ACH-000281,-0.16050493066475585
ACH-000288,-0.3190759398310569
ACH-000291,-0.25943486412843114
ACH-000293,-0.2098458384034253
ACH-000294,-0.13600604266084634
ACH-000295,-0.2225863105465493
ACH-000296,-0.2930736781315476
ACH-000302,-0.2111186335968536
ACH-000304,-0.010641676396338869
ACH-000307,-0.1199149554318934
ACH-000308,-0.3374900965895158
ACH-000310,-0.4530006485021911
ACH-000311,-0.16799747663248016
ACH-000312,0.062188213081319874
ACH-000315,-0.012197153785211651
ACH-000316,-0.2629419200050137
ACH-000317,-0.3036035941535609
ACH-000318,-0.1347449151485541
ACH-000319,-0.09031611204346568
ACH-000320,-0.1878670934821104
ACH-000322,-0.17133884115322964
ACH-000323,-0.3025939506140379
ACH-000324,-0.2322391834986995
ACH-000329,-0.2788484336332457
ACH-000330,-0.1562355399699852
ACH-000331,-0.2837041873639892
ACH-000332,-0.11054096674009822
ACH-000334,-0.2119792484971563
ACH-000335,-0.038535853362307
ACH-000336,0.05792712544048247
ACH-000337,-0.307205591830386
ACH-000338,-0.2970602554868129
ACH-000339,-0.3250037682366365
ACH-000341,-0.11779488060714237
ACH-000348,-0.021735507231276083
ACH-000350,-0.1866489396407481
ACH-000352,-0.0194735967505186
ACH-000356,-0.22663485050721005
ACH-000361,-0.01959766958358736
ACH-000362,-0.12152237189964787
ACH-000363,-0.19293019715708984
ACH-000364,-0.13906769490877474
ACH-000365,-0.20036421969245585
ACH-000366,-0.2301515037067308
ACH-000368,-0.10608877421712327
ACH-000374,-0.3354116343042661
ACH-000375,-0.11267079715294652
ACH-000376,-0.17130207852466514
ACH-000381,-0.23781156877249576
ACH-000383,-0.29644623127688785
ACH-000387,-0.05209472350915103
ACH-000389,-0.3287870184146085
ACH-000390,-0.24387857771004395
ACH-000393,0.12333707366206605
ACH-000395,-0.10463747063540683
ACH-000396,-0.20171692342200465
ACH-000397,-0.0593984347874824
ACH-000401,-0.15779532885327366
ACH-000402,-0.4024294648906392
ACH-000403,-0.3672655471272902
ACH-000404,0.047604934892747634
ACH-000406,-0.0643213122350129
ACH-000407,-0.1495942285947691
ACH-000408,-0.06833123368586412
ACH-000410,-0.2094765294141565
ACH-000411,-0.18551949261905507
ACH-000414,-0.21279947828749787
ACH-000415,-0.2507065890610453
ACH-000416,-0.20893823840929945
ACH-000420,-0.2333688894722116
ACH-000421,-0.04618377840683585
ACH-000424,-0.29115804915536353
ACH-000425,-0.2586428294029146
ACH-000426,-0.04905563451018116
ACH-000427,-0.23089738771789806
ACH-000433,-0.26291429683005113
ACH-000435,-0.3880176935345577
ACH-000436,-0.14651929038559122
ACH-000444,0.023864400851989168
ACH-000445,-0.4314308219260591
ACH-000448,-0.19134749362679626
ACH-000450,-0.05467775535681736
ACH-000452,-0.1999536587802112
ACH-000454,-0.01837562443199949
ACH-000458,-0.17739489403797198
ACH-000459,-0.013938688685747585
ACH-000460,-0.2963724837364538
ACH-000461,-0.2739473892298909
ACH-000463,-0.12288234553288495
ACH-000464,-0.24311646134851397
ACH-000466,-0.2600331525878475
ACH-000467,-0.09456314664964267
ACH-000468,-0.28622993171467537
ACH-000469,-0.16593111131751012
ACH-000470,-0.2058229060857423
ACH-000471,-0.2423916870277136
ACH-000472,-0.1930291011302861
ACH-000473,-0.14693300391023
ACH-000475,-0.3327575597788502
ACH-000476,-0.2676526810832787
ACH-000477,-0.15540989430020966
ACH-000479,-0.02937421823704565
ACH-000480,-0.2700837142946018
ACH-000481,-0.28506242680423755
ACH-000483,-0.11450000692121667
ACH-000484,-0.19277800021168487
ACH-000485,-0.17715454268721584
ACH-000486,-0.18560793457992872
ACH-000487,-0.12303130656769005
ACH-000488,0.17012095073169814
ACH-000490,-0.19300165281590265
ACH-000491,-0.30576227146959883
ACH-000495,-0.27076889953956823
ACH-000496,-0.12395446093449247
ACH-000499,-0.03009232631600293
ACH-000500,-0.6447718611096176
ACH-000502,-0.19302510915442048
ACH-000503,-0.2575193086880885
ACH-000505,-0.16801915985822138
ACH-000507,-0.4198868382219037
ACH-000510,-0.2773485307857276
ACH-000511,-0.11586388509035506
ACH-000512,-0.09353791252530276
ACH-000516,-0.22105530945713325
ACH-000517,-0.3320426488482288
ACH-000518,-0.2261135719327456
ACH-000520,-0.2066541414235612
ACH-000521,-0.25411350179285963
ACH-000522,-0.3031612841724876
ACH-000524,-0.2831317155982795
ACH-000527,0.20806858012696894
ACH-000528,-0.13255112388985998
ACH-000537,-0.06087149121365261
ACH-000541,-0.18673906224206854
ACH-000542,-0.11185165663969804
ACH-000544,-0.19750877737136
ACH-000545,-0.2915907999661552
ACH-000547,-0.06947628124769366
ACH-000548,-0.18652030486142174
