,NPS (594857)
ACH-000004,-0.04282208625014529
ACH-000005,0.3815079983377061
ACH-000007,0.2887489277130857
ACH-000009,0.029131365663577824
ACH-000011,-0.04609144915531396
ACH-000012,0.010320529903868888
ACH-000013,0.06738985383575269
ACH-000014,-0.0162470616928217
ACH-000015,0.09241602670534914
ACH-000017,0.1383672883241205
ACH-000018,0.015666675190816645
ACH-000019,0.1475419935057355
ACH-000021,0.157570834171797
ACH-000022,0.12665539347501348
ACH-000025,0.08374502281031626
ACH-000028,0.1555869060725783
ACH-000030,0.06007538921886865
ACH-000035,0.05495988434146468
ACH-000036,0.12334332003064201
ACH-000037,0.12243094745611585
ACH-000039,0.1089036281012912
ACH-000040,-0.008095275882888204
ACH-000041,0.02964527757428698
ACH-000042,0.010709164944036691
ACH-000045,0.28950638023282904
ACH-000047,0.22028653602955808
ACH-000052,0.20924044786604495
ACH-000053,0.07025374883692091
ACH-000054,-0.023906923636981083
ACH-000055,0.08082535491577797
ACH-000060,0.11236856090117728
ACH-000067,0.010183489875818665
ACH-000070,0.07993318371472098
ACH-000075,0.08601608401926747
ACH-000078,0.07657415967611389
ACH-000082,0.1315081295100996
ACH-000085,-0.023336655795324627
ACH-000086,0.07220640089650228
ACH-000087,0.12403757485474735
ACH-000092,0.14860578135279265
ACH-000095,0.025971449913022856
ACH-000097,0.16941895836346796
ACH-000098,0.14299563134617208
ACH-000099,0.1715147739652869
ACH-000108,0.21589910958232952
ACH-000113,0.1325181021189276
ACH-000116,0.1751116382815453
ACH-000118,0.16587412625929002
ACH-000120,0.147899101836833
ACH-000123,0.11433010623242368
ACH-000127,0.07166216920708132
ACH-000128,0.1448271609010909
ACH-000132,0.0915699584085594
ACH-000133,0.0988556813590926
ACH-000137,0.17759195160637292
ACH-000138,0.1896677279734537
ACH-000142,0.17055073811885646
ACH-000143,0.26744297711078624
ACH-000146,0.1144636212050486
ACH-000148,-0.005262361378986537
ACH-000150,0.13098975546869465
ACH-000152,0.13657633137181496
ACH-000153,-0.055619396062535485
ACH-000159,0.1683374081515065
ACH-000160,0.0755859214227195
ACH-000163,0.07093742649836603
ACH-000167,0.03891982207587002
ACH-000168,0.16678307680253718
ACH-000169,0.056079165336990325
ACH-000178,0.10139533249660898
ACH-000183,0.19062063420513886
ACH-000188,-0.053386266462388775
ACH-000189,-0.06175354224176731
ACH-000190,0.013788920988297551
ACH-000198,0.12668694075734846
ACH-000203,0.40470204226146855
