,TRPS1 (7227)
ACH-000004,0.3559861200600436
ACH-000005,0.41325103169063615
ACH-000007,0.5459624794326525
ACH-000009,0.2877206633829503
ACH-000011,0.21872753086759966
ACH-000012,0.1946266961409235
ACH-000013,0.2477561090657991
ACH-000014,0.09352970507530202
ACH-000015,0.2926301913327118
ACH-000017,-0.4892461942104706
ACH-000018,0.12592015224187586
ACH-000019,-0.1804362692529275
ACH-000021,0.2789601628057564
ACH-000022,0.38084686863853795
ACH-000025,0.25463041787136065
ACH-000028,-0.4871494360393724
ACH-000030,0.1752030135079428
ACH-000035,0.0447248291674892
ACH-000036,1.0384439412524016
ACH-000037,0.34984707141142785
ACH-000039,0.27659605242851765
ACH-000040,0.0007088393914682075
ACH-000041,0.3903285090068477
ACH-000042,0.20765206210138626
ACH-000045,0.32292841140422746
ACH-000047,0.13118179235513916
ACH-000052,0.2548048813135772
ACH-000053,0.24684033155833016
ACH-000054,0.17258458719124425
ACH-000055,0.4750747337096858
ACH-000060,0.09715578658511048
ACH-000067,0.2817981680765783
ACH-000070,0.028617858010970918
ACH-000075,0.1957152967611658
ACH-000078,0.4178436460292756
ACH-000082,-0.2504437202013033
ACH-000085,0.2045273012625456
ACH-000086,0.2206436340964582
ACH-000087,0.21587442173503404
ACH-000092,0.1712421728284079
ACH-000095,0.3222074959540891
ACH-000097,-0.7694670119999536
ACH-000098,0.18418982766709535
ACH-000099,0.31455344000266233
ACH-000108,0.1352591673886596
ACH-000113,0.14891636154067525
ACH-000116,0.29631109981968057
ACH-000118,0.2257090318808169
ACH-000120,0.18277078953535952
ACH-000123,0.1678465904628087
ACH-000127,0.27334254882598885
ACH-000128,0.03711314892492499
ACH-000132,0.2601886486476025
ACH-000133,0.09359108984394043
ACH-000137,0.21854839732245213
ACH-000138,0.18961586567568214
ACH-000142,0.3692726604539611
ACH-000143,-0.05655231692906641
ACH-000146,0.3195594224508259
ACH-000148,0.17359187538377716
ACH-000150,0.0010915342774299997
ACH-000152,0.18802129053058195
ACH-000153,0.36008882029146405
ACH-000159,0.2006611777617638
ACH-000160,0.2466858492808286
ACH-000163,0.034301995292113835
ACH-000167,-0.010650724562711196
ACH-000168,0.12262365810541775
ACH-000169,0.03068390652111148
ACH-000178,0.2811528645882683
ACH-000183,0.4310613423572063
ACH-000188,0.2414521606973396
ACH-000189,0.5888158390794647
ACH-000190,0.3868583832280888
ACH-000198,0.3003802427742627
ACH-000203,0.08034477071238466
ACH-000204,0.39601943747493373
ACH-000206,0.23685725381287395
ACH-000207,0.29250199235827545
ACH-000208,0.2359422316923537
ACH-000210,0.4403318133019896
ACH-000211,0.24961621347533464
ACH-000215,0.3130659369131184
ACH-000221,0.22631724279196866
ACH-000222,0.3199252113529825
ACH-000223,0.17293277398333004
ACH-000226,0.14239890071199393
ACH-000227,0.2728921768311213
ACH-000228,0.11291705853997147
ACH-000231,0.24984456248824385
ACH-000232,-0.09338138557554312
ACH-000233,0.2917316208001451
ACH-000234,0.2719846110913137
ACH-000235,0.2400574396348873
ACH-000237,0.2522671003470503
ACH-000238,0.15342597742021355
ACH-000242,0.31350438466549346
ACH-000243,0.24761412136789385
ACH-000244,-0.05778744027769175
ACH-000246,0.3344909065722984
ACH-000248,-0.2395433544826193
ACH-000250,0.1595762624833178
ACH-000251,0.13758702944299744
ACH-000252,0.25042819943163297
ACH-000253,0.16541769288151534
ACH-000255,0.26770221097619673
ACH-000256,0.038992011975003626
ACH-000257,0.3463914877174559
ACH-000258,0.2271334035867403
ACH-000259,0.2312534270079839
ACH-000260,0.3071479882064552
ACH-000261,0.17924440287212176
ACH-000262,0.2990151977000753
ACH-000263,0.17427716488523504
ACH-000264,0.2968806295500988
ACH-000265,0.29526528004657104
ACH-000266,0.2718401757801105
ACH-000272,0.2853197448093283
ACH-000274,0.2217679637012862
ACH-000277,-0.8085938882453705
ACH-000278,0.27521880338819354
ACH-000279,0.2323005936957206
ACH-000280,0.34653012232656105
ACH-000281,0.14329787163643568
ACH-000288,0.10130028627188377
ACH-000291,0.25941538080714194
ACH-000293,0.2307072437508072
ACH-000294,0.2189334528720319
ACH-000295,0.33190489524600025
ACH-000296,0.2875459128891476
ACH-000302,0.4231645829713905
ACH-000304,0.2691385662602009
ACH-000307,0.07481168334648519
ACH-000308,0.2590955741867181
ACH-000310,0.3118284856336896
ACH-000311,0.12484661471416125
ACH-000312,0.2105463856407533
ACH-000315,0.2623525636598696
ACH-000316,0.1790784994755961
ACH-000317,0.2120407962741824
ACH-000318,0.0768401503742612
ACH-000319,0.253287059786465
ACH-000320,0.3752909935958698
ACH-000322,0.16055032030778432
ACH-000323,0.14919054337196752
ACH-000324,0.3011819039332119
ACH-000329,0.18573721754023215
ACH-000330,-0.8516275191051633
ACH-000331,0.27848253128713263
ACH-000332,0.317004035898734
ACH-000334,0.2159476461571688
ACH-000335,0.20655662487693333
ACH-000336,0.4185641628401277
ACH-000337,0.3303205543569421
ACH-000338,-0.0597457827737968
ACH-000339,0.2494915172928595
ACH-000341,0.41933615224792015
ACH-000348,0.19073322249271674
ACH-000350,0.4024824380880129
ACH-000352,-0.5760447682160169
ACH-000356,0.4023358765820053
ACH-000361,0.38683879373046504
ACH-000362,0.3678086477955183
ACH-000363,0.18220875540920686
ACH-000364,0.174145899777716
ACH-000365,0.19004405377493155
ACH-000366,0.3933021483908088
ACH-000368,0.08159654036921557
ACH-000374,0.08300619775699904
ACH-000375,0.20642134508391105
ACH-000376,0.3391839884454137
ACH-000381,0.29598657383129473
ACH-000383,0.2659389911341796
ACH-000387,0.248555273085468
ACH-000389,0.3796031687525909
ACH-000390,0.20877132387100786
ACH-000393,0.16930484773419258
ACH-000395,0.3128067541251253
ACH-000396,0.3967937100757905
ACH-000397,0.3083103017997257
ACH-000401,0.5490711836100117
ACH-000402,0.15781510695942647
ACH-000403,0.2767396606772451
ACH-000404,0.16996742240259793
ACH-000406,0.2493837846805837
ACH-000407,0.15925990074060947
ACH-000408,0.3207471506371404
ACH-000410,0.30835549582077226
ACH-000411,-0.18365399155229026
ACH-000414,0.3522878928429907
ACH-000415,0.26375367818137496
ACH-000416,0.17675343298749907
ACH-000420,0.2347186369769517
ACH-000421,0.24796519967048636
ACH-000424,0.17539715411175535
ACH-000425,0.013946439410466149
ACH-000426,0.4336504899830279
ACH-000427,-0.09046866312031386
ACH-000433,-0.06042570063866075
ACH-000435,0.16873306063132212
ACH-000436,0.4374288393567682
ACH-000444,0.0973340386883996
ACH-000445,0.07910472864622692
ACH-000448,0.3345461540965602
ACH-000450,0.451451471462097
ACH-000452,0.17134395854467466
ACH-000454,0.27825210010636897
ACH-000458,0.19928938222502374
ACH-000459,0.4118217856146089
ACH-000460,0.18838513697994186
ACH-000461,0.22755916298332576
ACH-000463,0.2993631974309145
ACH-000464,0.06893665070794368
ACH-000466,-0.1779634123655425
ACH-000467,0.16924969237442186
ACH-000468,0.14180105863616574
ACH-000469,0.3649858519321766
ACH-000470,0.2348200132810069
ACH-000471,0.35203173092840817
ACH-000472,0.1980627115781408
ACH-000473,0.2649976616311143
ACH-000475,0.2390989238051798
ACH-000476,-0.16265557394565802
ACH-000477,0.4110832450082193
ACH-000479,0.3828184084556912
ACH-000480,0.21900059342866424
ACH-000481,0.2426931940624182
ACH-000483,0.32306153893596035
ACH-000484,0.31504429542984697
ACH-000485,0.2596713436478812
ACH-000486,0.2359067674585117
ACH-000487,0.40834922944809576
ACH-000488,0.19082550530558445
ACH-000490,0.1850200268375929
ACH-000491,0.24076557715373376
ACH-000495,0.18908769452033647
ACH-000496,0.11723688295839235
ACH-000499,0.4810289269282617
ACH-000500,0.18125792931226065
ACH-000502,0.2532748042636949
ACH-000503,0.2220858805280183
ACH-000505,0.17318046969051834
ACH-000507,-0.17049894596706272
ACH-000510,0.2363563800312201
ACH-000511,0.32636717815650546
ACH-000512,0.3052993614116099
ACH-000516,0.0691704343073383
ACH-000517,0.2903678179308745
ACH-000518,-0.0027931822084379873
ACH-000520,0.2221243197319789
ACH-000521,0.2851681146232481
ACH-000522,0.13376111847860914
ACH-000524,0.2508237592803129
ACH-000527,0.34110071993041025
ACH-000528,0.2811881361843835
ACH-000537,0.18443844196929896
ACH-000541,0.5466403594034479
ACH-000542,0.19275572149060585
ACH-000544,0.3070336458071435
ACH-000545,0.19454217487044095
ACH-000547,0.16577319147336742
ACH-000548,0.2510343385494687
ACH-000549,0.3846855506624485
ACH-000550,0.652417785760452
ACH-000552,0.2544986059189608
ACH-000556,0.2280144026302252
ACH-000557,0.2820731051463251
ACH-000569,0.3618113613943965
ACH-000570,0.1446532974975474
ACH-000571,0.3577759733175512
ACH-000573,0.21729375394784786
ACH-000576,0.15860423306585356
ACH-000579,0.2865499538144198
ACH-000580,0.31619417508248443
ACH-000584,0.2370511437590566
ACH-000585,0.3442587892677411
ACH-000588,0.2701173469186734
ACH-000589,0.24992407230304794
ACH-000591,0.4683989550253421
ACH-000593,0.38955500412698
ACH-000600,0.30596229282946275
ACH-000601,0.2205200866606723
ACH-000605,0.18751919756859925
ACH-000606,0.1014771561029249
