,TEDDM1 (127670)
ACH-000004,-0.037630762476797495
ACH-000005,-0.015405721050640994
ACH-000007,-0.16841744459493155
ACH-000009,-0.11469837543288315
ACH-000011,0.05072658885208348
ACH-000012,-0.016422244479205487
ACH-000013,0.0934624133548866
ACH-000014,-0.017217053652245615
ACH-000015,0.16266657329872325
ACH-000017,0.08827503349781604
ACH-000018,0.2348093787197572
ACH-000019,0.19414564487907945
ACH-000021,0.0919008247388816
ACH-000022,0.12097612961516314
ACH-000025,0.0956239743523663
ACH-000028,0.17905177164177186
ACH-000030,0.10782386338713956
ACH-000035,0.1625958873920643
ACH-000036,0.12577700851569207
ACH-000037,-0.0438006945951495
ACH-000039,0.05549426577992789
ACH-000040,0.1516123051373678
ACH-000041,0.06412784615629401
ACH-000042,0.2123629327628629
ACH-000045,0.06934406127223464
ACH-000047,0.10430259370904636
ACH-000052,0.06060687719960104
ACH-000053,0.05607978609033915
ACH-000054,0.05764254237119574
ACH-000055,0.00729229041894943
ACH-000060,0.12705707562830834
ACH-000067,0.052442217804796507
ACH-000070,-0.009047366751584648
ACH-000075,0.2669530230284976
ACH-000078,0.06534220586327054
ACH-000082,0.0
ACH-000085,0.008540125979387195
ACH-000086,-0.04773941624650506
ACH-000087,0.28785446366981965
ACH-000092,0.05087456478352025
ACH-000095,0.005189475821688367
ACH-000097,0.104440469715696
ACH-000098,0.11079456878320326
ACH-000099,0.07628284377992217
ACH-000108,0.18555266841077728
ACH-000113,0.15429993796026015
ACH-000116,0.07403999344487107
ACH-000118,0.1709279302127994
ACH-000120,0.07413425469462963
ACH-000123,0.1031671974377882
ACH-000127,0.08241537161368476
ACH-000128,0.2437369885491713
ACH-000132,0.2203234896020944
ACH-000133,0.1438625461692729
ACH-000137,0.18055140897861408
ACH-000138,0.1625126026216311
ACH-000142,0.12319194343039427
ACH-000143,0.09141524280095713
ACH-000146,0.039575515261537735
ACH-000148,-0.0005353733380122436
ACH-000150,0.23490702081580703
ACH-000152,0.15738480697953486
ACH-000153,0.20305416805543805
ACH-000159,0.0006724238208117349
ACH-000160,0.15596241363403274
ACH-000163,-0.05415514319087236
ACH-000167,0.07813893077071413
ACH-000168,0.1513001451285278
ACH-000169,0.1690636408879459
ACH-000178,0.19657082465304515
ACH-000183,0.07382238706635161
ACH-000188,0.10579420810315587
ACH-000189,-0.08980003227080169
ACH-000190,0.021299108773677758
ACH-000198,0.15614039121282555
ACH-000203,-0.1471835079175805
ACH-000204,0.1429413503231083
ACH-000206,0.010129879524177585
ACH-000207,0.11197833905495837
ACH-000208,0.03275025923594745
ACH-000210,0.0007856243888813555
ACH-000211,0.0
ACH-000215,0.0528334274690561
ACH-000221,0.2410039522668229
ACH-000222,0.12284306616981268
ACH-000223,0.0825553602350362
ACH-000226,-0.08647293699987592
ACH-000227,-0.164702418523141
ACH-000228,0.0036939876460707678
ACH-000231,0.06225167383050141
ACH-000232,0.0869525609593095
ACH-000233,0.12352563209817685
ACH-000234,0.11790276605794454
ACH-000235,0.07350167945838804
ACH-000237,0.14690784693354045
ACH-000238,0.15399113688844895
ACH-000242,0.07150078689158612
ACH-000243,0.07087718237273813
ACH-000244,-0.05971458138723496
ACH-000246,0.07657782136558554
ACH-000248,0.13052578513322408
ACH-000250,0.11888543060689255
ACH-000251,0.181444360854613
ACH-000252,0.07770571266111792
ACH-000253,0.048059913308533285
ACH-000255,0.009819178230884977
ACH-000256,0.09537874631581797
ACH-000257,0.12735543538481214
ACH-000258,0.1211372495878657
ACH-000259,0.07167245795568758
ACH-000260,0.096349235349862
ACH-000261,0.10355302153968618
ACH-000262,0.2874447316690532
ACH-000263,-0.10297052213082153
ACH-000264,-0.03243063962988231
ACH-000265,0.10925019076688404
ACH-000266,0.11004996606090538
ACH-000272,0.11943552487502368
ACH-000274,0.08668633737955814
ACH-000277,0.08931164779033902
ACH-000278,0.10322727039126263
ACH-000279,0.024607842013278924
ACH-000280,0.12766647986401713
ACH-000281,0.06148323002058768
ACH-000288,-0.003496271095214009
ACH-000291,0.1003056624026807
ACH-000293,0.187542614432212
ACH-000294,0.06516985017743956
ACH-000295,0.1273470623114878
ACH-000296,0.0009091722558698287
ACH-000302,0.17279153929478022
ACH-000304,-0.04366149069556091
ACH-000307,0.07070798994811901
ACH-000308,0.09947221531227594
ACH-000310,0.0981114772508484
ACH-000311,0.014370350752033663
ACH-000312,0.10055160260394094
ACH-000315,0.1294930677330352
ACH-000316,0.18709659121066702
ACH-000317,0.15670455922678198
ACH-000318,0.0333751520273106
ACH-000319,0.14503982458342007
ACH-000320,0.07784054629601381
ACH-000322,-0.02842470757132728
ACH-000323,0.0680055469037761
ACH-000324,0.01246638956926535
ACH-000329,0.054265256582879035
ACH-000330,0.2351305062699512
ACH-000331,0.11081500168385892
ACH-000332,0.12022938388840627
ACH-000334,0.14764445512245628
ACH-000335,-0.18172438035090474
ACH-000336,-0.11393344939438073
ACH-000337,0.0696803780436029
ACH-000338,0.3205721730986096
ACH-000339,0.14739787931713794
ACH-000341,0.1572989255180676
ACH-000348,0.06677835396154465
ACH-000350,0.02705420553303971
ACH-000352,0.10453705040307698
ACH-000356,0.19079531026929156
ACH-000361,0.19208899116402692
ACH-000362,0.07079467048531114
ACH-000363,0.07214565828204142
ACH-000364,0.2563675132008839
ACH-000365,0.09915672524794067
ACH-000366,0.07856280608886411
ACH-000368,-0.002074017852908931
ACH-000374,0.045815409624068826
ACH-000375,0.23076403024148615
ACH-000376,0.06282537679161262
ACH-000381,0.1110898326660165
ACH-000383,0.07899943725815091
ACH-000387,-0.036661772530393065
ACH-000389,0.17275544739251805
ACH-000390,0.018442807272739826
ACH-000393,0.04833809648055782
ACH-000395,0.13788939174218873
ACH-000396,0.18849086625129385
ACH-000397,0.09088091767377557
ACH-000401,0.09315598114051447
ACH-000402,-0.20950054299113904
ACH-000403,0.16413996919419788
ACH-000404,0.5233695887723168
ACH-000406,0.08845481134722209
ACH-000407,0.1709856532440418
ACH-000408,0.2535715563775179
ACH-000410,0.1048658468627776
ACH-000411,0.21632288619319898
ACH-000414,0.07408594800066955
ACH-000415,0.06323472282244498
ACH-000416,0.17317532021647494
ACH-000420,-0.033327278090169436
ACH-000421,0.046993319803061234
ACH-000424,0.2773835119234517
ACH-000425,0.02727497771146024
ACH-000426,0.019969681580822667
ACH-000427,0.2508393793280242
ACH-000433,0.004382801159321437
ACH-000435,-0.19027853657390267
ACH-000436,0.09278488312724033
ACH-000444,0.050910350743831566
ACH-000445,0.052926438656094435
ACH-000448,0.10494027633179487
ACH-000450,0.05775022110480318
ACH-000452,0.07936503513447635
