,NPY5R (4889)
ACH-000004,0.1513214222991911
ACH-000005,-0.042268561113658745
ACH-000007,0.07667808337337084
ACH-000009,0.1656952653861013
ACH-000011,-0.04274186058876176
ACH-000012,0.01672631771583996
ACH-000013,0.1107862457180341
ACH-000014,0.14774678980235176
ACH-000015,0.04894162590722759
ACH-000017,0.11662553226733187
ACH-000018,0.17083060240694514
ACH-000019,0.16890910255943614
ACH-000021,0.08040746360239663
ACH-000022,0.08521757416102843
ACH-000025,0.17065856372595206
ACH-000028,0.1592347218068811
ACH-000030,0.051358602802507335
ACH-000035,0.1524048427147244
ACH-000036,-0.025657819976381283
ACH-000037,0.14874479650099773
ACH-000039,-0.0011497277639874062
ACH-000040,0.024018239837509427
ACH-000041,-0.06342954580451851
ACH-000042,-0.0012796036952671835
ACH-000045,0.1538614204803001
ACH-000047,0.07186463660343416
ACH-000052,-0.06753069669048586
ACH-000053,0.05784138449758457
ACH-000054,0.038372736961456405
ACH-000055,0.2321657927487548
ACH-000060,0.04034367364831023
ACH-000067,0.21350264258085447
ACH-000070,-0.009740553220596795
ACH-000075,0.09501341721143633
ACH-000078,0.13717217773251808
ACH-000082,0.06518465334562151
ACH-000085,0.10534612870425836
ACH-000086,0.1414548390948008
ACH-000087,-0.04332410591235607
ACH-000092,0.125249974966946
ACH-000095,0.015456336965230829
ACH-000097,0.11332579712543288
ACH-000098,0.07905396956559768
ACH-000099,0.11002048910663498
ACH-000108,0.032127886957345565
ACH-000113,0.11448971862722468
ACH-000116,0.04114710537166797
ACH-000118,0.10745684754690052
ACH-000120,0.07902045418520362
ACH-000123,0.15906542420238926
ACH-000127,0.1280760891569239
ACH-000128,0.14195238248883596
ACH-000132,-0.01399144547452094
ACH-000133,0.10499529393786557
ACH-000137,0.03599275385697001
ACH-000138,0.014405579305186263
ACH-000142,0.0025361490459908124
ACH-000143,0.12952968173450172
ACH-000146,0.06916730747574222
ACH-000148,0.022395271827113043
ACH-000150,0.07710025671968627
ACH-000152,-0.017172130062252117
ACH-000153,0.04700522947947579
ACH-000159,0.04414693657956772
ACH-000160,0.05864421620637882
ACH-000163,0.07979711937317148
ACH-000167,-0.15301576109372966
ACH-000168,0.16018128627650055
ACH-000169,0.00779260318706889
ACH-000178,0.052849804118691265
ACH-000183,0.07445490260009517
ACH-000188,0.073902554324222
ACH-000189,0.14484131198325906
ACH-000190,0.17709570469250074
ACH-000198,0.17493556133312904
ACH-000203,0.27944541723526944
ACH-000204,0.15912302881054097
ACH-000206,0.22689256774391586
ACH-000207,-0.07581758920903794
ACH-000208,0.0582152978856282
ACH-000210,0.3880766575269471
ACH-000211,0.0035612355504086647
ACH-000215,0.10446627581792826
ACH-000221,0.03065743645680245
ACH-000222,0.14453541874918918
ACH-000223,0.0920317883682051
ACH-000226,0.13954612834695704
ACH-000227,-0.0066626429860759066
ACH-000228,0.010559734877432416
ACH-000231,0.05921188016021429
ACH-000232,-0.00573041088586242
ACH-000233,0.13910843464141284
ACH-000234,0.0729801951993726
ACH-000235,0.06282217930435571
ACH-000237,0.09306260571112056
ACH-000238,-0.08866047682006709
ACH-000242,0.04956091782409816
ACH-000243,0.02146100726504168
ACH-000244,0.06734367752981188
ACH-000246,0.15529416042227434
ACH-000248,0.13143646002184425
ACH-000250,0.05679276102809206
ACH-000251,0.1740298224210891
ACH-000252,0.05552595826156696
ACH-000253,0.01885549408154815
ACH-000255,0.06092560834117215
ACH-000256,0.1005390348780766
ACH-000257,0.01600499122387081
ACH-000258,0.17308239575937492
ACH-000259,0.07128048714908831
ACH-000260,-0.02505751004104379
ACH-000261,0.07251003607562204
ACH-000262,-0.13360908450348916
ACH-000263,0.1474429168258596
ACH-000264,0.11472863616231002
ACH-000265,0.015895565027553057
ACH-000266,0.013033552048531469
ACH-000272,0.0735063191747154
ACH-000274,-0.013343652347596222
ACH-000277,-0.03562558063401042
ACH-000278,0.02102795434028536
ACH-000279,0.10228076179793218
ACH-000280,-0.025224335484349568
ACH-000281,0.018647548667008303
ACH-000288,0.06212052505812095
ACH-000291,0.0891986326297247
ACH-000293,0.05863210719986901
ACH-000294,-0.010306213941263964
ACH-000295,0.11825370816130325
ACH-000296,-0.11677255305338576
ACH-000302,0.07304413943097228
ACH-000304,-0.04083903978438267
ACH-000307,0.02841989749456847
ACH-000308,0.06868285899644754
ACH-000310,0.019401762580872343
ACH-000311,-0.10821774853749734
ACH-000312,-0.04245575326522705
ACH-000315,-0.036664883374365145
ACH-000316,0.02459671534936195
ACH-000317,0.1851834009910603
ACH-000318,0.2416964453478109
ACH-000319,0.0630098729293669
ACH-000320,0.017482705492642026
ACH-000322,0.018249986589566617
ACH-000323,0.12722627194053435
ACH-000324,0.04159904255291386
ACH-000329,-0.030121109039813788
ACH-000330,0.127485504561673
ACH-000331,0.16299622361969165
ACH-000332,0.14871301801978126
ACH-000334,0.32571183271176324
ACH-000335,-0.002212462297156476
ACH-000336,-0.059918104323283525
ACH-000337,-0.014811654764099862
ACH-000338,0.18148164970473254
ACH-000339,0.05133722375081523
ACH-000341,-0.1664397406706221
ACH-000348,0.0051963499526733676
ACH-000350,0.12795641713518166
ACH-000352,0.13013114485886867
ACH-000356,-0.02792747002212537
ACH-000361,0.09407094452061823
ACH-000362,0.1987706659043636
ACH-000363,0.045959962433512073
ACH-000364,0.02498497915497465
ACH-000365,-0.019117118245479323
ACH-000366,0.0033830075265230447
ACH-000368,0.035144906272656894
ACH-000374,0.12986372222536946
ACH-000375,0.059558285349409136
ACH-000376,0.16850536985817322
ACH-000381,0.21481982046331927
ACH-000383,0.06627361448318639
ACH-000387,0.07338633780663141
ACH-000389,-0.057430493709961825
ACH-000390,0.12264369686851967
ACH-000393,-0.047944162320502734
ACH-000395,0.06873047746183279
ACH-000396,0.11418161138518787
ACH-000397,0.0977115977674344
ACH-000401,0.12169475906288625
ACH-000402,0.018915485570617774
ACH-000403,-0.003650289444591543
ACH-000404,0.072738949800275
ACH-000406,0.12306941208013195
ACH-000407,-0.011139281592919627
ACH-000408,0.06392366501729102
ACH-000410,0.1669900635485598
ACH-000411,0.011790643487361743
ACH-000414,0.02219320151951424
ACH-000415,0.16045355374062015
ACH-000416,0.1001358747327706
ACH-000420,0.11151550307683993
ACH-000421,0.08418621065623906
ACH-000424,0.108189152892028
ACH-000425,0.08116081688684858
ACH-000426,0.13401387479098045
ACH-000427,0.059189887191753686
ACH-000433,0.1798238865724467
ACH-000435,-0.09515055086412598
ACH-000436,-0.018284868358629074
ACH-000444,0.14295167436859532
ACH-000445,0.20253264938249607
ACH-000448,0.04698317507963982
ACH-000450,0.08523188596775053
ACH-000452,0.08963686963988066
ACH-000454,0.09641041661375124
ACH-000458,0.17219295916757402
ACH-000459,0.1691796970506991
ACH-000460,0.0358279314664707
ACH-000461,0.1693177013614246
ACH-000463,0.11237232031941613
ACH-000464,-0.1260350242835718
ACH-000466,0.08306316727025123
ACH-000467,0.1247135397475306
ACH-000468,0.04167153108060659
ACH-000469,0.07655082184343409
ACH-000470,0.016173567956105313
ACH-000471,0.18500487363025647
ACH-000472,0.049935219589865576
ACH-000473,0.09730357597400106
ACH-000475,0.06418537957558297
ACH-000476,-0.018772322727206997
ACH-000477,0.06524436236982753
ACH-000479,0.1609008475510932
ACH-000480,0.055704703655046976
ACH-000481,0.03853756520692611
ACH-000483,0.05796461545291829
ACH-000484,0.17592822567442856
ACH-000485,0.1220118226151163
ACH-000486,0.12643283225322455
ACH-000487,0.09797866331192834
ACH-000488,0.14498784890237218
ACH-000490,0.06409214108939652
ACH-000491,0.18270349688280044
ACH-000495,0.0951185077160682
ACH-000496,-0.0005517782719325385
ACH-000499,0.014600128731570688
ACH-000500,0.15017818998107416
ACH-000502,0.10024976506653256
ACH-000503,0.12927519892722533
ACH-000505,0.0323692165263664
ACH-000507,0.1463553714054536
ACH-000510,0.17745269808890174
ACH-000511,0.1097571320056242
ACH-000512,0.11261506314732793
ACH-000516,0.035347192464260206
ACH-000517,0.027857863669888516
ACH-000518,-0.0033799785896982946
ACH-000520,-0.005246365910645764
ACH-000521,0.1200821995926764
ACH-000522,0.07319653551334125
ACH-000524,0.03576223052754211
ACH-000527,0.06927654088504848
ACH-000528,0.12042376419513147
ACH-000537,-0.04357525899394698
ACH-000541,-0.18459964681843408
ACH-000542,0.0509957080436942
ACH-000544,0.0692905001918129
ACH-000545,-0.0027145218809157237
ACH-000547,-0.1914140765620414
ACH-000548,0.108791881256042
ACH-000549,0.02300970769453266
ACH-000550,0.1681006913843333
ACH-000552,0.1926249241681862
ACH-000556,0.04818143993414195
ACH-000557,-0.002196657302225152
ACH-000569,0.17018454356620785
ACH-000570,0.001985242056511016
ACH-000571,0.017469978595752174
ACH-000573,0.03213928507056567
ACH-000576,0.1348125865621695
ACH-000579,-0.19543674694247615
ACH-000580,-0.031624125664128165
ACH-000584,0.07401306680462025
ACH-000585,0.07526772643906003
ACH-000588,0.021813404169267296
ACH-000589,0.05362323727772828
ACH-000591,0.2777421450784601
ACH-000593,0.13522375194344738
ACH-000600,-0.021621049210520157
ACH-000601,0.1020093498763938
ACH-000605,0.08211696979485666
ACH-000606,0.019455359425132285
ACH-000608,0.0002092244617474278
ACH-000614,0.07405853088453303
ACH-000616,-0.0516104087368912
ACH-000618,0.051913427111737284
ACH-000619,0.09016635245159932
ACH-000620,0.11725031986898425
ACH-000621,0.04291626588197794
ACH-000622,0.1184408900443768
ACH-000623,-0.01927760920719984
ACH-000624,0.09751364035186603
ACH-000627,0.18525294877343876
ACH-000630,0.08898530300492391
ACH-000631,0.1735692573440232
ACH-000632,-0.003797686469538877
ACH-000633,0.08056132445901913
ACH-000637,0.1368530907293152
ACH-000638,0.13221385127903673
ACH-000646,0.10547760254315018
ACH-000647,0.1186028162829472
ACH-000648,-0.14975440588611602
ACH-000649,-0.07570050583853287
ACH-000651,0.08836101256642494
ACH-000652,0.056437390418635214
ACH-000653,0.13766662714644046
ACH-000657,0.08875350236192532
ACH-000658,0.023857169732822592
ACH-000661,0.10342947654705628
ACH-000662,0.005155998162189807
ACH-000663,-0.030925178778767368
ACH-000665,0.07940648132659668
ACH-000671,0.003965543685843407
ACH-000672,0.33040273632607403
ACH-000673,0.14475930349651067
ACH-000676,0.11603858202606455
ACH-000677,0.1395808557427084
ACH-000681,0.04648211049272186
ACH-000683,-0.005116098638715792
ACH-000684,-0.013238099377147526
ACH-000688,-0.10158405360422304
ACH-000693,0.11846625426124036
ACH-000694,0.24922550693880444
ACH-000695,0.10309973852346738
ACH-000696,0.05345357197441762
ACH-000697,0.1354934293935943
ACH-000699,0.03970757784973567
ACH-000701,0.1431464221549306
ACH-000706,0.0716992577034551
ACH-000711,0.08690365624016035
ACH-000713,0.020838045253568967
ACH-000714,0.13505664598575534
ACH-000718,0.009740874139250549
ACH-000720,0.12142220712009053
ACH-000721,0.12832314681188162
ACH-000724,-0.16425302423009014
ACH-000725,-0.0005578449906605831
ACH-000732,-0.05429645658382225
ACH-000734,0.10501104194838767
ACH-000735,0.060102361982981425
ACH-000736,0.028210030518257576
ACH-000738,0.1798995262001224
ACH-000746,0.31425479115954885
ACH-000747,0.20858295973802413
ACH-000748,0.11554061301163301
ACH-000753,0.026749483184665048
ACH-000756,0.18434997269013484
ACH-000757,0.058123180284775665
ACH-000758,0.010671259305289605
ACH-000760,-0.049914073858885764
ACH-000762,0.07152771074866801
ACH-000763,0.10141686811460156
ACH-000764,0.13909921859900748
ACH-000765,0.19880772720575346
ACH-000766,0.05645703702456836
ACH-000767,0.012740617867102544
ACH-000768,0.08534885147520235
ACH-000769,0.09686378875518516
ACH-000770,0.12477694028938045
ACH-000771,0.11584022549131635
ACH-000773,-0.07157258741669079
ACH-000776,0.0149267710440867
