,PSMD7 (5713)
ACH-000004,-1.6682623612697367
ACH-000005,-1.916353174341164
ACH-000007,-1.4889995282892712
ACH-000009,-1.4219838413385002
ACH-000011,-1.7732774306504369
ACH-000012,-1.5985097943289188
ACH-000013,-1.7204818313942205
ACH-000014,-1.6274221601870746
ACH-000015,-1.4619289089768792
ACH-000017,-1.6598574867039309
ACH-000018,-1.4167895150454854
ACH-000019,-1.5746424578191511
ACH-000021,-1.4731633307494918
ACH-000022,-1.591909937363983
ACH-000025,-1.6909464547514486
ACH-000028,-1.2672244113151971
ACH-000030,-1.6062120274274938
ACH-000035,-1.3496839359057928
ACH-000036,-1.4228380311593147
ACH-000037,-1.6142539183902855
ACH-000039,-1.6963461885748794
ACH-000040,-1.4051568885560688
ACH-000041,-1.4635008869812691
ACH-000042,-1.4708695223743806
ACH-000045,-1.6577018448324632
ACH-000047,-1.8380420665733297
ACH-000052,-1.5104640811190446
ACH-000053,-1.4692807026858936
ACH-000054,-1.1577907813335857
ACH-000055,-1.538611265410612
ACH-000060,-1.4300621979489156
ACH-000067,-1.2478068684146804
ACH-000070,-1.5531035865912168
ACH-000075,-1.2717783137434244
ACH-000078,-1.4440300050384085
ACH-000082,-1.7896190817695294
ACH-000085,-1.6025962480775184
ACH-000086,-1.3540859112162218
ACH-000087,-1.4815704169845256
ACH-000092,-1.2811105650983918
ACH-000095,-1.657854038451298
ACH-000097,-1.7162723301864609
ACH-000098,-1.4664840578832652
ACH-000099,-1.4345105608274045
ACH-000108,-1.2724496384299058
ACH-000113,-1.6418959538487652
ACH-000116,-1.7482462995560986
ACH-000118,-1.4470188098741876
ACH-000120,-1.3823841570561073
ACH-000123,-1.5599169645625843
ACH-000127,-1.588514097012853
ACH-000128,-1.6246324088846305
ACH-000132,-1.5760057183313798
ACH-000133,-1.4865568401348683
ACH-000137,-1.546194361921602
ACH-000138,-1.5539796956680725
ACH-000142,-1.4468549630626948
ACH-000143,-1.5889084647690372
ACH-000146,-1.7982024858287482
ACH-000148,-1.7954070997339333
ACH-000150,-1.4083120503117066
ACH-000152,-1.2971367409250405
