,POU6F1 (5463)
ACH-000004,-0.2433030006727757
ACH-000005,-0.148656682202664
ACH-000007,-0.08627176485660171
ACH-000009,-0.15713600733085434
ACH-000011,-0.1726442414053335
ACH-000012,-0.14861305296415595
ACH-000013,-0.20333600108217206
ACH-000014,-0.036076032582824866
ACH-000015,-0.2039819081012548
ACH-000017,-0.09540925114180043
ACH-000018,-0.3085159066314534
ACH-000019,-0.15153206002989866
ACH-000021,-0.17836353601778132
ACH-000022,-0.11958626169639015
ACH-000025,-0.2335611339108384
ACH-000028,-0.2946104629311218
ACH-000030,-0.1051501732814068
ACH-000035,-0.30166411011766603
ACH-000036,-0.037426277885033166
ACH-000037,-0.13313073140566636
ACH-000039,-0.1693468773544104
ACH-000040,-0.0859481855668399
ACH-000041,-0.289986884478712
ACH-000042,0.0184628085948502
ACH-000045,-0.11043455479271304
ACH-000047,-0.1088138274182958
ACH-000052,-0.2342369150634179
ACH-000053,-0.08032333772895166
ACH-000054,-0.12474074365184905
ACH-000055,-0.08458101729768434
ACH-000060,0.06694697126086578
ACH-000067,-0.1827036488209316
ACH-000070,-0.0659386143454448
ACH-000075,-0.0766483339309079
ACH-000078,-0.01909161852257903
ACH-000082,-0.1402087681820748
ACH-000085,-0.020624948863494832
ACH-000086,-0.1417178429966003
ACH-000087,-0.23953701152840925
ACH-000092,-0.07369381367141713
ACH-000095,-0.12363992383116255
ACH-000097,-0.20982276638011232
ACH-000098,-0.06676267064923422
ACH-000099,-0.10626933775426599
ACH-000108,0.11170249794292657
ACH-000113,-0.18068117701050646
ACH-000116,-0.12040966313429635
ACH-000118,-0.15032886177672322
ACH-000120,-0.17295858876328854
ACH-000123,-0.1507630062967752
ACH-000127,-0.2576246748055769
ACH-000128,-0.2289012680356653
ACH-000132,0.02236661809721469
ACH-000133,-0.13996063826220315
ACH-000137,-0.14923515602812093
ACH-000138,-0.06540278007101744
ACH-000142,-0.19328107519005588
ACH-000143,-0.08899805930117143
ACH-000146,-0.1376430972878252
ACH-000148,-0.07135230512849118
ACH-000150,-0.25646875152500986
ACH-000152,-0.17908556779495255
ACH-000153,-0.22954012405970686
ACH-000159,-0.08383908009690234
ACH-000160,-0.21661017537290092
ACH-000163,-0.20281009009008344
ACH-000167,0.0390686335395064
ACH-000168,-0.08090153874881002
ACH-000169,-0.11667855288526845
ACH-000178,-0.06576560221224713
ACH-000183,-0.08998646609722265
ACH-000188,-0.03345464417749865
ACH-000189,-0.15345599103296093
ACH-000190,-0.154997722115705
ACH-000198,-0.1724036664494771
ACH-000203,-0.03450917318135829
ACH-000204,0.01157968183281106
ACH-000206,0.06007996544529505
ACH-000207,-0.116921685028232
ACH-000208,-0.0945049002639386
ACH-000210,-0.4292962304764311
ACH-000211,-0.06210898930907085
ACH-000215,-0.17307389805784187
ACH-000221,-0.06345642004506193
ACH-000222,-0.12447603346793733
ACH-000223,-0.2103101275475187
ACH-000226,-0.08659823254546915
ACH-000227,-0.2424783767272033
ACH-000228,-0.19047823742619166
ACH-000231,-0.07979283840759112
ACH-000232,-0.15156528534240293
ACH-000233,-0.09544756000805857
ACH-000234,-0.17794522487402564
ACH-000235,-0.10326165271117192
ACH-000237,-0.109910317476771
ACH-000238,-0.16025188797620138
ACH-000242,-0.1931770790468766
ACH-000243,-0.09837057168694174
ACH-000244,-0.2460756184597546
ACH-000246,-0.26907818972717495
ACH-000248,-0.2650571646978964
ACH-000250,-0.09176780301375967
ACH-000251,-0.2027506808894532
ACH-000252,-0.12771045053477975
ACH-000253,-0.10607211427659753
ACH-000255,-0.1652216799466379
ACH-000256,-0.11662722473499496
ACH-000257,-0.08795870919094835
ACH-000258,-0.05713330091425934
ACH-000259,-0.19081724338978645
ACH-000260,-0.0925267069791958
ACH-000261,-0.1555232071418453
ACH-000262,-0.15581822665336273
ACH-000263,-0.1819215056352613
ACH-000264,-0.1288168144779034
ACH-000265,-0.0956161410357206
ACH-000266,-0.15057881698368886
ACH-000272,0.04760040344083128
ACH-000274,-0.12021766769105585
ACH-000277,-0.2782101609946881
ACH-000278,-0.21069363334508648
ACH-000279,-0.2550383245659293
ACH-000280,-0.14369997111597452
ACH-000281,-0.16358547083615338
ACH-000288,-0.13297100783015686
ACH-000291,-0.05069254012938299
ACH-000293,0.034287906206367916
ACH-000294,-0.11533047341142096
ACH-000295,-0.10466175094210182
ACH-000296,-0.10903809858082654
ACH-000302,-0.14220273176018866
ACH-000304,0.02938470253504904
ACH-000307,-0.14129362419164174
ACH-000308,-0.18847803023704865
ACH-000310,-0.11395341825277418
ACH-000311,0.002233806817458587
ACH-000312,-0.09223710422328328
ACH-000315,-0.2229134927848412
ACH-000316,-0.16007517255808887
ACH-000317,0.07111914514607624
ACH-000318,-0.17121035469564735
ACH-000319,-0.05347286599626677
ACH-000320,-0.03220668713237148
ACH-000322,-0.3213356680730613
ACH-000323,-0.01863671742443821
ACH-000324,-0.13742332572563493
ACH-000329,-0.04422069214413615
ACH-000330,-0.02776697128269227
ACH-000331,-0.15794232293907806
ACH-000332,-0.10950111093322057
ACH-000334,-0.15331302105574013
ACH-000335,-0.1892114945154081
ACH-000336,-0.0942858068215791
ACH-000337,-0.16056257147975014
ACH-000338,0.08503332721329901
ACH-000339,-0.1659806784636942
ACH-000341,-0.2023309903923572
ACH-000348,-0.1902378131267105
ACH-000350,-0.25343734200603524
ACH-000352,-0.20527174979705595
ACH-000356,-0.2903845943680979
ACH-000361,0.01302443511497191
ACH-000362,-0.12155053577809162
ACH-000363,-0.14932429106556067
ACH-000364,-0.2253986900954827
ACH-000365,-0.21089927867972907
ACH-000366,-0.21699464043197614
ACH-000368,-0.04958646398031996
ACH-000374,-0.15772232404099915
ACH-000375,-0.05987564264816054
ACH-000376,-0.0688677711670461
ACH-000381,-0.011967425447903862
ACH-000383,-0.05878708239317752
ACH-000387,-0.3231212781469168
ACH-000389,-0.07187809483571203
ACH-000390,-0.006370528276517185
ACH-000393,-0.10637665674215356
ACH-000395,-0.12573253613117266
ACH-000396,-0.1249973328765079
