,WIBG (84305)
ACH-000616,-0.7481141941772493
ACH-000618,-0.5143103114759717
ACH-000619,-0.5918438392523859
ACH-000620,-0.4772487881118767
ACH-000621,-0.7855996716391519
ACH-000622,-0.5468712199696741
ACH-000623,-0.46882550446869603
ACH-000624,-0.5204436189145469
ACH-000627,-0.4397682436038727
ACH-000630,-0.626804939248348
ACH-000631,-0.4255386987766275
ACH-000632,-0.5098421971439877
ACH-000633,-0.5550694974996225
ACH-000637,-0.5144824804304082
ACH-000638,-0.5106511315810086
ACH-000646,-0.6339748389163972
ACH-000647,-0.663758384355932
ACH-000648,-0.4585905896272073
ACH-000649,-0.7518313832543386
ACH-000651,-0.5748617696196743
ACH-000652,-0.4301381702085302
ACH-000653,-0.6395521086864138
ACH-000657,-0.682303943105514
ACH-000658,-0.5974334924665891
ACH-000661,-0.6675098668177479
ACH-000662,-0.7017749954608533
ACH-000663,-0.5231187567924924
ACH-000665,-0.6038550076204864
ACH-000671,-0.5509517262110774
ACH-000672,-0.3752998549251324
ACH-000673,-0.6263523521295781
ACH-000676,-0.6235528713585919
ACH-000677,-0.6393403843460593
ACH-000681,-0.4989275003789243
ACH-000683,-0.5792454906622714
ACH-000684,-0.6299960331755403
ACH-000688,-0.7100839055460012
ACH-000693,-0.5932332137924076
ACH-000694,-0.6922678339450931
ACH-000695,-0.4348405969554547
ACH-000696,-0.6786964875608124
ACH-000697,-0.7443523155572545
ACH-000699,-0.6035925806043249
ACH-000701,-0.5243009765290795
ACH-000706,-0.546426822238056
ACH-000711,-0.6680935899692966
ACH-000713,-0.4927297688024786
ACH-000714,-0.6995437353012575
ACH-000718,-0.7156331831489743
ACH-000720,-0.6495971293160168
ACH-000721,-0.3802589042827184
ACH-000724,-0.5767396725192395
ACH-000725,-0.7012594426272492
ACH-000732,-0.4855222614154642
ACH-000734,-0.5684847511117291
ACH-000735,-0.630230161588391
ACH-000736,-0.5549593237895153
ACH-000738,-0.6176923056062321
ACH-000746,-0.6539766062155025
ACH-000747,-0.5820070437849962
ACH-000748,-0.7190754392094821
ACH-000753,-0.4201037149183823
ACH-000756,-0.6354880809459604
ACH-000757,-0.4837021592436788
ACH-000758,-0.5134009952561942
ACH-000760,-0.4290982561678462
ACH-000762,-0.6536364587933149
ACH-000763,-0.7132502093503229
ACH-000764,-0.7393565837999395
ACH-000765,-0.7542601538546045
ACH-000766,-0.5318516898732661
ACH-000767,-0.6780253610903161
ACH-000768,-0.5898290587937188
ACH-000769,-0.5712791872215097
ACH-000770,-0.6930010231439678
ACH-000771,-0.4795622821049757
ACH-000773,-0.686129852105022
ACH-000776,-0.6360181198193586
ACH-000777,-0.5918949004885131
ACH-000778,-0.6192865400800373
ACH-000781,-0.452442241343603
ACH-000782,-0.4691320078349442
ACH-000783,-0.6452843880006303
ACH-000784,-0.6871113109473617
ACH-000785,-0.43749623998943105
ACH-000787,-0.6267406668614832
ACH-000788,-0.6499956375950706
ACH-000791,-0.5432538123724511
ACH-000792,-0.6049153236227542
ACH-000794,-0.7569350062550269
ACH-000796,-0.5546362757474695
ACH-000798,-0.6746828697973226
ACH-000799,-0.7390450770217516
ACH-000800,-0.4546277003920984
ACH-000802,-0.5041374909207947
ACH-000804,-0.9160392271917736
ACH-000805,-0.9153104144587106
ACH-000809,-0.7091168077202319
ACH-000810,-0.8001625005031009
ACH-000811,-0.5142444033987214
ACH-000817,-0.7931043150231596
ACH-000819,-0.6562444815166301
ACH-000820,-0.5075797490385517
ACH-000821,-0.8151479274130662
ACH-000822,-0.8047014030825713
ACH-000823,-0.6472903732998393
ACH-000824,-0.6223286946276402
ACH-000827,-0.8234408251465202
ACH-000829,-0.4731123932069465
ACH-000831,-0.5978928603711734
ACH-000832,-0.8122477033283687
ACH-000833,-0.8153783379732271
ACH-000834,-0.6103779289894959
ACH-000835,-0.6248726351769125
ACH-000836,-0.4950334239882818
ACH-000837,-0.5623015514451665
ACH-000838,-0.7051736205219337
ACH-000839,-0.7478717085033237
ACH-000840,-0.7104469793712755
ACH-000841,-0.5899550593109549
ACH-000843,-0.3955674499672575
ACH-000846,-0.5221098712633948
ACH-000847,-0.6848387966743874
ACH-000848,-0.6983845625321417
ACH-000849,-0.7043829716035747
ACH-000851,-0.8304379872040076
ACH-000855,-0.6644575001164337
ACH-000856,-0.69240148510006
ACH-000858,-0.4446771079282004
ACH-000859,-0.6312942253023602
ACH-000861,-0.5225126428159007
ACH-000862,-0.5347890836160168
ACH-000865,-0.6358672652541238
ACH-000866,-0.5447995827021969
ACH-000867,-0.5405126373896643
ACH-000869,-0.4648792570393258
ACH-000872,-0.43831392890120735
ACH-000873,-0.7676177104499361
ACH-000876,-0.6423723292458545
ACH-000878,-0.7411618274977069
ACH-000880,-0.5962814994866409
ACH-000881,-0.6205908492682184
ACH-000882,-0.5407508622131391
ACH-000884,-0.6459139236675163
ACH-000885,-0.5847057370979204
ACH-000887,-0.6241086375526498
ACH-000889,-0.725840290563045
ACH-000896,-0.5819237365249591
ACH-000898,-0.5736818115562373
ACH-000900,-0.7666213834317668
ACH-000901,-0.6746998147021145
ACH-000905,-0.4069339908929457
ACH-000906,-0.7079297946028694
ACH-000907,-0.7162100215112058
ACH-000910,-0.6076414765624527
ACH-000911,-0.5652217507936129
ACH-000912,-0.6240939869339142
ACH-000913,-0.6067565749077221
ACH-000915,-0.6345108174001258
ACH-000916,-0.5642720698957185
ACH-000917,-0.790399467583538
ACH-000920,-0.4143010895142062
ACH-000921,-0.6917675428181813
ACH-000924,-0.5480795466108448
ACH-000926,-0.6619459578023195
ACH-000928,-0.6592415305440709
ACH-000929,-0.42024848334391707
ACH-000932,-0.4663687309783706
ACH-000935,-0.8763387820687406
ACH-000936,-0.5003539997096283
ACH-000937,-0.5214878563614798
ACH-000938,-0.6749273583010127
ACH-000939,-0.6342198530270763
ACH-000941,-0.4595292355813176
ACH-000943,-0.6259837715859895
ACH-000946,-0.5135577648755798
ACH-000947,-0.4916820573316532
ACH-000948,-0.545779598107591
ACH-000950,-0.6036621030829974
ACH-000953,-0.6093254379585957
ACH-000954,-0.7019225703573829
ACH-000957,-0.4892070161318503
ACH-000958,-0.3450998474908714
ACH-000960,-0.5780774129021643
ACH-000963,-0.8060302769439823
ACH-000968,-0.6895271025462486
ACH-000969,-0.6186296895736523
ACH-000972,-0.5104983402024825
ACH-000973,-0.7597512930442489
ACH-000974,-0.4353108600232129
ACH-000978,-0.414045696897508
ACH-000984,-0.656062604539018
ACH-000986,-0.7522088601785755
ACH-000988,-0.5358836834822749
ACH-000993,-0.6919108545720076
ACH-000994,-0.4370292416346656
ACH-000996,-0.7434155692011711
ACH-001001,-0.7115939655187568
ACH-001020,-0.663768599778489
ACH-001028,-0.5367486113877175
ACH-001031,-0.6033249247641773
ACH-001038,-0.760630970487994
ACH-001048,-0.5854405987534751
ACH-001050,-0.6755223009023249
ACH-001053,-0.8187974636326222
ACH-001054,-0.631156881621843
ACH-001061,-0.6413697882722469
ACH-001067,-0.6144830896305712
ACH-001075,-0.6110712739426469
ACH-001096,-0.585632743497172
ACH-001111,-0.8222473851974059
ACH-001119,-0.7755656949039009
ACH-001128,-0.9986988819984274
ACH-001134,-0.6348586977961622
ACH-001151,-0.6394225978208283
ACH-001163,-0.7114916124281442
ACH-001164,-0.7770720428524401
ACH-001183,-0.4425885726588279
ACH-001192,-0.5575520049144058
ACH-001193,-0.441703428454948
ACH-001196,-0.6600135798871506
ACH-001197,-0.7690496860191709
ACH-001205,-0.6063515524579158
ACH-001211,-0.6577771093893824
ACH-001212,-0.6081104326400255
ACH-001228,-0.569847300812072
ACH-001232,-0.5824989571685338
ACH-001239,-0.7098834320150529
ACH-001270,-0.5352926769943915
ACH-001274,-0.7185789070333543
ACH-001275,-0.7097348615267113
ACH-001277,-0.6361053028647229
ACH-001278,-0.4886461016298504
ACH-001280,-0.4435110396374594
ACH-001283,-0.6580709872576744
ACH-001289,-0.6043299380824252
ACH-001300,-0.5408028652128739
ACH-001301,-0.4598718001881332
ACH-001302,-0.2300972731046625
ACH-001306,-0.4015376014779514
ACH-001318,-0.5257278941187564
ACH-001322,-0.5790082486849251
ACH-001328,-0.38086448507781023
ACH-001332,-0.3276887236625059
ACH-001336,-0.5858169345938272
ACH-001346,-0.6213615716037216
ACH-001353,-0.5558775590239047
ACH-001354,-0.4471498674025741
ACH-001367,-0.9728656432636852
ACH-001368,-0.6288758051044885
ACH-001374,-0.920208136260828
ACH-001377,-0.6067770001286321
ACH-001380,-0.508675470612975
ACH-001391,-0.7910044276813082
ACH-001408,-0.5553978956660509
ACH-001430,-0.6440908828364289
ACH-001431,-0.7517062487904189
ACH-001450,-0.7034595579934734
ACH-001496,-0.5541969242248254
ACH-001500,-0.6782576567020983
ACH-001523,-0.7984407879028561
ACH-001532,-0.5233996275601559
ACH-001550,-0.6917520754783967
ACH-001552,-0.7933352749277256
ACH-001554,-0.7446173715307103
ACH-001654,-0.6975385398618485
ACH-001735,-0.5883046892907065
ACH-001736,-0.4835871028549896
ACH-001737,-0.6655751223143528
ACH-001740,-0.5978752409956589
ACH-001745,-0.7501282599563872
ACH-001765,-0.7630642114578823
