,SPG20 (23111)
ACH-000004,-0.11594291984457596
ACH-000005,0.13021797671980964
ACH-000007,-0.11069571997005688
ACH-000009,0.2089648286794648
ACH-000011,-0.00950533925016763
ACH-000012,0.1192422036097954
ACH-000013,0.13219827897444505
ACH-000014,0.11901360989705945
ACH-000015,0.08974724835631143
ACH-000017,0.018141529238154985
ACH-000018,0.046632908051366696
ACH-000019,0.11967562918663473
ACH-000021,0.11790232495926962
ACH-000022,0.2161889778527209
ACH-000025,0.12462921664666662
ACH-000028,0.08048966540615167
ACH-000030,0.07066007334597989
ACH-000035,0.04514816862071422
ACH-000036,0.07803825748816895
ACH-000037,0.01925031343777099
ACH-000039,0.046319220195441435
ACH-000040,0.06782749028974996
ACH-000041,0.11434412047164567
ACH-000042,-0.05779289853580968
ACH-000045,-0.14773067337506704
ACH-000047,0.07429907181070441
ACH-000052,0.10241527165333872
ACH-000053,0.1331699536302962
ACH-000054,0.10459917362115884
ACH-000055,0.13057079304922026
ACH-000060,0.14001994196654158
ACH-000067,0.11020853739731856
ACH-000070,0.009975873024341926
ACH-000075,-0.03362239597854657
ACH-000078,-0.035179757859480666
ACH-000082,0.07955534113890733
ACH-000085,-0.07656097796713299
ACH-000086,0.052575012825474624
ACH-000087,-0.12661327669854106
ACH-000092,0.025315040481736592
ACH-000095,0.11742804535125005
ACH-000097,0.09084545816532988
ACH-000098,0.12195184217776335
ACH-000099,-0.02413254675452215
ACH-000108,-0.1380839416255223
ACH-000113,0.08557144145033052
ACH-000116,0.11524072960966752
ACH-000118,-0.09936304338455064
ACH-000120,0.09982444802698802
ACH-000123,0.11774459354728052
ACH-000127,0.014283876952506854
ACH-000128,0.09931882108122267
ACH-000132,-0.11022071858444303
ACH-000133,0.12660809664214345
ACH-000137,-0.08498819329295464
ACH-000138,0.09460452030956644
ACH-000142,0.13936680532401952
ACH-000143,0.07176710231230174
ACH-000146,0.06316161632941819
ACH-000148,0.10762811410673162
ACH-000150,0.004516593919033028
ACH-000152,0.2101681363903449
ACH-000153,0.05019514609814495
ACH-000159,0.01924351051815554
ACH-000160,-0.11819256050353938
ACH-000163,-0.03993638485198117
ACH-000167,0.19362182957517446
ACH-000168,0.13426456811354218
ACH-000169,0.09411433193765448
ACH-000178,0.1422859778615021
ACH-000183,-0.04721915333251433
ACH-000188,-0.0642367780748664
ACH-000189,0.18995388847163014
ACH-000190,-0.1571211391172552
ACH-000198,0.1429692482438169
ACH-000203,-0.203389196303947
ACH-000204,0.035829609904978625
ACH-000206,-0.0771060616056183
ACH-000207,0.17043561608003546
ACH-000208,-0.05044749065213161
ACH-000210,0.0450847208123143
ACH-000211,0.05751780757852335
ACH-000215,-0.0021675769801251573
ACH-000221,0.07672849034592953
ACH-000222,0.13667127853225694
ACH-000223,0.08811330103054275
ACH-000226,0.14506177968300535
ACH-000227,0.163418360196321
ACH-000228,0.04870349381199076
ACH-000231,0.029083930280744606
ACH-000232,0.020982613910599992
ACH-000233,0.1226851287542306
ACH-000234,-0.09221277198996594
ACH-000235,0.1158025925439974
ACH-000237,0.14616115724070758
ACH-000238,0.1745940616767926
ACH-000242,-0.4976864522613246
ACH-000243,0.11579554159368573
ACH-000244,0.2004416869942809
ACH-000246,0.1350847467497151
ACH-000248,0.1852549511027514
ACH-000250,0.0915804385703992
ACH-000251,-0.0350342000331629
ACH-000252,0.09938557793738136
ACH-000253,0.1645683083801052
ACH-000255,0.11000969752789733
ACH-000256,-0.013869003183321257
ACH-000257,-0.012864099428127879
ACH-000258,0.13606824990857275
ACH-000259,0.12929632006651068
ACH-000260,0.06239469187870277
ACH-000261,0.11544317914138075
ACH-000262,0.08563820122852132
