,GPRC5A (9052)
ACH-000004,0.05072646600420596
ACH-000005,0.19199183638528688
ACH-000007,-0.2346845403487051
ACH-000009,-0.07688955619864607
ACH-000011,0.09656355642666928
ACH-000012,-0.02340525717687084
ACH-000013,0.058018697515317075
ACH-000014,0.05703335112290608
ACH-000015,0.031089608686798432
ACH-000017,0.00954752163983397
ACH-000018,-0.11035518658265447
ACH-000019,-0.08746878438333087
ACH-000021,-0.026997799603527987
ACH-000022,0.027829957057254558
ACH-000025,-0.08572683572437435
ACH-000028,0.01844201518070291
ACH-000030,0.00010153543570667234
ACH-000035,-0.007225942161025159
ACH-000036,0.06683232348613803
ACH-000037,-0.07162163567865153
ACH-000039,0.05339845018434326
ACH-000040,-0.010999177549183914
ACH-000041,-0.01848651904332119
ACH-000042,-0.02920184637898712
ACH-000045,0.038112349893219384
ACH-000047,0.11813867152075798
ACH-000052,-0.4652283927760017
ACH-000053,0.06323563222424118
ACH-000054,0.03510952288213305
ACH-000055,0.05360883603075192
ACH-000060,-0.09196751700348152
ACH-000067,0.09720341883925196
ACH-000070,-0.06374583613142247
ACH-000075,-0.0768015954683066
ACH-000078,-0.03812791567583036
ACH-000082,-0.005269249443202585
ACH-000085,0.053713562945938
ACH-000086,-0.14034467781563212
ACH-000087,0.0667981967492262
ACH-000092,0.06528408682963195
ACH-000095,-0.04459071407585159
ACH-000097,0.012484812156848029
ACH-000098,0.08205254036406913
ACH-000099,0.048855323162377534
ACH-000108,-0.1980932503460395
ACH-000113,0.02632248731987271
ACH-000116,0.07053904429665153
ACH-000118,-0.08079948063913436
ACH-000120,-0.03723555156186861
ACH-000123,-0.09787346196171252
ACH-000127,0.15794304308548282
ACH-000128,-0.019978528885939567
ACH-000132,0.16157415110459405
ACH-000133,-0.024082808784590768
ACH-000137,-0.08509367860426115
ACH-000138,0.0474268030375979
ACH-000142,-0.0359294832607322
ACH-000143,-0.15341432314376194
ACH-000146,0.13566583383629896
ACH-000148,0.017377087268951995
ACH-000150,-0.044456578523082116
ACH-000152,0.08195704926580248
ACH-000153,-0.02205645304721552
ACH-000159,0.06359584156171222
ACH-000160,-0.14311641190354615
ACH-000163,-0.09656808630601386
ACH-000167,-0.16390108857853974
ACH-000168,-0.08179915292897638
ACH-000169,-0.0018024994848338484
ACH-000178,0.09744443829407018
ACH-000183,-0.12031914846347172
ACH-000188,0.05843100099547448
ACH-000189,-0.06650277477757763
ACH-000190,-0.12556224315827466
ACH-000198,0.09060804580561982
ACH-000203,0.644854365116397
ACH-000204,-0.1890036140297868
ACH-000206,0.057459117961547686
ACH-000207,0.1771470121767542
ACH-000208,-0.10843311427358933
ACH-000210,0.2105429209929756
ACH-000211,0.049162629450235605
ACH-000215,-0.10493564614798136
ACH-000221,0.09966636839749607
ACH-000222,0.1142482093071792
ACH-000223,-0.041372848472054725
ACH-000226,0.06171726572296728
ACH-000227,-0.1383912484456396
ACH-000228,-0.17079553202520248
ACH-000231,0.07837628520662894
ACH-000232,0.02707937903105222
ACH-000233,-0.016071738014392687
ACH-000234,-0.0896512684275814
ACH-000235,-0.1443938556700074
ACH-000237,-0.05407292032856102
ACH-000238,-0.07588985887440003
ACH-000242,0.12851694829358515
ACH-000243,0.034162172122088164
ACH-000244,0.10748155450514653
ACH-000246,-0.021488930787450605
ACH-000248,0.059066832827287176
ACH-000250,0.056152329045536034
ACH-000251,0.16168909698854098
ACH-000252,0.050478333770420485
ACH-000253,0.06931841325786905
ACH-000255,-0.05758805877078381
ACH-000256,-0.10462218723851838
ACH-000257,0.07847527796216132
ACH-000258,-0.0930814571289687
ACH-000259,-0.00041428130186058944
ACH-000260,0.04003796307239745
ACH-000261,0.00015939608281950363
ACH-000262,-0.09892042607426944
ACH-000263,-0.017273166808792897
ACH-000264,0.06314683331236984
ACH-000265,0.08527255947631801
ACH-000266,0.08525559686419266
ACH-000272,-0.021672989432600504
ACH-000274,-0.026426832845639996
ACH-000277,-0.01897197165023341
ACH-000278,0.23696045098006066
ACH-000279,-0.021896792091667443
ACH-000280,-0.0756411487833002
ACH-000281,0.00842859769375362
ACH-000288,-0.03972673045102481
ACH-000291,0.02599980003793052
ACH-000293,0.07213513191142619
ACH-000294,-0.12208788849668632
ACH-000295,-0.09958043410268094
ACH-000296,-0.07550393680784674
ACH-000302,0.053022680746803566
ACH-000304,0.1786476298083579
ACH-000307,-0.12055852802513108
ACH-000308,0.08412591106638936
ACH-000310,0.07569840589086918
ACH-000311,0.16341158559085975
ACH-000312,-0.00673474119399965
ACH-000315,-0.09960028924191244
ACH-000316,-0.05338702554405391
ACH-000317,-0.0006310382315761003
ACH-000318,0.15024106786636707
ACH-000319,-0.13071723934176274
ACH-000320,0.3783562292623256
ACH-000322,0.0920110950106342
ACH-000323,-0.031894742355943036
ACH-000324,-0.015326512688829275
ACH-000329,0.03749759241215124
ACH-000330,0.18082646179706693
ACH-000331,-0.10312470145827347
ACH-000332,0.04213358346621416
ACH-000334,0.10541962160485913
ACH-000335,-0.006975666809702588
ACH-000336,-0.13642855438575452
ACH-000337,0.1374703864213275
ACH-000338,0.3445832788002229
ACH-000339,0.05789596988337941
ACH-000341,0.058376236640096765
ACH-000348,-0.0074857585735403544
ACH-000350,0.013911340101646135
ACH-000352,0.008354773834906798
ACH-000356,0.14912282101918126
ACH-000361,-0.11871364659301376
ACH-000362,0.07600250112964774
ACH-000363,0.04066401554198467
ACH-000364,-0.0590950609859606
ACH-000365,0.006212882398649353
ACH-000366,-0.0559117537312006
ACH-000368,0.0711873388512553
ACH-000374,0.08704544044553374
ACH-000375,-0.027690801673443583
ACH-000376,0.03276847079511145
ACH-000381,0.19948073628772087
ACH-000383,-0.03553657153435831
ACH-000387,-0.07735749070704832
ACH-000389,0.22757763880848236
ACH-000390,0.031394024377357915
ACH-000393,-0.06887064653017783
ACH-000395,-0.12498440192701885
ACH-000396,-0.21551674094444004
ACH-000397,0.13066305225271665
ACH-000401,-0.01256543509498336
ACH-000402,0.09536328209357978
ACH-000403,-0.1780387004053903
ACH-000404,-0.0638404171011799
ACH-000406,0.0733427818002549
ACH-000407,-0.07171615605073825
ACH-000408,0.018881541535460882
ACH-000410,0.01993149541181469
ACH-000411,-0.020994923922392654
ACH-000414,0.04777928169910265
ACH-000415,0.12201536160597926
ACH-000416,-0.0203786347143186
ACH-000420,-0.02950862188634613
ACH-000421,0.02486886575537664
ACH-000424,-0.06985068300263902
ACH-000425,0.05671522690998947
ACH-000426,0.04689454124547952
ACH-000427,-0.04453167407807725
ACH-000433,-0.11138124118938868
ACH-000435,0.12961105389144126
ACH-000436,-0.03634312844195568
ACH-000444,-0.0530250297417213
ACH-000445,0.1309920695751111
ACH-000448,-0.1528308599330984
ACH-000450,-0.09478440030620176
ACH-000452,-0.05236452524896504
ACH-000454,-0.03492878395684867
ACH-000458,0.00852221628574855
ACH-000459,0.09891922812566496
ACH-000460,0.040616652992337535
ACH-000461,-0.014752364800936956
ACH-000463,0.04112275235104878
ACH-000464,-0.05156881236892952
ACH-000466,-0.0345585082675734
ACH-000467,0.16765245552586458
ACH-000468,-0.09721329069819286
ACH-000469,-0.041733054340098164
ACH-000470,-0.050990696126575336
ACH-000471,0.08376715583343529
ACH-000472,0.02706787093883421
ACH-000473,0.04327390894969824
ACH-000475,0.03975445732185779
ACH-000476,0.061775933085677776
ACH-000477,0.08776281112625403
ACH-000479,0.2169645599198731
ACH-000480,0.010442862032614308
ACH-000481,-0.015413125530292162
ACH-000483,-0.0205597226512761
ACH-000484,0.05106542858997063
ACH-000485,-0.06466914161080678
ACH-000486,0.08210270123466581
ACH-000487,0.02596591262026609
ACH-000488,0.037134089782667856
ACH-000490,-0.021467270496063017
ACH-000491,0.08687619594980478
ACH-000495,0.07518666364645676
ACH-000496,0.08955706981888396
ACH-000499,0.04112708173959344
ACH-000500,0.18550231036743395
ACH-000502,0.10071992677939907
ACH-000503,-0.15277686811497632
ACH-000505,-0.0034453059283057765
ACH-000507,0.03971155201980401
ACH-000510,0.08205193555608313
ACH-000511,0.012751930044933477
ACH-000512,0.011740603871809766
ACH-000516,-0.10638169667526848
ACH-000517,0.04705543414701295
ACH-000518,0.06824098994828871
ACH-000520,0.09391668271183036
ACH-000521,0.047213572628905146
ACH-000522,-0.04688500987523096
ACH-000524,0.02350315188794248
ACH-000527,0.10597712264415944
ACH-000528,-0.04154579161203201
ACH-000537,-0.0038260625638506717
ACH-000541,0.10002114083176808
ACH-000542,0.059165592418006285
ACH-000544,0.05014529456565856
ACH-000545,0.04943408606972936
ACH-000547,-0.09973773417262127
ACH-000548,-0.001124744830104425
ACH-000549,0.12496936100113255
ACH-000550,-0.04035769555692149
ACH-000552,0.2551430582244973
ACH-000556,7.999547863332175e-05
ACH-000557,-0.019066191511860626
ACH-000569,-0.32672500738369264
ACH-000570,0.0866058720029786
ACH-000571,0.08351248194590652
ACH-000573,0.015875692622745453
ACH-000576,0.07109545481091405
ACH-000579,0.12210665226946092
ACH-000580,-0.05315438990154403
ACH-000584,0.09241063733514328
ACH-000585,0.0874565233494669
ACH-000588,0.02336312227732255
ACH-000589,0.06342894420852918
ACH-000591,-0.09726898942134007
ACH-000593,-0.01024977032638888
ACH-000600,0.10377660076918976
ACH-000601,0.1780395712411572
ACH-000605,0.024721613161197725
ACH-000606,0.05645231952344226
ACH-000608,-0.1954226245543499
ACH-000614,-0.0654576284060033
ACH-000616,-0.008712592461663097
ACH-000618,0.055290735432167185
ACH-000619,0.11493351794341107
ACH-000620,0.07266657014428195
ACH-000621,-0.03310908079943037
ACH-000622,-0.11597014644082335
ACH-000623,0.037104589867807514
ACH-000624,0.016342964764645394
ACH-000627,-0.00024147688075149703
ACH-000630,-0.002317544567498522
ACH-000631,-0.15100211380742404
ACH-000632,0.06439284339362296
ACH-000633,0.07214647449428215
ACH-000637,0.04130340166613488
ACH-000638,-0.024615097838562902
ACH-000646,0.25890957820316063
ACH-000647,0.018314215941683063
ACH-000648,-0.0481084121600811
ACH-000649,0.0641003319244203
ACH-000651,0.0014863717166443571
ACH-000652,-0.034627710270890205
ACH-000653,0.08673663218925222
ACH-000657,-0.04237413509313398
ACH-000658,0.16147173470000467
ACH-000661,0.0184757632359302
ACH-000662,-0.3064345186669573
ACH-000663,-0.009855664250918907
ACH-000665,0.014071298072528094
ACH-000671,0.043822507649482124
ACH-000672,-0.06642089423599097
ACH-000673,0.03675412147980752
ACH-000676,-0.0563041219424165
ACH-000677,0.07762685518247041
ACH-000681,0.06294158379822208
ACH-000683,0.00031317031440376874
ACH-000684,0.14031144166124554
ACH-000688,-0.05434609799641859
ACH-000693,-0.018683254064296072
ACH-000694,-0.04051763726011898
ACH-000695,-0.10634783413442976
ACH-000696,0.06315391482782805
ACH-000697,-0.17018331439886886
ACH-000699,0.056320338294777214
ACH-000701,-0.000666686872421067
ACH-000706,0.08642527612208971
ACH-000711,0.03077178638913112
ACH-000713,0.20794676745028506
ACH-000714,0.02411816302853249
ACH-000718,-0.2010339475218586
ACH-000720,0.10741336550970212
ACH-000721,0.07577530068027881
ACH-000724,0.16901324600697082
ACH-000725,0.022094105929764903
ACH-000732,-0.00592695459646481
ACH-000734,0.014117910203038157
ACH-000735,-0.05236890825910075
ACH-000736,0.010979100033461087
ACH-000738,-0.012790761612222095
ACH-000746,-0.08072780470228183
ACH-000747,0.008155089248527085
ACH-000748,-0.1368146882402788
ACH-000753,0.0070528601092523
ACH-000756,0.002874034001728691
ACH-000757,0.06008322151944015
ACH-000758,-0.17766153552321154
ACH-000760,-0.026400384997770192
ACH-000762,0.13486629769376252
ACH-000763,0.003006877803602129
ACH-000764,-0.05318115374895199
ACH-000765,-0.0442189053690437
ACH-000766,0.020873576007093542
ACH-000767,-0.018399664035837558
ACH-000768,0.05962700120209979
ACH-000769,-0.061771503199402215
ACH-000770,0.008087845733424935
ACH-000771,-0.03797087239034912
ACH-000773,0.07769139187880181
