,KCNV1 (27012)
ACH-000004,0.0857515358503743
ACH-000005,-0.1601772003534817
ACH-000007,-0.037456520177266105
ACH-000009,0.06824538301229058
ACH-000011,0.1001849287553224
ACH-000012,-0.005091424503047167
ACH-000013,0.0342586594308726
ACH-000014,0.012367208165702458
ACH-000015,-0.01794979143730056
ACH-000017,-0.04785023160571262
ACH-000018,-0.17218422922932133
ACH-000019,-0.1421645441641509
ACH-000021,-0.048764660653281985
ACH-000022,-0.11492139557296313
ACH-000025,0.10658727035390808
ACH-000028,-0.2018733971142984
ACH-000030,-0.011384648349821357
ACH-000035,-0.07828194864129909
ACH-000036,0.13221721807944609
ACH-000037,-0.09581296285771278
ACH-000039,-0.050526033680391054
ACH-000040,-0.07940075318306704
ACH-000041,-0.14309621730887145
ACH-000042,-0.07637446521639256
ACH-000045,-0.038893596647104116
ACH-000047,0.06551238589231455
ACH-000052,0.0991562765332652
ACH-000053,0.007792365532254634
ACH-000054,0.02791496240131165
ACH-000055,-0.026239983005876343
ACH-000060,-0.19427867462781684
ACH-000067,-0.015516498690785571
ACH-000070,-0.16604425354646274
ACH-000075,0.007854480281259676
ACH-000078,0.04013322751564161
ACH-000082,0.007274811790196705
ACH-000085,0.04153659742140438
ACH-000086,0.048614109141395516
ACH-000087,-0.0689392801617449
ACH-000092,-0.047237850723078297
ACH-000095,0.08203016973743939
ACH-000097,-0.05445536854883245
ACH-000098,0.015217347041202388
ACH-000099,0.03955907300366773
ACH-000108,-0.1702846997545705
ACH-000113,0.009102153386895469
ACH-000116,0.037909286327465486
ACH-000118,-0.01850294961557351
ACH-000120,0.024571109047126942
ACH-000123,0.11583668538240245
ACH-000127,-0.08939077352935514
ACH-000128,-0.16144226434079492
ACH-000132,-0.06079813512321764
ACH-000133,-0.03211949109246854
ACH-000137,-0.05547556850457842
ACH-000138,0.0297863412357476
ACH-000142,-0.06276327061716926
ACH-000143,-0.1049969557105764
ACH-000146,-0.07687632051512931
ACH-000148,-0.05384164310497271
ACH-000150,-0.4051924713003298
ACH-000152,-0.19981070468857368
ACH-000153,-0.06932504174786333
ACH-000159,-0.02693363571258434
ACH-000160,0.002094677323815763
ACH-000163,0.003930997965410332
ACH-000167,0.10688603553515298
ACH-000168,0.025222568969971503
ACH-000169,0.0353576289505839
ACH-000178,-0.1610718652762252
ACH-000183,-0.10726194876539047
ACH-000188,-0.09931156789034903
ACH-000189,-0.2656576372957611
ACH-000190,0.0
ACH-000198,0.006601052127447068
ACH-000203,0.25462609318440443
ACH-000204,0.12379636516480652
ACH-000206,-0.10771203616591657
ACH-000207,-0.0787612661969387
ACH-000208,0.10295559294266396
ACH-000210,-0.2854534705400079
ACH-000211,0.0301799411130868
ACH-000215,-0.09878888757775674
ACH-000221,-0.0037301609074708213
ACH-000222,-0.2296142721332625
ACH-000223,-0.023939975320360855
ACH-000226,0.08922587348229526
ACH-000227,0.07393655509392448
ACH-000228,0.037349819145420717
ACH-000231,-0.0043468159924143395
ACH-000232,-0.03712985513352258
ACH-000233,-0.12721504519057295
ACH-000234,-0.103142928045155
ACH-000235,-0.06561692202976202
ACH-000237,-0.005528917447663307
ACH-000238,0.0183034974136534
ACH-000242,-0.28856239307745063
ACH-000243,-0.06195592561116092
ACH-000244,0.07972821508221056
ACH-000246,0.06142523452121226
ACH-000248,-0.03275933436129587
ACH-000250,0.048970899219181005
ACH-000251,0.24528756854991446
ACH-000252,-0.14709352763439068
ACH-000253,0.047567386831347966
ACH-000255,0.14629759316496002
ACH-000256,-0.11783404759115737
ACH-000257,-0.12408851308524238
ACH-000258,0.09089034552389827
ACH-000259,-0.08643839063688034
ACH-000260,-0.05780415256365026
ACH-000261,-0.024032330146154787
ACH-000262,-0.07569484143766167
ACH-000263,-0.0908942094516585
ACH-000264,-0.019950333288072646
ACH-000265,-0.17274630094457372
ACH-000266,-0.07756920100880774
ACH-000272,0.002260000063877955
ACH-000274,0.044696791434351034
ACH-000277,0.017344898046139402
ACH-000278,0.0190736013038026
