,PRR23B (389151)
ACH-000231,0.07847824384027474
ACH-000232,0.14006948945622102
ACH-000233,0.0623735376143952
ACH-000234,-0.08975515332775172
ACH-000235,0.07750218337576295
ACH-000237,0.10585925901758733
ACH-000238,0.16223654395138018
ACH-000242,0.015060302378585091
ACH-000243,0.08866848168369189
ACH-000244,0.255919028698478
ACH-000246,-0.021132243485810942
ACH-000248,-0.08781519948144065
ACH-000250,0.10896327997723827
ACH-000251,0.192521961186638
ACH-000252,0.2929404771330417
ACH-000253,0.17973863471080112
ACH-000255,-0.022741288921029296
ACH-000256,0.1746592293840881
ACH-000257,0.25817839109261576
ACH-000258,0.10209311945874236
ACH-000259,0.07726137529679017
ACH-000260,-0.02738025811504509
ACH-000261,0.07660415081337173
ACH-000262,0.06407044882114629
ACH-000263,0.0326730705503359
ACH-000264,0.090073282564291
ACH-000265,0.1027513127935608
ACH-000266,0.07774432653026954
ACH-000272,0.03656768323084788
ACH-000274,0.08546145841972919
ACH-000277,0.12894545569400204
ACH-000278,0.1358530405163632
ACH-000279,0.14860554779459198
ACH-000280,0.11769475151699944
ACH-000281,0.21656621762942496
ACH-000288,0.06634007495922874
ACH-000291,0.09712032475966788
ACH-000293,-0.05027486959832877
ACH-000294,0.1724281351228311
ACH-000295,-0.03340667447258063
ACH-000296,-0.037465234679044175
ACH-000302,0.010124200922812477
ACH-000304,0.1847560309790928
ACH-000307,0.035720143947794214
ACH-000308,0.12073589479632718
ACH-000310,0.2627016623263221
ACH-000311,0.07476968162588771
ACH-000312,0.07167263898664615
ACH-000315,0.07265006093986545
ACH-000316,0.2084862296969592
ACH-000317,0.1164544514415317
ACH-000318,0.0581876075983962
ACH-000319,-0.0168567407178519
ACH-000320,0.024118961041099025
ACH-000322,0.041031858325658435
ACH-000323,-0.03358452338135403
ACH-000324,0.044111951667321576
ACH-000329,0.10651999304978864
ACH-000330,0.1348771850073507
ACH-000331,0.092633063612759
ACH-000332,0.08779957454228843
ACH-000334,0.2421760362831326
ACH-000335,0.05551675805454444
ACH-000336,0.15219632128613894
ACH-000337,-0.07964129304678208
ACH-000338,0.5837615526037817
ACH-000339,0.12575732244486046
ACH-000341,0.02228830450373788
ACH-000348,0.05597032601059256
ACH-000350,0.17602791815385654
ACH-000352,0.051194305913865326
ACH-000356,0.08738768980874692
ACH-000361,0.2766105155707391
ACH-000362,0.09596625091637846
ACH-000363,0.04359607269656151
ACH-000364,0.2156456948252398
ACH-000365,0.01104948580054848
ACH-000366,0.15718851286576865
ACH-000368,0.10797211197586126
ACH-000374,0.08563900441096713
ACH-000375,0.30640325923822714
ACH-000376,0.04981104705316773
ACH-000381,0.2309425042377739
ACH-000383,0.06406138964134232
ACH-000387,0.06942345073492755
ACH-000389,0.09296811683146557
ACH-000390,0.029212619571093418
ACH-000393,0.07339686750018026
ACH-000395,0.2500134050641081
ACH-000396,-0.13221550519055886
ACH-000397,-0.027581284271763314
ACH-000401,0.2995120024064312
ACH-000402,-0.1973639534512685
ACH-000403,0.2007452237579026
ACH-000404,0.1464732124468902
ACH-000406,0.11522186853659615
ACH-000407,0.0358991366436031
ACH-000408,-0.01804589065223132
ACH-000410,-0.014233383063034382
ACH-000411,0.19110071931201447
ACH-000414,0.07607958053748
ACH-000415,0.035230898898078365
ACH-000416,0.09233634112106608
ACH-000420,0.00686027104340633
ACH-000421,0.14419847957760146
ACH-000424,-0.003807223326506996
ACH-000425,-0.0029927299658159354
ACH-000426,0.1717434705961881
ACH-000427,0.013370691585274543
ACH-000433,0.23667526264721495
ACH-000435,-0.2391901176665189
ACH-000436,0.10185785764800516
ACH-000444,0.02246786100464173
ACH-000445,0.17914513404676374
ACH-000448,0.008598717300293903
ACH-000450,0.03161132085375277
ACH-000452,-0.02412195996526561
ACH-000454,-0.1483309667702894
ACH-000458,0.2430716306140525
ACH-000459,0.2806112113883701
ACH-000460,0.02048923997181381
ACH-000461,0.1847810120829067
ACH-000463,0.04391441909574797
ACH-000464,0.10978716491748697
ACH-000466,0.13843150553986194
ACH-000467,0.2122585084993535
ACH-000468,0.13672588215787382
ACH-000469,0.17415600190237165
ACH-000470,0.22577627106806755
ACH-000471,0.0901148654714858
ACH-000472,0.03692486132513945
ACH-000473,0.0912119783391831
ACH-000475,0.06861812699998908
ACH-000476,0.030127216868132287
ACH-000477,0.09479049844818373
ACH-000479,0.1873917205466228
ACH-000480,0.09894552096769636
ACH-000481,0.15199649821596115
ACH-000483,0.009436973074575918
ACH-000484,0.17310737665369805
ACH-000485,0.1521179171866578
ACH-000486,0.07681763870277891
ACH-000487,0.2418749844354979
ACH-000488,0.0591565045550488
ACH-000490,0.05126567547808556
ACH-000491,0.262835728221062
ACH-000495,-0.00855116746551002
ACH-000496,0.011321683745601377
ACH-000499,0.32093515034144193
ACH-000500,-0.2779181418106283
ACH-000502,0.16352381243182798
ACH-000503,0.1616142577284111
ACH-000505,0.05805480103613168
ACH-000507,0.03833648134862832
ACH-000510,0.061878465978326386
ACH-000511,0.09519688843005053
ACH-000512,0.3094074588354456
ACH-000516,0.11834800554031008
ACH-000517,0.028016407999554082
ACH-000518,0.15151247675072976
ACH-000520,0.13212434753122387
ACH-000521,-0.06157261353107647
ACH-000522,0.13529135315016866
ACH-000524,0.10372510789403276
ACH-000527,0.15956922151809907
ACH-000528,0.10517789898732506
ACH-000537,0.09902490958331517
ACH-000541,-0.0874922809657196
ACH-000542,0.10135758205459372
ACH-000544,0.003041847509312773
ACH-000545,0.031253036211559164
ACH-000547,0.30467149079177885
ACH-000548,0.06661140175369397
ACH-000549,0.09585341891991128
ACH-000550,0.06850850105574217
ACH-000552,0.11793023178496212
ACH-000556,0.13792056467603167
ACH-000557,0.18097378616178816
ACH-000569,0.015818034713948142
ACH-000570,0.1115974148569827
ACH-000571,0.019335815724818912
ACH-000573,0.053239015316436364
ACH-000576,0.07986681859824685
ACH-000579,0.008210358850556033
ACH-000580,-0.15300104541150358
ACH-000584,-0.032249143210384315
ACH-000585,0.05305674616482052
ACH-000588,0.12888857648361196
ACH-000589,0.02137963872043329
ACH-000591,0.13465038467911528
ACH-000593,-0.009263618301000377
ACH-000600,-0.015318985206761563
ACH-000601,0.12823761057773958
ACH-000605,0.08133656510529874
ACH-000606,0.17160333094336502
ACH-000608,0.1226041834546185
ACH-000614,0.12122436608427672
ACH-000616,0.0674866492595415
ACH-000618,0.11410922621338032
ACH-000619,0.13409066584141566
ACH-000620,0.11510272939607676
ACH-000621,0.1560354706167223
ACH-000622,0.1514165959829973
ACH-000623,0.07605244324505883
ACH-000624,0.09541486470327716
ACH-000627,-0.025574344610100316
ACH-000630,0.13405636094598505
ACH-000631,0.4738874996048055
ACH-000632,0.11310350407505584
ACH-000633,0.0625659895296305
ACH-000637,-0.01254247473481965
ACH-000638,0.11309494731636205
ACH-000646,0.08420802440809468
ACH-000647,0.10809063694856104
ACH-000648,0.031238150713247276
ACH-000649,0.08997795319751244
ACH-000651,-0.009237420934889298
ACH-000652,0.06272036860593981
ACH-000653,0.02752922932067551
ACH-000657,0.09650541227930157
ACH-000658,0.08271276159181082
ACH-000661,-0.06472722099947678
ACH-000662,0.007883705078485834
ACH-000663,-0.04878077217276761
ACH-000665,0.07173744722258935
ACH-000671,0.09934406306744853
ACH-000672,0.13694175933534705
ACH-000673,-0.0074164256397399875
ACH-000676,0.07732314509853301
ACH-000677,-0.027036922190987463
ACH-000681,0.06179474812709389
ACH-000683,0.15018153102566698
ACH-000684,-0.0017528570065035178
ACH-000688,0.06464125909692847
ACH-000693,0.09087724728920324
ACH-000694,0.10443755605956473
ACH-000695,0.11880356463189586
ACH-000696,0.011017988805983724
ACH-000697,0.225589005050544
ACH-000699,0.12132450038872583
ACH-000701,0.22326360993202676
ACH-000706,0.16097630554152242
ACH-000711,0.1476061364125717
ACH-000713,0.10550311089851423
ACH-000714,0.0789766585485428
ACH-000718,0.10136193071984567
ACH-000720,0.19449053314346812
ACH-000721,0.08104626990987751
ACH-000724,0.2263873921726905
ACH-000725,-0.009919301474000672
ACH-000732,0.047856293530610966
ACH-000734,-0.006516210009566915
ACH-000735,0.041035973539996
ACH-000736,-0.017028346369402134
ACH-000738,0.0752142347803089
ACH-000746,0.25886288495939586
ACH-000747,0.08302324221862177
ACH-000748,0.1189246749254608
ACH-000753,0.10483094253776963
ACH-000756,0.08962882105346222
ACH-000757,-0.1479899630909624
ACH-000758,-0.034487343753414584
ACH-000760,0.12640907755841574
ACH-000762,0.05098822280898852
ACH-000763,0.11843728230911542
ACH-000764,0.1832260879706524
ACH-000765,0.15335558902855834
ACH-000766,0.19051790529803111
ACH-000767,0.13265148027317716
ACH-000768,-0.003282044812014601
ACH-000769,0.08937442986856994
ACH-000770,0.1644998820386298
ACH-000771,0.06501624918297302
ACH-000773,0.08346633637460163
ACH-000776,0.07863694673613003
ACH-000777,0.08315390163327144
ACH-000778,-0.06690530750025782
ACH-000781,0.11529892306838785
ACH-000782,-0.1192264825714279
ACH-000783,0.11146455756984386
ACH-000784,0.06389845545027123
ACH-000785,0.05823084117898403
ACH-000787,0.06435835374196269
ACH-000788,0.06355068572594418
ACH-000791,-0.01219334572291625
ACH-000792,0.10385282971063016
ACH-000794,0.14334288268106554
ACH-000796,0.08218918040056925
ACH-000798,0.10311521580304164
ACH-000799,0.026213350331351363
ACH-000800,0.19495686232885265
ACH-000802,0.09417843495927908
ACH-000804,0.2521194862790493
ACH-000805,0.06449471314790882
ACH-000809,-0.00829007161565729
ACH-000810,0.3195540683062873
ACH-000811,0.20571315997531567
ACH-000817,0.23410308872407135
ACH-000819,0.03823218338079927
ACH-000820,0.02546729013655785
ACH-000821,0.2779756326083888
ACH-000822,0.11078971326752764
ACH-000823,-0.008386770405126583
ACH-000824,0.10745523649273396
ACH-000827,-0.009654366422061704
ACH-000829,0.10802768466259564
ACH-000831,0.11260027743364286
ACH-000832,0.12023029298428364
ACH-000833,0.03963986038959226
ACH-000834,0.07095414025466072
ACH-000835,0.02155112966501572
ACH-000836,0.12155709283933558
ACH-000837,0.06648424261042045
ACH-000838,0.1747746624115755
ACH-000839,0.09836225634927616
ACH-000840,-5.228858067439175e-05
ACH-000841,0.03007145564453137
ACH-000843,0.022943935433570244
ACH-000846,0.17021413036853142
ACH-000847,-0.11655623747778054
ACH-000848,0.08090128553957407
ACH-000849,0.1369000956543617
ACH-000851,0.02543151271245155
ACH-000855,-0.08268660643580626
ACH-000856,-0.07075245177757605
ACH-000858,-0.027061340416213903
ACH-000859,0.2513015748209734
ACH-000861,0.09038431323177004
ACH-000862,0.204794335717524
ACH-000865,0.11132916354360127
ACH-000866,0.05069003707936408
ACH-000867,0.033934465025408735
ACH-000869,0.17369861258075334
ACH-000872,0.15478379847816862
ACH-000873,0.1712229957624123
ACH-000876,-0.0676217005170041
ACH-000878,0.18154217665096645
ACH-000880,0.0005273374755135075
ACH-000881,0.11301522630453448
ACH-000882,0.05627529959233922
ACH-000884,0.036678194291493375
ACH-000885,0.06791371462618072
ACH-000887,0.030197801988310086
ACH-000889,0.019960947133330343
ACH-000896,-0.05910593337520807
ACH-000898,-0.04291329098148575
ACH-000900,-0.042045712186176316
ACH-000901,0.1291601740940287
ACH-000905,0.1484919766667368
ACH-000906,0.056627009012535964
ACH-000907,0.014634490375672585
ACH-000910,0.11263900925704196
ACH-000911,0.09804534884783284
ACH-000912,0.04250104016244891
ACH-000913,0.14866107551819652
ACH-000915,0.13860555492558652
ACH-000916,0.2447208742231167
ACH-000917,-0.22637653191330964
ACH-000920,0.3185492870242655
ACH-000921,0.056605458706571
ACH-000924,0.0133917655912357
ACH-000926,0.05525092708423721
ACH-000928,0.015238694433954609
ACH-000929,-0.013248365071873349
ACH-000932,0.1892793723905567
ACH-000935,0.186792938842648
ACH-000936,0.1523954592065538
ACH-000937,0.08705795812098176
ACH-000938,0.2700905134695604
ACH-000939,-0.02850439401152673
ACH-000941,0.07294960933677723
ACH-000943,0.14144972023448216
ACH-000946,0.06409858470358776
ACH-000947,0.1251262960830072
ACH-000948,-0.02809151990732917
ACH-000950,-0.1368951986632429
ACH-000953,0.02785902444296463
ACH-000954,-0.036830432375645115
ACH-000957,0.25157770126050644
ACH-000958,0.11449779973654188
ACH-000960,0.09297029064968336
ACH-000963,-0.246294167454203
ACH-000968,0.08580237514483477
ACH-000969,0.16806207423467628
ACH-000972,-0.18786396928487112
ACH-000973,-0.0377741320484208
ACH-000974,0.13363544811809125
ACH-000978,0.2698454617129765
ACH-000984,0.0763197536708516
ACH-000986,0.15960832662103744
ACH-000988,0.1877852077850059
ACH-000993,-0.20584964030213515
ACH-000994,0.04071195898319277
ACH-000996,-0.025099959376018
ACH-001001,0.07944399787088095
ACH-001020,0.08094328148713449
ACH-001028,0.010955845902453512
ACH-001031,0.20684053765325885
ACH-001038,0.041417844233664965
ACH-001048,0.08010147347855721
ACH-001050,0.07647253524070736
ACH-001053,0.19211864940457704
ACH-001054,0.2899939055829888
ACH-001061,-0.010407229003817436
ACH-001067,0.05159524778734762
ACH-001075,0.02952723336083995
ACH-001096,0.21596731040317374
ACH-001111,0.02530856509896821
ACH-001119,0.21200651594034345
ACH-001128,0.2791605258245061
ACH-001134,0.057307448845707966
ACH-001151,0.2150585627809
ACH-001163,0.06189129599733705
ACH-001164,0.2711686142842725
ACH-001183,0.015404607679274648
ACH-001192,-0.021067497033164632
ACH-001193,0.0012341456473151447
ACH-001196,0.14561930048182126
ACH-001197,0.0901198578941839
ACH-001205,0.31984668810776423
ACH-001211,0.2923303369083969
ACH-001212,0.016179712625430775
ACH-001228,0.07191113473951014
ACH-001232,0.13639708321495658
ACH-001239,0.04525603465334807
ACH-001270,0.06420769433829013
ACH-001274,0.06545265143256337
ACH-001275,0.2192291039615281
ACH-001277,0.04880637092598468
ACH-001278,0.12726693008266973
ACH-001280,0.22405962714203306
ACH-001283,0.0934318859111398
ACH-001289,0.2248398113620043
ACH-001300,-0.032551770828655895
ACH-001301,0.15578912150169755
ACH-001302,0.35103140242138675
ACH-001306,0.1430902943236706
ACH-001318,0.15300137442934764
ACH-001322,0.06848309045291961
ACH-001328,0.22384912738269294
ACH-001332,0.19318709458122588
ACH-001336,0.10958029601081523
ACH-001346,0.09797785329315732
ACH-001353,0.1038532434816814
ACH-001354,0.004308345872675021
ACH-001367,0.14527572084901186
ACH-001368,0.08932678586147977
ACH-001374,-0.2249693591393852
ACH-001377,0.07384296154595944
ACH-001380,0.02534635845229341
ACH-001391,0.2423455896525327
ACH-001408,0.07811250215694085
ACH-001430,0.3164446971772165
ACH-001431,0.09697224553773612
ACH-001450,-0.04134698607175002
ACH-001496,0.20598159390648568
ACH-001500,0.14105114654763706
ACH-001523,0.1553524010312247
ACH-001532,0.12999601282361808
ACH-001550,0.05137379777010692
ACH-001552,-0.0226496614647679
ACH-001554,0.20058675310562868
ACH-001654,0.13969888957271798
ACH-001735,-0.04830236536271307
ACH-001736,-0.0006103600389193213
ACH-001737,0.2881078082256591
ACH-001740,0.2497757436221331
ACH-001745,0.25327256533359443
ACH-001765,0.16671326227487304
