,TIMELESS (8914)
ACH-000433,-1.0523046592988046
ACH-000435,-1.17649519353556
ACH-000436,-1.2810722769132783
ACH-000444,-1.3626688146726067
ACH-000445,-1.415592501109468
ACH-000448,-1.0971530255115498
ACH-000450,-1.0730197474029526
ACH-000452,-1.2812678622050475
ACH-000454,-1.014901674244976
ACH-000458,-1.2744689884057032
ACH-000459,-0.9600475628107864
ACH-000460,-1.2169736043142134
ACH-000461,-0.5859224742496664
ACH-000463,-1.1225450889682784
ACH-000464,-1.3609957573213392
ACH-000466,-1.2654129619433567
ACH-000467,-1.156871629666729
ACH-000468,-1.3693028580960305
ACH-000469,-1.371919892466866
ACH-000470,-1.056583215245127
ACH-000471,-1.1474588861173205
ACH-000472,-1.2262006534090135
ACH-000473,-1.0327459735470963
ACH-000475,-1.0741863860216156
ACH-000476,-1.3648677949670198
ACH-000477,-0.6519220879437386
ACH-000479,-0.8143221213465599
ACH-000480,-1.215111579540725
ACH-000481,-1.481544848067213
ACH-000483,-1.3146798013706158
ACH-000484,-1.1494216964654478
ACH-000485,-1.0306054236470026
ACH-000486,-1.2085525905687804
ACH-000487,-1.245986459763022
ACH-000488,-1.0006464035031974
ACH-000490,-0.8442817566412403
ACH-000491,-1.2229842506097282
ACH-000495,-1.150074473865978
ACH-000496,-1.309164000634312
ACH-000499,-0.9674910042952691
ACH-000500,-0.4898447371080568
ACH-000502,-1.236429530240667
ACH-000503,-1.5788077803205498
ACH-000505,-1.273779457145227
ACH-000507,-1.0807017504425058
ACH-000510,-1.318541499353146
ACH-000511,-1.0750472851380548
ACH-000512,-1.0387335954267185
ACH-000516,-1.1775195087803343
ACH-000517,-1.2582195904237197
ACH-000518,-1.2721061137585787
ACH-000520,-1.1418696911540394
ACH-000521,-1.2150384224586641
ACH-000522,-1.1239075283648223
ACH-000524,-1.1588370404924144
ACH-000527,-1.10320975811898
ACH-000528,-1.2044915663974998
ACH-000537,-1.172679944405664
ACH-000541,-0.7699081137959832
ACH-000542,-1.100878894674603
ACH-000544,-1.1833485899314289
ACH-000545,-1.2354268342798502
ACH-000547,-0.8554914798976367
ACH-000548,-1.339925706941791
ACH-000549,-1.0810249213959184
ACH-000550,-1.3418679788516799
ACH-000552,-1.3659753490464428
ACH-000556,-0.9571265449624504
ACH-000557,-1.3006402698945327
ACH-000569,-0.9510298992265906
ACH-000570,-1.155095270805395
ACH-000571,-1.255733602276569
ACH-000573,-1.3498682957739787
ACH-000576,-1.2905954320201327
ACH-000579,-0.9298632398890574
ACH-000580,-1.2127099546701468
ACH-000584,-1.1294772916431233
ACH-000585,-1.2260610994502499
ACH-000588,-1.1703629794930106
ACH-000589,-1.1339525710611489
ACH-000591,-1.3614731959561102
ACH-000593,-1.0764774780100956
ACH-000600,-1.1218811223199572
ACH-000601,-1.172272849726301
ACH-000605,-1.4328497637130582
ACH-000606,-1.0655566263710068
ACH-000608,-1.200237788973022
ACH-000614,-1.3785224599791692
ACH-000616,-1.2331530372268422
ACH-000618,-0.9902094053882
ACH-000619,-0.7022369619109247
ACH-000620,-1.0616196799553554
ACH-000621,-1.3678355013643444
ACH-000622,-1.1596019242619473
ACH-000623,-1.1542235162959575
ACH-000624,-1.2979116913983977
ACH-000627,-0.8274442283252812
ACH-000630,-1.2049710144638774
ACH-000631,-1.2709729451429208
ACH-000632,-1.385407124545747
ACH-000633,-1.0240924718336355
ACH-000637,-1.3824170600255439
ACH-000638,-1.0144897925471066
ACH-000646,-0.9579537054115892
ACH-000647,-1.2271256212849484
ACH-000648,-1.1691328470613458
ACH-000649,-1.2343462188342542
ACH-000651,-1.2004629916307878
ACH-000652,-1.1264218267385309
ACH-000653,-1.2099738919039595
ACH-000657,-1.1553742080400866
ACH-000658,-1.3404123259449845
ACH-000661,-1.1416683675023989
ACH-000662,-1.11167094235825
ACH-000663,-1.200200661417285
ACH-000665,-1.3358710925259132
ACH-000671,-1.3287612617929527
ACH-000672,-1.2955621717106771
ACH-000673,-1.1769077667147858
ACH-000676,-1.210973782571117
ACH-000677,-1.247584145190564
ACH-000681,-1.0602241612956416
ACH-000683,-1.2011867149852122
ACH-000684,-1.3183277324468938
ACH-000688,-1.3921374774265722
ACH-000693,-1.35623794507846
ACH-000694,-1.1913880272354174
ACH-000695,-1.270496253740558
ACH-000696,-1.045792356831824
ACH-000697,-0.989374275689222
ACH-000699,-1.4927201647061332
ACH-000701,-1.071196612499395
ACH-000706,-1.0940627305489428
ACH-000711,-1.2096478488767255
ACH-000713,-1.0509156728897209
ACH-000714,-0.9559618027197984
ACH-000718,-1.1887965874606758
ACH-000720,-1.4547529992198474
ACH-000721,-1.0967732344926089
ACH-000724,-1.1120449663240195
ACH-000725,-1.1851171793198565
ACH-000732,-1.1778133048676789
ACH-000734,-1.076109466944308
ACH-000735,-0.9972450231834454
ACH-000736,-1.1334588609829954
ACH-000738,-0.9179325744416696
ACH-000746,-1.147888103859586
ACH-000747,-1.2132836034413397
ACH-000748,-1.082264253160196
ACH-000753,-1.3224336262508696
ACH-000756,-1.2837976598868583
ACH-000757,-1.1194670246808682
ACH-000758,-1.0991877748357295
ACH-000760,-1.2956093941835458
ACH-000762,-1.1854570278086916
ACH-000763,-1.284290206454498
ACH-000764,-1.229009815043263
ACH-000765,-1.2065995897279245
ACH-000766,-1.2936897724589786
ACH-000767,-0.9601882290183522
ACH-000768,-1.1896404979939617
ACH-000769,-0.9366903028085576
ACH-000770,-1.2884498654990173
ACH-000771,-1.3147412787268131
ACH-000773,-1.1094351900623898
ACH-000776,-1.0830613279098689
ACH-000777,-1.3716890870795317
ACH-000778,-1.4651940245483674
ACH-000781,-1.2101637455572865
ACH-000782,-1.2043364729056747
ACH-000783,-1.2039104781409982
ACH-000784,-1.2292260196106894
ACH-000785,-1.4277503253307786
ACH-000787,-1.3339997182417749
ACH-000788,-1.1993845961362244
ACH-000791,-1.2112563960467857
ACH-000792,-1.1546339687908538
ACH-000794,-1.0562668602860112
ACH-000796,-1.244709118857528
ACH-000798,-1.3191663802538844
ACH-000799,-1.2443031091140726
ACH-000800,-1.1328667225957538
ACH-000802,-0.9966524153333532
ACH-000804,-1.2403714246994402
ACH-000805,-1.0804779034684877
ACH-000809,-1.0107828802863332
ACH-000810,-1.1049506333460082
ACH-000811,-1.3862136119398432
ACH-000817,-1.1869101592469091
ACH-000819,-1.3225323388064294
ACH-000820,-1.4540613183247917
ACH-000821,-1.281787261210939
ACH-000822,-1.2087403782844308
ACH-000823,-1.2673898780787791
ACH-000824,-0.8629925593074491
ACH-000827,-1.2495139841144605
ACH-000829,-1.2293129291227876
ACH-000831,-1.241726705664143
ACH-000832,-0.8982900948043717
ACH-000833,-0.9629328299487296
ACH-000834,-1.141879194695029
ACH-000835,-1.2588543001575707
ACH-000836,-1.1339634821115276
ACH-000837,-1.28256895152801
ACH-000838,-1.104856356545416
ACH-000839,-1.2346509139490844
ACH-000840,-1.249482733960252
ACH-000841,-1.2242349219811663
ACH-000843,-1.3497751737519708
ACH-000846,-1.1687372789742319
ACH-000847,-1.3989343552676283
ACH-000848,-0.9353674430057544
ACH-000849,-1.3109445888194131
ACH-000851,-0.9348393658588804
ACH-000855,-1.144545414689918
ACH-000856,-1.0435272931368862
ACH-000858,-1.026695680104828
ACH-000859,-1.369904935595707
ACH-000861,-1.1713125279471392
ACH-000862,-1.0971241355868406
ACH-000865,-1.1967218693100243
ACH-000866,-1.218501329015635
ACH-000867,-0.927547994841214
ACH-000869,-1.4321161763602936
ACH-000872,-1.304747030188415
ACH-000873,-1.2857481855766344
ACH-000876,-1.14241680356689
ACH-000878,-1.1055752732088049
ACH-000880,-1.0138642511641118
ACH-000881,-1.3415585434667612
ACH-000882,-1.1274480467113237
ACH-000884,-1.3037953093803012
ACH-000885,-1.2984779923876324
ACH-000887,-1.0440105755037328
ACH-000889,-1.229241630430356
ACH-000896,-1.2543414753420192
ACH-000898,-1.2254928067997304
ACH-000900,-0.9999828126317528
ACH-000901,-1.3167546918998994
ACH-000905,-1.1327932193125985
ACH-000906,-1.2723438553679831
ACH-000907,-1.0946254924666972
ACH-000910,-1.0958086151048014
ACH-000911,-1.119507016164072
ACH-000912,-1.0990121351175164
ACH-000913,-1.4068113709633892
ACH-000915,-1.139530244109186
ACH-000916,-1.0482181837744142
ACH-000917,-1.2154292029275773
ACH-000920,-1.231007616778283
ACH-000921,-1.4946802071141954
ACH-000924,-1.210090472728674
ACH-000926,-1.1529827422272367
ACH-000928,-1.3567692024568052
ACH-000929,-1.2452136599270638
ACH-000932,-1.1485831316679889
ACH-000935,-1.243272359601468
ACH-000936,-1.231327116304166
ACH-000937,-1.0716344638549071
ACH-000938,-1.242519088968311
ACH-000939,-1.2642180212335012
ACH-000941,-1.2276777788135145
ACH-000943,-1.2300372673397542
ACH-000946,-1.3410150999006147
ACH-000947,-1.2567182985944456
ACH-000948,-1.0863287338541388
ACH-000950,-1.1176932167645235
ACH-000953,-1.1439072303049145
ACH-000954,-1.2983199308419178
ACH-000957,-1.4154883399330065
ACH-000958,-1.004114730208864
ACH-000960,-1.1054362647222935
ACH-000963,-1.4108327795581523
ACH-000968,-0.6826963436990606
ACH-000969,-1.0779382303010598
ACH-000972,-1.2550448836420032
ACH-000973,-1.164942088019977
ACH-000974,-1.3389510453090532
ACH-000978,-1.5224988416507266
ACH-000984,-1.264836181235087
ACH-000986,-1.3028758242670682
ACH-000988,-1.2593965692274354
ACH-000993,-1.1415552790255274
ACH-000994,-1.27426260945299
ACH-000996,-1.1808241310469099
ACH-001001,-1.3103846578331004
ACH-001020,-0.871243466562664
ACH-001028,-1.237385388339017
ACH-001031,-1.4577620738082888
ACH-001038,-1.267147962335024
ACH-001048,-1.0129205920408435
ACH-001050,-1.1038262064644666
ACH-001053,-1.5548571975409935
ACH-001054,-1.3005641124773568
ACH-001061,-1.1240595729692031
ACH-001067,-1.1669853489274638
ACH-001075,-1.1624600722452865
ACH-001096,-1.218791713464398
ACH-001111,-1.1777902039182575
ACH-001119,-1.1291042947761225
ACH-001128,-1.207390234596022
ACH-001134,-1.286220292858888
ACH-001151,-1.3058826270287138
ACH-001163,-1.0548882512025393
ACH-001164,-1.1989875466313296
ACH-001183,-1.2697015032392331
ACH-001192,-1.2306090454845957
ACH-001193,-1.3125078799027736
ACH-001196,-1.066041714912604
ACH-001197,-1.1335720447106938
ACH-001205,-1.1502799155201622
ACH-001211,-1.2747813807234176
ACH-001212,-1.1283713815399399
ACH-001228,-1.0138309733015858
ACH-001232,-1.1355196617128258
ACH-001239,-1.2986183102811677
ACH-001270,-0.9665469310115992
ACH-001274,-1.4091309715808784
ACH-001275,-1.2703877759140396
ACH-001277,-1.2389953571629808
ACH-001278,-1.2565314277032738
ACH-001280,-1.214199459742192
ACH-001283,-1.1156432049753997
ACH-001289,-1.1953974243382326
ACH-001300,-1.170683246656669
ACH-001301,-1.285228842970477
ACH-001302,-0.9033287019381312
ACH-001306,-1.0307330628132434
ACH-001318,-1.3711310469043103
ACH-001322,-1.0386583699587275
ACH-001328,-1.0559109445203374
ACH-001332,-0.9754862912720588
ACH-001336,-1.1352563749110678
ACH-001346,-1.2342756730910167
ACH-001353,-1.1733576811377782
ACH-001354,-1.0983104458722257
ACH-001367,-1.48773850837026
ACH-001368,-1.3318678314101404
ACH-001374,-1.317800167193983
ACH-001377,-1.1636401615142948
ACH-001380,-0.9439123027409634
ACH-001391,-1.1345847802206623
ACH-001408,-0.9943013218501976
ACH-001430,-0.8755105774988438
ACH-001431,-1.159028314853587
ACH-001450,-1.2919989176337303
ACH-001496,-1.2274168509863257
ACH-001500,-1.1732971097564031
ACH-001523,-1.0717161364061059
ACH-001532,-1.3074125110768893
ACH-001550,-1.4629965673774823
ACH-001552,-1.0054467371298426
ACH-001554,-1.2057102823111832
ACH-001654,-1.3348056778892259
ACH-001735,-1.3578852389237837
ACH-001736,-1.270661262045428
ACH-001737,-1.1324585772125413
ACH-001740,-1.1063759773014898
ACH-001745,-1.1122486554121271
ACH-001765,-1.1216013578103068
