,YLPM1 (56252)
ACH-000411,-0.013016236618229546
ACH-000414,-0.052956436342159234
ACH-000415,-0.07178874863622875
ACH-000416,-0.1369896985593912
ACH-000420,-0.06425592673621247
ACH-000421,-0.1593964776460517
ACH-000424,-0.12299504929089836
ACH-000425,-0.10315232442152304
ACH-000426,-0.01314825841278874
ACH-000427,-0.1421602234287882
ACH-000433,-0.06986740382497833
ACH-000435,-0.08010464302222524
ACH-000436,-0.17484576160095636
ACH-000444,-0.06307372263426769
ACH-000445,0.05727496680294208
ACH-000448,-0.13996671547784414
ACH-000450,0.07811066346908238
ACH-000452,-0.12895390187422362
ACH-000454,-0.017225837752142415
ACH-000458,-0.08948321051842807
ACH-000459,-0.2290218373704857
ACH-000460,-0.05534900888058754
ACH-000461,0.008214036967917181
ACH-000463,-0.022732555652819328
ACH-000464,0.13705779367285545
ACH-000466,-0.13212228581980576
ACH-000467,-0.28714602757280155
ACH-000468,-0.0434109166890282
ACH-000469,-0.18659875129565984
ACH-000470,-0.10031553006294627
ACH-000471,-0.11038857989269378
ACH-000472,-0.027744344258546813
ACH-000473,0.06292923285057278
ACH-000475,-0.19618087444822865
ACH-000476,-0.038511310488144254
ACH-000477,-0.16059337150622574
ACH-000479,-0.1307258992697658
ACH-000480,-0.2118735816504118
ACH-000481,-0.28733753518560273
ACH-000483,-0.0953894411509478
ACH-000484,0.1593854351189143
ACH-000485,-0.16622169497307224
ACH-000486,0.09590642404450696
ACH-000487,-0.2416549166423257
ACH-000488,-0.13591593293581078
ACH-000490,-0.10298200388102892
ACH-000491,-0.12463166914143475
ACH-000495,-0.24021613971241906
ACH-000496,-0.2865054369551273
ACH-000499,-0.039591277765227605
ACH-000500,0.4037232437135132
ACH-000502,-0.048307913194273404
ACH-000503,-0.29162695690778834
ACH-000505,-0.10906420699762982
ACH-000507,-0.0190949045685756
ACH-000510,0.17092910500750585
ACH-000511,-0.23176767394420925
ACH-000512,-0.3737656152928117
ACH-000516,0.0418508506208139
ACH-000517,-0.22790981417275985
ACH-000518,0.057746118841319125
ACH-000520,-0.24556608916408254
ACH-000521,-0.049874891199770316
ACH-000522,0.073346691815581
ACH-000524,-0.24047057128260704
ACH-000527,-0.19983308727051485
ACH-000528,-0.029193226399649858
ACH-000537,-0.13637194756529766
ACH-000541,-0.04463886179872354
ACH-000542,0.10128107857599182
ACH-000544,-0.27523858590612865
ACH-000545,-0.2256310750214302
ACH-000547,0.042722952226938914
ACH-000548,-0.2604930489679819
ACH-000549,-0.13224940794526213
ACH-000550,-0.16164120203054008
ACH-000552,-0.11790324330666105
ACH-000556,-0.08282382301555284
ACH-000557,-0.09485700063388804
ACH-000569,0.04324920987419217
ACH-000570,-0.2124768241647266
ACH-000571,-0.1538921956871827
ACH-000573,-0.07662430555313042
ACH-000576,-0.2060925699553877
ACH-000579,0.02383036628750668
ACH-000580,0.037706850630822936
ACH-000584,-0.10019256323797253
ACH-000585,-0.2680505039936143
ACH-000588,-0.21839244529353646
ACH-000589,-0.09536522384269754
ACH-000591,-0.11865886293637523
ACH-000593,0.019495589989052414
ACH-000600,-0.008729356517230882
ACH-000601,0.05638662727422612
ACH-000605,-0.06930967308555623
ACH-000606,-0.04133583548244541
ACH-000608,-0.1985728534104824
ACH-000614,0.04987856591279
ACH-000616,-0.07316824001923165
ACH-000618,-0.128405809288157
ACH-000619,-0.16394438832593325
ACH-000620,0.07815924485361063
ACH-000621,0.047782522728574715
ACH-000622,-0.22593739948131936
ACH-000623,-0.2486313677938907
ACH-000624,-0.2426026369848546
ACH-000627,-0.023614844074053842
ACH-000630,-0.06566040068491369
ACH-000631,-0.03484320429186792
ACH-000632,-0.14493345361209145
ACH-000633,-0.10290803897984496
ACH-000637,-0.20133664786817115
ACH-000638,0.08040277643205256
ACH-000646,0.07477973337516876
ACH-000647,-0.007096602517985844
ACH-000648,-0.0934186791105035
ACH-000649,-0.1433489204417547
ACH-000651,-0.13021343774641295
ACH-000652,-0.2713419918177465
ACH-000653,-0.12689310496697176
ACH-000657,0.0378895850507842
ACH-000658,-0.1437290123704745
ACH-000661,0.06055864212845283
ACH-000662,-0.0227271274043088
ACH-000663,0.018162283130768352
ACH-000665,-0.056818788748997574
ACH-000671,-0.10685619816984224
ACH-000672,-0.0355765611286963
ACH-000673,-0.05500261254615617
ACH-000676,-0.06435153240687502
ACH-000677,0.013547529909097165
ACH-000681,-0.07016320976742871
ACH-000683,-0.0975635592718046
ACH-000684,-0.18717082839219085
ACH-000688,0.06873068673770999
ACH-000693,0.06072393907862617
ACH-000694,0.029055666014463463
ACH-000695,-0.2384757076074537
ACH-000696,-0.17195145589168248
ACH-000697,-0.15151154208701412
ACH-000699,-0.0947111767233297
ACH-000701,-0.09056295164285738
ACH-000706,-0.08503576021162189
ACH-000711,-0.18396790086664672
ACH-000713,0.020239240717756374
ACH-000714,-0.4364126659742111
ACH-000718,-0.08599297834132465
ACH-000720,-0.17905928406608174
ACH-000721,-0.0873488138479544
ACH-000724,-0.11349133217923554
ACH-000725,-0.059806938065473124
ACH-000732,-0.0457486081722705
ACH-000734,-0.11727966928459466
ACH-000735,-0.15184233064650232
ACH-000736,-0.30352610720503426
ACH-000738,-0.10949740604539704
ACH-000746,-0.06694180222955133
ACH-000747,-0.15074485827826462
ACH-000748,-0.05691336371373505
ACH-000753,0.003130465838400648
ACH-000756,-0.07371523222992582
ACH-000757,-0.049529819068974884
ACH-000758,-0.10274593863293996
ACH-000760,-0.1622303058667549
ACH-000762,0.08643565833189039
ACH-000763,-0.36300177762903135
ACH-000764,0.09948354786113657
ACH-000765,-0.08731487077456801
ACH-000766,-0.08691111117491475
ACH-000767,-0.0017960598239447605
ACH-000768,0.03822126445110515
ACH-000769,-0.23002310626834704
ACH-000770,-0.11862798633090092
ACH-000771,-0.0734339785154987
ACH-000773,-0.017503578085113106
ACH-000776,0.025512611925448028
ACH-000777,-0.12486808734983534
ACH-000778,-0.17901167659920392
ACH-000781,-0.1895690401165615
ACH-000782,-0.20613356476014466
ACH-000783,-0.10262557346385574
ACH-000784,-0.08383258797516822
ACH-000785,-0.07752198305006354
ACH-000787,-0.16252731030611672
ACH-000788,-0.14344209125808366
ACH-000791,-0.16200995520592068
ACH-000792,-0.028865875908976695
ACH-000794,-0.1497968480771145
ACH-000796,-0.038676356691883684
ACH-000798,0.0029689099310815327
ACH-000799,-0.0973655563890498
ACH-000800,-0.24409365698356825
ACH-000802,0.012548146388919077
ACH-000804,-0.08674614713786509
ACH-000805,-0.11441670056967693
ACH-000809,0.11227442863230998
ACH-000810,-0.20514160062124065
ACH-000811,-0.054118295211945895
ACH-000817,-0.4821965086997821
ACH-000819,0.03911062498513662
ACH-000820,0.09375980386878534
ACH-000821,-0.04135974834548914
ACH-000822,-0.050151064265578166
ACH-000823,0.006904306576623428
ACH-000824,-0.053619676912628034
ACH-000827,-0.038989163579754654
ACH-000829,-0.15695209562773524
ACH-000831,-0.12388382367178527
ACH-000832,-0.005275966982521889
ACH-000833,-0.046344711885073366
ACH-000834,-0.0647313058696575
ACH-000835,-0.08216616866123114
ACH-000836,-0.2452445192381107
ACH-000837,-0.11831193825051435
ACH-000838,-0.3572185480753695
ACH-000839,-0.4229533974679067
ACH-000840,-0.3849297404230106
ACH-000841,-0.1431295731070942
ACH-000843,-0.2453887493405227
ACH-000846,-0.0070586179481260955
ACH-000847,0.03311980432276751
ACH-000848,-0.11288347358153565
ACH-000849,-0.2849412106762237
ACH-000851,-0.09281314241148376
ACH-000855,-0.03826966572105589
ACH-000856,-0.07558989828814455
ACH-000858,-0.1498723357896275
ACH-000859,0.03743526975500861
ACH-000861,-0.13436003006983704
ACH-000862,0.024585681822370916
ACH-000865,-0.21765685858945702
ACH-000866,-0.12933965923449706
ACH-000867,-0.1100777108508298
ACH-000869,-0.10290020684816176
ACH-000872,-0.1770935449514984
ACH-000873,0.09494536381109524
ACH-000876,-0.1000613467835394
ACH-000878,-0.01441920016070367
ACH-000880,0.14732942178143746
ACH-000881,0.006524751782417625
ACH-000882,0.025138036463706874
ACH-000884,-0.3057232481617244
ACH-000885,0.15431641269173585
ACH-000887,-0.13205427889849833
ACH-000889,-0.14774809337906247
ACH-000896,-0.035624327433720786
ACH-000898,0.022715428004649933
ACH-000900,-0.08886530183099013
ACH-000901,-0.07430380651075333
ACH-000905,-0.05244008056863125
ACH-000906,0.12560863391182905
ACH-000907,-0.3781057980587496
ACH-000910,0.01538794779431939
ACH-000911,-0.07687242549997579
ACH-000912,-0.12332703578850107
ACH-000913,-0.048183229670015135
ACH-000915,-0.1748345664663751
ACH-000916,-0.4505173959105578
ACH-000917,-0.08543553690819841
ACH-000920,-0.1157679069529492
ACH-000921,-0.17363372589594325
ACH-000924,0.10311718280484412
ACH-000926,-0.2033252131909484
ACH-000928,-0.32534312092166445
ACH-000929,-0.21977909276878085
ACH-000932,-0.2853409528712909
ACH-000935,0.021429719266129115
ACH-000936,-0.09104915478471393
ACH-000937,-0.19629695579471074
ACH-000938,-0.0830660976823642
ACH-000939,-0.1368527296650711
ACH-000941,-0.18582359697496456
ACH-000943,-0.2689057890763548
ACH-000946,0.03583301529671474
ACH-000947,-0.006400201958445039
ACH-000948,0.029850596554194142
ACH-000950,-0.08546473401332305
ACH-000953,-0.0817048964421899
ACH-000954,-0.09597735847059018
ACH-000957,0.13666541305879146
ACH-000958,0.2589853408683768
ACH-000960,-0.08822470739506487
ACH-000963,-0.1919298555211214
ACH-000968,0.08225224329513495
ACH-000969,-0.21920042646561905
ACH-000972,0.11919452632352827
ACH-000973,-0.10521112796611093
ACH-000974,-0.052793820889540176
ACH-000978,-0.2946090068337395
ACH-000984,-0.10355265521414472
ACH-000986,-0.225672388128845
ACH-000988,-0.18422015300776276
ACH-000993,0.04087044528538672
ACH-000994,-0.062199972249254235
ACH-000996,-0.4525222089324007
ACH-001001,-0.0063074658013359
ACH-001020,-0.0437142133835702
ACH-001028,-0.03655296894709894
ACH-001031,0.5606220275064422
ACH-001038,-0.0800296298127166
ACH-001048,-0.08703591621741337
ACH-001050,0.059452325723719036
ACH-001053,-0.22493368458520535
ACH-001054,-0.0576767387756632
ACH-001061,-0.21016748842754301
ACH-001067,0.07138946636467328
ACH-001075,-0.017725568823944098
ACH-001096,-0.13139402699565075
ACH-001111,-0.12566933797746346
ACH-001119,-0.02455297304733348
ACH-001128,-0.14187011222293666
ACH-001134,-0.09700500984598284
ACH-001151,0.005810512938327692
ACH-001163,0.008958166770787966
ACH-001164,-0.2014623925288619
ACH-001183,0.14765072695570675
ACH-001192,-0.03610635181735453
ACH-001193,-0.13967741502237244
ACH-001196,-0.06889992643022022
ACH-001197,-0.0295198763223912
ACH-001205,0.013138488927278378
ACH-001211,-0.153856450927573
ACH-001212,-0.15186639693922854
ACH-001228,-0.3121189990385402
ACH-001232,-0.015458665880558903
ACH-001239,-0.12644329345586078
ACH-001270,-0.3810312484171207
ACH-001274,0.06561585905753894
ACH-001275,-0.10967347367814513
ACH-001277,0.060535741692097564
ACH-001278,-0.2462343450568721
ACH-001280,-0.2241135033622608
ACH-001283,0.1966341581945895
ACH-001289,0.018927188723144972
ACH-001300,-0.025341921004109515
ACH-001301,-0.21481887539723368
ACH-001302,-0.13181022044036078
ACH-001306,-0.14401267205770693
ACH-001318,-0.1057408541104582
ACH-001322,-0.004719133885938428
ACH-001328,-0.0516412072985424
ACH-001332,-0.17445299398564454
ACH-001336,-0.00873935506415409
ACH-001346,-0.2017553495681481
ACH-001353,-0.07853105135931981
ACH-001354,-0.20042352255358103
ACH-001367,-0.2872182788889032
ACH-001368,-0.1536581947796273
ACH-001374,-0.01781072420290869
ACH-001377,-0.0030208233168409738
ACH-001380,-0.1846811820104965
ACH-001391,-0.40606738046193663
ACH-001408,-0.1675873141464478
ACH-001430,0.4322849058706164
ACH-001431,-0.055988426706106605
ACH-001450,-0.06436084260135698
ACH-001496,-0.1919081448650996
ACH-001500,-0.1324789784676718
ACH-001523,-0.16966649442075976
ACH-001532,0.030021775552912945
ACH-001550,-0.1565343633753135
ACH-001552,-0.1103367585877888
ACH-001554,-0.11962961760967335
ACH-001654,-0.07688229627489286
ACH-001735,-0.16850158926311182
ACH-001736,0.039638303929501656
ACH-001737,-0.4446000108699749
ACH-001740,-0.17614322459452908
ACH-001745,-0.1717346360646816
ACH-001765,-0.1908320378007558
