,ACCSL (390110)
ACH-000485,-0.05212895341232295
ACH-000486,-0.15235185416118838
ACH-000487,-0.06354302562702863
ACH-000488,-0.003085160456944972
ACH-000490,-0.0029661947623262058
ACH-000491,0.007035090807688939
ACH-000495,-0.2295520025548749
ACH-000496,-0.02395093527524999
ACH-000499,-0.3069826757924092
ACH-000500,-0.08886401050131415
ACH-000502,-0.10956732095091758
ACH-000503,-0.029982713493871188
ACH-000505,-0.06185405807536719
ACH-000507,0.02216116179974258
ACH-000510,-0.17441309867752214
ACH-000511,-0.06438381185289525
ACH-000512,-0.09366695899924904
ACH-000516,-0.0365665798179844
ACH-000517,-0.08995240679410846
ACH-000518,-0.0042052872113295696
ACH-000520,-0.08405458963713458
ACH-000521,-0.033959535922938586
ACH-000522,-0.1659987378285493
ACH-000524,-0.1300605431613654
ACH-000527,-0.01693166681501319
ACH-000528,-0.0848163863137112
ACH-000537,-0.14849952685702922
ACH-000541,0.03759432630502474
ACH-000542,-0.058399943558025774
ACH-000544,-0.16629707362006865
ACH-000545,-0.1386267853249388
ACH-000547,-0.3588432362211788
ACH-000548,-0.1212184828118789
ACH-000549,-0.02483131103636383
ACH-000550,-0.10223604510137854
ACH-000552,0.10182796989238917
ACH-000556,-0.06063100691054471
ACH-000557,-0.06641605705372496
ACH-000569,-0.2740928711761246
ACH-000570,-0.2662884824771792
ACH-000571,-0.06447703392805246
ACH-000573,-0.15809302649501392
ACH-000576,-0.07897941612183351
ACH-000579,-0.09911874729738657
ACH-000580,-0.12633798512565314
ACH-000584,-0.1662672726428783
ACH-000585,-0.1175161897601206
ACH-000588,-0.005112033585585093
ACH-000589,-0.029261277060448856
ACH-000591,0.06788812374048918
ACH-000593,-0.14657278919203914
ACH-000600,-0.021595016810900414
ACH-000601,-0.12803923092188932
ACH-000605,-0.06466199352608012
ACH-000606,0.027645695647746816
ACH-000608,-0.09075746865098604
ACH-000614,-0.13965320711524087
ACH-000616,-0.0044803607386776296
ACH-000618,-0.07106788625389973
ACH-000619,-0.054417549379814745
ACH-000620,0.03796292212914692
ACH-000621,-0.055953088099567005
ACH-000622,0.06321873860891343
ACH-000623,-0.07177198371643027
ACH-000624,0.0049708769783560255
ACH-000627,-0.02558031896617911
ACH-000630,-0.021374474265830373
ACH-000631,0.11582674173063782
ACH-000632,-0.0948394178163316
ACH-000633,-0.16327462368792367
ACH-000637,0.02986684314679224
ACH-000638,-0.08357795939283899
ACH-000646,-0.04435177447397421
ACH-000647,-0.08999124189812918
ACH-000648,-0.09924624042975952
ACH-000649,-0.009124453827523913
ACH-000651,-0.013529068997362273
ACH-000652,0.1495035727116104
ACH-000653,-0.027722573141591076
ACH-000657,-0.04424652029259677
ACH-000658,-0.009655489562376187
ACH-000661,-0.2878336607940346
ACH-000662,-0.2336238007995773
ACH-000663,-0.16528313584521087
ACH-000665,-0.2486073770744797
ACH-000671,-0.099176874745877
ACH-000672,0.27537592882722123
ACH-000673,-0.09605922583341812
ACH-000676,-0.03950958418960921
ACH-000677,0.015908158651942686
ACH-000681,-0.04409010224993737
ACH-000683,-0.10007451053518532
ACH-000684,-0.3535106034178786
ACH-000688,-0.07468205960439764
ACH-000693,-0.12794249281328066
ACH-000694,0.027246122429088783
ACH-000695,-0.013551199989159334
ACH-000696,-0.07034509859855352
ACH-000697,-0.3572410118567543
ACH-000699,-0.06448687767241136
ACH-000701,-0.04135394682771036
ACH-000706,-0.13558442987370473
ACH-000711,-0.20813680418045408
ACH-000713,-0.09717633569867487
ACH-000714,-0.02470036663085411
ACH-000718,-0.009865637560618326
ACH-000720,-0.23053052427060544
ACH-000721,-0.0034784496575103268
ACH-000724,0.03980201421992418
ACH-000725,0.016409407552354628
ACH-000732,-0.2725216740233337
ACH-000734,-0.16828498832327815
ACH-000735,0.007022998290216194
ACH-000736,-0.0841105875847055
ACH-000738,-0.12615262608871575
ACH-000746,-0.09057369424266888
ACH-000747,0.05675213267745509
ACH-000748,-0.4513319332438469
ACH-000753,-0.0946739824610655
ACH-000756,-0.31971271460384004
ACH-000757,-0.12927444813839534
ACH-000758,-0.14201126955812926
ACH-000760,-0.10250834183756873
ACH-000762,-0.17917574107860312
ACH-000763,-0.18340046620792871
ACH-000764,-0.13040052794479245
ACH-000765,-0.06723424825304129
ACH-000766,0.09239626800022276
ACH-000767,-0.057323109945394836
ACH-000768,-0.04646079618241287
ACH-000769,-0.17548660305760289
ACH-000770,-0.07796046426873747
ACH-000771,-0.1114741561248018
ACH-000773,-0.12529657813315084
ACH-000776,0.1562255473886334
ACH-000777,0.11249168915665594
ACH-000778,0.0025699301261744405
ACH-000781,-0.08071838123975557
ACH-000782,-0.2271985362623858
ACH-000783,-0.13393534478655889
ACH-000784,-0.1403990595816023
ACH-000785,-0.006396675675777177
ACH-000787,-0.09353857537176766
ACH-000788,-0.08416263230982889
ACH-000791,-0.08014112067937927
ACH-000792,-0.05005800687917303
ACH-000794,0.011006855091149686
ACH-000796,-0.017922179837855302
ACH-000798,-0.01867833951204156
ACH-000799,-0.3332271742209001
ACH-000800,0.1487104240219141
ACH-000802,0.018014105975891592
ACH-000804,0.02488924978976827
ACH-000805,-0.17975970212350798
ACH-000809,-0.005947812385521267
ACH-000810,-0.33821663951843944
ACH-000811,0.036751006573036114
ACH-000817,0.0
ACH-000819,-0.2729177118502748
ACH-000820,-0.12177461716585665
ACH-000821,-0.1262355533771259
ACH-000822,-0.007094557894929057
ACH-000823,-0.10530400270001032
ACH-000824,-0.18475506686841595
ACH-000827,-0.003351132892731407
ACH-000829,0.01299610738129196
ACH-000831,-0.06301939513115402
ACH-000832,-0.27028906454831025
ACH-000833,-0.3436856052767891
ACH-000834,-0.03675342129141024
ACH-000835,-0.05770432815033389
ACH-000836,-0.10921784406741558
ACH-000837,0.030683800417143997
ACH-000838,-0.027089240967079715
ACH-000839,-0.06296242545280288
ACH-000840,-0.07186812857749822
ACH-000841,0.1563467396712824
ACH-000843,-0.2154232569761396
ACH-000846,-0.20474135996954
ACH-000847,-0.13400826476137948
ACH-000848,-0.04171875711491161
ACH-000849,-0.0895513231608001
ACH-000851,0.018049666034096103
ACH-000855,-0.15068534835972872
ACH-000856,-0.022522551513015254
ACH-000858,0.0017494742288815324
ACH-000859,0.06684573896317801
ACH-000861,0.028930047804104787
ACH-000862,-0.013111136595536723
ACH-000865,0.0743625209254606
ACH-000866,-0.07447436780528767
ACH-000867,-0.1608790950617615
ACH-000869,-0.15221260480106755
ACH-000872,-0.13225728935838052
ACH-000873,-0.13723494492868052
ACH-000876,0.03413560234776069
ACH-000878,-0.09206641426770494
ACH-000880,-0.18302429308506174
ACH-000881,-0.053023293638459534
ACH-000882,-0.05841953939193253
ACH-000884,-0.097722276731904
ACH-000885,-0.07181131969810332
ACH-000887,-0.04811264523886001
ACH-000889,0.0501798156648384
ACH-000896,-0.13589218160073258
ACH-000898,-0.004309629739077793
ACH-000900,-0.1253473161862906
ACH-000901,0.04146203325764575
ACH-000905,-0.06798859620195241
ACH-000906,-0.06986055437198464
ACH-000907,-0.11592913227848516
ACH-000910,-0.17849550397128708
ACH-000911,0.06393917989815769
ACH-000912,-0.036762836409663366
ACH-000913,0.05829139183173523
ACH-000915,-0.20912214990750053
ACH-000916,-0.2506907779198438
ACH-000917,-0.21719275853680908
ACH-000920,0.2242843756792068
ACH-000921,-0.16026892291289355
ACH-000924,0.008284378240092526
ACH-000926,0.10361732191641307
ACH-000928,0.020624779375629444
ACH-000929,0.012049579440029266
ACH-000932,0.048736147997190886
ACH-000935,-0.15826197378149914
ACH-000936,-0.008069505995104491
ACH-000937,-0.0709986870837385
ACH-000938,-0.06500070289999486
ACH-000939,-0.051166575462829184
ACH-000941,-0.03247827787217143
ACH-000943,-0.12413068871250728
ACH-000946,-0.0557121183943066
ACH-000947,-0.0946604035507126
ACH-000948,-0.07803367107823428
ACH-000950,-0.005564994457548028
ACH-000953,0.008950567772400834
ACH-000954,-0.0492649794514652
ACH-000957,-0.2686871852774212
ACH-000958,-0.08005759769610388
ACH-000960,-0.12742741435931568
ACH-000963,-0.2016065541959184
ACH-000968,-0.2911443307869618
ACH-000969,0.05134948076069907
ACH-000972,-0.004480410316741365
ACH-000973,-0.001524654721005731
ACH-000974,-0.019444270022780062
ACH-000978,0.20937919619440515
ACH-000984,-0.13481756299595707
ACH-000986,-0.19340346718910748
ACH-000988,-0.06416297312998763
ACH-000993,-0.023664985005498088
ACH-000994,0.12998675926297146
ACH-000996,-0.07788861716278672
ACH-001001,-0.048531807089562604
ACH-001020,-0.2786939695879614
ACH-001028,-0.001276730183341771
ACH-001031,0.03815981133959176
ACH-001038,-0.16878219602646855
ACH-001048,-0.07496504028947977
ACH-001050,-0.19888890497675304
ACH-001053,0.1056230353143179
ACH-001054,-0.07244452910664502
ACH-001061,0.042122897022246746
ACH-001067,0.024448409568734515
ACH-001075,-0.10496858054228478
ACH-001096,-0.08411917530638356
ACH-001111,0.08341598906161475
ACH-001119,-0.2559452534514841
ACH-001128,0.3525951142535767
ACH-001134,-0.004046212478996275
ACH-001151,0.010563573922080679
ACH-001163,-0.02228845079315607
ACH-001164,0.06771321954475684
ACH-001183,-0.1465479989540334
ACH-001192,0.010140921308438156
ACH-001193,-0.11711846471432745
ACH-001196,-0.1852129836365352
ACH-001197,-0.11933487293916625
ACH-001205,-0.02042036570615931
ACH-001211,-0.07109096673702886
ACH-001212,0.10429010163292872
ACH-001228,0.10082469703014776
ACH-001232,-0.1069427703742238
ACH-001239,-0.001188766773848118
ACH-001270,-0.4106535281622239
ACH-001274,-0.06662464788563427
ACH-001275,0.0243932208672501
ACH-001277,-0.16126013303822326
ACH-001278,-0.08621860960144602
ACH-001280,-0.1121967496359547
ACH-001283,-0.17632162206745933
ACH-001289,-0.18987757194213584
ACH-001300,0.02213085643896136
ACH-001301,-0.1784583022368572
ACH-001302,-0.1258347952229278
ACH-001306,0.0407882363122906
ACH-001318,-0.06380330693056424
ACH-001322,-0.31745064077614626
ACH-001328,-0.16710043263889549
ACH-001332,-0.20146462273791071
ACH-001336,0.00497391557477096
ACH-001346,-0.13178629739079492
ACH-001353,-0.08068119154920614
ACH-001354,0.04682163744465831
ACH-001367,-0.23617403581479784
ACH-001368,0.005135524959322215
ACH-001374,-0.35690358601740113
ACH-001377,0.020789140534499918
ACH-001380,-0.009402533217255605
ACH-001391,0.007473251910971592
ACH-001408,-0.06871607589243509
ACH-001430,0.16466578422944367
ACH-001431,-0.14003893492172162
ACH-001450,-0.19524534138382016
ACH-001496,-0.039546242908120095
ACH-001500,-0.08883381527620503
ACH-001523,0.14282940137437072
ACH-001532,-0.13536657515315226
ACH-001550,-0.0055988550945953635
ACH-001552,-0.054003836706337065
ACH-001554,0.02961068704150445
ACH-001654,0.02924733984932555
ACH-001735,0.04546811727862495
ACH-001736,-0.14095659051471862
ACH-001737,-0.16625803436508002
ACH-001740,-0.11247659976663707
ACH-001745,-0.1318543244895515
ACH-001765,-0.024438421932066526
