,OR2W3 (343171)
ACH-000004,-0.1346357817424474
ACH-000005,0.03980165895458168
ACH-000007,0.10740304682033583
ACH-000009,-0.017786189924302018
ACH-000011,0.15519510945489942
ACH-000012,-0.025905132105393296
ACH-000013,0.12032060315062475
ACH-000014,-0.005750308138918822
ACH-000015,0.10531574706215342
ACH-000017,0.12827771159548096
ACH-000018,-0.10579783744557512
ACH-000019,0.11843882860799515
ACH-000021,0.020810022958181948
ACH-000022,0.0782678253508659
ACH-000025,0.054418615970515526
ACH-000028,0.11181314768843012
ACH-000030,0.05422710123734429
ACH-000035,0.11096351203937033
ACH-000036,-0.0417021989409969
ACH-000037,0.038912789123523375
ACH-000039,0.10595621236044996
ACH-000040,-0.03524805384977393
ACH-000041,-0.026233862514453463
ACH-000042,0.05491257319861333
ACH-000045,0.02059229642315313
ACH-000047,0.08031494738355599
ACH-000052,0.01844043950788475
ACH-000053,0.03590516819033327
ACH-000054,0.03934600701023243
ACH-000055,-0.2899589472555977
ACH-000060,0.03172007394606372
ACH-000067,0.05768053783435381
ACH-000070,0.0311891932585946
ACH-000075,0.047611594618046565
ACH-000078,-0.0012643815650043046
ACH-000082,0.024396933198117858
ACH-000085,0.09428766174062228
ACH-000086,-0.06912302352581166
ACH-000087,0.03804713597079922
ACH-000092,0.03659593501269609
ACH-000095,0.009127556161039822
ACH-000097,0.049582785769058
ACH-000098,-0.01170786443776645
ACH-000099,0.014829711474062047
ACH-000108,0.0015061828597243926
ACH-000113,-0.026009663235696992
ACH-000116,0.06944712804723957
ACH-000118,0.03479783020187793
ACH-000120,0.07270048205957888
ACH-000123,-0.054299387960891926
ACH-000127,0.02529348281794856
ACH-000128,0.0019128790985812926
ACH-000132,0.003617565756893589
ACH-000133,0.09585274333315053
ACH-000137,0.03318574766442155
ACH-000138,0.04930268585350508
ACH-000142,-0.0326016283046243
ACH-000143,-0.07873634859431525
ACH-000146,0.032798444605566614
ACH-000148,-0.03535058480618709
ACH-000150,0.043225741226621886
ACH-000152,-0.006008608286647711
ACH-000153,0.09052609552298764
ACH-000159,0.09768423041235222
ACH-000160,0.08455329320517459
ACH-000163,0.07851559348626302
ACH-000167,0.058695966757351815
ACH-000168,-0.13198621376299904
ACH-000169,0.0883611105410247
ACH-000178,-0.05178758020738322
ACH-000183,0.04527132331300722
ACH-000188,0.07599051061298986
ACH-000189,0.2510000123428283
ACH-000190,0.10603973471484232
ACH-000198,0.13143916563402214
ACH-000203,-0.20361443300647186
ACH-000204,0.02054729393136789
ACH-000206,0.029228457398872518
ACH-000207,0.0912717035852845
ACH-000208,-0.03243772808475117
ACH-000210,-0.17688663603662547
ACH-000211,0.03662665684079745
ACH-000215,-0.051618388443782255
ACH-000221,0.1267418279792527
ACH-000222,-0.0733592543147643
ACH-000223,0.17868244432960306
ACH-000226,0.07928821280078506
ACH-000227,0.13935875338306286
ACH-000228,0.00306026355232978
ACH-000231,0.07127681503544073
ACH-000232,-0.2446517993244136
ACH-000233,-0.1177002493633346
ACH-000234,0.0854523596631011
ACH-000235,0.033093216713041544
ACH-000237,0.06493725352601139
ACH-000238,0.06721853021264758
ACH-000242,-0.10397875541113027
ACH-000243,0.05864003124747093
ACH-000244,-0.08494636806304491
ACH-000246,0.02499734378770726
ACH-000248,0.13023034464667207
ACH-000250,0.04512855735500077
ACH-000251,-0.05434770548250055
ACH-000252,-0.04170762899542672
ACH-000253,0.14617078865066688
ACH-000255,0.14117039302724382
ACH-000256,0.004196879477996572
ACH-000257,-0.10811869518091864
ACH-000258,-0.09634087742676246
ACH-000259,0.029558532679055536
ACH-000260,-0.015712747292091538
ACH-000261,0.02443293231793535
ACH-000262,-0.047894668860308263
ACH-000263,-0.3324713558319837
ACH-000264,0.09746674426122603
ACH-000265,0.10077086491146374
ACH-000266,0.04647743140952641
ACH-000272,0.03310596154129174
ACH-000274,0.03501627051982477
ACH-000277,0.04172736797689972
ACH-000278,-0.028087682101747356
ACH-000279,0.10442616644934773
ACH-000280,0.055557559846128486
ACH-000281,0.15011494218043933
ACH-000288,0.02803862965922756
ACH-000291,0.0273120761964543
ACH-000293,0.06153688311949406
ACH-000294,0.09181427833997216
ACH-000295,-0.1210458911939634
ACH-000296,0.11960072645027743
ACH-000302,0.12726755712744411
ACH-000304,-0.15004755111114013
ACH-000307,0.057631027861766285
ACH-000308,-0.04606094385301217
ACH-000310,-0.07991029518893733
ACH-000311,0.0016264670728716598
ACH-000312,-0.013223683494861348
ACH-000315,0.11112931362456964
ACH-000316,0.13029115076615214
ACH-000317,-0.0017102275696686054
ACH-000318,-0.017502024291339777
ACH-000319,0.2377420166115631
ACH-000320,-0.07148532026360165
ACH-000322,-0.03200696657358938
ACH-000323,0.07472832187024847
ACH-000324,0.04635100801138007
ACH-000329,0.08067372417104961
ACH-000330,-0.019998560528082576
ACH-000331,-0.013903489108261264
ACH-000332,0.04586687427311102
ACH-000334,-0.10458231414016099
ACH-000335,0.07071684320682542
ACH-000336,-0.14839352755965762
ACH-000337,-0.1029101473098829
ACH-000338,-0.017032913419783947
ACH-000339,0.0031431034715091576
ACH-000341,0.08704523382695291
ACH-000348,0.03259456410025749
ACH-000350,0.08098712619247048
ACH-000352,0.05347656166493178
ACH-000356,0.3282199118045318
ACH-000361,0.006123368822555843
ACH-000362,0.17220555668392928
ACH-000363,-0.04277972446151868
ACH-000364,0.13709262474237524
ACH-000365,-0.03909691988735617
ACH-000366,0.007604902655430886
ACH-000368,-0.1123194034051143
ACH-000374,0.12010475837859272
ACH-000375,0.11251605689800744
ACH-000376,0.05927483186282436
ACH-000381,0.16579738051085072
ACH-000383,-0.02614387416479469
ACH-000387,-0.11595391452360418
ACH-000389,-0.018821256680758004
ACH-000390,0.05457072757136923
ACH-000393,0.07400981211606075
ACH-000395,-0.038407755577824186
ACH-000396,0.013079486961190651
ACH-000397,-0.034970100093790805
ACH-000401,-0.010267084835431492
ACH-000402,0.05251344804407578
ACH-000403,0.00858256149405202
ACH-000404,-0.04223559005084773
ACH-000406,-0.02143208448873238
ACH-000407,-0.0005204703511668828
ACH-000408,0.05453617740622259
ACH-000410,-0.02253518301083935
ACH-000411,-0.10062705013444212
ACH-000414,0.055220681965735735
ACH-000415,0.12448722161964293
ACH-000416,-0.0041342892480277895
ACH-000420,0.042588395367799216
ACH-000421,0.020101602344174067
ACH-000424,0.011581940832024306
ACH-000425,-0.029816518607459545
ACH-000426,-0.09464054568379236
ACH-000427,0.06333713962247495
ACH-000433,0.10675589352683286
ACH-000435,0.26827778760658844
ACH-000436,-0.09124265170384227
ACH-000444,-0.04986799246105585
ACH-000445,0.1917458013168587
ACH-000448,0.022615926934775148
ACH-000450,0.3413929634353185
ACH-000452,0.017709747497647196
ACH-000454,-0.1617319745604624
ACH-000458,0.12929908004393278
ACH-000459,0.11974297111026992
ACH-000460,0.0327279513195356
ACH-000461,0.11819325047595393
ACH-000463,-0.007040254716032967
