,TRPC7 (57113)
ACH-000004,-0.053456545216247896
ACH-000005,-0.33184268940071604
ACH-000007,-0.10631404943924473
ACH-000009,-0.15044152322712853
ACH-000011,0.02662234478957052
ACH-000012,-0.20255430810862896
ACH-000013,-0.1073171393275803
ACH-000014,-0.1920957903326212
ACH-000015,-0.2590298966226307
ACH-000017,-0.20740592751609815
ACH-000018,-0.04788640995518675
ACH-000019,-0.24507089215163155
ACH-000021,-0.08777082573832283
ACH-000022,-0.09617273197825084
ACH-000025,-0.16133883392073264
ACH-000028,-0.1655399980381188
ACH-000030,-0.21409881081507706
ACH-000035,-0.1652306003621402
ACH-000036,-0.15912140156507965
ACH-000037,-0.31969160428934706
ACH-000039,-0.1986859234579526
ACH-000040,-0.0860163892096697
ACH-000041,-0.08002799605058099
ACH-000042,-0.0004746902802641376
ACH-000045,-0.029369833712312124
ACH-000047,-0.08421411328267386
ACH-000052,-0.09839118183504576
ACH-000053,-0.2801821801625593
ACH-000054,-0.11275208864433338
ACH-000055,-0.15244518408576851
ACH-000060,-0.3296051681706685
ACH-000067,-0.2375833955390158
ACH-000070,-0.06736586460861232
ACH-000075,0.0748794692818782
ACH-000078,-0.2841857767614996
ACH-000082,-0.059514390603491174
ACH-000085,-0.2586243127813633
ACH-000086,-0.11366556698391987
ACH-000087,-0.15415457754769696
ACH-000092,-0.14250789480378226
ACH-000095,-0.11358647518874578
ACH-000097,-0.11760570242042614
ACH-000098,-0.16576640673560555
ACH-000099,-0.16535762133803547
ACH-000108,-0.12447279136349534
ACH-000113,-0.01295973345317535
ACH-000116,-0.09100087285480699
ACH-000118,0.10245176392574136
ACH-000120,-0.18758725339796498
ACH-000123,-0.10307151446657199
ACH-000127,-0.054411594622675696
ACH-000128,-0.17870872441201868
ACH-000132,-0.027713337529744985
ACH-000133,-0.20513178971652304
ACH-000137,-0.04426005161626752
ACH-000138,-0.16110959222209206
ACH-000142,-0.0794138153932475
ACH-000143,-0.24563538436108603
ACH-000146,-0.14723599707405294
ACH-000148,-0.11644596690477417
ACH-000150,-0.2110453005602432
ACH-000152,-0.1498543237519774
ACH-000153,-0.017872550044231873
ACH-000159,-0.08496761981286483
ACH-000160,-0.08285411996391426
ACH-000163,-0.13545775678164831
ACH-000167,-0.29367968144765
ACH-000168,-0.2773072285248201
ACH-000169,-0.1479821101236768
ACH-000178,-0.30885997042476243
ACH-000183,-0.1150641356434199
ACH-000188,-0.11059335239721546
ACH-000189,0.022559834816696538
ACH-000190,-0.3599226107705283
ACH-000198,-0.08286310405021438
ACH-000203,0.4279459574351943
ACH-000204,-0.12502142435307945
ACH-000206,-0.2971529242640404
ACH-000207,-0.11888308780609035
ACH-000208,0.0430503537413412
ACH-000210,-0.2343198483814564
ACH-000211,-0.08656825827904106
ACH-000215,-0.1127428226357088
ACH-000221,-0.043028459920900174
ACH-000222,0.06518145699158509
ACH-000223,-0.12338520163761373
ACH-000226,-0.16343776364117826
ACH-000227,0.002405687857370911
ACH-000228,-0.09847575677314148
ACH-000231,-0.1369785557063022
ACH-000232,-0.2412886077576347
ACH-000233,-0.09489181740115372
ACH-000234,-0.2289788484577159
ACH-000235,-0.10904869607574756
ACH-000237,-0.09891650989372708
ACH-000238,-0.02316665724339086
ACH-000242,-0.5059474272666897
ACH-000243,-0.1243965167642967
ACH-000244,-0.07816469114192359
ACH-000246,0.055398453114290036
ACH-000248,-0.17451073502447198
ACH-000250,-0.08740179907410324
ACH-000251,-0.1061270013914354
ACH-000252,-0.02643002095660469
ACH-000253,-0.078539331175321
ACH-000255,-0.2362226585486801
ACH-000256,-0.012485986016790808
ACH-000257,-0.1983199222243024
ACH-000258,-0.1532721475009952
ACH-000259,0.022448893574100712
ACH-000260,-0.16241363017384428
ACH-000261,-0.06233935703449262
ACH-000262,-0.2454642498042348
ACH-000263,-0.07440498967496492
ACH-000264,-0.12157328854553845
ACH-000265,-0.054955101839262194
ACH-000266,-0.09475509754136384
ACH-000272,-0.0734230089245854
ACH-000274,-0.1637854110716504
ACH-000277,-0.1278858062605204
ACH-000278,-0.10681427184115842
ACH-000279,-0.1027045144080139
ACH-000280,-0.16442045258686516
ACH-000281,0.036460310237109834
ACH-000288,-0.17495104901637587
ACH-000291,-0.16571462146927365
ACH-000293,-0.09689519513053052
ACH-000294,-0.2801759887599686
ACH-000295,-0.1912810489346341
ACH-000296,0.01929095567425363
ACH-000302,-0.21088402395257247
ACH-000304,0.052389811530266575
ACH-000307,-0.17394737301198498
ACH-000308,-0.2330605297498542
ACH-000310,-0.3751363090555842
ACH-000311,-0.15288754427045187
ACH-000312,0.02511046218596395
ACH-000315,0.1845926008916588
ACH-000316,-0.017869128554909332
ACH-000317,-0.07465679910886408
ACH-000318,-0.2308718907153546
ACH-000319,-0.1388636628031481
ACH-000320,-0.06381971339627218
ACH-000322,-0.0073825523568165265
ACH-000323,-0.15289644070552638
ACH-000324,-0.104269800238694
ACH-000329,-0.1014334725375197
ACH-000330,-0.07891247402504342
ACH-000331,-0.18461174279924056
ACH-000332,-0.039383491099652584
ACH-000334,-0.14972001941483784
ACH-000335,-0.1003728945747487
ACH-000336,-0.2484474388844002
ACH-000337,-0.2970684632167723
ACH-000338,-0.058119744972321676
ACH-000339,-0.12109641864929535
ACH-000341,-0.23601567014224306
ACH-000348,-0.15434540870696625
ACH-000350,-0.27460852620945825
ACH-000352,-0.158182040029056
ACH-000356,-0.19697300371661555
ACH-000361,-0.11512841288016415
ACH-000362,-0.1526259733244603
ACH-000363,-0.15915344424239886
