,SCGB3A2 (117156)
ACH-000004,-0.03603719618172844
ACH-000005,-0.2338000669613631
ACH-000007,0.02533663836983673
ACH-000009,-0.006416204884408866
ACH-000011,-0.07638535399346708
ACH-000012,-0.042027824828713034
ACH-000013,0.05077118460471898
ACH-000014,-0.16541472491898362
ACH-000015,-0.03418202293549235
ACH-000017,-0.042074135521019726
ACH-000018,-0.11524491412600245
ACH-000019,0.08706967985367559
ACH-000021,0.041079303508953766
ACH-000022,-0.10834305972840493
ACH-000025,-0.017048712352206757
ACH-000028,-0.1967771776653956
ACH-000030,0.004433929150815488
ACH-000035,-0.17169485357264186
ACH-000036,0.02376318676416245
ACH-000037,0.01186656581312469
ACH-000039,0.13109496174899488
ACH-000040,0.11620313429303235
ACH-000041,0.14940194503405027
ACH-000042,0.005302445607932501
ACH-000045,0.007700078903137127
ACH-000047,-0.1814557667126139
ACH-000052,-0.28570161689852275
ACH-000053,-0.12640477074039266
ACH-000054,-0.08505663560195888
ACH-000055,0.19971310799761074
ACH-000060,-0.12955877178707226
ACH-000067,-0.07651919838917119
ACH-000070,0.0041707307055120465
ACH-000075,-0.033985328992082856
ACH-000078,-0.07951097316661712
ACH-000082,0.0882301816773442
ACH-000085,-0.26115773626303485
ACH-000086,-0.0309458326168071
ACH-000087,0.04270808640710385
ACH-000092,0.09537656964176623
ACH-000095,-0.10262440115257952
ACH-000097,-0.016394442029351624
ACH-000098,0.02515494813173021
ACH-000099,-0.08343298282383746
ACH-000108,0.0576081335003223
ACH-000113,-0.013140294936993405
ACH-000116,0.0007855492575019902
ACH-000118,-0.06756988138213361
ACH-000120,0.05183157179476139
ACH-000123,-0.07833284317978792
ACH-000127,-0.08443662632119199
ACH-000128,-0.17923894621638775
ACH-000132,0.026018069080343143
ACH-000133,-0.059018459932565326
ACH-000137,0.06271440973825627
ACH-000138,-0.058204399968205166
ACH-000142,-0.004158894877837497
ACH-000143,-0.18906203967274213
ACH-000146,-0.0007464884711096098
ACH-000148,0.04960327913814263
ACH-000150,-0.047198518226252775
ACH-000152,0.024435547202626254
ACH-000153,-0.054770236294893186
ACH-000159,-0.02694219380666415
ACH-000160,0.032529368207624185
ACH-000163,-0.05873244369541863
ACH-000167,0.07501282958504947
ACH-000168,0.05651100781914532
ACH-000169,-0.10385872941577
ACH-000178,0.054919703312174335
ACH-000183,-0.16753977407596565
ACH-000188,-0.04459408525028023
ACH-000189,-0.17550705043910306
ACH-000190,0.08010412505552439
ACH-000198,0.003936898642652998
ACH-000203,-0.1053006758999578
ACH-000204,-0.2378778028937739
ACH-000206,0.12393635211264055
ACH-000207,0.0521489713341806
ACH-000208,-0.2926024301521637
ACH-000210,0.06840656937487821
ACH-000211,-0.08536292025726074
ACH-000215,-0.007608005305892961
ACH-000221,-0.03763313790713123
ACH-000222,0.18239899684160396
ACH-000223,-0.09936185523990662
