,PLAC8L1 (153770)
ACH-000510,-0.08341032534659712
ACH-000511,-0.22118262278013875
ACH-000512,0.05045379639486911
ACH-000516,-0.10811156881322664
ACH-000517,-0.07367613558962781
ACH-000518,-0.18929522420465
ACH-000520,-0.17649538173435128
ACH-000521,-0.16462441097174313
ACH-000522,-0.1026276646472344
ACH-000524,-0.04609987698977454
ACH-000527,-0.0924159434573826
ACH-000528,-0.08222522328888449
ACH-000537,-0.1206265909946074
ACH-000541,-0.16070699435974714
ACH-000542,-0.09210093951043384
ACH-000544,-0.19519865744548448
ACH-000545,-0.2266866553383066
ACH-000547,-0.08559358958488103
ACH-000548,0.032371792469130724
ACH-000549,-0.02042941323674501
ACH-000550,-0.17436058380463634
ACH-000552,-0.15488348655562048
ACH-000556,-0.05348583409806252
ACH-000557,-0.08595035027179286
ACH-000569,-0.2651875944061354
ACH-000570,-0.18732309110787
ACH-000571,-0.06625258687154571
ACH-000573,-0.1718171434726227
ACH-000576,-0.21361770757218648
ACH-000579,-0.12586429332535964
ACH-000580,-0.03198295263863032
ACH-000584,-0.0567927772019893
ACH-000585,-0.10462234589589953
ACH-000588,0.013237446452495036
ACH-000589,0.002581554951542777
ACH-000591,-0.15836158227079264
ACH-000593,-0.14916122739847268
ACH-000600,-0.0953013204573726
ACH-000601,-0.10685321080777307
ACH-000605,-0.0178511452213369
ACH-000606,-0.2860547222443405
ACH-000608,-0.1322269369943938
ACH-000614,-0.11093235903172696
ACH-000616,-0.14324653600991022
ACH-000618,-0.030979619953830168
ACH-000619,-0.03728206174954626
ACH-000620,0.05714060213906993
ACH-000621,0.0187337864132267
ACH-000622,-0.21903089211852705
ACH-000623,-0.1137479202566072
ACH-000624,-0.17069086139274567
ACH-000627,-0.3904251242971284
ACH-000630,-0.10624663649594383
ACH-000631,-0.21598779609607846
ACH-000632,-0.11748394118587925
ACH-000633,-0.08973519490041235
ACH-000637,-0.033998509779282426
ACH-000638,-0.12663773870218675
ACH-000646,-0.0882972546843734
ACH-000647,-0.05011662378678128
ACH-000648,0.018118699235385748
ACH-000649,-0.12257506703513907
ACH-000651,-0.10218180753197066
ACH-000652,-0.017698911166294216
ACH-000653,-0.04873363656779297
ACH-000657,-0.08609087661459608
ACH-000658,-0.13574984500994586
ACH-000661,-0.10873924032240836
ACH-000662,-0.3763987209487046
ACH-000663,-0.10987216278367536
ACH-000665,-0.04235309637399904
ACH-000671,-0.18460354359814435
ACH-000672,-0.4713776676166818
ACH-000673,-0.11388828611787084
ACH-000676,-0.18269921916925785
ACH-000677,-0.08758264512954804
ACH-000681,-0.03022397840572122
ACH-000683,-0.02024498494486355
ACH-000684,-0.14383220279389514
ACH-000688,-0.16370199147711784
ACH-000693,-0.11664888777599525
ACH-000694,-0.055946866859167416
ACH-000695,-0.08359256268913427
ACH-000696,-0.09043896672690692
ACH-000697,0.027521074598798656
ACH-000699,-0.1908100834784692
ACH-000701,0.003390946771092692
ACH-000706,-0.07754211572843915
ACH-000711,-0.1301601301735931
ACH-000713,-0.12144647118759158
ACH-000714,-0.01405641067728334
ACH-000718,-0.07628020173447357
ACH-000720,-0.12475996525140864
ACH-000721,-0.1581166630465395
ACH-000724,-0.07836888626349993
ACH-000725,0.0007618260519007728
ACH-000732,-0.15422830007281935
ACH-000734,-0.2032099714835371
ACH-000735,-0.12456911408690588
ACH-000736,-0.04667071946592834
ACH-000738,-0.08071326999785089
ACH-000746,-0.04629771127080193
ACH-000747,0.05823373728451627
ACH-000748,-0.026390663023797008
ACH-000753,-0.13771977396724455
ACH-000756,-0.19556618604743345
ACH-000757,-0.057021262927533685
ACH-000758,-0.005139011760518592
ACH-000760,-0.08530945661579545
ACH-000762,-0.3094006678639024
ACH-000763,-0.13338936280026015
ACH-000764,0.050586199491039784
ACH-000765,0.013529131279996762
ACH-000766,-0.09471530089454716
ACH-000767,-0.023098677082273818
ACH-000768,-0.1801694797171293
ACH-000769,-0.07393788541972357
ACH-000770,-0.1282574359933251
ACH-000771,-0.11828425857778405
ACH-000773,-0.22143635512886325
ACH-000776,-0.1981364014322487
ACH-000777,0.049450686538930026
ACH-000778,-0.08842731091114908
ACH-000781,-0.16433408395262875
ACH-000782,0.020468517157817532
ACH-000783,-0.16899660121006846
ACH-000784,-0.1619272270344712
ACH-000785,0.05305888959681212
ACH-000787,-0.1785857491070895
ACH-000788,-0.07723347548778098
ACH-000791,-0.0819456733198724
ACH-000792,0.03567717983054223
ACH-000794,-0.1580142857851248
ACH-000796,-0.06660732382076848
ACH-000798,-0.08006108459650275
ACH-000799,-0.01285332852104563
ACH-000800,-0.26203654863073944
ACH-000802,-0.26771948377078275
ACH-000804,-0.09593551912589066
ACH-000805,0.0518993577559711
ACH-000809,-0.2227321397913692
ACH-000810,-0.21247844342242228
ACH-000811,-0.10418849030105716
ACH-000817,-0.05303642666217928
ACH-000819,-0.1426979342872348
ACH-000820,0.21995558845037946
ACH-000821,-0.08909200476964085
ACH-000822,-0.0941125096018898
ACH-000823,-0.0925747318259772
ACH-000824,-0.1579958022136456
ACH-000827,-0.09570430801598223
ACH-000829,0.0022927168458782912
ACH-000831,0.020672813782659324
ACH-000832,-0.15875224457806605
ACH-000833,-0.13351708472934234
ACH-000834,0.11062100732970204
ACH-000835,-0.010955199986543157
ACH-000836,0.01886280745382021
ACH-000837,-0.2198701697379675
ACH-000838,-0.061856877497295765
ACH-000839,-0.3451198615290697
ACH-000840,-0.01803728812413629
ACH-000841,-0.2106912009493778
ACH-000843,-0.22382055235860646
ACH-000846,-0.054404092726108716
ACH-000847,-0.07320868917524354
ACH-000848,-0.2125451106308016
ACH-000849,-0.07139408378974725
ACH-000851,-0.1914056847419189
ACH-000855,-0.0984554806520587
ACH-000856,-0.09259225195795596
ACH-000858,-0.17253652049145982
ACH-000859,0.0849062922668746
ACH-000861,-0.18606997343033785
ACH-000862,-0.06934096348934769
ACH-000865,-0.2653000703517797
ACH-000866,-0.14058602493990185
ACH-000867,0.0004201381147186627
ACH-000869,-0.13703811311436287
ACH-000872,0.02692192920130269
ACH-000873,0.24014850165838336
ACH-000876,-0.028125220345497748
ACH-000878,-0.12478726025731368
ACH-000880,-0.08147302280978716
ACH-000881,-0.04564501802579399
ACH-000882,-0.09549999645818877
ACH-000884,-0.16650089847557567
ACH-000885,-0.20944827271216096
ACH-000887,-0.06509257132314993
ACH-000889,-0.11297514074838078
ACH-000896,-0.2009139114374201
ACH-000898,-0.15797183816998486
ACH-000900,-0.12337726981652818
ACH-000901,-0.03759278411763943
ACH-000905,-0.12104082035569898
ACH-000906,-0.10920685308719866
ACH-000907,-0.08386907405385356
ACH-000910,-0.226956196109092
ACH-000911,-0.06990225104922014
ACH-000912,-0.02131344641494905
ACH-000913,-0.19182750751358374
ACH-000915,-0.2678059790651838
ACH-000916,0.017969815839313348
ACH-000917,-0.203676222573746
ACH-000920,-0.1834543954737246
ACH-000921,-0.18105691729170426
ACH-000924,-0.08561615781978567
ACH-000926,0.016499994284349357
ACH-000928,-0.2167542349568924
ACH-000929,-0.00742573737647558
ACH-000932,-0.13625916241634245
ACH-000935,-0.3381483055817973
ACH-000936,-0.006824053671967162
ACH-000937,-0.040940592926705766
ACH-000938,0.0002710325122042273
ACH-000939,-0.047272626721780536
ACH-000941,-0.12395908249905906
ACH-000943,-0.016263864589740874
ACH-000946,-0.027671806243474296
ACH-000947,-0.059994823824350535
ACH-000948,-0.12861289309421906
ACH-000950,-0.1182006397184756
ACH-000953,-0.031146844013637997
ACH-000954,-0.30238788463778044
ACH-000957,-0.00035142601363154685
ACH-000958,-0.08395457851819944
ACH-000960,-0.06829437765929065
ACH-000963,-0.4493281028993945
ACH-000968,-0.058046358879520414
ACH-000969,-0.20097302474259784
ACH-000972,-0.08776242304454494
ACH-000973,-0.16678893735615247
ACH-000974,0.047152688972921485
ACH-000978,-0.16659512392959674
ACH-000984,-0.1952863492805976
ACH-000986,-0.1347075298845212
ACH-000988,-0.06901656526646023
ACH-000993,0.035160832614240564
ACH-000994,-0.11080174586583766
ACH-000996,-0.20370012948893365
ACH-001001,-0.07086185324847713
ACH-001020,-0.1472200669688931
ACH-001028,-0.05989372078838166
ACH-001031,-0.0656367712170617
ACH-001038,-0.11075091270477093
ACH-001048,-0.05877947428153276
ACH-001050,-0.16227826960089414
ACH-001053,-0.0769671235371885
ACH-001054,-0.10423168907566202
ACH-001061,-0.2072423485558084
ACH-001067,-0.07317848886444464
ACH-001075,0.05438653173269598
ACH-001096,0.004185909037420636
ACH-001111,-0.01051420619095032
ACH-001119,-0.14430798543001358
ACH-001128,-0.26126380285336265
ACH-001134,-0.1083032989765208
ACH-001151,-0.08576777486920918
ACH-001163,-0.17453911705278366
ACH-001164,-0.11342012020512013
ACH-001183,-0.14839711653223006
ACH-001192,-0.2190830774170272
ACH-001193,-0.18884116578009974
ACH-001196,-0.04210869607126249
ACH-001197,-0.11690507667960301
ACH-001205,-0.21567883117129932
ACH-001211,-0.08948872075370368
ACH-001212,-0.1718047580657682
ACH-001228,-0.07246613693259618
ACH-001232,-0.09443479513439117
ACH-001239,-0.07087671963360681
ACH-001270,-0.34370728213603696
ACH-001274,-0.15338595977180253
ACH-001275,-0.13649744605116348
ACH-001277,-0.07565705723998939
ACH-001278,0.016978954852273125
ACH-001280,-0.028915959206332376
ACH-001283,-0.0935696287765411
ACH-001289,-0.13797463498144652
ACH-001300,-0.0328769848008004
ACH-001301,0.1024838498829722
ACH-001302,-0.1463896398771315
ACH-001306,-0.10415075220400698
ACH-001318,-0.3081788409619199
ACH-001322,0.15500018494632195
ACH-001328,-0.11191233689594494
ACH-001332,-0.23935265383243665
ACH-001336,-0.0693494043703884
ACH-001346,-0.0962940481849746
ACH-001353,-0.12148794300032688
ACH-001354,-0.11983577153603622
ACH-001367,-0.4514124362829929
ACH-001368,-0.0028236784540591306
ACH-001374,0.24422879350542298
ACH-001377,-0.19270302954180807
ACH-001380,-0.20316993500645225
ACH-001391,-0.21290318559067095
ACH-001408,-0.1935230292940086
ACH-001430,0.13573468199857264
ACH-001431,-0.06450529970560892
ACH-001450,-0.20834619085475412
ACH-001496,-0.12072241892789667
ACH-001500,-0.05468823037821666
ACH-001523,-0.04210228071294287
ACH-001532,-0.18150589952370144
ACH-001550,-0.03277162265051097
ACH-001552,0.04690365165023422
ACH-001554,-0.15313428324937206
ACH-001654,-0.07479986332072422
ACH-001735,-0.02928122509456896
ACH-001736,-0.08856657076874473
ACH-001737,0.09575158638650738
ACH-001740,-0.3557016679688662
ACH-001745,-0.16846120642117451
ACH-001765,0.05179077912091837
