,SYCN (342898)
ACH-000004,-0.008300559644478624
ACH-000005,-0.401094013022011
ACH-000007,0.2362116217562501
ACH-000009,-0.06356634911291152
ACH-000011,0.0780826113335368
ACH-000012,-0.005474866343773282
ACH-000013,-0.14653608847667976
ACH-000014,-0.01199537823416497
ACH-000015,-0.12744199307027254
ACH-000017,-0.04044768600101042
ACH-000018,0.0018498986591993808
ACH-000019,0.07419473469418679
ACH-000021,-0.07133527210832355
ACH-000022,-0.03655464968624424
ACH-000025,0.08648899009292321
ACH-000028,0.16783561475289954
ACH-000030,-0.11178792155736776
ACH-000035,0.03998587639945817
ACH-000036,0.03758849030269162
ACH-000037,0.0395232560564996
ACH-000039,0.0991740504170532
ACH-000040,0.07413234061432822
ACH-000041,0.12550226180760507
ACH-000042,-0.09775389005198247
ACH-000045,-0.0186604854349379
ACH-000047,-0.08433414070058047
ACH-000052,-0.0279319805902553
ACH-000053,-0.1278510278249013
ACH-000054,-0.018928723782836155
ACH-000055,-0.204653987953298
ACH-000060,0.018585222378885904
ACH-000067,-0.04024741207006828
ACH-000070,-0.04528026415394823
ACH-000075,-0.13893027259020266
ACH-000078,0.032083169090789045
ACH-000082,0.15791172641301554
ACH-000085,-0.04120635473027463
ACH-000086,-0.09623180996873243
ACH-000087,0.04235219582033569
ACH-000092,-0.0729968824130442
ACH-000095,0.06133015108636738
ACH-000097,-0.10470961591765036
ACH-000098,-0.13008311242910706
ACH-000099,-0.045514439244375385
ACH-000108,0.04955168707119968
ACH-000113,-0.016785590920726838
ACH-000116,0.09197500224456112
ACH-000118,-0.10039811934882344
ACH-000120,0.07160320587597516
ACH-000123,-0.03579532602925739
ACH-000127,-0.018099342776145597
ACH-000128,-0.11354935907769427
ACH-000132,0.057539873957440237
ACH-000133,-0.05156495184829422
ACH-000137,-0.14846874224610296
ACH-000138,-0.06284594264744872
ACH-000142,-0.13196440577984647
ACH-000143,0.28059676597084315
ACH-000146,-0.02568921664270849
ACH-000148,-0.0189646631146053
ACH-000150,-0.13805749854623786
ACH-000152,-0.0005596358092820517
ACH-000153,-0.013338454591662144
ACH-000159,-0.0058124949724997895
ACH-000160,-0.17928726879040788
ACH-000163,-0.07473071135469063
ACH-000167,0.03844675475506999
ACH-000168,-0.06415908786153952
ACH-000169,0.0806065052484695
ACH-000178,0.028264492264534855
ACH-000183,-0.0929319700319072
ACH-000188,-0.04339552738271179
ACH-000189,-0.062141524843251326
ACH-000190,-0.0743986000525677
ACH-000198,0.006267032922455153
ACH-000203,0.044337197328840734
ACH-000204,-0.14806063785063894
ACH-000206,-0.2799441641443747
ACH-000207,0.0665302658226084
ACH-000208,0.3876717634027475
ACH-000210,-0.00817189839885315
ACH-000211,0.043553941487678674
ACH-000215,0.04053334472997052
ACH-000221,0.029803935306600214
ACH-000222,-0.09963821493137526
ACH-000223,0.13160539544575775
ACH-000226,0.11579427415693115
ACH-000227,-0.024999806492207736
ACH-000228,-0.16751697363044618
ACH-000231,0.15248500059308456
ACH-000232,-0.010254146509101149
ACH-000233,-0.03994527276728649
