,PCDHAC1 (56135)
ACH-000004,-0.035859237249548245
ACH-000005,-0.04863937771603945
ACH-000007,-0.3893596935382606
ACH-000009,-0.12831666829742508
ACH-000011,-0.10807059965793367
ACH-000012,-0.18752758779433096
ACH-000013,-0.08311405121937165
ACH-000014,-0.1283042324351806
ACH-000015,-0.11357865264157414
ACH-000017,-0.11910313978438143
ACH-000018,-0.16591509486364667
ACH-000019,-0.1288257300935993
ACH-000021,-0.1678800958909953
ACH-000022,-0.18682981020960576
ACH-000025,-0.03327079228683329
ACH-000028,-0.1695726019672159
ACH-000030,-0.09752535510878768
ACH-000035,-0.13793332617489984
ACH-000036,-0.0870681402686274
ACH-000037,-0.15768952154760724
ACH-000039,-0.006535156096801495
ACH-000040,0.02374964147187954
ACH-000041,-0.10073637181357782
ACH-000042,-0.1348123727726249
ACH-000045,-0.09394986639585667
ACH-000047,-0.07804662505232643
ACH-000052,0.060263297628779335
ACH-000053,-0.10328156013532358
ACH-000054,-0.22477756717653105
ACH-000055,-0.11872398010597457
ACH-000060,-0.2260850066410969
ACH-000067,-0.0729532933719682
ACH-000070,-0.06088734738637181
ACH-000075,0.018744168341970062
ACH-000078,-0.13416367297365472
ACH-000082,-0.09466365100960072
ACH-000085,-0.08591518152483754
ACH-000086,-0.1817359704671007
ACH-000087,-0.15357478705505154
ACH-000092,0.058924061628581874
ACH-000095,-0.1825599690990729
ACH-000097,-0.14103174054499826
ACH-000098,-0.1150718360826402
ACH-000099,-0.2063779670825824
ACH-000108,-0.06480052235328314
ACH-000113,0.0027655264814079837
ACH-000116,-0.08378806682004597
ACH-000118,-0.07183673038703489
ACH-000120,-0.16431425404703526
ACH-000123,-0.05311786443697085
ACH-000127,-0.03788741441193588
ACH-000128,-0.2865958287763717
ACH-000132,-0.07743884991186054
ACH-000133,0.14023180345448652
ACH-000137,-0.12134392295579675
ACH-000138,-0.013207694410077872
ACH-000142,-0.08719402873043304
ACH-000143,-0.2438584617365503
ACH-000146,-0.10853940523851142
ACH-000148,-0.040189498982426734
ACH-000150,-0.3465591945848714
ACH-000152,-0.21447542991166066
ACH-000153,-0.03271883786662241
ACH-000159,-0.12122076620971263
ACH-000160,-0.021406106898505174
ACH-000163,-0.17526212595726395
ACH-000167,0.2234198273601395
ACH-000168,0.1774351792283526
ACH-000169,-0.058563236553512525
ACH-000178,-0.1394162759774134
ACH-000183,-0.06443273607334142
ACH-000188,-0.16338650878737504
ACH-000189,-0.10049848773438183
ACH-000190,-0.10748294910376503
ACH-000198,-0.0009615214827551656
ACH-000203,-0.08966826340008753
ACH-000204,-0.2745435273346595
ACH-000206,-0.03014101171206652
ACH-000207,-0.05275485927235591
ACH-000208,-0.5529099896554056
ACH-000210,-0.3745393683659206
ACH-000211,-0.12314399257393968
ACH-000215,-0.08653586455463443
ACH-000221,-0.2167936986093256
ACH-000222,0.08775047795737717
ACH-000223,-0.056723711021174815
ACH-000226,-0.3389945670717319
ACH-000227,-0.10917916605875266
ACH-000228,-0.13086892909216608
ACH-000231,-0.0885358043433338
ACH-000232,-0.1986818297657576
ACH-000233,-0.08388722595383152
ACH-000234,-0.23587500808318215
ACH-000235,-0.15479173572002194
ACH-000237,-0.055920123858099344
ACH-000238,-0.14858197348846516
ACH-000242,-0.3966108970570441
ACH-000243,-0.0596245795275592
ACH-000244,-0.2378803586763428
ACH-000246,-0.15816397141730826
ACH-000248,-0.13893666730919405
ACH-000250,-0.045832758675019125
ACH-000251,-0.2954276851670058
ACH-000252,-0.09242128458404912
ACH-000253,-0.12239614052870833
ACH-000255,-0.21574026839228266
ACH-000256,0.09595455108753173
ACH-000257,-0.1625686039008319
ACH-000258,-0.0761262191139774
ACH-000259,-0.056193645325923774
ACH-000260,-0.10604455407772698
ACH-000261,-0.1016171185793394
ACH-000262,-0.031768349327704865
ACH-000263,0.02195429946916001
ACH-000264,-0.02716249679986692
ACH-000265,-0.12126268323623897
ACH-000266,-0.04486446700552267
ACH-000272,0.016763867739516842
ACH-000274,-0.06353634068958351
ACH-000277,-0.2202129560591997
ACH-000278,-0.03366967024111221
ACH-000279,-0.09473048319736914
ACH-000280,-0.18121022125676747
ACH-000281,-0.06268139853197584
