,CPVL (54504)
ACH-000004,-0.06172530614300286
ACH-000005,-0.07335778201553242
ACH-000007,0.07745794618401647
ACH-000009,-0.0006606112188409759
ACH-000011,0.07226609514844362
ACH-000012,0.10109567609903457
ACH-000013,0.1312616427061771
ACH-000014,-0.09868022806835107
ACH-000015,0.03491128913636657
ACH-000017,0.07204498136139523
ACH-000018,0.07925465212084208
ACH-000019,0.03949734647294345
ACH-000021,0.024236882612927328
ACH-000022,0.004372180094959719
ACH-000025,0.006653899229996214
ACH-000028,0.15222636499479644
ACH-000030,0.10172273316057384
ACH-000035,-0.08487271653187876
ACH-000036,0.032740289001256084
ACH-000037,0.21259850936194624
ACH-000039,0.1730619382792362
ACH-000040,0.01567413460641707
ACH-000041,0.003104717725428648
ACH-000042,-0.15090791192459466
ACH-000045,0.003668732653608995
ACH-000047,0.03783304816245344
ACH-000052,0.125198891452479
ACH-000053,0.010212613187130688
ACH-000054,-0.01877231434208512
ACH-000055,-0.017086876269143896
ACH-000060,-0.017569743425413398
ACH-000067,0.10005951551596694
ACH-000070,0.03550645666227406
ACH-000075,0.03901534214463817
ACH-000078,-0.1263604994739574
ACH-000082,-0.035232843974080726
ACH-000085,0.07096860615713567
ACH-000086,0.13837244601724807
ACH-000087,0.08063772513180208
ACH-000092,0.033915025157711505
ACH-000095,-0.02198032486415261
ACH-000097,0.08052303596534396
ACH-000098,-0.034770676555140725
ACH-000099,-0.00926900784478935
ACH-000108,0.10142234419956198
ACH-000113,0.04594627069525742
ACH-000116,0.001683010294303884
ACH-000118,0.004891175897775672
ACH-000120,0.07722876917388373
ACH-000123,0.010917058590638223
ACH-000127,-0.008573963472171786
ACH-000128,-0.1862197091233796
ACH-000132,0.14232324779121527
ACH-000133,0.06682587707986411
ACH-000137,-0.0016553259230447012
ACH-000138,0.07660067903341912
ACH-000142,-0.06272206331253789
ACH-000143,-0.10086725305631633
ACH-000146,-0.06782677639989777
ACH-000148,0.05495377094122837
ACH-000150,0.1872992663244392
ACH-000152,0.017571013993382137
ACH-000153,0.15361795861046762
ACH-000159,-0.0225682739661666
ACH-000160,0.0886895631146433
ACH-000163,0.018513781794659186
ACH-000167,0.22262928191795056
ACH-000168,0.019483739130844446
ACH-000169,-0.07789147517113056
ACH-000178,0.032352234523683264
ACH-000183,0.1093917782084442
ACH-000188,0.09206836222575696
ACH-000189,-0.03006495367689873
ACH-000190,0.1638979100838321
ACH-000198,-0.03986702688771393
ACH-000203,-0.1943561385154104
ACH-000204,-0.04513037606100288
ACH-000206,0.16502412395776445
ACH-000207,-0.01719333947727018
ACH-000208,0.035201767572021744
ACH-000210,0.26294843984810856
ACH-000211,0.015639436394825026
ACH-000215,0.04382701123986895
ACH-000221,-0.059960578868400324
ACH-000222,0.3036262112023895
ACH-000223,0.05032837576700562
ACH-000226,-0.14551867856601314
ACH-000227,-0.05810984257557277
ACH-000228,0.101982431993412
ACH-000231,-0.05802040362716707
ACH-000232,0.02921212054179312
ACH-000233,0.08219379912404642
ACH-000234,0.12092074957782215
ACH-000235,-0.050546992048923454
ACH-000237,-0.05929145735190716
ACH-000238,-0.020578693145269826
ACH-000242,0.17410699127145018
ACH-000243,-0.0164400403889045
ACH-000244,0.12834085888891475
ACH-000246,0.04747545277035091
ACH-000248,-0.030798643379643612
ACH-000250,-0.0062975025893979575
ACH-000251,0.1415356857595574
ACH-000252,0.10480337007224906
ACH-000253,6.483526491318384e-05
ACH-000255,0.04565132039863256
ACH-000256,0.03548724209952698
ACH-000257,0.08427873259698314
ACH-000258,-0.030918257046249738
ACH-000259,0.03714270470262638
ACH-000260,0.07395068300593985
ACH-000261,0.07367633977451969
ACH-000262,0.1159108335657876
ACH-000263,-0.03230338598059532
ACH-000264,-0.06516525336357996
ACH-000265,0.006257908628855889
ACH-000266,0.0008016777367516198
ACH-000272,0.012861780673245306
ACH-000274,0.0946398743389354
ACH-000277,-0.052783202596320286
ACH-000278,0.12121878922906525
ACH-000279,0.016912043439165348
ACH-000280,0.009308425615594976
ACH-000281,0.04316169894936784
ACH-000288,0.003145191365741014
ACH-000291,-0.0423733524903485
ACH-000293,0.019171573068794155
ACH-000294,0.047182325446754235
ACH-000295,-0.0649514945152197
ACH-000296,0.04836165665008603
ACH-000302,0.0291959740755962
ACH-000304,0.08484047580797073
ACH-000307,-0.026767058694522568
ACH-000308,-0.07119037965601871
ACH-000310,-0.0010151960943713132
ACH-000311,-0.0685492558395277
ACH-000312,-0.02039333113831512
ACH-000315,0.1404728704689931
ACH-000316,-0.04345995807612163
ACH-000317,0.16724897087414295
ACH-000318,-0.018523465168610826
ACH-000319,0.16720845347019894
ACH-000320,0.11488723219296193
ACH-000322,0.19546833153577398
ACH-000323,-0.034757690031736184
ACH-000324,0.058554030031167485
ACH-000329,0.004675888268148764
ACH-000330,0.012925167661896894
ACH-000331,0.01027914023210214
ACH-000332,-0.03690452286857649
ACH-000334,0.2697622120456082
ACH-000335,-0.1223426548719392
ACH-000336,-0.28780651165825955
ACH-000337,-0.010869966797792644
ACH-000338,0.28136241113351235
ACH-000339,0.06456121789798216
ACH-000341,-0.07299952085707642
ACH-000348,0.03609306386739283
ACH-000350,-0.014352187409436888
ACH-000352,0.12623324527028712
ACH-000356,-0.14187870238427594
ACH-000361,0.1631009228875498
ACH-000362,0.02067004008134324
ACH-000363,0.043722616546492565
ACH-000364,0.1999435052943462
ACH-000365,0.08748900911013165
ACH-000366,0.011600287459352524
ACH-000368,0.014962127996647057
ACH-000374,0.05993342092059802
ACH-000375,0.14051686307426875
ACH-000376,0.05937102853251134
ACH-000381,-0.06987021021863107
ACH-000383,-0.06610712186100201
ACH-000387,-0.05019103675359282
ACH-000389,-0.12449319664611032
ACH-000390,-0.08233863327117856
ACH-000393,-0.08598943357856119
ACH-000395,0.00889814854863112
ACH-000396,-0.08616615817494444
ACH-000397,-0.04143148379362683
ACH-000401,-0.006568491299681038
ACH-000402,0.08760272069812147
ACH-000403,-0.09072187589368427
ACH-000404,0.14317868699987424
ACH-000406,0.0367708223750465
ACH-000407,-0.030344461829768105
ACH-000408,0.11358794016644022
ACH-000410,0.035309248970014216
ACH-000411,-0.06884163813948277
ACH-000414,0.007176492809660772
ACH-000415,0.03767361395720222
ACH-000416,-0.04348836939514173
ACH-000420,-0.12891227131655195
ACH-000421,0.0799370647325109
ACH-000424,0.21121009393654228
ACH-000425,-0.0357662183288948
ACH-000426,-0.002027294663182103
ACH-000427,0.15476285985346724
ACH-000433,-0.035048736444640065
ACH-000435,-0.1521237404677253
ACH-000436,0.09778637833712167
ACH-000444,0.10981584069678384
ACH-000445,0.057551074552298326
ACH-000448,0.054732367697299285
ACH-000450,0.0633764700888938
ACH-000452,-0.074921616759071
ACH-000454,-0.04569258606233153
ACH-000458,-0.03696599366657962
ACH-000459,0.10556035516678873
ACH-000460,-0.0500980560770932
ACH-000461,-0.041463509836072186
ACH-000463,-0.0512390511142586
ACH-000464,-0.050219469435896
ACH-000466,0.1873577808881075
ACH-000467,0.02620879895189268
ACH-000468,0.10716484410006123
ACH-000469,-0.02423531901039297
ACH-000470,-0.13951181383207228
ACH-000471,0.09404302689916187
ACH-000472,0.017403892324464317
ACH-000473,-0.11962543449380204
ACH-000475,-0.004157222333432907
ACH-000476,0.024747090114844977
ACH-000477,-0.03843590698226741
ACH-000479,-0.24676280911538845
ACH-000480,0.11809111047182948
ACH-000481,-0.007747894095666878
ACH-000483,0.055345595715592236
