,EEFSEC (60678)
ACH-000618,-0.2722598919592139
ACH-000619,-0.395867959329848
ACH-000620,-0.4209393426728511
ACH-000621,-0.5972527297626563
ACH-000622,-0.4718165348873363
ACH-000623,-0.6676537083420069
ACH-000624,-0.16493520621384655
ACH-000627,-0.37666126739308414
ACH-000630,-0.6509792591040919
ACH-000631,-0.6598108761564054
ACH-000632,-0.4437925372361571
ACH-000633,-0.7630529409736648
ACH-000637,-0.2783956465022729
ACH-000638,-0.6324777444616849
ACH-000646,-0.3158427092350096
ACH-000647,-0.2461819600668573
ACH-000648,-0.6732171236159988
ACH-000649,-0.7194202198318923
ACH-000651,-0.2771721135677315
ACH-000652,-0.283251131446118
ACH-000653,-0.4880533630973536
ACH-000657,-0.6645727701299275
ACH-000658,-0.2882572807728271
ACH-000661,-0.3532847269053587
ACH-000662,-0.5150868530484695
ACH-000663,-0.5716347650446667
ACH-000665,-0.2535285911115608
ACH-000671,-0.21547568439446232
ACH-000672,-0.6300605595886537
ACH-000673,-0.8156011594141381
ACH-000676,-0.505668412843867
ACH-000677,-0.29821484034314905
ACH-000681,-0.375125095141839
ACH-000683,-0.27751438901488024
ACH-000684,-0.6052436789963666
ACH-000688,-0.8359580035663668
ACH-000693,-0.4102173110111673
ACH-000694,-0.4206865568905169
ACH-000695,-0.11897620692018035
ACH-000696,-0.5549450063872458
ACH-000697,-0.1731502690583057
ACH-000699,-0.4192759967546028
ACH-000701,-0.21455306267659335
ACH-000706,-0.2382604798727637
ACH-000711,-0.1808615399393549
ACH-000713,-0.5810889696432557
ACH-000714,-0.3719775550536571
ACH-000718,-0.4468599110661091
ACH-000720,-0.6534341655399755
ACH-000721,-0.3106346747915141
ACH-000724,-0.2584413061729192
ACH-000725,-0.20099878978155755
ACH-000732,-0.7420505980137008
ACH-000734,-0.8586923211419449
ACH-000735,-0.2904729278433804
ACH-000736,-0.3364050853991348
ACH-000738,-0.4474318537538052
ACH-000746,-0.19111958722780528
ACH-000747,-0.8132088448649628
ACH-000748,-0.8126095433253512
ACH-000753,-0.6012124342069697
ACH-000756,-0.43248101933895855
ACH-000757,-0.44655707345079176
ACH-000758,-0.3231660790020637
ACH-000760,-0.1378404080116849
ACH-000762,-0.2815502088345672
ACH-000763,-0.2622573298399183
ACH-000764,-0.7979566906026259
ACH-000765,-0.6251061264016317
ACH-000766,-0.4381468089659406
ACH-000767,-0.4162434121886872
ACH-000768,-0.7667273812588831
ACH-000769,-0.21183763703529826
ACH-000770,-0.898401901537264
ACH-000771,-0.5357376532114074
ACH-000773,-0.5818151507185301
ACH-000776,-0.6452811528533692
ACH-000777,-0.9412410292386171
ACH-000778,-0.4030588877444571
ACH-000781,-0.15173899957288664
ACH-000782,-0.4971878525702474
ACH-000783,-0.6589713655704309
ACH-000784,-0.1718037060042327
ACH-000785,-0.2644039182655393
ACH-000787,-0.8354695105501453
ACH-000788,-0.3894023920983687
ACH-000791,-0.4473366514813385
ACH-000792,-0.4073476222723697
ACH-000794,-0.6229798512079933
ACH-000796,-0.503479442494416
ACH-000798,-0.1042611575906766
ACH-000799,-0.5728606213160639
ACH-000800,-0.5856724236471225
ACH-000802,-0.4308980598855871
ACH-000804,-0.773732958448682
ACH-000805,-0.3748020118528087
ACH-000809,-0.293855329305172
ACH-000810,-0.2644701462297393
ACH-000811,-0.6333685089175355
ACH-000817,-0.7423564115110833
ACH-000819,-0.27679748524023234
ACH-000820,-0.5677321226077203
ACH-000821,-0.7970092506910512
ACH-000822,-0.6346560764329793
ACH-000823,-0.7457813634905646
ACH-000824,-0.11715233007406164
ACH-000827,-0.5842737602752011
ACH-000829,-0.6154943251254519
ACH-000831,-0.2347212955324513
ACH-000832,-0.5280269115916962
ACH-000833,-0.4686961587131199
ACH-000834,-0.09967837708040556
ACH-000835,-0.6597384055417761
ACH-000836,-0.12668985851634176
ACH-000837,-0.4555478790286121
ACH-000838,-0.7140518860002816
ACH-000839,-0.5347318775965549
ACH-000840,-0.2021082661218503
ACH-000841,-0.6766408273831078
ACH-000843,-0.5046423355086207
ACH-000846,-0.11418324275082915
ACH-000847,-0.6627255537098047
ACH-000848,-0.21659898234900296
ACH-000849,-0.7145639847792922
ACH-000851,-0.6626916493129749
ACH-000855,-0.5404789515066994
ACH-000856,-0.6930510606174052
ACH-000858,-0.20752975631904647
ACH-000859,-0.8761217999066601
ACH-000861,-0.34147096105588504
ACH-000862,-0.7885909306402434
ACH-000865,-0.3298238293214733
ACH-000866,-0.6707579397200899
ACH-000867,-0.15052566720062202
ACH-000869,-0.3825834221156295
ACH-000872,-0.8776515267630897
ACH-000873,-0.4620578210836935
ACH-000876,-0.29122770278608645
ACH-000878,-0.6830565276818779
ACH-000880,-0.21340623735591607
ACH-000881,-0.2705141666477431
ACH-000882,-0.21811190545591252
ACH-000884,-0.46840332609513996
ACH-000885,-0.474793341007485
ACH-000887,-0.13463262528133946
ACH-000889,-0.7617042383249835
ACH-000896,-0.3932418810548093
ACH-000898,-0.21740087106569989
ACH-000900,-0.5393673871019329
ACH-000901,-0.8572697380495327
ACH-000905,-0.7222673456216423
ACH-000906,-0.7174066201681985
ACH-000907,-0.7675614073756623
ACH-000910,-0.3368938721879011
ACH-000911,-0.3126615634545832
ACH-000912,-0.6340317661661192
ACH-000913,-0.5410951535263638
ACH-000915,-0.3614107475393281
ACH-000916,-0.9707199324595328
ACH-000917,-0.5503127428468304
ACH-000920,-0.6728854494523323
ACH-000921,-0.7632699371716322
ACH-000924,-0.3576501588623076
ACH-000926,-0.27493198527588203
ACH-000928,-0.33777345487446553
ACH-000929,-0.19364508965764346
ACH-000932,-0.20106704809250667
ACH-000935,-0.4017136702407442
ACH-000936,-0.8110575445589724
ACH-000937,-0.6833244690685512
ACH-000938,-0.4932604368504185
ACH-000939,-0.5383123146648647
ACH-000941,-0.3439470486854861
ACH-000943,-0.26969561922934515
ACH-000946,-0.17583050966739852
ACH-000947,-0.5468473418669305
ACH-000948,-0.3919983848567082
ACH-000950,-0.798062864699215
ACH-000953,-0.4884250563067237
ACH-000954,-0.5260735905751867
ACH-000957,-0.2299714682921947
ACH-000958,-0.3692248337262762
ACH-000960,-0.7884541562290258
ACH-000963,-0.6113732606335678
ACH-000968,-0.231736591171786
ACH-000969,-0.1317361577829421
ACH-000972,-0.4815355426772005
ACH-000973,-0.6313943544820437
ACH-000974,-0.6936960185052486
ACH-000978,-0.4211255645050411
ACH-000984,-0.5546829201221598
ACH-000986,-0.07955952810588557
ACH-000988,-0.3903062819923285
ACH-000993,-0.3042433781845777
ACH-000994,-0.15115157058897336
ACH-000996,-0.6581375241016383
ACH-001001,-0.5693133719590099
ACH-001020,-0.3606237154720572
ACH-001028,-0.7377201023220452
ACH-001031,-0.8524642203023802
ACH-001038,-0.8454457251217129
ACH-001048,-0.7537033324026549
ACH-001050,-0.7262397751385076
ACH-001053,-0.7007814977442779
ACH-001054,-0.8160685824494397
ACH-001061,-0.5673207341373431
ACH-001067,-0.5726726571807167
ACH-001075,-0.6657266832950754
ACH-001096,-0.7230078947096723
ACH-001111,-0.4767045476273176
ACH-001119,-0.3958726358956101
ACH-001128,-0.00011409359442742512
ACH-001134,-0.5705004367019407
ACH-001151,-0.2824973555768299
ACH-001163,-0.4618666562435553
ACH-001164,-0.8878134931280675
ACH-001183,-0.30328190238486824
ACH-001192,-0.794259274772404
ACH-001193,-0.6338461301927624
ACH-001196,-0.5960878952965883
ACH-001197,-0.6562455952980466
ACH-001205,-0.6888488974182451
ACH-001211,-0.7127921491905398
ACH-001212,-0.5640130694165375
ACH-001228,-0.04971712242969447
ACH-001232,-1.0034798538645908
ACH-001239,-0.3943921946566112
ACH-001270,-0.7110351488209551
ACH-001274,-0.4189506180006367
ACH-001275,-0.7085643910565679
ACH-001277,-0.6181491661404179
ACH-001278,-0.25425565658111104
ACH-001280,-0.3454007613920261
ACH-001283,-0.5160045639844818
ACH-001289,-0.531587461737957
ACH-001300,-0.5668320208371314
ACH-001301,-0.4436687421032434
ACH-001302,-0.3002104763531843
ACH-001306,-0.9333810038921244
ACH-001318,-0.4062250022846868
ACH-001322,-0.3680117436330543
ACH-001328,-0.06915056194721073
ACH-001332,-0.5549333177506965
ACH-001336,-0.4326180258358132
ACH-001346,-0.3360495350648141
ACH-001353,-0.09274029508079654
ACH-001354,-0.7531336260873028
ACH-001367,-0.5231956830839407
ACH-001368,-0.5543105553067211
ACH-001374,-0.6038849605725237
ACH-001377,-0.34880391419958545
ACH-001380,-0.8334445930824284
ACH-001391,-0.07068689626690483
ACH-001408,-0.37370684750072175
ACH-001430,-0.0981487702936918
ACH-001431,-0.6817632105246146
ACH-001450,-0.8934655008903671
ACH-001496,-0.3675042548928153
ACH-001500,-0.5648833606022379
ACH-001523,-0.569119698273758
ACH-001532,-0.468051393781567
ACH-001550,-0.3536896241039671
ACH-001552,-0.8259001378849314
ACH-001554,-0.3274602048759842
ACH-001654,-0.4209486320443565
ACH-001735,-0.4505901568987905
ACH-001736,-0.44196543571363855
ACH-001737,-0.15529367154694065
ACH-001740,-0.5546669045355922
ACH-001745,-0.6544143483123804
ACH-001765,-0.5148678006362661
