,C3AR1 (719)
ACH-000004,-0.07799644475539881
ACH-000005,0.0207385562074681
ACH-000007,0.0238817150161498
ACH-000009,-0.1352034021410092
ACH-000011,-0.06649852458947281
ACH-000012,0.04856767423968913
ACH-000013,0.06897657265971839
ACH-000014,0.04218436968745006
ACH-000015,-0.07055599460574259
ACH-000017,-0.03612860405965728
ACH-000018,-0.0918121827795076
ACH-000019,-0.13493600759289487
ACH-000021,-0.059793614657661025
ACH-000022,0.036620796303728234
ACH-000025,0.10189773306917872
ACH-000028,0.05239600449013095
ACH-000030,-0.03721612252458828
ACH-000035,-0.00909802812921828
ACH-000036,0.050495318052833436
ACH-000037,0.055269979348081484
ACH-000039,-0.011853266776414323
ACH-000040,0.005364293776531777
ACH-000041,-0.04226585484370707
ACH-000042,-0.0342785551523025
ACH-000045,0.03955167238328889
ACH-000047,-0.01922068681846975
ACH-000052,0.05294016433578649
ACH-000053,-0.05474163711161131
ACH-000054,-0.006436114663625082
ACH-000055,-0.02555169401477468
ACH-000060,-0.1042386059822578
ACH-000067,-0.09004168053178564
ACH-000070,0.1028117884363509
ACH-000075,0.035837064515565606
ACH-000078,0.09648923687553017
ACH-000082,-0.11703216404778564
ACH-000085,0.09843316571593652
ACH-000086,0.06763476635236025
ACH-000087,-0.042640386166484405
ACH-000092,0.04232610692378592
ACH-000095,0.08027465478450606
ACH-000097,-0.04303651638819764
ACH-000098,-0.04272347149593858
ACH-000099,0.04142512886718911
ACH-000108,-0.045224025380076915
ACH-000113,-0.04468824898535145
ACH-000116,-0.031242305129137275
ACH-000118,-0.07975955337343829
ACH-000120,0.007407724218722522
ACH-000123,-0.07416901128048957
ACH-000127,-0.11751190885998575
ACH-000128,0.04905483155665095
ACH-000132,0.08294354283003441
ACH-000133,0.061601155534117276
ACH-000137,0.056226210944477
ACH-000138,-0.026472414152228885
ACH-000142,0.08519527131131606
ACH-000143,-0.08055271722398584
ACH-000146,-0.02122013218676369
ACH-000148,-0.0009991787647633966
ACH-000150,-0.04126087664532379
ACH-000152,-0.02732941908337168
ACH-000153,-0.1513267501054482
ACH-000159,0.06792968957746724
ACH-000160,-0.09773736984457328
ACH-000163,-0.06346916241401596
ACH-000167,-0.31758061364279194
ACH-000168,-0.0073902272741082735
ACH-000169,0.012652185125028649
ACH-000178,0.030110459683646142
ACH-000183,-0.016417900661097162
ACH-000188,0.01790583022155603
ACH-000189,0.03217884319107684
ACH-000190,0.0924117178639507
ACH-000198,0.0014330858171764738
ACH-000203,-0.10441989739331728
ACH-000204,-0.008923690071076346
ACH-000206,-0.014195239305899318
ACH-000207,0.02224856470102628
ACH-000208,-0.18879096504730508
ACH-000210,-0.08317449209975014
ACH-000211,-0.07914106314090573
ACH-000215,-0.1075381142888058
ACH-000221,-0.04249563124510655
ACH-000222,0.02562876706674009
ACH-000223,-0.04811913402613188
ACH-000226,0.050939728099497115
ACH-000227,-0.03314956016497217
ACH-000228,-0.2857895014774403
ACH-000231,-0.04504190151542264
ACH-000232,-0.011712929027953744
ACH-000233,-0.12950634436269254
ACH-000234,0.009917885677797672
ACH-000235,-0.061973705462225616
ACH-000237,-0.05916709400802375
ACH-000238,0.046280586264296465
ACH-000242,0.20000394219707587
ACH-000243,0.028661020727206808
ACH-000244,-0.02092417867434126
ACH-000246,-0.0960836500666922
ACH-000248,0.02505057867209736
ACH-000250,-0.002859329582392543
ACH-000251,0.06952338699138016
ACH-000252,-0.22354420205203554
ACH-000253,0.04104119406971184
ACH-000255,-0.09527795137198526
ACH-000256,-0.13420801259616635
ACH-000257,0.2472331424550253
ACH-000258,0.0397602569359821
ACH-000259,-0.04506236488635099
ACH-000260,0.002540193213903134
ACH-000261,-0.03187972978427183
ACH-000262,-0.07174678092758974
ACH-000263,-0.058071380229987216
ACH-000264,-0.01802323841205937
ACH-000265,0.09060411818458004
ACH-000266,-0.0071463767439261215
ACH-000272,-0.06932547878248589
ACH-000274,-0.005163393215926226
ACH-000277,0.03922644645078063
ACH-000278,0.03229741595717383
ACH-000279,0.0010846359401977764
ACH-000280,0.02039424436565429
ACH-000281,-0.2147506994234415
ACH-000288,-0.02520506844557837
ACH-000291,-0.03286117809132565
ACH-000293,0.04678834435472234
ACH-000294,0.009386367847849374
ACH-000295,0.08019750483861962
ACH-000296,-0.12382779123246325
ACH-000302,-0.028958854966197413
ACH-000304,0.014782442361759403
ACH-000307,-0.11053318441060156
ACH-000308,-0.06668456380420876
ACH-000310,0.10502616731846552
ACH-000311,0.10761643337878732
ACH-000312,-0.06454465748743526
ACH-000315,0.05058050200728626
ACH-000316,0.022083667782487618
ACH-000317,0.015093269954022919
ACH-000318,0.0074825972731312265
ACH-000319,0.12099311390605867
ACH-000320,0.16758145220516146
ACH-000322,-0.016632611097337456
ACH-000323,-0.021720831616372945
ACH-000324,-0.10660825301973167
ACH-000329,0.023503540058169167
ACH-000330,0.09725334013962456
ACH-000331,0.03093385113559453
ACH-000332,-0.013081182125191949
ACH-000334,-0.13191573852886262
ACH-000335,-0.2480143191524589
ACH-000336,-0.061431222724699315
ACH-000337,-0.06486411218319446
ACH-000338,0.17837363024128933
ACH-000339,0.012201052189633623
ACH-000341,-0.03254785607444122
ACH-000348,-0.06869423645314655
ACH-000350,-0.19529699300017106
ACH-000352,-0.08137292960575382
ACH-000356,0.14967264937121302
ACH-000361,-0.06303314174470405
ACH-000362,-0.00893314565852928
ACH-000363,-0.02284867548796986
ACH-000364,0.013464322465053007
ACH-000365,-0.08129072134048608
ACH-000366,-0.011443372169560987
ACH-000368,-0.03503127928079541
ACH-000374,-0.020085108514111376
ACH-000375,-0.17760349455849492
ACH-000376,-0.051162203947253314
ACH-000381,-0.04195955423352419
ACH-000383,-0.04958336341628798
ACH-000387,0.007518048095821344
ACH-000389,-0.02099564083508243
ACH-000390,-0.013939740732111329
ACH-000393,0.023397417730795875
ACH-000395,0.010148938874628676
ACH-000396,0.05740680867838866
ACH-000397,-0.07428570274046521
ACH-000401,-0.027998541751201502
ACH-000402,0.07384750312201474
ACH-000403,-0.01989270761753184
ACH-000404,0.14014514970609854
ACH-000406,-0.058516812916250764
ACH-000407,-0.012472271858124948
ACH-000408,-0.029558077252351562
ACH-000410,-0.02998616647955314
ACH-000411,-0.004175008953514922
ACH-000414,-0.010778997417565665
ACH-000415,0.1337985223036892
ACH-000416,-0.011137908814187195
ACH-000420,-0.05490662167179472
ACH-000421,-0.10375076933839432
ACH-000424,-0.13333449866478034
ACH-000425,-0.051658240360630624
ACH-000426,0.007267538495142099
ACH-000427,-0.09578193603122706
ACH-000433,-0.11860879461412915
ACH-000435,-0.2204827582678668
ACH-000436,0.0008307856470521598
ACH-000444,-0.1037617716195213
ACH-000445,0.18653454117021012
ACH-000448,0.014411892773512324
ACH-000450,0.11823413799128035
ACH-000452,-0.16437695269831035
ACH-000454,-0.06207177540783005
ACH-000458,0.0448393825241351
ACH-000459,0.05666547008515621
ACH-000460,-0.0881588560048633
ACH-000461,0.034258764256579546
ACH-000463,0.0326116926034391
ACH-000464,-0.058393984232387036
ACH-000466,0.03674218467426886
ACH-000467,-0.062176548215451675
ACH-000468,-0.03409530511198615
