,OLR1 (4973)
ACH-000004,0.2792208382329789
ACH-000005,0.20106181937068765
ACH-000007,0.2476101311823352
ACH-000009,0.32247188640398244
ACH-000011,0.2251854846444194
ACH-000012,0.2367086874993065
ACH-000013,0.16326937673972472
ACH-000014,0.15214392789089592
ACH-000015,0.22651026559462256
ACH-000017,0.28505313464503873
ACH-000018,0.2812626765399163
ACH-000019,0.23034570755460185
ACH-000021,0.1733945145851834
ACH-000022,0.16614543813090835
ACH-000025,0.2493810829265859
ACH-000028,0.31973746291548083
ACH-000030,0.2369646114540954
ACH-000035,0.1993982148229022
ACH-000036,0.1927227555673569
ACH-000037,0.2138123415919369
ACH-000039,0.1201887526361122
ACH-000040,0.2002250058686371
ACH-000041,0.24525032896822105
ACH-000042,0.16779266058444844
ACH-000045,0.206528843499815
ACH-000047,0.2497512379051421
ACH-000052,0.18264128340512867
ACH-000053,0.1626813451815198
ACH-000054,0.11170899293441812
ACH-000055,0.1892828438599541
ACH-000060,0.22399970233537145
ACH-000067,0.06307531656947303
ACH-000070,0.017056137425315195
ACH-000075,0.28039564642243797
ACH-000078,0.2049357703534328
ACH-000082,0.14771624265960953
ACH-000085,0.18499254114951472
ACH-000086,0.2548614364031006
ACH-000087,0.19099267630380626
ACH-000092,0.2068874501899638
ACH-000095,0.18101155338806654
ACH-000097,0.17775744663682405
ACH-000098,0.18475131505235234
ACH-000099,0.1888034779803451
ACH-000108,0.23961683226123
ACH-000113,0.13080034131736412
ACH-000116,0.23846803160751825
ACH-000118,0.17729995471852394
ACH-000120,0.26453774244969025
ACH-000123,0.2642132610534433
ACH-000127,0.1739192540548498
ACH-000128,0.09336176475487287
ACH-000132,0.20775737859101265
ACH-000133,0.16445173698500345
ACH-000137,0.2542659088340553
ACH-000138,0.157563544415435
ACH-000142,0.2589045363500332
ACH-000143,0.2727574040112136
ACH-000146,0.1800939290244811
ACH-000148,0.18115165970100053
ACH-000150,0.1243203353040298
ACH-000152,0.1523822937403247
ACH-000153,0.09610238321996556
ACH-000159,0.2550924918702869
ACH-000160,0.1169728990483681
ACH-000163,0.2483625264117856
ACH-000167,0.126109274460494
ACH-000168,0.17779592956959644
ACH-000169,0.15474181970662948
ACH-000178,0.1995850606217705
ACH-000183,0.2639003580386968
ACH-000188,0.2220145625905489
ACH-000189,0.07004564371922603
ACH-000190,0.09013626987583362
ACH-000198,0.1650826141553143
ACH-000203,0.4176171409187177
ACH-000204,0.13638570942802306
ACH-000206,0.17184493490330116
ACH-000207,0.15696719777545853
ACH-000208,0.16271496005313374
ACH-000210,0.3384695069270209
ACH-000211,0.1826282052209866
ACH-000215,0.22176015308563565
ACH-000221,0.2145490112813821
ACH-000222,0.2346953050441582
ACH-000223,0.18766487409657928
ACH-000226,0.09213884344030357
ACH-000227,0.1888336353383602
ACH-000228,0.17281524751214186
ACH-000231,0.24398702304193076
ACH-000232,0.21496404411793
ACH-000233,0.2737726132893521
ACH-000234,0.13579831641034984
ACH-000235,0.22109439828680733
ACH-000237,0.17341552035638835
ACH-000238,0.16102332960889987
ACH-000242,0.1878054276084328
ACH-000243,0.1739803413898763
ACH-000244,0.2952324851719335
ACH-000246,0.1595049325740083
ACH-000248,0.1416452664192463
ACH-000250,0.2153995348316335
ACH-000251,0.1832739682513432
ACH-000252,0.2059216289381068
ACH-000253,0.14493793836766594
ACH-000255,0.04504190195904775
ACH-000256,0.26436865723162545
ACH-000257,0.15833157337715606
ACH-000258,0.21695335295460091
ACH-000259,0.11065713253132864
ACH-000260,0.29363453583587057
ACH-000261,0.1527948438110419
ACH-000262,0.23360873147397734
ACH-000263,0.20218896631972186
ACH-000264,0.18873077925370105
ACH-000265,0.22189146424962006
ACH-000266,0.12437655575685347
ACH-000272,0.16987713262529902
ACH-000274,0.16751105589380896
ACH-000277,0.18466738384125767
ACH-000278,0.15550438153342633
ACH-000279,0.1541942126019905
ACH-000280,0.15324442105929315
ACH-000281,0.3838861426036265
ACH-000288,0.1735083953761062
ACH-000291,0.10369969025263068
ACH-000293,0.12475501242174468
ACH-000294,0.20931690310888795
ACH-000295,0.16690726984249415
ACH-000296,0.07559010373579476
ACH-000302,0.18200361694108225
ACH-000304,-0.025153716123360443
ACH-000307,0.2255476522440895
ACH-000308,0.1635438419504372
ACH-000310,0.07830450573481235
ACH-000311,0.23395130671910594
ACH-000312,0.21628890043463414
ACH-000315,0.17761113479577334
ACH-000316,0.1926476594598984
ACH-000317,0.3299343157535051
ACH-000318,0.2414270072774305
ACH-000319,0.30070895398478603
ACH-000320,0.20257709452926068
ACH-000322,0.22055038748941408
ACH-000323,0.3176645344445924
ACH-000324,0.13231091610012574
ACH-000329,0.2046403464435444
ACH-000330,0.3586901285779812
ACH-000331,0.15334251351664754
ACH-000332,0.1451725047798806
ACH-000334,0.2579981895133766
ACH-000335,0.07579164787798269
ACH-000336,0.2698695664867234
ACH-000337,0.13597104037620902
ACH-000338,0.7566612113754698
ACH-000339,0.19048222592322145
ACH-000341,0.2235638977544558
ACH-000348,0.1900388231372819
ACH-000350,0.23407865892900664
ACH-000352,0.13357949694444368
ACH-000356,0.2824536811451295
ACH-000361,0.17372319491998955
ACH-000362,0.11275814406070345
ACH-000363,0.1830854965382728
ACH-000364,0.2954711352164899
ACH-000365,0.19577748220635935
ACH-000366,0.2059365984603595
ACH-000368,0.13553609231274286
ACH-000374,0.2262671589644813
ACH-000375,0.20420790764399105
ACH-000376,0.17907502817506588
ACH-000381,0.14034509000416384
ACH-000383,0.21282693497684715
ACH-000387,0.12407402208864003
ACH-000389,0.2164448362502541
ACH-000390,0.21790837904757127
ACH-000393,0.2031173648468936
ACH-000395,0.21526219536847266
ACH-000396,0.2318455020541372
ACH-000397,0.20013834752506712
ACH-000401,0.15690172545299802
ACH-000402,0.23817352462569916
ACH-000403,0.19913291751482307
ACH-000404,0.25464670523780264
ACH-000406,0.16209337810046026
ACH-000407,0.26866923389603314
ACH-000408,0.18509851552986006
ACH-000410,0.1623376396110532
ACH-000411,0.1170452469207986
ACH-000414,0.22649345139546664
ACH-000415,0.2509068848182254
ACH-000416,0.21490300297383852
ACH-000420,0.1969303055793738
ACH-000421,0.24443840692254215
ACH-000424,0.05179589222224314
ACH-000425,0.24299208158766936
ACH-000426,0.17759882172802186
ACH-000427,0.14162234877106142
ACH-000433,0.37889880864278586
ACH-000435,0.1136403354641823
ACH-000436,0.15415651160471516
ACH-000444,0.1866939121336687
ACH-000445,0.18948884187331771
ACH-000448,0.17341780234049742
ACH-000450,0.2743079690483886
ACH-000452,0.09661432719541738
ACH-000454,0.2150770778320802
ACH-000458,0.17778507317757644
ACH-000459,0.020494349153663608
ACH-000460,0.13016598275519914
ACH-000461,0.1757344348144296
ACH-000463,0.1327538384076113
ACH-000464,0.16589972571646666
ACH-000466,0.07615026147449405
ACH-000467,0.16578235019746018
ACH-000468,0.08691328576856208
ACH-000469,0.205941792660252
ACH-000470,0.1921204587769282
ACH-000471,0.16719219445862069
ACH-000472,0.22285611202965555
ACH-000473,0.2301413805245554
ACH-000475,0.1943209576527064
ACH-000476,0.20723661072505264
ACH-000477,0.2728882525020119
ACH-000479,0.17004524187251813
ACH-000480,0.1014410428522537
ACH-000481,0.11517870500223988
ACH-000483,0.10652761944284968
ACH-000484,0.19384035129182928
ACH-000485,0.053188093395491166
ACH-000486,0.12642521221024355
ACH-000487,0.1290344618521495
ACH-000488,0.17573615754037755
ACH-000490,0.1845535250283364
ACH-000491,0.2690030202784652
ACH-000495,0.30022847486329896
ACH-000496,0.1812132126005928
ACH-000499,0.1554564972170612
ACH-000500,0.03646087815893125
ACH-000502,0.21519479128366065
ACH-000503,0.27362138503085004
ACH-000505,0.12536303377557872
ACH-000507,0.14366854760343736
ACH-000510,0.21836253077822507
ACH-000511,0.13798756209140475
ACH-000512,0.09323364309226706
ACH-000516,0.16301800426096094
ACH-000517,0.2228579778984504
ACH-000518,0.17706217105700034
ACH-000520,0.2755439738884745
ACH-000521,0.19916890730778813
ACH-000522,0.17741728240901147
ACH-000524,0.16920748354290546
ACH-000527,0.190545132387766
ACH-000528,0.23389187209462106
ACH-000537,0.2891766005899141
ACH-000541,-0.014407841323210291
ACH-000542,0.18143470967224748
ACH-000544,0.2828051570258957
ACH-000545,0.2409158122788296
ACH-000547,0.17213973836684351
ACH-000548,0.17860734374850304
ACH-000549,0.3290111606292754
ACH-000550,0.15000190661599014
ACH-000552,0.177700622735833
ACH-000556,0.2321761734657101
ACH-000557,0.13391462031658394
ACH-000569,0.147671040317577
ACH-000570,0.1354773484457469
ACH-000571,0.12689596003321124
ACH-000573,0.21059606887748367
ACH-000576,0.10721848405275916
ACH-000579,0.2993125510474385
ACH-000580,0.21073980260147004
ACH-000584,0.216496362116766
ACH-000585,0.17367649836864654
ACH-000588,0.24399309198866684
ACH-000589,0.19586459593925856
ACH-000591,0.15823746320853732
ACH-000593,0.3265437445278506
ACH-000600,0.2546287359625976
ACH-000601,0.20317338241562527
ACH-000605,0.219903825741996
ACH-000606,0.06982725310749738
ACH-000608,0.19573442555193973
ACH-000614,0.11380694276999505
ACH-000616,0.3324055862552803
ACH-000618,0.2038214523524675
ACH-000619,0.3168379183918968
ACH-000620,0.3267395296074395
ACH-000621,0.1994534520700932
ACH-000622,0.2173883190214346
ACH-000623,0.16301436611408746
ACH-000624,0.2088705826536688
ACH-000627,0.06316633657535567
ACH-000630,0.057399076839701677
ACH-000631,0.14650805546729914
ACH-000632,0.17755852083239407
ACH-000633,0.2184774098729772
ACH-000637,0.2846649632719025
ACH-000638,0.2394285326803376
ACH-000646,0.14075344935718695
ACH-000647,0.21542083379161325
ACH-000648,0.17024354685438095
ACH-000649,0.14724893100101152
ACH-000651,0.16313571292279658
ACH-000652,0.18957446547268236
ACH-000653,0.12742804031515362
ACH-000657,0.15030073245165712
ACH-000658,0.27277526918751394
ACH-000661,0.2508328939139212
ACH-000662,0.44472593881463934
ACH-000663,0.07604987711270117
ACH-000665,0.20831923451798295
ACH-000671,0.15108400064183136
ACH-000672,0.09129788856144204
ACH-000673,0.17201051423387406
ACH-000676,0.16550945888992505
ACH-000677,0.2012362911999974
ACH-000681,0.18652747877089795
ACH-000683,0.21977187717921506
ACH-000684,0.22362083354403176
ACH-000688,0.05315953857378091
ACH-000693,0.18025952612183804
ACH-000694,0.2520285927091705
ACH-000695,0.3340423063485309
ACH-000696,0.20234596521780174
ACH-000697,0.16917839239067928
ACH-000699,0.17650911730545035
ACH-000701,0.2309504231469192
ACH-000706,0.16534936822911805
ACH-000711,0.23747625017466226
ACH-000713,0.2972991907900639
ACH-000714,0.2346824391720617
ACH-000718,0.07420594832659863
ACH-000720,0.22204267560394408
ACH-000721,0.15450519728285814
ACH-000724,0.15515700979934371
ACH-000725,0.18133351584842355
ACH-000732,0.032237028815973505
ACH-000734,0.17722610595658747
ACH-000735,0.18060352192325566
ACH-000736,0.13354984022686256
ACH-000738,0.21006157736341607
ACH-000746,0.26891394216613945
ACH-000747,0.2588885355444274
ACH-000748,0.1070327270870324
ACH-000753,0.22474523785333747
ACH-000756,0.17246658046314636
ACH-000757,0.1190760070057399
ACH-000758,0.19316164195112653
ACH-000760,0.21319883976892934
ACH-000762,0.2346899595121275
ACH-000763,0.2153739178938335
ACH-000764,0.09072488347130253
ACH-000765,0.08329842022155441
ACH-000766,0.2206301565244772
ACH-000767,0.16938669323485475
ACH-000768,0.15952697060191598
ACH-000769,0.2331730824112765
ACH-000770,0.203791568408086
ACH-000771,0.20452671992027535
ACH-000773,0.12728119936815158
ACH-000776,0.11620810865327083
ACH-000777,0.25679284710566963
ACH-000778,0.2094049932959396
ACH-000781,0.21011115905805314
ACH-000782,0.06712827053231635
ACH-000783,0.0989670831256038
ACH-000784,0.17259549862120938
ACH-000785,0.11295881449882512
ACH-000787,0.19353546105416305
ACH-000788,0.2135938459596412
ACH-000791,0.20077212383176274
ACH-000792,0.20002465958006774
ACH-000794,0.1917597040380732
ACH-000796,0.12735868005599724
ACH-000798,0.16145059006801807
ACH-000799,0.06072060536630655
ACH-000800,0.31650510854114344
ACH-000802,0.2387337050762943
ACH-000804,0.1921914552497155
ACH-000805,0.17753592540801885
ACH-000809,0.2496605140665881
ACH-000810,0.06614182915817345
ACH-000811,0.1374894910820836
ACH-000817,0.140021591685614
ACH-000819,0.11934542871500413
ACH-000820,0.22237480927809167
ACH-000821,0.26173992961274434
ACH-000822,0.22792002520293506
ACH-000823,0.1405730592020623
ACH-000824,0.21451707029566
ACH-000827,0.20372273273988112
ACH-000829,0.07213340194250308
ACH-000831,0.06327732624874023
ACH-000832,0.0926829125433476
ACH-000833,0.1344752179362499
ACH-000834,0.2128301105598457
ACH-000835,0.17839639754215542
ACH-000836,0.13726060318017227
ACH-000837,0.25255889549597205
ACH-000838,0.018650522854153664
ACH-000839,0.2544555598703397
ACH-000840,0.25509640815712586
ACH-000841,0.23728336752166698
ACH-000843,0.27211474433035315
ACH-000846,0.3180776983592318
ACH-000847,0.4011599968337554
ACH-000848,0.1623169729619716
ACH-000849,0.1250892713799604
ACH-000851,0.28228325555512657
ACH-000855,0.30761993102450663
ACH-000856,0.2300079234547655
ACH-000858,0.237779081472212
ACH-000859,0.11000527215242177
ACH-000861,0.2632411027249333
ACH-000862,0.1663543264926646
ACH-000865,0.16009856945399722
ACH-000866,0.2316417623433319
