,DMTN (2039)
ACH-000004,0.1152063402855098
ACH-000005,-0.014939190741837268
ACH-000007,0.2037314207271227
ACH-000009,0.2343679514173525
ACH-000011,0.0046690433603476045
ACH-000012,-0.021246877973860705
ACH-000013,0.16190988297920894
ACH-000014,0.005602815603437768
ACH-000015,0.1069805113420886
ACH-000017,0.07374028776322672
ACH-000018,0.13635093608162865
ACH-000019,0.04314553744559893
ACH-000021,0.029399171594923893
ACH-000022,-0.0667953436372592
ACH-000025,-0.05813944575651145
ACH-000028,-0.03909063409372815
ACH-000030,0.13153153374934387
ACH-000035,-0.06620981574732414
ACH-000036,-0.035858167450245663
ACH-000037,0.12247693336248128
ACH-000039,0.13657398268565427
ACH-000040,-0.10876063336140572
ACH-000041,-0.11027694514386538
ACH-000042,0.03352518090486195
ACH-000045,-0.08371734799432767
ACH-000047,0.07642448002733462
ACH-000052,-0.03200562338088336
ACH-000053,0.030088257124907588
ACH-000054,0.11930000569090993
ACH-000055,0.11318439608600828
ACH-000060,0.016374124844735622
ACH-000067,0.2024806671473427
ACH-000070,-0.036599379912703504
ACH-000075,0.044734474554226834
ACH-000078,0.04095977955146484
ACH-000082,-0.014642734150519778
ACH-000085,-0.024516423394066414
ACH-000086,0.1821069315523927
ACH-000087,0.0422998958467051
ACH-000092,0.12353038392295132
ACH-000095,0.06538361833370873
ACH-000097,0.021586583727128697
ACH-000098,0.14693159391056002
ACH-000099,0.05209688085784598
ACH-000108,0.06226246455396218
ACH-000113,-0.03125881096970747
ACH-000116,0.08394472765039368
ACH-000118,0.051814565219727535
ACH-000120,0.10466987531001827
ACH-000123,0.02676235280503788
ACH-000127,0.08553652385956423
ACH-000128,-0.009120768291580627
ACH-000132,0.009988245842535088
ACH-000133,-0.03616449300579252
ACH-000137,0.006106252924663738
ACH-000138,-0.03276176242513694
ACH-000142,0.027951994259356187
ACH-000143,0.16165371973838227
ACH-000146,0.00628757767130505
ACH-000148,0.11070310176881216
ACH-000150,-0.016085643504954786
ACH-000152,0.037196464708003835
ACH-000153,0.11827818463961465
ACH-000159,0.09393080346210418
ACH-000160,0.11686422548473745
ACH-000163,0.20472712445142494
ACH-000167,-0.08435351508320225
ACH-000168,-0.07623331147533281
ACH-000169,0.13098371161639896
ACH-000178,-0.006335423990409121
ACH-000183,0.08806882358734358
ACH-000188,0.10239316519655932
ACH-000189,0.2614723654492735
ACH-000190,0.23266459765745465
ACH-000198,0.0918577955090339
ACH-000203,0.35083948614896626
ACH-000204,-0.005151104609651964
ACH-000206,0.0633663630817131
ACH-000207,-0.21511192395204956
ACH-000208,-0.07144880866339884
ACH-000210,-0.052743701480098534
ACH-000211,0.008667977434615162
ACH-000215,-0.03517205231216625
ACH-000221,0.21863359628319606
ACH-000222,0.2086430678010864
ACH-000223,0.04337787817089148
ACH-000226,0.05822171944580928
ACH-000227,0.05533012690211378
ACH-000228,-0.13253589798096474
ACH-000231,0.13788250549889214
ACH-000232,0.04417396538089097
ACH-000233,0.1584587042634643
ACH-000234,0.020562330854586197
ACH-000235,-0.012444375842642793
ACH-000237,0.01305276606033888
ACH-000238,0.010800552011509092
ACH-000242,-0.05056608701143056
ACH-000243,0.0015161937715719095
ACH-000244,0.1686566122149694
ACH-000246,0.1410942869015328
ACH-000248,0.20017150977583498
ACH-000250,0.05389586181274622
ACH-000251,0.06043047753081919
ACH-000252,0.0995012613264366
ACH-000253,0.08992049046719762
ACH-000255,0.08500988723203559
ACH-000256,-0.034969737947130944
ACH-000257,-0.09991755793121923
ACH-000258,0.0760674526787821
ACH-000259,0.003147509816810964
ACH-000260,0.03684347734859829
ACH-000261,-0.08021788060250584
ACH-000262,0.16254797656190248
ACH-000263,-0.091745054787042
ACH-000264,0.01577444513346523
ACH-000265,0.0755100293986417
ACH-000266,0.07356323669503405
ACH-000272,0.12522614710598426
ACH-000274,0.0588592632438484
ACH-000277,0.14764949751070205
ACH-000278,-0.08814844450633014
ACH-000279,0.017033136389979348
ACH-000280,-0.03156049913638835
ACH-000281,0.04933497829388814
ACH-000288,0.11042944930580527
ACH-000291,0.06427698790287653
ACH-000293,-0.18274512224673928
ACH-000294,0.04775728498794622
ACH-000295,-0.20965062037993812
ACH-000296,-0.008678551074392743
ACH-000302,-0.0006443130181401392
ACH-000304,-0.004798618640848222
ACH-000307,0.04686498816976215
ACH-000308,0.008196072989731193
ACH-000310,0.13509438194451648
ACH-000311,-0.03708566588938921
ACH-000312,-0.009597784237773271
ACH-000315,0.02416973271130901
ACH-000316,0.006738519174309074
ACH-000317,-0.010841061050010222
ACH-000318,0.01247933548041704
ACH-000319,0.1507384884761558
ACH-000320,0.01953283940864196
ACH-000322,0.054514395780672326
ACH-000323,0.009824128231385069
ACH-000324,0.028652690414027637
ACH-000329,0.003493603938870161
ACH-000330,-0.026368222414583614
ACH-000331,-0.055365633964005394
ACH-000332,0.06592025100812428
ACH-000334,0.1550091818916477
ACH-000335,-0.0018164695453918645
ACH-000336,-0.09611123809039616
ACH-000337,-0.025751900416699242
ACH-000338,0.3978926908702002
ACH-000339,0.06402547856781587
ACH-000341,0.44373814957455576
ACH-000348,0.035294851985278534
ACH-000350,-0.024118042341082724
ACH-000352,-0.06305070240863239
ACH-000356,0.2735015267728939
ACH-000361,0.04212819839869485
ACH-000362,-0.013280586779432056
ACH-000363,-0.07726805687233923
ACH-000364,0.0754439879914994
ACH-000365,0.056484320942231415
ACH-000366,0.06423148185034183
ACH-000368,-0.16676612461376075
ACH-000374,0.021974135321380338
ACH-000375,-0.06302539703388181
ACH-000376,-0.02624213210035189
ACH-000381,0.1125632289253173
ACH-000383,0.030010482877801545
ACH-000387,-0.02152512628489094
ACH-000389,0.07790349878641024
ACH-000390,-0.03375450916377321
ACH-000393,-0.10454713799473236
ACH-000395,-0.272189653174486
ACH-000396,-0.22479813380777525
ACH-000397,0.15951304126736124
ACH-000401,0.07743493252799588
ACH-000402,0.02335360917936841
ACH-000403,0.0745577926124242
ACH-000404,0.20105129349349396
ACH-000406,0.11789121470813055
ACH-000407,-0.03683151977250995
ACH-000408,0.1091946357133164
ACH-000410,0.018871271224425744
ACH-000411,0.057701914521169025
ACH-000414,-0.018592563570171267
ACH-000415,-0.035954061219373896
ACH-000416,0.009063281892639032
ACH-000420,0.031001987033313624
ACH-000421,-0.05804649771123021
ACH-000424,0.014148871280254346
ACH-000425,0.12453874440286535
ACH-000426,0.04501506042478782
ACH-000427,-0.0981634648932174
ACH-000433,-0.13583180768013706
ACH-000435,0.2534717738625836
ACH-000436,0.14410887796190278
ACH-000444,0.08283489886021103
ACH-000445,0.08075252834300453
ACH-000448,0.12781293861344048
ACH-000450,-0.11687006451531233
ACH-000452,-0.023484181371981324
ACH-000454,0.05007671670387688
ACH-000458,0.08653808713944343
ACH-000459,-0.001541575128215643
ACH-000460,0.0945180276618374
ACH-000461,0.14534977288726614
ACH-000463,0.09327311985892707
ACH-000464,0.02595967786920244
ACH-000466,0.04093511672561027
ACH-000467,0.13115183248890808
ACH-000468,0.12923924684188018
ACH-000469,0.06999186059095155
ACH-000470,0.07763680500060566
ACH-000471,-0.07742557891711534
ACH-000472,0.05717620349998346
ACH-000473,0.15701870851350194
ACH-000475,-0.026103766987360225
ACH-000476,-0.05370764415658931
ACH-000477,0.06688029297071849
ACH-000479,0.11404548288028968
ACH-000480,0.01110904855105996
ACH-000481,0.023073696737746174
ACH-000483,-0.09907356844658682
ACH-000484,0.1530487264414217
ACH-000485,0.14303624520925845
ACH-000486,0.0859685198010935
ACH-000487,0.13322672621763282
ACH-000488,0.00034750108987656507
ACH-000490,0.0982820455046476
ACH-000491,-0.1124914078154116
ACH-000495,0.14634395870402295
ACH-000496,-0.018533794556856456
ACH-000499,0.0859541198696971
ACH-000500,0.5383609939103946
ACH-000502,0.09952459132022827
ACH-000503,0.27923707851194673
ACH-000505,0.08268830204951139
ACH-000507,0.09011114955449064
ACH-000510,0.047011522806838124
ACH-000511,0.09264278070407704
ACH-000512,0.19052885428183106
ACH-000516,-0.10000591373617156
ACH-000517,0.09799613932665197
ACH-000518,0.10715539321232458
ACH-000520,0.07722111634512875
ACH-000521,0.18418726006546124
ACH-000522,-0.04887007522207376
ACH-000524,-0.00016864637848655581
ACH-000527,0.07320504413073156
ACH-000528,0.0620067681997625
ACH-000537,-0.18404442030915175
ACH-000541,0.35840104562856745
ACH-000542,0.14615763857758607
ACH-000544,-0.11170446309806216
ACH-000545,0.14453416497351249
ACH-000547,0.15028537222582378
ACH-000548,0.05603669507699339
ACH-000549,0.06147772090570764
ACH-000550,0.14316954146635635
ACH-000552,-0.014583881347977069
ACH-000556,0.02176578796769276
ACH-000557,-0.10479950722599944
ACH-000569,-0.08781604488273022
ACH-000570,0.06682225020306175
ACH-000571,-0.03755267889095002
ACH-000573,0.035554710954260625
ACH-000576,0.2541519048729037
ACH-000579,-0.061973004344512035
ACH-000580,-0.04763834221853686
ACH-000584,-0.03885867027287941
ACH-000585,-0.011213917097587659
ACH-000588,-0.054403903029000535
ACH-000589,0.06700286977831005
ACH-000591,0.02381682247358061
ACH-000593,0.13569521800255474
ACH-000600,0.07644750665712187
ACH-000601,0.08540234236104663
ACH-000605,0.07668883119349733
ACH-000606,-0.0767726354588436
ACH-000608,0.04432419041872434
ACH-000614,0.056890546700865664
ACH-000616,-0.00028456429722167377
ACH-000618,0.10772793227006404
ACH-000619,9.933800522518704e-05
ACH-000620,0.08131123906612678
ACH-000621,0.059581334297147875
ACH-000622,0.034203838809181944
ACH-000623,0.13681437763602772
ACH-000624,-0.046335301610976536
ACH-000627,0.04042708812434751
ACH-000630,0.13943448253068674
ACH-000631,-0.2388463452011919
ACH-000632,0.13756184481204506
ACH-000633,0.09690154956115474
ACH-000637,0.03634903414726053
ACH-000638,0.057556886214481226
ACH-000646,0.11316229337550618
ACH-000647,0.09037680923502013
ACH-000648,0.4601291883216328
ACH-000649,-0.016358038916550438
ACH-000651,0.06497164218514609
ACH-000652,0.057470464699072875
ACH-000653,0.18453468188129946
ACH-000657,0.0530213685204418
ACH-000658,0.18485591598063614
ACH-000661,0.05085153188810575
ACH-000662,-0.3954670220777093
ACH-000663,0.011818127855515543
ACH-000665,0.020023203255919646
ACH-000671,-0.017542987508276237
ACH-000672,0.3307264356493237
ACH-000673,0.07102240291912364
ACH-000676,0.16824481613558676
ACH-000677,0.16583621048751165
ACH-000681,0.0014846808628164233
ACH-000683,-0.059236725780420926
ACH-000684,0.34781182659830834
ACH-000688,-0.05977642428899544
ACH-000693,0.052761294771006134
ACH-000694,0.09326957171561966
ACH-000695,0.3614578940391
ACH-000696,-0.00833009943599075
ACH-000697,0.049147469703775655
ACH-000699,0.05601138778508902
ACH-000701,0.07843446739759342
ACH-000706,0.07146009875904963
ACH-000711,0.02845484578089082
ACH-000713,0.04626869374035898
ACH-000714,0.18540554792754296
ACH-000718,0.1265776819929934
ACH-000720,0.1339731231038233
ACH-000721,0.0814194884722788
ACH-000724,0.07687294640707021
ACH-000725,-0.07411645983327618
ACH-000732,0.1379160954947659
ACH-000734,0.05525724984358262
ACH-000735,0.01829306942739829
ACH-000736,0.12659077475052236
ACH-000738,0.05168558092370792
ACH-000746,0.07568321083791238
ACH-000747,-0.04157007139227911
ACH-000748,0.07314021212631187
ACH-000753,0.003974157089162825
ACH-000756,0.09421784823271534
ACH-000757,-0.019129658616322445
ACH-000758,-0.0025530056362260013
ACH-000760,0.0754614229950619
ACH-000762,-0.024232258715349883
ACH-000763,0.08724280103797294
ACH-000764,-0.10466550647491066
