,KLHDC8A (55220)
ACH-000701,-0.3754347817815415
ACH-000706,-0.5974315845011422
ACH-000711,-0.3648701792194852
ACH-000713,-0.4514677243979828
ACH-000714,-0.4733584709969477
ACH-000718,-0.3434775124321747
ACH-000720,-0.31507199945000425
ACH-000721,-0.29536466596319755
ACH-000724,-0.24655026197969246
ACH-000725,-0.26737240156429803
ACH-000732,-0.4291101303523599
ACH-000734,-0.31227274423339346
ACH-000735,-0.3935311133500475
ACH-000736,-0.4578263165288369
ACH-000738,-0.24781191866407526
ACH-000746,-0.18448974529455012
ACH-000747,-0.2684381933643384
ACH-000748,-0.32366980179351057
ACH-000753,-0.35730565759625565
ACH-000756,-0.22151131938325552
ACH-000757,-0.2126555146590634
ACH-000758,-0.38060231215840346
ACH-000760,-0.3830887361912065
ACH-000762,-0.4077819591893804
ACH-000763,-0.27680171841589
ACH-000764,-0.21849646947462534
ACH-000765,-0.2681244032873161
ACH-000766,-0.17996437193107506
ACH-000767,-0.4146998570620452
ACH-000768,-0.4757940837114981
ACH-000769,-0.3623545108520298
ACH-000770,-0.2128324062260961
ACH-000771,-0.4153293944438501
ACH-000773,-0.3627127803250249
ACH-000776,-0.3658793363968114
ACH-000777,-0.3393404876801969
ACH-000778,-0.1953904963512393
ACH-000781,-0.35400397711605075
ACH-000782,-0.39581388299539816
ACH-000783,-0.400072001486835
ACH-000784,-0.3336345770838107
ACH-000785,-0.4431181584527677
ACH-000787,-0.26584379712188216
ACH-000788,-0.32000890736068016
ACH-000791,-0.4453319547108296
ACH-000792,-0.28857686776133634
ACH-000794,-0.4887643533044165
ACH-000796,-0.3047929477982301
ACH-000798,-0.4081338617808484
ACH-000799,-0.4102052755972029
ACH-000800,-0.3128325402816722
ACH-000802,-0.3743724235089858
ACH-000804,-0.5142844441961474
ACH-000805,-0.14214949628630932
ACH-000809,-0.2948042455990835
ACH-000810,-0.3159373426123353
ACH-000811,-0.20782740232165806
ACH-000817,-0.27587758185631744
ACH-000819,-0.25463347028755146
ACH-000820,-0.009652605053621458
ACH-000821,-0.1074958291433134
ACH-000822,-0.2980618273582383
ACH-000823,-0.32090757898271954
ACH-000824,-0.489816198143219
ACH-000827,-0.28760412921535383
ACH-000829,-0.3250876787568275
ACH-000831,-0.2928586343568058
ACH-000832,-0.4372446253852199
ACH-000833,-0.4582774740847123
ACH-000834,-0.4822743023310163
ACH-000835,-0.2829301291420215
ACH-000836,-0.1419253500766085
ACH-000837,-0.3978258733106973
ACH-000838,-0.5129993613268689
ACH-000839,-0.3642128793829661
ACH-000840,-0.3345342144598477
ACH-000841,-0.4037150017528252
ACH-000843,-0.3765856709284697
ACH-000846,-0.2060480068500942
ACH-000847,-0.1319889303302885
ACH-000848,-0.35279544620021003
ACH-000849,-0.3636429983994993
ACH-000851,-0.2598880559471448
ACH-000855,-0.2925537232599353
ACH-000856,-0.3161339553528154
ACH-000858,-0.3081343567476173
ACH-000859,-0.2839486500259713
ACH-000861,-0.5327842368814307
ACH-000862,-0.17417541882869747
ACH-000865,-0.30172723902585197
ACH-000866,-0.3858512781957703
ACH-000867,-0.33243749597736755
ACH-000869,-0.2689018357631577
ACH-000872,-0.40022495504458
ACH-000873,-0.42390468617221183
ACH-000876,-0.5638973017467707
ACH-000878,-0.06885792926940988
ACH-000880,-0.2932275421284384
ACH-000881,-0.3262743964469225
ACH-000882,-0.3401269657210053
ACH-000884,-0.4480359387129619
ACH-000885,-0.42354558160888595
ACH-000887,-0.4249106639979479
ACH-000889,-0.3352664803580265
ACH-000896,-0.2800797412588518
ACH-000898,-0.37934758261260826
ACH-000900,-0.13109421921640813
ACH-000901,-0.3229657165430154
ACH-000905,-0.3765099237810351
ACH-000906,-0.2933635809490056
ACH-000907,-0.40543158241515614
ACH-000910,-0.4862031838757633
ACH-000911,-0.4107474177270136
ACH-000912,-0.3097650533486603
ACH-000913,-0.2942768868283629
ACH-000915,-0.31781549215238064
ACH-000916,-0.0686591443420206
ACH-000917,-0.26135493433145124
ACH-000920,-0.20268488349674574
ACH-000921,-0.3440299646434484
ACH-000924,-0.3952940796972625
ACH-000926,-0.3200404989414838
ACH-000928,-0.4764908188655062
ACH-000929,-0.3887308199776828
ACH-000932,-0.2773498827797078
ACH-000935,-0.2321667262532057
ACH-000936,-0.3512228470657912
ACH-000937,-0.2858957453420907
ACH-000938,-0.3172473448455379
ACH-000939,0.01967986885590024
ACH-000941,-0.22170613532128766
ACH-000943,-0.2437659688466368
ACH-000946,-0.3114444934722784
ACH-000947,-0.34700905700040346
ACH-000948,-0.2962852144344361
ACH-000950,-0.3028054526312205
ACH-000953,-0.31317806475633786
ACH-000954,-0.3074340474862359
ACH-000957,-0.4160258687357987
ACH-000958,-0.4463448389869768
ACH-000960,-0.2780273693060622
ACH-000963,-0.462943291855397
ACH-000968,-0.2857942156585149
ACH-000969,-0.3819904916125024
ACH-000972,-0.04851090728053336
ACH-000973,-0.30103051777800993
ACH-000974,-0.398926632273328
ACH-000978,-0.3256950941697691
ACH-000984,-0.5320770397820317
ACH-000986,-0.5481580353895594
ACH-000988,-0.39948666933919424
ACH-000993,-0.384158135777494
ACH-000994,-0.3725778299056121
ACH-000996,-0.4956157287624982
ACH-001001,-0.3845821241201483
ACH-001020,-0.3552818416275758
ACH-001028,-0.3600083620944992
ACH-001031,-0.3743718657053988
ACH-001038,-0.3572672027549739
ACH-001048,-0.21200017389155332
ACH-001050,-0.2779450173832456
ACH-001053,-0.4139924860404767
ACH-001054,-0.4209782303156831
ACH-001061,-0.25464900821900066
ACH-001067,-0.3484371811859365
ACH-001075,-0.1798443253261926
ACH-001096,-0.48519716751764297
ACH-001111,-0.4411870411799935
ACH-001119,-0.42697390275038577
ACH-001128,-0.07818255330547995
ACH-001134,-0.19564902988281746
ACH-001151,-0.437629430855609
ACH-001163,-0.3923618220371487
ACH-001164,-0.2753697663509783
ACH-001183,-0.5045547043423781
ACH-001192,-0.45942143513914896
ACH-001193,-0.1848301174478241
ACH-001196,-0.2174033574180484
ACH-001197,-0.2921017175580194
ACH-001205,-0.3204909930912184
ACH-001211,-0.3390055359953738
ACH-001212,-0.4829756711232124
ACH-001228,-0.3788136058490565
ACH-001232,-0.3157673811656992
ACH-001239,-0.34186554995291824
ACH-001270,-0.5392005111615482
ACH-001274,-0.11083777109350798
ACH-001275,-0.12683571372612615
ACH-001277,-0.4509753565042829
ACH-001278,-0.30620950502254696
ACH-001280,-0.3587267432282699
ACH-001283,-0.1736487752183964
ACH-001289,-0.1365478743998886
ACH-001300,-0.2304108246262391
ACH-001301,-0.3134769556378163
ACH-001302,-0.04177820770213609
ACH-001306,-0.18696982738581067
ACH-001318,-0.28394990973502043
ACH-001322,-0.2566107117547459
ACH-001328,-0.34193849257588826
ACH-001332,-0.4299859518964607
ACH-001336,-0.2860264158151306
ACH-001346,-0.3868716859673843
ACH-001353,-0.4180695471894595
ACH-001354,-0.4960148795509893
ACH-001367,-0.2567662899096813
ACH-001368,-0.37390498351720464
ACH-001374,-0.4827731293426232
ACH-001377,-0.3506795827593144
ACH-001380,-0.40659300630652695
ACH-001391,-0.3160099421788585
ACH-001408,-0.2902528189793079
ACH-001430,-0.5691428367139029
ACH-001431,-0.3371464733129721
ACH-001450,-0.2318068843024777
ACH-001496,-0.15999310930994512
ACH-001500,-0.1890345231818328
ACH-001523,-0.4128826658246193
ACH-001532,-0.30919289005642925
ACH-001550,-0.366714948488677
ACH-001552,-0.32111687510378945
ACH-001554,-0.3050697943495677
ACH-001654,-0.4017378109808128
ACH-001735,-0.3008310610995054
ACH-001736,-0.2865264796533761
ACH-001737,-0.5769940561991895
ACH-001740,-0.3321442115798778
ACH-001745,-0.461575663214142
ACH-001765,-0.3434217629304186
