,ARFGEF1 (10565)
ACH-000706,-0.22189128827362187
ACH-000711,-0.08116059312584188
ACH-000713,-0.12962472765094082
ACH-000714,0.026474829730738808
ACH-000718,-0.022546272150063017
ACH-000720,0.004371419411934366
ACH-000721,-0.1039957678211442
ACH-000724,-0.1405220811443534
ACH-000725,-0.18471377212787168
ACH-000732,-0.2174023573347732
ACH-000734,-0.07829633872845296
ACH-000735,-0.14501365308192246
ACH-000736,0.05986720441127704
ACH-000738,-0.6136060662917523
ACH-000746,0.009896313926691234
ACH-000747,-0.00021229425373078502
ACH-000748,-0.08409047230899455
ACH-000753,-0.0014605086098865847
ACH-000756,-0.16217597149203114
ACH-000757,-0.06301049288673934
ACH-000758,-0.2160069661025734
ACH-000760,-0.18357952330258007
ACH-000762,-0.1550896209602963
ACH-000763,-0.0538011107581352
ACH-000764,0.13987793366073353
ACH-000765,-0.09667695132482698
ACH-000766,-0.16573632421885715
ACH-000767,-0.09956523913940063
ACH-000768,-0.08440281887222663
ACH-000769,-0.21274826891338705
ACH-000770,-0.09819352584750912
ACH-000771,-0.18360384853332606
ACH-000773,-0.11225372129192923
ACH-000776,-0.1895776355577863
ACH-000777,-0.2419227885143112
ACH-000778,-0.06748672369877079
ACH-000781,-0.1899540754965582
ACH-000782,-0.21186584606871914
ACH-000783,-0.11123555662692562
ACH-000784,-0.21589531511065665
ACH-000785,-0.13584025622795073
ACH-000787,-0.07744647217082791
ACH-000788,-0.007715996001768591
ACH-000791,-0.1629515501261532
ACH-000792,-0.05390684285703328
ACH-000794,-0.12850784838060586
ACH-000796,0.018805934617520285
ACH-000798,0.02690571353938908
ACH-000799,-0.04506964608767106
ACH-000800,-0.005452750115882165
ACH-000802,-0.06354671812069893
ACH-000804,-0.07663963467197422
ACH-000805,-0.006670877043940806
ACH-000809,-0.12075931237047854
ACH-000810,-0.3959779382830852
ACH-000811,-0.09442102104805697
ACH-000817,0.020195717623670933
ACH-000819,-0.16513671710828254
ACH-000820,0.002639549905589425
ACH-000821,-0.01211535060089702
ACH-000822,-0.0938638438920532
ACH-000823,-0.2071224059225224
ACH-000824,-0.05765566459737415
ACH-000827,-0.15958309004693108
ACH-000829,-0.2288349331513524
ACH-000831,-0.15171331722920972
ACH-000832,-0.22418719445358765
ACH-000833,-0.1175711589742574
ACH-000834,-0.06693771501664407
ACH-000835,-0.1526888153159425
ACH-000836,-0.11162228295507716
ACH-000837,-0.13305074683245904
ACH-000838,0.07596520897321213
ACH-000839,0.03623092252457162
ACH-000840,-0.0369066825454848
ACH-000841,0.01697473463925981
ACH-000843,-0.4310439589491357
ACH-000846,-0.2878659070633777
ACH-000847,-0.037215136899788136
ACH-000848,-0.2480185576280004
ACH-000849,-0.04557552712182806
ACH-000851,-0.02145476915459112
ACH-000855,0.03578934155753992
ACH-000856,-0.0567465872931714
ACH-000858,-0.06552978051799582
ACH-000859,-0.11586472221166827
ACH-000861,-0.08996305618783176
ACH-000862,-0.027781474870759038
ACH-000865,-0.08831228688743155
ACH-000866,-0.08491769021604209
ACH-000867,-0.117895529449768
ACH-000869,-0.10064531981322196
ACH-000872,-0.08756826548188912
ACH-000873,0.013272605227174541
ACH-000876,-0.09870637363919184
ACH-000878,-0.20967930062640486
ACH-000880,-0.1629494192810758
ACH-000881,-0.18888480324486465
ACH-000882,-0.1367227415810891
ACH-000884,-0.10327274820144082
ACH-000885,-0.21247498676285065
ACH-000887,-0.08853920357321457
ACH-000889,-0.027151948918845085
ACH-000896,0.09328620327613477
ACH-000898,-0.2739613635257825
ACH-000900,-0.2238656716613376
ACH-000901,-0.042856870141137
ACH-000905,-0.042454679624362265
ACH-000906,-0.09132185456783457
ACH-000907,0.044700151018540635
ACH-000910,-0.011890252559367329
ACH-000911,-0.15353528010187242
ACH-000912,-0.17434055086012692
ACH-000913,-0.07724146383412127
ACH-000915,-0.11589503909284893
ACH-000916,-0.1085407234425122
ACH-000917,-0.3676401699060207
ACH-000920,-0.16071230622456018
ACH-000921,-0.06344830633978323
ACH-000924,-0.0771621699486635
ACH-000926,-0.07783455598244983
ACH-000928,0.07866422892312848
ACH-000929,-0.22054944147751201
ACH-000932,-0.11390162212874268
ACH-000935,-0.15322711177415926
ACH-000936,-0.04445269290564015
ACH-000937,-0.10061438112480753
ACH-000938,-0.14657621010645272
ACH-000939,0.09992690715259192
ACH-000941,-0.07936653785397801
ACH-000943,-0.16133587104227515
ACH-000946,-0.25381217611893353
ACH-000947,-0.1021264769893024
ACH-000948,-0.11847108361000798
ACH-000950,-0.02345818562015628
ACH-000953,-0.12356772378513348
ACH-000954,-0.2580891451169533
ACH-000957,-0.11733784453270055
ACH-000958,-0.23062004042446535
ACH-000960,-0.08406544740944391
ACH-000963,0.07364546494526167
ACH-000968,-0.05761643344696525
ACH-000969,0.005258169623414453
ACH-000972,-0.08197473884199942
ACH-000973,-0.2561380490295714
ACH-000974,-0.15807635417295476
ACH-000978,0.09840094607370377
ACH-000984,-0.12486748705081994
ACH-000986,-0.05330439205722275
ACH-000988,-0.28162057842342425
ACH-000993,-0.03953240871262162
ACH-000994,-0.09254446194555968
ACH-000996,-0.12343496876287352
ACH-001001,-0.1092320688210643
ACH-001020,-0.20233001297560613
ACH-001028,-0.30157320651213265
ACH-001031,-0.1556629498378829
ACH-001038,-0.12086527815258455
ACH-001048,-0.12548383842056815
ACH-001050,-0.10201592134552773
ACH-001053,-0.2521871200911235
ACH-001054,-0.12193055664360593
ACH-001061,-0.01650462366883635
ACH-001067,-0.1247873211894953
ACH-001075,-0.1885838751895252
ACH-001096,-0.0832293864830761
ACH-001111,-0.14637312101472613
ACH-001119,-0.23190419882565605
ACH-001128,0.04309671322257571
ACH-001134,-0.08277387856289598
ACH-001151,-0.22220307110282933
ACH-001163,-0.13630891953593935
ACH-001164,-0.32262455193712924
ACH-001183,-0.18683378363545391
ACH-001192,-0.06135110560503981
ACH-001193,-0.06862327459623813
ACH-001196,0.06818345918971107
ACH-001197,-0.07090496153389253
ACH-001205,-0.1989524747848835
ACH-001211,-0.09826142006606817
ACH-001212,-0.06556738899502895
ACH-001228,0.03145287082423539
ACH-001232,0.049664144924810215
ACH-001239,-0.11894464240967904
ACH-001270,0.08682023828704474
ACH-001274,-0.2481238642571672
ACH-001275,-0.06555301633545049
ACH-001277,-0.1621704416432114
ACH-001278,-0.22096965518352124
ACH-001280,-0.21034492495674156
ACH-001283,-0.05389980527049699
ACH-001289,-0.0200343462016944
ACH-001300,-0.3136835003026989
ACH-001301,0.018650028132284488
ACH-001302,-0.3398748347362936
ACH-001306,-0.007078320451577328
ACH-001318,-0.0970757995096568
ACH-001322,0.0667082836468128
ACH-001328,-0.05320598423229248
ACH-001332,-0.24520299856552144
ACH-001336,-0.035015337022784525
ACH-001346,-0.17830453986229544
ACH-001353,-0.01747501726824804
ACH-001354,-0.022762252972012547
ACH-001367,-0.1337005646589398
ACH-001368,-0.11922797598268516
ACH-001374,-0.4193745883407765
ACH-001377,-0.1900692368639312
ACH-001380,-0.05531954469621948
ACH-001391,-0.039794128657898525
ACH-001408,-0.08677992572525615
ACH-001430,-0.041056135012689364
ACH-001431,-0.06560325088694989
ACH-001450,-0.06711656315280587
ACH-001496,-0.011157793960025992
ACH-001500,-0.13318707393138554
ACH-001523,-0.14971990492443454
ACH-001532,-0.228208821760558
ACH-001550,0.03305013401557192
ACH-001552,-0.2876231630549197
ACH-001554,-0.04881708118573217
ACH-001654,-0.12539344673578934
ACH-001735,-0.11934269843595476
ACH-001736,-0.08663445765205488
ACH-001737,-0.11189999109549872
ACH-001740,-0.0735838499635857
ACH-001745,-0.08211835624851813
ACH-001765,-0.16281470663642425
