,DHRS13 (147015)
ACH-000004,-0.030411028731997095
ACH-000005,-0.1150238683820718
ACH-000007,-0.05103393148046816
ACH-000009,-0.2688567098615634
ACH-000011,-0.1349872784721557
ACH-000012,-0.06932376727614745
ACH-000013,-0.17045181853529467
ACH-000014,-0.0069190466542839255
ACH-000015,-0.07551330407000735
ACH-000017,-0.3220174017123699
ACH-000018,-0.0820260281380772
ACH-000019,-0.12050360393967847
ACH-000021,-0.13623427361354762
ACH-000022,-0.1499311235030006
ACH-000025,0.0988798195911528
ACH-000028,-0.13979047417496376
ACH-000030,-0.19858464570201312
ACH-000035,-0.29847426168503144
ACH-000036,-0.1864715470469009
ACH-000037,-0.0752907045982375
ACH-000039,-0.07581554133602725
ACH-000040,0.04485516290505998
ACH-000041,-0.3857457604224564
ACH-000042,-0.022988585085589576
ACH-000045,-0.09054527023258528
ACH-000047,-0.1175621515843234
ACH-000052,-0.173805894623562
ACH-000053,-0.08309993553780409
ACH-000054,-0.09232896612761987
ACH-000055,-0.07441301553740043
ACH-000060,-0.2199104221266797
ACH-000067,-0.118645249938504
ACH-000070,0.11350979031014988
ACH-000075,-0.00782289659437735
ACH-000078,-0.0623155470290928
ACH-000082,-0.13181742795198473
ACH-000085,-0.09509839442055236
ACH-000086,-0.3370946151478317
ACH-000087,0.06752521870306193
ACH-000092,-0.04189910490270868
ACH-000095,-0.19988664588082086
ACH-000097,-0.14977275685371713
ACH-000098,-0.020886245024581543
ACH-000099,-0.06842384680736154
ACH-000108,-0.229132088086356
ACH-000113,-0.09710837548051028
ACH-000116,-0.19555881219037985
ACH-000118,-0.09911321561158153
ACH-000120,0.02695659554719934
ACH-000123,-0.018572869198138886
ACH-000127,-0.1040868528540152
ACH-000128,-0.28175224384893816
ACH-000132,-0.0877941735188396
ACH-000133,0.0015395966650741564
ACH-000137,-0.030867942656742826
ACH-000138,-0.07622498065752606
ACH-000142,-0.17930469618258008
ACH-000143,-0.19201546618903093
ACH-000146,-0.08130748903056363
ACH-000148,-0.13221491719730494
ACH-000150,0.08721307825068482
ACH-000152,-0.13943640257388545
ACH-000153,-0.2067675512809495
ACH-000159,-0.13728134750924634
ACH-000160,-0.22104856543109225
ACH-000163,-0.1009808056677731
ACH-000167,-0.007601246637548463
