,CKLF (51192)
ACH-000624,-0.10022541724482052
ACH-000627,0.0017342376897400492
ACH-000630,0.010982443746008276
ACH-000631,-0.006379844126146421
ACH-000632,0.0013610821712656447
ACH-000633,-0.021923031794561936
ACH-000637,-0.2238072830245852
ACH-000638,0.07411624367799392
ACH-000646,-0.0241650789091942
ACH-000647,-0.16246035166354472
ACH-000648,0.0587260778236493
ACH-000649,0.030305597579363994
ACH-000651,-0.4713032296097986
ACH-000652,-0.060714438982759626
ACH-000653,0.03135198200221112
ACH-000657,-0.06876173949955028
ACH-000658,-0.10496593246996563
ACH-000661,0.050039433711517485
ACH-000662,-0.09843856329522206
ACH-000663,-0.032983625144314146
ACH-000665,-0.024740228446468324
ACH-000671,0.004967565494002949
ACH-000672,-0.20395229986521413
ACH-000673,0.030745929547675313
ACH-000676,0.05124307857464399
ACH-000677,-0.03277198844590465
ACH-000681,0.11046415801340792
ACH-000683,-0.02076822508728829
ACH-000684,0.08430017262635825
ACH-000688,-0.06387208446917901
ACH-000693,0.0424200952725446
ACH-000694,-0.05755559519384151
ACH-000695,0.21360116059435547
ACH-000696,-0.08580525147387924
ACH-000697,-0.1527540603175224
ACH-000699,-0.0915091532478645
ACH-000701,-0.01469804959601577
ACH-000706,-0.06713706694883234
ACH-000711,-0.041295652739600855
ACH-000713,-0.010120798489127057
ACH-000714,0.024912554500445643
ACH-000718,-0.055486893454658785
ACH-000720,0.027079842085072057
ACH-000721,-0.11317146521099312
ACH-000724,-0.0920071927366893
ACH-000725,-0.15109076828133566
ACH-000732,0.13031181996299546
ACH-000734,0.013219783275966856
ACH-000735,-0.03162748892510925
ACH-000736,0.00622889638950344
ACH-000738,-0.01576384151984591
ACH-000746,-0.05125220104034836
ACH-000747,-0.09649881269658102
ACH-000748,-0.04438905695065894
ACH-000753,-0.06950796631858985
ACH-000756,-0.10630536422365276
ACH-000757,-0.05474459012105543
ACH-000758,-0.1843541787157943
ACH-000760,0.0052346265514739134
ACH-000762,-0.128208261029685
ACH-000763,-0.07357707203209389
ACH-000764,-0.1496512670974192
ACH-000765,0.08838762887217905
ACH-000766,-0.02430271752736219
ACH-000767,-0.05865609530201064
ACH-000768,-0.13709294065427785
ACH-000769,-0.07046297088406407
ACH-000770,-0.1271331789920862
ACH-000771,-0.062349388112842324
ACH-000773,0.002208246214308225
ACH-000776,-0.05470204467856524
ACH-000777,-0.06343436517635381
ACH-000778,-0.08052970623114157
ACH-000781,0.046237455438066684
ACH-000782,0.1053386965953002
ACH-000783,-0.08593381508889776
ACH-000784,-0.055695318275034746
ACH-000785,-0.10221383191876557
ACH-000787,-0.07989344134969091
ACH-000788,-0.06429717553507848
ACH-000791,-0.035695595020060894
ACH-000792,0.061304504102535275
ACH-000794,0.06910118972687916
ACH-000796,0.1016906968908266
ACH-000798,0.007245515031297384
ACH-000799,-0.16576497667049178
ACH-000800,0.017275799624552727
ACH-000802,-0.05505773466132313
ACH-000804,-0.09195348776600974
ACH-000805,-0.10801731795017082
ACH-000809,0.002340852548779856
ACH-000810,-0.02534983728619029
ACH-000811,-0.027514551887568864
ACH-000817,-0.3858016650873339
ACH-000819,-0.003526349098475133
ACH-000820,-0.24205310501673724
ACH-000821,0.012616894268510316
ACH-000822,0.03626761933325392
ACH-000823,0.03244343171685278
ACH-000824,0.03676807007510064
ACH-000827,-0.07798982333778776
ACH-000829,-0.028268773922117862
ACH-000831,-0.16281244754769805
ACH-000832,-0.008699251191243191
ACH-000833,-0.03771950687995385
ACH-000834,-0.10838165435828992
ACH-000835,-0.05396933285139497
ACH-000836,-0.06264968566976936
ACH-000837,-0.062229434554014924
ACH-000838,-0.07328918283744762
ACH-000839,0.020941549946039983
ACH-000840,0.0164994176595001
ACH-000841,-0.1657993750627346
ACH-000843,0.009795179532094288
ACH-000846,-0.15704258354562506
ACH-000847,-0.050399877321627054
ACH-000848,0.03339229160885105
ACH-000849,0.04744554670385682
ACH-000851,-0.10831478255307272
ACH-000855,-0.07969215000722972
ACH-000856,0.04937660836896928
ACH-000858,-0.038738792352515185
ACH-000859,-0.014000603512588592
ACH-000861,-0.16443947938162815
ACH-000862,-0.03852228406493287
ACH-000865,-0.03706381951483845
ACH-000866,0.009452342588978755
ACH-000867,0.03440098483004149
ACH-000869,-0.15970728006241314
ACH-000872,-0.05688978668776959
ACH-000873,-0.04904353604423217
ACH-000876,-0.012240315872983052
ACH-000878,-0.009537594962588344
ACH-000880,-0.15342842905421805
ACH-000881,0.03801661363485925
ACH-000882,0.026299644452521424
ACH-000884,-0.055036746563249236
ACH-000885,0.025864253186122756
ACH-000887,-0.031358316577643736
ACH-000889,-0.11227697973438608
ACH-000896,0.02163976984528842
ACH-000898,-0.04167046714643023
ACH-000900,0.007853572971818233
ACH-000901,-0.08451560362221038
ACH-000905,-0.007950367484760185
ACH-000906,-0.0428954819664629
ACH-000907,-0.14622829197809226
ACH-000910,-0.15076341860643008
ACH-000911,-0.10964063103099453
ACH-000912,-0.04643947314785293
ACH-000913,-0.024754855099919912
ACH-000915,-0.03814180786829695
ACH-000916,0.15748726871064903
ACH-000917,-0.05270593712014047
ACH-000920,-0.246778963499156
ACH-000921,-0.16678300034867835
ACH-000924,0.05105724621604965
ACH-000926,-0.2664234312212743
ACH-000928,-0.1587775218879216
ACH-000929,-0.028303486109712037
ACH-000932,-0.11536797261850573
ACH-000935,0.08966072796718334
ACH-000936,0.008291746259368139
ACH-000937,0.045391338095552895
ACH-000938,0.10360205552675274
ACH-000939,-0.09662674209054237
ACH-000941,0.030682286118532118
ACH-000943,-0.012722428644550558
ACH-000946,-0.08580156485209607
ACH-000947,-0.09285185129240332
ACH-000948,-0.114430047896568
ACH-000950,0.02373794932323364
ACH-000953,-0.0486332193007008
ACH-000954,-0.04049546940245135
ACH-000957,0.060954872557003416
ACH-000958,-0.2317304931629024
ACH-000960,-0.01152864723778951
ACH-000963,-0.001081000315933618
ACH-000968,-0.017607415698632983
ACH-000969,-0.13483433708192108
ACH-000972,-0.020903505116252958
ACH-000973,0.020090802380985043
ACH-000974,-0.02314651111243328
ACH-000978,0.07311783600649191
ACH-000984,0.02881527627556765
ACH-000986,-0.01733385894799442
ACH-000988,0.013148462357270902
ACH-000993,-0.029571661146276407
ACH-000994,-0.05672017878460714
ACH-000996,-0.11687908445735615
ACH-001001,-0.008607210159435445
ACH-001020,-0.04822291336104975
ACH-001028,0.049914338936052516
ACH-001031,-0.09246894833993542
ACH-001038,-0.06536221699343121
ACH-001048,-0.13766705285643344
ACH-001050,-0.10530214311120492
ACH-001053,0.02791158169208585
ACH-001054,-0.08649316795252897
ACH-001061,-0.034018910682175406
ACH-001067,-0.20512183934177688
ACH-001075,0.0843113693283121
ACH-001096,-0.1425121897719069
ACH-001111,-0.02410878772813783
ACH-001119,0.08145397205789255
ACH-001128,0.01033320150604459
ACH-001134,-0.053727591950492204
ACH-001151,-0.17828614534233114
ACH-001163,-0.1817274920389922
ACH-001164,-0.028780445109674525
ACH-001183,-0.09724087309751568
ACH-001192,-0.10640782503400248
ACH-001193,0.08315695796584242
ACH-001196,-0.01676552962835554
ACH-001197,0.10846610104245
ACH-001205,0.06706665638311879
ACH-001211,-0.015583057585207184
ACH-001212,0.03246121965731324
ACH-001228,0.02404895967521876
ACH-001232,-0.017088036521569816
ACH-001239,0.024566625854932862
ACH-001270,-0.14521789277624994
ACH-001274,-0.0011966265601703824
ACH-001275,0.005583165896640025
ACH-001277,-0.09621799402109947
ACH-001278,-0.04757134886673455
ACH-001280,-0.4239644076212432
ACH-001283,0.029354637432965187
ACH-001289,-0.010264011157870687
ACH-001300,-0.1684266992358636
ACH-001301,-0.12224925433842285
ACH-001302,-0.23822286258726105
ACH-001306,-0.22984347507183656
ACH-001318,-0.016649044076230673
ACH-001322,-0.009252318206337023
ACH-001328,0.02039757307067392
ACH-001332,0.01023054167972941
ACH-001336,-0.12846639790827566
ACH-001346,-0.07814217354406795
ACH-001353,0.03225391643165037
ACH-001354,0.04102515179486213
ACH-001367,-0.08568055102597144
ACH-001368,-0.033636750492215116
ACH-001374,-0.5061974327467337
ACH-001377,-0.041871745943401005
ACH-001380,-0.0015006628079634733
ACH-001391,0.07293287344682534
ACH-001408,0.013701854446878204
ACH-001430,0.16266207840083607
ACH-001431,-0.02578350939139604
ACH-001450,0.008586556939261539
ACH-001496,0.04545187285789497
ACH-001500,0.018473618558103647
ACH-001523,0.03324072115295
ACH-001532,-0.08477370003425005
ACH-001550,-0.1447284570790481
ACH-001552,-0.08297164244709396
ACH-001554,-0.06746455038317384
ACH-001654,0.03967643354249055
ACH-001735,-0.006309321562383831
ACH-001736,0.0009566963327156524
ACH-001737,0.02534545190837554
ACH-001740,-0.17664257536243674
ACH-001745,0.05284852630524045
ACH-001765,0.01164649082361625
