,ZNHIT6 (54680)
ACH-000004,-0.30905841555386915
ACH-000005,-0.7719448122632104
ACH-000007,-0.4681266932346352
ACH-000009,-0.6462285633239222
ACH-000011,-0.7353107442606995
ACH-000012,-0.5248135445173675
ACH-000013,-0.3465217404496436
ACH-000014,-0.4920261971125106
ACH-000015,-0.5728000546569725
ACH-000017,-0.4324699692867618
ACH-000018,-0.5667747270439148
ACH-000019,-0.8723543486623155
ACH-000021,-0.5823239217381982
ACH-000022,-0.6166877477311469
ACH-000025,-0.6326278394119343
ACH-000028,-0.6954386016258413
ACH-000030,-0.40507125556420537
ACH-000035,-0.7127047601426814
ACH-000036,-0.4827376813782843
ACH-000037,-0.4546844030528725
ACH-000039,-0.8273159376219402
ACH-000040,-0.7780705514713748
ACH-000041,-0.5341400490143129
ACH-000042,-0.6103890368394014
ACH-000045,-0.5604347074932254
ACH-000047,-0.4523240988132332
ACH-000052,-0.5324089012992266
ACH-000053,-0.6172685185537934
ACH-000054,-0.6709204824444593
ACH-000055,-0.7599175126562254
ACH-000060,-0.7317424612034819
ACH-000067,-0.6555230109802612
ACH-000070,-0.7304213315034336
ACH-000075,-0.8356815255143388
ACH-000078,-0.36351808000072106
ACH-000082,-0.5833182292517539
ACH-000085,-0.7628637669490823
ACH-000086,-0.7556830435158718
ACH-000087,-0.5814317295857071
ACH-000092,-0.913874827471116
ACH-000095,-0.7032684427416573
ACH-000097,-0.8337744724288524
ACH-000098,-0.5829358314872984
ACH-000099,-0.29800354759682834
ACH-000108,-0.4747012517862809
ACH-000113,-0.4367967295998228
ACH-000116,-0.5238583334224955
ACH-000118,-0.4489882376778565
ACH-000120,-0.6913027693018199
ACH-000123,-0.5542151185942081
ACH-000127,-0.4267842145156123
ACH-000128,-0.5018292595229282
ACH-000132,-0.5792385081917587
ACH-000133,-0.5031299616025166
ACH-000137,-0.5547875638847003
ACH-000138,-0.3580700575803781
ACH-000142,-0.7919142536123729
ACH-000143,-0.4861778981256426
ACH-000146,-0.6430778386137982
ACH-000148,-0.5873846272416777
ACH-000150,-0.5447975154808947
ACH-000152,-0.6111461976534919
ACH-000153,-0.4712015499109271
ACH-000159,-0.6782468161508689
ACH-000160,-0.5003106216959913
ACH-000163,-0.5301220858644375
ACH-000167,-0.34050870749852
ACH-000168,-0.5891802065576465
ACH-000169,-0.4799358228954209
ACH-000178,-0.5116136036500747
ACH-000183,-0.3869868695366457
