,ZFYVE28 (57732)
ACH-000004,-0.07711413351151614
ACH-000005,-0.06676046903432648
ACH-000007,0.05572775751779289
ACH-000009,-0.07145482264144322
ACH-000011,-0.023843861495478395
ACH-000012,-0.09899260088754218
ACH-000013,0.03746690554682328
ACH-000014,0.073996776734494
ACH-000015,-0.07655272785530755
ACH-000017,-0.09066538836068534
ACH-000018,-0.04320385546220474
ACH-000019,0.04245286088683435
ACH-000021,0.021148917438352163
ACH-000022,-0.032024004225328355
ACH-000025,0.05625961494194257
ACH-000028,-0.005083296153313565
ACH-000030,-0.003623685731928775
ACH-000035,0.0015322029083545494
ACH-000036,-0.02688270645077437
ACH-000037,-0.06059129810793936
ACH-000039,0.02764808999301537
ACH-000040,-0.04083279725320662
ACH-000041,-0.21015523501805275
ACH-000042,-0.18887566053680024
ACH-000045,-0.09850180574799357
ACH-000047,-0.039043629761730515
ACH-000052,0.1306677208184628
ACH-000053,-0.021493793161887625
ACH-000054,0.020981084366172062
ACH-000055,-0.07357889832639003
ACH-000060,-0.13287485102940835
ACH-000067,-0.018298693342599183
ACH-000070,0.2234624138935748
ACH-000075,-0.029259118968010544
ACH-000078,-0.19643982814333694
ACH-000082,-0.053626247906768766
ACH-000085,-0.07851035526288369
ACH-000086,-0.04260929006987421
ACH-000087,-0.022847585735511884
ACH-000092,-0.15514495810277878
ACH-000095,-0.04183387340023823
ACH-000097,-0.016948360366954584
ACH-000098,0.09393926409936408
ACH-000099,-0.16293723389469042
ACH-000108,-0.10737258033276303
ACH-000113,0.004473160497814009
ACH-000116,-0.0041733553581769466
ACH-000118,-0.15290834485587812
ACH-000120,-0.07402753134244823
ACH-000123,-0.05652415929746294
ACH-000127,-0.05253886470513131
ACH-000128,-0.0643961290806062
ACH-000132,0.11344081248028233
ACH-000133,-0.21040388153517608
ACH-000137,0.0990693119158878
ACH-000138,-0.09096631997394193
ACH-000142,-0.07730977119352041
ACH-000143,-0.01565304904119507
ACH-000146,-0.04275926776632992
ACH-000148,0.018602030939444292
ACH-000150,-0.15547246782810895
ACH-000152,-0.018605149087844775
ACH-000153,-0.018428874278087086
ACH-000159,0.006055894860151635
ACH-000160,-0.059566950795682964
ACH-000163,-0.00022422575660268457
ACH-000167,-0.12133311140272993
ACH-000168,-0.16789850202773915
ACH-000169,-0.21223283577642596
ACH-000178,0.031341155818286795
ACH-000183,0.0024753112896335463
ACH-000188,-0.01917252315982693
ACH-000189,-0.3193205724327203
ACH-000190,0.040511535926120765
ACH-000198,-0.09165041488647653
ACH-000203,-0.14183384129891988
ACH-000204,-0.0394471557899604
ACH-000206,-0.21224741058402816
ACH-000207,-0.1051449181666918
ACH-000208,0.0011162158389527166
ACH-000210,0.08648630489171516
ACH-000211,-0.03604744327389427
ACH-000215,-0.09926397996817816
ACH-000221,-0.05892436706158349
ACH-000222,0.0034371941678103613
ACH-000223,-0.07151107412178115
ACH-000226,0.11841540870404968
ACH-000227,-0.02292462095141175
ACH-000228,-0.03603176056859327
ACH-000231,-0.06742873518575658
ACH-000232,-0.035133194237132626
ACH-000233,-0.041855162501615764
ACH-000234,-0.08898007633601908
ACH-000235,-0.025071166193132117
ACH-000237,-0.06924965897646074
ACH-000238,-0.12047986841621358
ACH-000242,-0.15256776756403334
ACH-000243,-0.057069582368271636
ACH-000244,0.12094093019881072
ACH-000246,0.01828878339949945
ACH-000248,0.010901643788602734
ACH-000250,-0.07855940936212727
ACH-000251,-0.07302925453100219
ACH-000252,-0.0018169256536262124
ACH-000253,0.05637390196577944
ACH-000255,0.0974098962685458
ACH-000256,-0.0036788612747516354
ACH-000257,-0.2451961121193049
ACH-000258,-0.021383831999287586
ACH-000259,-0.11247421790795024
ACH-000260,-0.11354391738929318
ACH-000261,-0.05425349318029176
ACH-000262,0.1367424685427182
ACH-000263,-0.26733741908737113
ACH-000264,-0.10147631660460812
ACH-000265,-0.017936036531916787
ACH-000266,-0.0044993057079831065
ACH-000272,-0.10283433803744156
ACH-000274,0.02769534846924539
ACH-000277,-0.18402150946294024
ACH-000278,0.004948443288440813
ACH-000279,-0.07471741963921115
ACH-000280,-0.035027782334745385
ACH-000281,-0.29256015597403456
ACH-000288,-0.009491155785305006
ACH-000291,0.02142182390469904
ACH-000293,-0.13950689130387264
ACH-000294,-0.006429497866358465
ACH-000295,-0.14608477313725182
ACH-000296,0.07518971146000754
ACH-000302,-0.08432881993874404
ACH-000304,-0.08697853527557446
ACH-000307,0.07351028473368962
ACH-000308,-0.042333154335039626
ACH-000310,-0.15245520531412973
ACH-000311,-0.06798574658409115
ACH-000312,-0.17620939866631688
ACH-000315,-0.1250933056811318
ACH-000316,-0.03418879763863997
ACH-000317,0.02273751992071037
ACH-000318,0.042788415926330176
ACH-000319,-0.03331074307483231
ACH-000320,0.02760101525033259
ACH-000322,0.029754940282913707
ACH-000323,0.04492097384052327
ACH-000324,-0.013713445549058905
ACH-000329,-0.1355810854065676
ACH-000330,-0.07033649417398465
ACH-000331,0.0493754463001822
ACH-000332,-0.09195061968856612
ACH-000334,-0.034152847963456
ACH-000335,0.004026138054934122
ACH-000336,0.1933111264144308
ACH-000337,-0.08406817743736847
ACH-000338,0.21669725352750613
ACH-000339,-0.04034369600212944
ACH-000341,-0.07337134085348056
ACH-000348,-0.017709636909763342
ACH-000350,-0.14344691326363204
ACH-000352,-0.09281193223841104
ACH-000356,-0.18013002812499865
ACH-000361,0.0813466086076826
ACH-000362,-0.19537755681558866
ACH-000363,-0.10206545998674148
ACH-000364,0.007762363329933261
ACH-000365,-0.1259798246897724
ACH-000366,-0.10644299787751027
ACH-000368,-0.18594366580383095
ACH-000374,0.0506788444358857
ACH-000375,-0.0945235280791026
ACH-000376,-0.0934674735625726
ACH-000381,-0.18940048082314892
ACH-000383,-0.00798299940768533
ACH-000387,0.0016762904458279301
ACH-000389,-0.15037493746461275
ACH-000390,-0.1254492795454436
ACH-000393,-0.16896832883397556
ACH-000395,-0.2823734538391643
ACH-000396,-0.26097430911942393
ACH-000397,0.08593115028226754
ACH-000401,-0.05331472625728869
ACH-000402,0.0390789637355627
ACH-000403,-0.013990747086148569
ACH-000404,-0.09303079292239004
