,HCRTR2 (3062)
ACH-000004,0.322826773628114
ACH-000005,0.0
ACH-000007,-0.031188203151771177
ACH-000009,0.11939717526791402
ACH-000011,0.15790639213126825
ACH-000012,0.1162146149605389
ACH-000013,-0.04221377530104125
ACH-000014,0.10169489207129233
ACH-000015,-0.045235940558473166
ACH-000017,-0.03219970383199176
ACH-000018,0.1162120833309466
ACH-000019,0.2005835709462091
ACH-000021,0.08067019831429896
ACH-000022,0.0497334485444752
ACH-000025,0.14790270743668793
ACH-000028,-0.07069583086220375
ACH-000030,0.05508777449501436
ACH-000035,-0.018181477367735545
ACH-000036,0.052252683963180266
ACH-000037,-0.03665876386156671
ACH-000039,-0.03812432115171015
ACH-000040,0.01529221012855332
ACH-000041,-0.059978327389931176
ACH-000042,0.10876489539612763
ACH-000045,0.14860385668618692
ACH-000047,-0.0020841965071701648
ACH-000052,0.08512627634550317
ACH-000053,0.11553465996636753
ACH-000054,0.16971814372926755
ACH-000055,-0.3106045609657953
ACH-000060,0.05433917786430202
ACH-000067,-0.08696727913332465
ACH-000070,-0.18484172360345305
ACH-000075,-0.019740756307166832
ACH-000078,0.06869061469651036
ACH-000082,-0.008668274014594005
ACH-000085,-0.023035946956007157
ACH-000086,0.001674805213399325
ACH-000087,-0.11782232858662905
ACH-000092,0.1381274344414668
ACH-000095,0.021452035879299
ACH-000097,0.007208227650696384
ACH-000098,-0.08716124463481692
ACH-000099,0.07605462146382798
ACH-000108,0.12359498346917368
ACH-000113,0.07658624448553489
ACH-000116,-0.040370863645925584
ACH-000118,0.041206613422787725
ACH-000120,0.3404162204535039
ACH-000123,-0.014086717741722663
ACH-000127,0.05811311046130601
ACH-000128,0.012724287799434148
ACH-000132,0.0052061546028610755
ACH-000133,0.1631056625604281
ACH-000137,0.054984631036902765
ACH-000138,0.04032987309680205
ACH-000142,0.10090201244124004
ACH-000143,0.05296414137187303
ACH-000146,0.08935962493192298
ACH-000148,0.18727342606147004
ACH-000150,0.006576656961940104
ACH-000152,-0.10656991850032024
ACH-000153,-0.059814061026059136
ACH-000159,-0.003595330165570174
ACH-000160,0.01271622620812922
ACH-000163,-0.025938021534580646
ACH-000167,-0.12546411410027247
ACH-000168,0.02769019434904644
ACH-000169,0.07616762269389303
ACH-000178,0.04647984797659605
ACH-000183,0.1478354056786072
ACH-000188,0.08567220541950236
ACH-000189,0.3266847691667048
ACH-000190,-0.08480385389275577
ACH-000198,0.10213578427338517
ACH-000203,-0.3080702451286699
ACH-000204,0.030995082593494577
ACH-000206,0.24140650885491066
ACH-000207,-0.0460072856109247
ACH-000208,0.010753612068158414
ACH-000210,0.13640051323611566
ACH-000211,0.09471300025664088
ACH-000215,0.1558579584003361
ACH-000221,0.1209532871023204
ACH-000222,0.08822274017635796
ACH-000223,-0.022552805870089215
ACH-000226,0.053280420674808864
ACH-000227,0.10389224244932233
ACH-000228,0.006997174349672058
ACH-000231,-0.05076919308512549
ACH-000232,-0.002708678434074625
ACH-000233,0.032051168712978764
ACH-000234,0.14916900678875591
ACH-000235,0.14124069788743665
ACH-000237,0.049397983792877166
ACH-000238,0.08675897179539199
ACH-000242,0.11449620896256715
ACH-000243,0.06675257502122257
ACH-000244,0.3101384912488744
ACH-000246,0.04433900129820563
ACH-000248,0.0008996214352324084
ACH-000250,0.01683576720694004
ACH-000251,-0.08657881728110979
ACH-000252,0.06687843247205941
ACH-000253,0.10669235496742577
ACH-000255,0.004409468136197669
ACH-000256,-0.12124951923095212
ACH-000257,0.3587182641158736
ACH-000258,0.28991223704235103
ACH-000259,0.135842453597977
ACH-000260,0.006969767636824293
ACH-000261,0.07523066194004158
ACH-000262,-0.02546680310671431
ACH-000263,0.20671986027619213
ACH-000264,-0.010908001493200276
ACH-000265,0.015562560204503697
ACH-000266,0.07683071830359765
ACH-000272,0.07620798798014977
ACH-000274,0.12792482079276554
ACH-000277,0.05780865612843586
ACH-000278,0.029125462905160618
ACH-000279,-0.03996603054694923
ACH-000280,-0.00200593220316354
ACH-000281,0.10508987742831742
ACH-000288,0.0962077102889028
ACH-000291,-0.02274202920033939
ACH-000293,0.041371155215366856
ACH-000294,0.18629237581033065
ACH-000295,0.029949325130902406
ACH-000296,-0.14217743789613804
ACH-000302,0.03196110034627108
ACH-000304,0.14622863693583454
ACH-000307,0.12396704998983042
ACH-000308,0.08859259201869388
ACH-000310,-0.010643457768691706
ACH-000311,0.18971259730972334
ACH-000312,0.14151718498469726
ACH-000315,-0.029322983159477643
ACH-000316,-0.006953483376209098
ACH-000317,0.1101381182408311
ACH-000318,0.07061711214384399
ACH-000319,-0.003174366073936299
ACH-000320,0.258223258023108
ACH-000322,-0.08966527493931893
ACH-000323,-0.01734231802292149
ACH-000324,0.005599683164059703
ACH-000329,0.11293286981450205
ACH-000330,-0.10320679926700882
ACH-000331,0.09509861952282653
ACH-000332,0.07972187684628833
ACH-000334,0.04887333567343667
ACH-000335,0.049178843594808036
ACH-000336,0.1134242102107342
ACH-000337,-0.06239730167548265
ACH-000338,0.2844757944517636
ACH-000339,0.014901482991271553
ACH-000341,0.04231613490673215
ACH-000348,-0.0008972436175724033
ACH-000350,0.11784068133192704
ACH-000352,0.05468885797576442
ACH-000356,0.08323257011684883
ACH-000361,-0.15859327086856342
ACH-000362,-0.004998907562148778
ACH-000363,0.03640961969090595
ACH-000364,0.11758218231862465
ACH-000365,0.13694933171528778
ACH-000366,0.11584205534576593
ACH-000368,0.07602289076274107
ACH-000374,0.11989788733097095
ACH-000375,0.06836171938821732
ACH-000376,0.1063340533260046
ACH-000381,-0.12321735246162528
ACH-000383,0.06085291245982516
ACH-000387,0.007950711545264236
ACH-000389,0.15279831363928156
ACH-000390,0.008469809321939732
ACH-000393,-0.05761206030460299
ACH-000395,0.05349594564726273
ACH-000396,-0.05675873354842788
ACH-000397,-0.00923016285676677
ACH-000401,0.2222036904926805
ACH-000402,0.4758429837684108
ACH-000403,0.0583226173668861
ACH-000404,0.13959995869487218
ACH-000406,0.0610641765480394
ACH-000407,0.05656121229559905
ACH-000408,-0.061371686225495874
ACH-000410,0.047430422038320486
