,NOC2L (26155)
ACH-000152,-0.8445608598679123
ACH-000153,-0.7027189702473564
ACH-000159,-0.43581002364262383
ACH-000160,-0.2992849513625469
ACH-000163,-0.6140239935952843
ACH-000167,0.026224103011835056
ACH-000168,-0.4764316072478335
ACH-000169,-0.5157530962117609
ACH-000178,-0.6130631944815265
ACH-000183,-0.5930392854854559
ACH-000188,-0.5493076121675748
ACH-000189,-0.5819600434122378
ACH-000190,-0.001548341265030455
ACH-000198,-0.2818648808364365
ACH-000203,-0.6854486863334396
ACH-000204,-0.5190286180567322
ACH-000206,-0.3758790410789665
ACH-000207,-0.3213793641864261
ACH-000208,-0.5285434841543936
ACH-000210,-0.3381165982296911
ACH-000211,-0.42585323006520864
ACH-000215,-0.4345413850544999
ACH-000221,-0.640249339457883
ACH-000222,-0.4326563340144579
ACH-000223,-0.7935404417687261
ACH-000226,-0.6100465565342009
ACH-000227,-0.31856364524937225
ACH-000228,-0.4687890919697014
ACH-000231,-0.6174341552853853
ACH-000232,-0.5900069194854799
ACH-000233,-0.4682152735038564
ACH-000234,-0.4271708434591916
ACH-000235,-0.5264661841974033
ACH-000237,-0.558477690652192
ACH-000238,-0.640428543257331
ACH-000242,-0.8876904700433587
ACH-000243,-0.5722390673467931
ACH-000244,-0.8207376999829161
ACH-000246,-0.6231360645311289
ACH-000248,-0.4592427118379941
ACH-000250,-0.5796045288537255
ACH-000251,-0.810463541581407
ACH-000252,-0.7586633655670212
ACH-000253,-0.5813699062749624
ACH-000255,-0.4787043247934195
ACH-000256,-0.5963465761808977
ACH-000257,-0.5248561720536721
ACH-000258,-0.5534932943478273
ACH-000259,-0.4052852693055558
ACH-000260,-0.5340159299216444
ACH-000261,-0.4727305742438394
ACH-000262,-0.5855762559821538
ACH-000263,-0.42919902647716013
ACH-000264,-0.5461806568693002
ACH-000265,-0.6130172980422534
ACH-000266,-0.4674269285017933
ACH-000272,-0.7630894256967542
ACH-000274,-0.6151201767690075
ACH-000277,-0.4841934559433647
ACH-000278,-0.5353409795082267
ACH-000279,-0.2730843772590546
ACH-000280,-0.6501941721057724
ACH-000281,-0.5840764895157646
ACH-000288,-0.6913398124490268
ACH-000291,-0.6184031345101129
ACH-000293,-0.4460574528337711
ACH-000294,-0.3191039748650284
ACH-000295,-0.7833459054577145
ACH-000296,-0.4192179216916301
ACH-000302,-0.5339567929636126
ACH-000304,-0.5725636354742388
ACH-000307,-0.4865542046059461
ACH-000308,-0.4495703116309793
ACH-000310,-0.3896507982886598
ACH-000311,-0.4363250908275666
ACH-000312,-0.5635284825936675
ACH-000315,-0.6717033520692948
ACH-000316,-0.447328786483449
ACH-000317,-0.6768940490977038
ACH-000318,-0.5220546034304822
ACH-000319,-0.7039883403024594
ACH-000320,-0.5073070283903135
ACH-000322,-0.8383556478633035
ACH-000323,-0.5555074730567763
ACH-000324,-0.5660464120244089
ACH-000329,-0.5962758349681172
ACH-000330,-0.7855348326492786
ACH-000331,-0.6096844989464475
ACH-000332,-0.5220022503562242
ACH-000334,-0.6222786736057011
ACH-000335,-0.3881258404374711
ACH-000336,-0.4780084408991937
ACH-000337,-0.5640697110670122
ACH-000338,-0.4504016004338453
ACH-000339,-0.4940608668645437
ACH-000341,-0.4142275831916464
ACH-000348,-0.4628006946386158
ACH-000350,-0.4846292970929277
ACH-000352,-0.598593585129645
ACH-000356,-0.625395042570225
ACH-000361,-0.7240293018520981
ACH-000362,-0.4737406251261598
ACH-000363,-0.561927132463111
ACH-000364,-0.6773231352576724
ACH-000365,-0.5421911100746339
ACH-000366,-0.5960595830188196
ACH-000368,-0.6397536805805608
ACH-000374,-0.456355561184756
ACH-000375,-0.5353677988374702
ACH-000376,-0.5385885823161518
ACH-000381,-0.6438712819462429
ACH-000383,-0.4362527241306263
ACH-000387,-0.5224414569398659
ACH-000389,-0.699188255058298
ACH-000390,-0.4390936177277249
ACH-000393,-0.5547885042401416
ACH-000395,-0.6343381060233497
ACH-000396,-0.5356674773856072
ACH-000397,-0.5803000454091152
ACH-000401,-0.4219352346321028
ACH-000402,-0.7119658108323521
ACH-000403,-0.6123748565024263
ACH-000404,-0.7852216219464561
ACH-000406,-0.4255914413195448
ACH-000407,-0.4908724399410837
ACH-000408,-0.6630609741673787
ACH-000410,-0.3276104766837324
ACH-000411,-0.7659833710851804
ACH-000414,-0.5094443639664212
ACH-000415,-0.4949224942831739
ACH-000416,-0.5723069224385771
ACH-000420,-0.6401699996010741
ACH-000421,-0.6971825827461555
ACH-000424,-0.3980245392977787
ACH-000425,-0.6109639766432196
ACH-000426,-0.4065347093088292
ACH-000427,-0.4277177005549637
ACH-000433,-0.6445997896946931
ACH-000435,-0.6858492286004462
ACH-000436,-0.6802236401518358
ACH-000444,-0.7350220369913284
ACH-000445,-0.5570293842828452
ACH-000448,-0.4737871374378376
ACH-000450,-0.5407720648612522
ACH-000452,-0.5165396024196951
ACH-000454,-0.6167055688433862
ACH-000458,-0.5962715447358199
ACH-000459,-0.4262333908303529
ACH-000460,-0.509583904843935
ACH-000461,-0.5495007477250744
ACH-000463,-0.6918572893406018
ACH-000464,-0.5711102321614054
ACH-000466,-0.6303455034246387
ACH-000467,-0.5276268276895647
ACH-000468,-0.5099496062769644
ACH-000469,-0.5656115027228295
ACH-000470,-0.5680505794128997
ACH-000471,-0.382304476249641
ACH-000472,-0.3748258295289298
ACH-000473,-0.4760404772196205
ACH-000475,-0.7038876696069739
ACH-000476,-0.3887609978832708
ACH-000477,-0.4459147793248113
ACH-000479,-0.8126283420301015
ACH-000480,-0.5189283632159173
ACH-000481,-0.5037222504045549
ACH-000483,-0.566930046216472
ACH-000484,-0.6619640601168192
ACH-000485,-0.4819089725330989
ACH-000486,-0.671178081751917
ACH-000487,-0.5302628926769088
ACH-000488,-0.4620874414422493
ACH-000490,-0.6351207933581358
ACH-000491,-0.5744186993873136
ACH-000495,-0.6672696085772797
ACH-000496,-0.6411439291141322
ACH-000499,-0.5770705420737308
ACH-000500,-0.4518194232431202
ACH-000502,-0.5659476569538527
ACH-000503,-0.8391170198159388
ACH-000505,-0.548257608288415
ACH-000507,-0.6538114279713162
ACH-000510,-0.5771616515367377
ACH-000511,-0.6240278027381391
ACH-000512,-0.16004489906083025
ACH-000516,-0.6538451087091379
ACH-000517,-0.5679097779567429
ACH-000518,-0.5787562399543968
ACH-000520,-0.5936276200214978
ACH-000521,-0.5920904975522449
ACH-000522,-0.6503813773352144
ACH-000524,-0.3851154596842373
ACH-000527,-0.5109366492427365
ACH-000528,-0.5506900641528647
ACH-000537,-0.6647872965772167
ACH-000541,-0.09571567022526503
ACH-000542,-0.6513462339201986
ACH-000544,-0.6240436058184781
ACH-000545,-0.6705212273475948
ACH-000547,-0.7521376166643907
ACH-000548,-0.6445951972473738
ACH-000549,-0.6179556958086706
ACH-000550,-0.5024905188575379
ACH-000552,-0.674305243598839
ACH-000556,-0.4706801760836938
ACH-000557,-0.38167596987038827
ACH-000569,-0.6633559008609167
ACH-000570,-0.5502519834337419
ACH-000571,-0.3789537125123803
ACH-000573,-0.6599531658277322
ACH-000576,-0.5161947626176328
ACH-000579,-0.37207177670813135
ACH-000580,-0.6083711962682576
ACH-000584,-0.5582996592548836
ACH-000585,-0.6366596152738458
ACH-000588,-0.3570890982083092
ACH-000589,-0.6039134647241166
ACH-000591,-0.7215231824295966
ACH-000593,-0.5979938822242071
ACH-000600,-0.6295859204216518
ACH-000601,-0.5008368140435611
ACH-000605,-0.6149238802466612
ACH-000606,-0.5833063269698996
ACH-000608,-0.3654645386330852
ACH-000614,-0.4968607239599844
ACH-000616,-0.5209536055592208
ACH-000618,-0.5513095367596921
ACH-000619,-0.4620141706489067
ACH-000620,-0.4532295743565307
ACH-000621,-0.4396930058667951
ACH-000622,-0.6173594888070991
ACH-000623,-0.5050556348659803
ACH-000624,-0.4757975311952204
ACH-000627,-0.5857157799647001
ACH-000630,-0.5154745080782511
ACH-000631,-0.6520279831366875
ACH-000632,-0.41517957128261895
ACH-000633,-0.5856867178736329
ACH-000637,-0.7611921925536249
ACH-000638,-0.5711045734974997
ACH-000646,-0.29434881599475576
ACH-000647,-0.49481370549838
ACH-000648,-0.4272677580496373
ACH-000649,-0.52268365642849
ACH-000651,-0.5314595174108464
ACH-000652,-0.625436283160032
ACH-000653,-0.4966494077062514
ACH-000657,-0.5649775720907521
ACH-000658,-0.28972842460810183
ACH-000661,-0.775270457169693
ACH-000662,-0.34746281436100857
ACH-000663,-0.4834043689127564
ACH-000665,-0.4441046005916677
ACH-000671,-0.4095242779505269
ACH-000672,-0.7155839300516308
ACH-000673,-0.4336073415085005
ACH-000676,-0.3510304466054221
ACH-000677,-0.7052079160901809
ACH-000681,-0.4984320399636863
ACH-000683,-0.5585541764821951
ACH-000684,-0.6390681652514483
ACH-000688,-0.3893332301623933
ACH-000693,-0.7101909807820391
ACH-000694,-0.6720958867686573
ACH-000695,-0.4253240954343518
ACH-000696,-0.658945529703946
ACH-000697,-0.7080170732854765
ACH-000699,-0.4405127825647824
ACH-000701,-0.5699465237576283
ACH-000706,-0.4090695249260079
ACH-000711,-0.4423750493545896
ACH-000713,-0.5072186978363422
ACH-000714,-0.2581449523380982
ACH-000718,-0.5155577071805953
ACH-000720,-0.4764838910434618
ACH-000721,-0.6836732102183515
ACH-000724,-0.5384461379669577
ACH-000725,-0.371478583011436
ACH-000732,-0.6073204079899039
ACH-000734,-0.6675253332202833
ACH-000735,-0.4310086392676116
ACH-000736,-0.3836811735204134
ACH-000738,-0.5562130875662502
ACH-000746,-0.3800124469611424
ACH-000747,-0.7467094817561928
ACH-000748,-0.7244835027516554
ACH-000753,-0.33288658178822955
ACH-000756,-0.721184565505493
ACH-000757,-0.5798923995233695
ACH-000758,-0.866254093822508
ACH-000760,-0.4376982835161754
ACH-000762,-0.39800331812613177
ACH-000763,-0.3073311641921109
ACH-000764,-0.7053771810184489
ACH-000765,-0.5802659299333153
ACH-000766,-0.5369388177207642
ACH-000767,-0.5003347977900342
ACH-000768,-0.5594876004593136
ACH-000769,-0.523647908345354
ACH-000770,-0.6221604048563758
ACH-000771,-0.6808691550901168
ACH-000773,-0.6380166543844821
ACH-000776,-0.6122367651665892
ACH-000777,-0.6506252668001373
ACH-000778,-0.33922207389236725
ACH-000781,-0.4939266843550855
ACH-000782,-0.4694027204523334
ACH-000783,-0.5992458704554969
ACH-000784,-0.4990665052807897
ACH-000785,-0.5318675932417685
ACH-000787,-0.6404911992660505
ACH-000788,-0.4642283071337928
ACH-000791,-0.415284366037577
ACH-000792,-0.4159696460327033
ACH-000794,-0.6291821429923711
ACH-000796,-0.4747346194749018
ACH-000798,-0.7802018939549151
ACH-000799,-0.6924890789603433
ACH-000800,-0.6247909074321797
ACH-000802,-0.6698661509420093
ACH-000804,-0.5951025056410263
ACH-000805,-0.4934139581372431
ACH-000809,-0.44274398493844697
ACH-000810,-0.4873898106935797
ACH-000811,-0.4520633795509153
ACH-000817,-0.5783490845504802
ACH-000819,-0.5433980965322214
ACH-000820,-0.6864373868418766
ACH-000821,-0.4285670464319613
ACH-000822,-0.38465826040509693
ACH-000823,-0.4514663988946957
ACH-000824,-0.4627201113621807
ACH-000827,-0.6006966645040881
ACH-000829,-0.6624252868025158
ACH-000831,-0.6117723667977895
ACH-000832,-0.5823538017747257
ACH-000833,-0.3685686116238695
ACH-000834,-0.4727594390913513
ACH-000835,-0.42097958114001865
ACH-000836,-0.12416259978696426
ACH-000837,-0.6581922441565025
ACH-000838,-0.5264372441923335
ACH-000839,-0.5653145832902716
ACH-000840,-0.3822082812197669
ACH-000841,-0.532805238233798
ACH-000843,-0.6974548488103725
ACH-000846,-0.6638645161981844
ACH-000847,-0.5893263081360323
ACH-000848,-0.7087800502963697
ACH-000849,-0.4874054760725377
ACH-000851,-0.5995759898864607
ACH-000855,-0.5713324232201901
ACH-000856,-0.5366399382823444
ACH-000858,-0.6894179397833028
ACH-000859,-0.4924099271151171
ACH-000861,-0.5160892518565211
ACH-000862,-0.5016248730001602
ACH-000865,-0.6870068447079345
ACH-000866,-0.5450232616212818
ACH-000867,-0.5056181812673175
ACH-000869,-0.4500923390482803
ACH-000872,-0.5673828862885286
ACH-000873,-0.5656890801104862
ACH-000876,-0.3989513762644178
ACH-000878,-0.5848640892501453
ACH-000880,-0.5533204801171114
ACH-000881,-0.52399835177393
ACH-000882,-0.5567137170776375
ACH-000884,-0.5136403221067185
ACH-000885,-0.5759450883498252
ACH-000887,-0.6168017692417485
ACH-000889,-0.5604106011657995
ACH-000896,-0.5101190571583831
ACH-000898,-0.5149252878615412
ACH-000900,-0.5692109518070799
ACH-000901,-0.4418266680244687
ACH-000905,-0.3979912963732921
ACH-000906,-0.632289922735838
ACH-000907,-0.6777461122681816
ACH-000910,-0.4731451088083147
ACH-000911,-0.6141566504470214
ACH-000912,-0.6272480337890469
ACH-000913,-0.5467818819318742
ACH-000915,-0.3928562618117573
ACH-000916,-0.8969546138890145
ACH-000917,-0.7120793763593932
ACH-000920,-0.38871932091088185
ACH-000921,-0.5712995450611811
ACH-000924,-0.4821282573718042
ACH-000926,-0.4586505066137349
ACH-000928,-0.7978781695330355
ACH-000929,-0.6291197280403042
ACH-000932,-0.5789538752348633
ACH-000935,-0.5206108995583909
ACH-000936,-0.5130704497215077
ACH-000937,-0.5447644859481559
ACH-000938,-0.5572338904037196
ACH-000939,-0.2275634060769105
ACH-000941,-0.5826540480789913
ACH-000943,-0.5182200978271885
ACH-000946,-0.6326499730121696
ACH-000947,-0.5835513916715099
ACH-000948,-0.4833451881831686
ACH-000950,-0.369361279859318
ACH-000953,-0.5351446113035865
ACH-000954,-0.5836653730338944
ACH-000957,-0.4851153845734834
ACH-000958,-0.5910926267284761
ACH-000960,-0.5223124298515905
ACH-000963,-0.5629236222521087
ACH-000968,-0.3484131752208307
ACH-000969,-0.4868775287512277
ACH-000972,-0.6666367923188595
ACH-000973,-0.5371168850360124
ACH-000974,-0.5721167954042639
ACH-000978,-0.3545048720827915
ACH-000984,-0.5765725102371092
ACH-000986,-0.6063336111574638
ACH-000988,-0.4401487598973942
ACH-000993,-0.6004034211685383
ACH-000994,-0.5982676680485485
ACH-000996,-0.4931746061064245
ACH-001001,-0.4954456569411143
ACH-001020,-0.44932379643279535
ACH-001028,-0.4728941771767636
ACH-001031,-0.5519870624428085
ACH-001038,-0.4081862502587333
ACH-001048,-0.5897195318485631
ACH-001050,-0.5034098262178667
ACH-001053,-0.3535922387858402
ACH-001054,-0.5081112000333888
ACH-001061,-0.574935218088439
ACH-001067,-0.8313122689331682
ACH-001075,-0.8767862479594611
ACH-001096,-0.4694681459824844
ACH-001111,-0.5641464895960789
ACH-001119,-0.5536304342250168
ACH-001128,0.3379120032816432
ACH-001134,-0.44988293887179204
ACH-001151,-0.5262689918457273
ACH-001163,-0.475717828339786
ACH-001164,-0.5969907761117479
ACH-001183,-0.5293317008035833
ACH-001192,-0.23290101882913802
ACH-001193,-0.5469190953982785
ACH-001196,-0.5870747966620543
ACH-001197,-0.5524200215630438
ACH-001205,-0.4943129074532267
ACH-001211,-0.4593914884204226
ACH-001212,-0.7129859356365201
ACH-001228,-0.3840686777473905
ACH-001232,-0.5634355547230074
ACH-001239,-0.5231980510446558
ACH-001270,-0.2745776837868625
ACH-001274,-0.5993132400299562
ACH-001275,-0.6870879350878533
ACH-001277,-0.6482231558486462
ACH-001278,-0.6093768027858375
ACH-001280,-0.5287161135968678
ACH-001283,-0.2981130452928841
ACH-001289,-0.5857818586719441
ACH-001300,-0.4352888907455792
ACH-001301,-0.7202015410258484
ACH-001302,-0.5747461369812624
ACH-001306,-0.397931409900622
ACH-001318,-0.5303267316488047
ACH-001322,-0.4323789833859421
ACH-001328,-0.6107981037677229
ACH-001332,-0.8530837336087176
ACH-001336,-0.5866428191585255
ACH-001346,-0.5471306300841485
ACH-001353,-0.6624427867234085
ACH-001354,-0.5319096917544228
ACH-001367,-0.5879477039601462
ACH-001368,-0.5545791014080068
ACH-001374,-0.5846192557350899
ACH-001377,-0.6048469827548938
ACH-001380,-0.6362440495064273
ACH-001391,-0.465141778833123
ACH-001408,-0.3819542650093812
ACH-001430,-0.17554172094476986
ACH-001431,-0.4588167811701892
ACH-001450,-0.815770908370869
ACH-001496,-0.1899327812231615
ACH-001500,-0.3773953182581208
ACH-001523,-0.5306706450012998
ACH-001532,-0.5618660996751609
ACH-001550,-0.2518453452869644
ACH-001552,-0.8790780434962948
ACH-001554,-0.5648575224111801
ACH-001654,-0.5210345271115916
ACH-001735,-0.3991622737882587
ACH-001736,-0.4380113568770304
ACH-001737,-0.6175698684120319
ACH-001740,-0.734772045027865
ACH-001745,-0.4968973450379085
ACH-001765,-0.360884549284672
