,LRBA (987)
ACH-000004,0.012012991935238096
ACH-000005,0.2736546091700968
ACH-000007,0.05068894271495891
ACH-000009,-0.01189405263293958
ACH-000011,0.05118823753891897
ACH-000012,-0.016510232409282517
ACH-000013,0.006070307395104664
ACH-000014,-0.07632217646025931
ACH-000015,0.02046311566325185
ACH-000017,-0.1835409477918262
ACH-000018,0.1516831970859753
ACH-000019,0.09131463682083693
ACH-000021,0.03503003749024762
ACH-000022,0.1417192128440023
ACH-000025,0.1124236596730354
ACH-000028,0.023256087774523745
ACH-000030,0.018395557627841477
ACH-000035,0.0871419026005785
ACH-000036,0.014991273597708734
ACH-000037,-0.04807525893296685
ACH-000039,-0.0027461603201478424
ACH-000040,-0.11723223279348916
ACH-000041,-0.06056446974731083
ACH-000042,0.05901024033744425
ACH-000045,0.08879988608272787
ACH-000047,-0.09533193815823604
ACH-000052,-0.09334866320798596
ACH-000053,-0.07672849927025946
ACH-000054,0.05032829097380725
ACH-000055,0.05325212622898277
ACH-000060,-0.027918007076033008
ACH-000067,0.04506838903798578
ACH-000070,-0.053558526890046934
ACH-000075,-0.1379491728507472
ACH-000078,-0.1805883123203008
ACH-000082,-0.06291089616794983
ACH-000085,0.18142877309590197
ACH-000086,0.0751680408469349
ACH-000087,0.12040458956505705
ACH-000092,-0.03896416161410906
ACH-000095,-0.13018017501284848
ACH-000097,-0.05325906069577638
ACH-000098,-0.01365292032201007
ACH-000099,-0.054216563045235984
ACH-000108,0.049344352132591966
ACH-000113,0.07406352472644141
ACH-000116,-0.06440315768985673
ACH-000118,0.09423752401211016
ACH-000120,0.15475882880270786
ACH-000123,-0.2371304284486623
ACH-000127,-0.008379185956370432
ACH-000128,-0.011884654368707444
ACH-000132,0.04255836631306903
ACH-000133,0.0003527260708258842
ACH-000137,0.05295885919697802
ACH-000138,0.12460946721666405
ACH-000142,-0.03555556739548666
ACH-000143,-0.06022933089164392
ACH-000146,-0.051662390922076334
ACH-000148,-0.06516623512711991
ACH-000150,-0.11687709522160812
ACH-000152,0.021677127016065726
ACH-000153,-0.1405351078129386
ACH-000159,0.05507143187412857
ACH-000160,-0.016416313525533653
ACH-000163,-0.06419307203851181
ACH-000167,-0.3557371011393245
ACH-000168,-0.02288338729298056
ACH-000169,-0.0396273370928994
ACH-000178,-0.06917053231486146
ACH-000183,-0.023072071406197332
ACH-000188,0.00042605153790288233
ACH-000189,0.07211044726703164
ACH-000190,-0.07949297752618198
ACH-000198,-0.03084617823264488
ACH-000203,0.17872300983062755
ACH-000204,-0.03799072717101301
ACH-000206,0.0015057128889065516
ACH-000207,-0.17837671568724048
ACH-000208,0.1827842121886006
ACH-000210,0.14251648599911765
ACH-000211,-0.05621507557533648
ACH-000215,-0.0162707864148454
ACH-000221,0.1052830874148516
ACH-000222,-0.08020864086457682
ACH-000223,0.013170399019661851
ACH-000226,-0.011021105535697687
ACH-000227,0.023966227711143453
ACH-000228,0.18265104972067364
ACH-000231,-0.01243939133376592
ACH-000232,-0.13691662985923184
ACH-000233,0.0006426646975082482
ACH-000234,0.032974087693120824
ACH-000235,-0.02198677932213778
ACH-000237,-0.11387373630527982
ACH-000238,0.0019146359480833922
ACH-000242,-0.17409778933848935
ACH-000243,-0.0468837000005185
ACH-000244,0.20627224081638712
ACH-000246,0.06819555106575985
ACH-000248,-0.0996088183861308
ACH-000250,-0.03978182266693117
ACH-000251,0.004797442656904836
ACH-000252,-0.0959818767558612
ACH-000253,0.07432449202792596
ACH-000255,0.03768980006112111
ACH-000256,-0.00028073831906381383
ACH-000257,0.0023521472077897413
ACH-000258,-0.09955542765159656
ACH-000259,-0.016334475189774524
ACH-000260,-0.09002327131342794
ACH-000261,0.020307768508333005
ACH-000262,0.019857814828937056
ACH-000263,0.054227013946936166
ACH-000264,-0.10230595280821644
ACH-000265,-0.0013359817533405295
ACH-000266,-0.05344246364729156
ACH-000272,-0.00589809851574245
ACH-000274,-0.05420440016679833
ACH-000277,-0.01885951403862079
ACH-000278,-0.142011434532102
ACH-000279,0.010688037780904096
ACH-000280,-0.0676176160264175
ACH-000281,0.008523001742691048
ACH-000288,-0.037684151696969516
ACH-000291,0.11435838697753968
ACH-000293,-0.09627508979824798
ACH-000294,-0.03260667452204505
ACH-000295,0.20781795308953588
ACH-000296,-0.11083536715440448
ACH-000302,-0.057659161471142736
ACH-000304,-0.0560437136393799
ACH-000307,0.05719302754502481
ACH-000308,-0.07013396364470059
ACH-000310,-0.10861926109821393
ACH-000311,0.043706324205815786
ACH-000312,-0.06695422704329672
ACH-000315,-0.0350691818920672
ACH-000316,-0.06380604105483884
ACH-000317,0.0341316255824697
ACH-000318,-0.06605532310376275
ACH-000319,-0.008595709953265425
ACH-000320,-0.00610939611216165
ACH-000322,-0.06170209811862781
ACH-000323,-0.018686454475821103
ACH-000324,-0.12110132677861442
ACH-000329,-0.022826339909725563
ACH-000330,0.13220247834763596
ACH-000331,0.06105359413345717
ACH-000332,0.005527313180054771
ACH-000334,-0.08014330893951359
ACH-000335,-0.2105601908319551
ACH-000336,-0.21270521430391776
ACH-000337,0.014334354242335203
ACH-000338,0.2036379397999621
ACH-000339,0.034052886834996215
ACH-000341,-0.099762354861942
ACH-000348,-0.06213607743469868
ACH-000350,0.012450472841059613
ACH-000352,-0.02351688185983172
ACH-000356,0.08619559931590574
ACH-000361,0.021477882569932084
ACH-000362,0.03658746476462516
ACH-000363,-0.062214978949937876
ACH-000364,0.10906658093290694
ACH-000365,-0.03382665388343057
ACH-000366,0.007612414381872259
ACH-000368,-0.0551779222940706
ACH-000374,0.037866859778665315
ACH-000375,-0.05131933662022859
ACH-000376,0.05426793656354943
ACH-000381,-0.02549506283054893
ACH-000383,-0.04894503959836447
ACH-000387,-0.11209123796563228
ACH-000389,-0.011949717818087686
ACH-000390,-0.0005546995742623759
ACH-000393,-0.05387478448860133
ACH-000395,0.1642535547501678
ACH-000396,0.08773587657514009
ACH-000397,0.03759397902861317
ACH-000401,0.08168241409131771
ACH-000402,-0.08108747639364684
ACH-000403,-0.062386444377501786
ACH-000404,0.2617094832368307
ACH-000406,-0.008178209033571209
ACH-000407,0.01826727852196436
ACH-000408,0.007683675957995049
ACH-000410,-0.09316143350363706
ACH-000411,0.09556771771576103
ACH-000414,-0.0015379409267871939
ACH-000415,-0.03739161686560902
ACH-000416,-0.0289724970029577
ACH-000420,-0.014511810408519928
ACH-000421,-0.016254069355545363
ACH-000424,0.07872545402611493
ACH-000425,-0.09772548938911964
ACH-000426,-0.037639207636115835
ACH-000427,-0.12264485960009487
ACH-000433,0.14569309300652308
ACH-000435,0.014772935687005813
ACH-000436,0.03580607753968116
ACH-000444,-0.07005762848345745
ACH-000445,0.023467955068113968
ACH-000448,0.01440123448760573
ACH-000450,-0.0034591856951059798
ACH-000452,-0.12523029289468604
ACH-000454,0.05868540554306261
ACH-000458,0.018219623054088138
ACH-000459,0.06754831898375127
ACH-000460,-0.019469518264238657
ACH-000461,-0.1206234190427463
ACH-000463,0.05612989630156633
ACH-000464,-0.03988365799135121
ACH-000466,-0.08818991971406599
ACH-000467,-0.07107288753921262
ACH-000468,-0.012446599794116102
ACH-000469,-0.0028495539996568663
ACH-000470,0.025904715473167198
ACH-000471,0.013987195880836727
ACH-000472,-0.01691450123752608
ACH-000473,0.018221279898056345
ACH-000475,-0.03180704681368797
ACH-000476,-0.039692124909062536
ACH-000477,-0.1231307912455358
ACH-000479,0.12099134601068308
ACH-000480,-0.020961914980299045
ACH-000481,-0.0632769192017691
ACH-000483,0.07215188507247787
