,LAMTOR4 (389541)
ACH-000004,-0.5258830910569904
ACH-000005,-0.5630276361705389
ACH-000007,-0.51426134236279
ACH-000009,-0.369944525962988
ACH-000011,-0.6060456939948108
ACH-000012,-0.6374707864133461
ACH-000013,-0.6279800026379321
ACH-000014,-0.5775263373604725
ACH-000015,-0.5144479545334815
ACH-000017,-0.4969906840365251
ACH-000018,-0.7133224962048091
ACH-000019,-0.6518631301842178
ACH-000021,-0.7893064897277059
ACH-000022,-0.3732913008515624
ACH-000025,-0.397377122565962
ACH-000028,-0.3760842190790373
ACH-000030,-0.5987331212936089
ACH-000035,-0.6242846463551157
ACH-000036,-0.6130142666590058
ACH-000037,-1.0170712096893015
ACH-000039,-0.5028263982643187
ACH-000040,-0.06343067448919462
ACH-000041,-0.562258993985581
ACH-000042,-0.5151606258950763
ACH-000045,-0.2991054111093279
ACH-000047,-0.5711487075685571
ACH-000052,-0.5026111913076212
ACH-000053,-0.7783579000798091
ACH-000054,-0.62895522409017
ACH-000055,-0.6279939962645212
ACH-000060,-0.6344956465815581
ACH-000067,-0.4168957826692484
ACH-000070,-0.6717194483180724
ACH-000075,-0.3820963163514492
ACH-000078,-0.4582070016184076
ACH-000082,-0.6017886533315095
ACH-000085,-0.5219336180149261
ACH-000086,-0.3930687286722202
ACH-000087,-0.396816509967772
ACH-000092,-0.7622183481845138
ACH-000095,-0.6868288252433091
ACH-000097,-0.7315988243688725
ACH-000098,-0.03427391083530016
ACH-000099,-0.5011707688911085
ACH-000108,-0.6437117936192268
ACH-000113,-0.5578933291812249
ACH-000116,-0.8407143376696354
ACH-000118,-0.5206572356375591
ACH-000120,-0.6882052964344502
ACH-000123,-0.4296332434059645
ACH-000127,-0.7244225227681459
ACH-000128,-0.3772482120066609
ACH-000132,-0.5757202926659969
ACH-000133,-0.4187002545194437
ACH-000137,-0.384167818805942
ACH-000138,-0.5587889666251274
ACH-000142,-0.5049754623075462
ACH-000143,-0.4626773776661818
ACH-000146,-0.4479509128153189
ACH-000148,-0.3552125311133814
ACH-000150,-0.6567096718487907
ACH-000152,-0.4500689725010937
ACH-000153,-0.5128851457105201
ACH-000159,-0.6219816543567371
ACH-000160,-0.7210411376195396
ACH-000163,-0.5188645602354747
ACH-000167,-0.7182938167547561
ACH-000168,-0.5628878248776109
ACH-000169,-0.6655027940424801
ACH-000178,-0.7889050989203605
ACH-000183,-0.8127439878938935
ACH-000188,-0.5950046502833369
