,ANKHD1 (54882)
ACH-000183,-0.13978396176185198
ACH-000188,-0.070238508905729
ACH-000189,-0.2560067532995229
ACH-000190,-0.19044553145856752
ACH-000198,-0.2297820559618521
ACH-000203,-0.02770738674091437
ACH-000204,-0.012109919282760487
ACH-000206,0.12281871543902367
ACH-000207,-0.15503332433286449
ACH-000208,-0.05237317014619608
ACH-000210,-0.3099742552248997
ACH-000211,-0.04774197437875787
ACH-000215,-0.021804930778432586
ACH-000221,-0.3505505625635782
ACH-000222,-0.02870410593223552
ACH-000223,-0.23326600560373376
ACH-000226,-0.22732355660753745
ACH-000227,0.027288595824484837
ACH-000228,-0.05314194035637906
ACH-000231,-0.07384174190872257
ACH-000232,-0.24416242210222425
ACH-000233,-0.08140767203264697
ACH-000234,-0.19579859457850549
ACH-000235,-0.12651762019565474
ACH-000237,-0.21008548400976493
ACH-000238,-0.22855377528000806
ACH-000242,-0.2476355178476323
ACH-000243,-0.049883720230358336
ACH-000244,0.041340625202520735
ACH-000246,-0.15187743190564645
ACH-000248,-0.4450152582755881
ACH-000250,-0.28808283616153435
ACH-000251,-0.08023601916884694
ACH-000252,-0.30657363082069544
ACH-000253,-0.11427646390704033
ACH-000255,-0.19201775849018884
ACH-000256,-0.10250918337773723
ACH-000257,-0.1775734118296648
ACH-000258,-0.28686076255400056
ACH-000259,-0.1839539798392438
ACH-000260,-0.0748931074137528
ACH-000261,-0.2025959660526528
ACH-000262,0.13245765931549494
ACH-000263,0.13485334447076008
ACH-000264,-0.2346405766474756
ACH-000265,-0.08242802861684398
ACH-000266,-0.039883555858493416
ACH-000272,-0.1790220028715127
ACH-000274,-0.14038486496500305
ACH-000277,-0.4925439767209073
ACH-000278,0.05688111145501666
ACH-000279,-0.1907259621721227
ACH-000280,-0.3546565619454136
ACH-000281,-0.042754426190432494
ACH-000288,0.0767426727390151
ACH-000291,-0.04241211578240142
ACH-000293,-0.0897927973742824
ACH-000294,-0.3362567407933825
ACH-000295,0.030363281462531963
ACH-000296,-0.1554979647450018
ACH-000302,-0.043530898834674335
ACH-000304,-0.11244288844751137
ACH-000307,-0.24182872937315775
ACH-000308,-0.03780195618193751
ACH-000310,-0.09541786580944953
ACH-000311,-0.06502672454073688
ACH-000312,0.11383303696447747
ACH-000315,-0.062313378718023636
ACH-000316,-0.17845513746188849
ACH-000317,-0.023092514125244323
ACH-000318,-0.14791815306816114
ACH-000319,-0.05123055909598143
ACH-000320,-0.003715425505297745
ACH-000322,0.04595638179741543
ACH-000323,0.0539896075654514
ACH-000324,-0.23534193300236886
ACH-000329,-0.06840993422712445
ACH-000330,-0.25931271896866354
ACH-000331,-0.3173970465107664
ACH-000332,-0.2812953153209294
ACH-000334,-0.0685108236295622
ACH-000335,-0.0879682526805993
ACH-000336,-0.037214075193616636
ACH-000337,-0.3173039371992139
ACH-000338,-0.4307818086940287
ACH-000339,-0.004956346850048524
ACH-000341,-0.25185890025384305
ACH-000348,-0.13832683309759733
ACH-000350,-0.30125164091394724
ACH-000352,-0.2390755448250676
ACH-000356,-0.5455711850319337
ACH-000361,-0.02270114514533569
ACH-000362,-0.2940104233550815
ACH-000363,0.018075681520133863
ACH-000364,-0.007772969455233033
ACH-000365,-0.2102680272029692
ACH-000366,-0.1617710708176928
ACH-000368,-0.14147121893703735
ACH-000374,-0.18178073864133867
ACH-000375,-0.1407638552033018
ACH-000376,-0.12091071763067633
ACH-000381,-0.3434906560061034
ACH-000383,-0.3639580991007176
ACH-000387,-0.023659417463436326
ACH-000389,-0.07462657023265276
ACH-000390,-0.10721471686073056
ACH-000393,-0.4943773961243829
ACH-000395,-0.2994089314706965
ACH-000396,0.042844311772754884
ACH-000397,-0.016712031707455006
ACH-000401,-0.16099540389360886
ACH-000402,-0.12368283833105018
ACH-000403,-0.24699977819750416
ACH-000404,-0.4433559845312253
ACH-000406,-0.14861668537306674
ACH-000407,-0.10857731719268544
ACH-000408,-0.02190390756038337
ACH-000410,-0.08807997473773861
ACH-000411,0.06735581881108985
ACH-000414,-0.2077720881932253
ACH-000415,0.051828072883446506
ACH-000416,-0.05167752659817617
ACH-000420,0.012570965258038887
ACH-000421,-0.1689601581195745
ACH-000424,0.05606588441778168
ACH-000425,-0.18405373524856733
ACH-000426,-0.07997625127749239
ACH-000427,-0.31216602028042506
ACH-000433,-0.06389556216491084
ACH-000435,-0.22849322270295716
ACH-000436,-0.2130537767292063
ACH-000444,-0.03520413527350591
ACH-000445,-0.11915706591737946
ACH-000448,-0.2314603926917741
ACH-000450,-0.25833343797604386
ACH-000452,-0.07560299178924718
ACH-000454,-0.1239806368126641
ACH-000458,-0.3365064836190341
ACH-000459,0.037821062779702416
ACH-000460,0.05831351734941285
ACH-000461,-0.11647713692946925
ACH-000463,-0.2473642368167531
ACH-000464,-0.18329918865717684
ACH-000466,-0.02539364107358516
ACH-000467,-0.2734179218515703
ACH-000468,-0.37552566585880703
ACH-000469,-0.07909308568430375
ACH-000470,-0.3282429157732191
ACH-000471,-0.32359484332752714
ACH-000472,-0.11634254017417482
ACH-000473,-0.4643758553773351
ACH-000475,-0.19743999599671108
ACH-000476,-0.011084105809383163
ACH-000477,-0.13471352892178673
ACH-000479,0.15902018513260716
ACH-000480,-0.11248817351012788
ACH-000481,-0.21642536451394725
ACH-000483,0.3043490591183001
ACH-000484,-0.14982279817489752
ACH-000485,-0.15406074675268394
ACH-000486,-0.16946595079904667
ACH-000487,0.15363697307837842
ACH-000488,-0.10574685083455557
ACH-000490,-0.12323665702638215
ACH-000491,0.028093208869288254
ACH-000495,-0.1610184764972836
ACH-000496,-0.0698539068650417
ACH-000499,-0.061045033628451414
ACH-000500,-0.09603437958577042
ACH-000502,-0.0678973174869049
ACH-000503,0.08806370988449844
ACH-000505,-0.10184453292270193
ACH-000507,-0.07283401723166677
ACH-000510,-0.17060185089255198
ACH-000511,-0.15471567886589396
ACH-000512,-0.2842951593684407
ACH-000516,0.04367020466483704
ACH-000517,-0.2639902232532246
ACH-000518,-0.2664211963692176
ACH-000520,-0.17296624395314875
ACH-000521,-0.07950821688536777
ACH-000522,-0.2076820751189567
ACH-000524,-0.242857543885748
ACH-000527,-0.04442557211219913
ACH-000528,-0.020347592336413943
ACH-000537,-0.13240310781879552
ACH-000541,-0.05795251861125274
ACH-000542,-0.17939374317572188
ACH-000544,-0.23802781116125174
ACH-000545,-0.13568154134598875
ACH-000547,-0.1523444690604036
ACH-000548,-0.186047287526052
ACH-000549,-0.2451581453103397
ACH-000550,-0.32986266903495776
ACH-000552,-0.3591088175793547
ACH-000556,-0.2906056854272738
ACH-000557,-0.20232839627863175
ACH-000569,0.07980229592272861
ACH-000570,-0.09435060657621486
ACH-000571,-0.12373952847871406
ACH-000573,0.04711096484776688
ACH-000576,-0.029842714678576767
ACH-000579,-0.3186274489940124
ACH-000580,-0.04540706942707777
ACH-000584,-0.06756344595791701
ACH-000585,-0.39047840640412906
ACH-000588,-0.16294120830368738
ACH-000589,-0.026600007976714718
ACH-000591,-0.03767827117862271
ACH-000593,-0.05154861365707701
ACH-000600,0.1527641131771312
ACH-000601,-0.2687357779591648
ACH-000605,-0.26870885450022897
ACH-000606,-0.19835453706533568
ACH-000608,-0.08320415286459178
ACH-000614,-0.2532027163668685
ACH-000616,-0.08358607918211271
ACH-000618,-0.036857994156704765
ACH-000619,-0.1487632078020686
ACH-000620,-0.32756446357483865
ACH-000621,-0.0054310820503704746
ACH-000622,-0.1946118384283516
ACH-000623,0.00790159476162872
ACH-000624,-0.09437537673099353
ACH-000627,-0.29551006681196296
ACH-000630,-0.06345232187352351
ACH-000631,-0.3916220308485708
ACH-000632,-0.13985875554640834
ACH-000633,-0.038934225901695665
ACH-000637,-0.06748987918759174
ACH-000638,-0.18023826944871052
ACH-000646,0.0117219475881876
ACH-000647,-0.21764095355611404
ACH-000648,-0.06738682185637226
ACH-000649,-0.13822298297026311
ACH-000651,-0.13642033781412455
ACH-000652,-0.0915111570620864
ACH-000653,-0.04249806304493858
ACH-000657,-0.20043209195921988
ACH-000658,-0.2897159728852855
ACH-000661,-0.09796485804622204
ACH-000662,-0.09038962208232376
ACH-000663,0.05674806459312739
ACH-000665,-0.12547189414382653
ACH-000671,-0.2685785768604443
ACH-000672,-0.3496843608834712
ACH-000673,-0.08712469910660066
ACH-000676,-0.07923541925682624
ACH-000677,-0.13422844139126516
ACH-000681,-0.039029083938367584
ACH-000683,-0.0972795027636578
ACH-000684,0.14220373373246306
ACH-000688,-0.001360580724584568
ACH-000693,-0.12744695540588502
ACH-000694,-0.07239043955909001
ACH-000695,-0.16064928959657748
ACH-000696,0.00023143040653198302
ACH-000697,-0.2885791792444277
ACH-000699,-0.24330554410227884
ACH-000701,-0.11842350168013098
ACH-000706,-0.07203150854306263
ACH-000711,-0.12417868752273414
ACH-000713,-0.004885332390623403
ACH-000714,-0.17534236875587614
ACH-000718,-0.1180874036351796
ACH-000720,-0.08211215080698273
ACH-000721,-0.16876226416033507
ACH-000724,0.04114524813798276
ACH-000725,-0.2358510412702525
ACH-000732,-0.1747198917202757
ACH-000734,-0.148813913124012
ACH-000735,-0.34046346163733576
ACH-000736,-0.20402953062086734
ACH-000738,0.07240828555666891
ACH-000746,0.04583923778967222
ACH-000747,-0.3062873163498805
ACH-000748,-0.1005203293243272
ACH-000753,-0.045155119897573114
ACH-000756,-0.05376459105033312
ACH-000757,-0.03984070814412847
ACH-000758,-0.06059994661495913
ACH-000760,-0.11329796164083974
ACH-000762,-0.20630015821615533
ACH-000763,-0.16632989699867973
ACH-000764,-0.14330133208082635
ACH-000765,-0.32021976714733
ACH-000766,0.06908777314408564
ACH-000767,-0.2258214084004043
ACH-000768,-0.057281715885293724
ACH-000769,-0.2485964928465349
ACH-000770,-0.1081240690854011
ACH-000771,0.03442537142750664
ACH-000773,-0.4773164630852178
ACH-000776,-0.35170207785975305
ACH-000777,0.03712728058297295
ACH-000778,-0.04131461508283878
ACH-000781,-0.08226977102210227
ACH-000782,0.0405916176506771
ACH-000783,-0.3018084524135887
ACH-000784,-0.22457609156044603
ACH-000785,-0.05956814049805041
ACH-000787,-0.15029650694537092
ACH-000788,-0.20873692249695927
ACH-000791,-0.3005094748209241
ACH-000792,0.02704351524309179
ACH-000794,-0.051375216329805816
ACH-000796,-0.0998229166791217
ACH-000798,-0.12210446675578543
ACH-000799,-0.2288515577010241
ACH-000800,-0.4616426302958917
ACH-000802,-0.3565323982623785
ACH-000804,0.14625507382433175
ACH-000805,-0.3922521384666887
ACH-000809,-0.20797244877868512
ACH-000810,-0.4675237414166186
ACH-000811,-0.14950252125857322
ACH-000817,-0.1570402153758017
ACH-000819,-0.15650851291908985
ACH-000820,0.14411460400142947
ACH-000821,-0.2361437453262162
ACH-000822,-0.10115146839016044
ACH-000823,0.009432472500855715
ACH-000824,-0.17704189459076514
ACH-000827,-0.05017331007498331
ACH-000829,0.07188304989557873
ACH-000831,0.061174429632702684
ACH-000832,-0.15359005930664826
ACH-000833,-0.1800896724070078
ACH-000834,0.08677135421984282
ACH-000835,-0.42639648589730256
ACH-000836,-0.1441897621098969
ACH-000837,0.023212915501447752
ACH-000838,-0.1864145498334701
ACH-000839,-0.2522736420545781
ACH-000840,-0.3360407239658374
ACH-000841,-0.2974963299289508
ACH-000843,-0.3025956892991183
ACH-000846,-0.16594025434292994
ACH-000847,-0.012795823033077459
ACH-000848,-0.2696458341879843
ACH-000849,-0.058464251478790336
ACH-000851,-0.13229620371014406
ACH-000855,-0.11559994894265575
ACH-000856,-0.08864939138522686
ACH-000858,-0.07900833292497532
ACH-000859,-0.09968209201965607
ACH-000861,-0.14267480836743887
ACH-000862,-0.06345540641474852
ACH-000865,-0.07361804451984233
ACH-000866,-0.07036107814745532
ACH-000867,-0.09880883118427312
ACH-000869,-0.2600708177793677
ACH-000872,-0.12918770877235644
ACH-000873,-0.2446015233000604
ACH-000876,-0.4873960926270114
ACH-000878,-0.2716758155473856
ACH-000880,-0.13059390589797273
ACH-000881,-0.00866011140245656
ACH-000882,-0.17487196479169573
ACH-000884,-0.1104608471694578
ACH-000885,0.2358089615621579
ACH-000887,-0.162979059478874
ACH-000889,-0.22497421270824547
ACH-000896,-0.06782565279787606
ACH-000898,-0.28869467327446274
ACH-000900,-0.15372411383118587
ACH-000901,-0.13842117514272173
ACH-000905,0.06680699235459156
ACH-000906,-0.2761530638803602
ACH-000907,0.018360493509368855
ACH-000910,0.020257750794652408
ACH-000911,-0.21887979599513768
ACH-000912,-0.32225818167281706
ACH-000913,-0.33729002202015235
ACH-000915,-0.29463716954537456
ACH-000916,-0.04793990242056125
ACH-000917,-0.19326697480076466
ACH-000920,-0.01837420320288481
ACH-000921,-0.25740460990223857
ACH-000924,-0.10253735873843067
ACH-000926,-0.296155527238767
ACH-000928,-0.16869162662442408
ACH-000929,-0.36383383249321977
ACH-000932,-0.1900853820728997
ACH-000935,-0.23062009794483146
ACH-000936,-0.2299278499517108
ACH-000937,0.04407480465848004
ACH-000938,-0.10021989967684042
ACH-000939,-0.2124580200597234
ACH-000941,-0.1301061661756913
ACH-000943,-0.12069370380823545
ACH-000946,-0.15822809151437625
ACH-000947,-0.1862388040073188
ACH-000948,-0.023032589988511945
ACH-000950,-0.14590131966325606
ACH-000953,0.08764455948030961
ACH-000954,-0.4123351388961818
ACH-000957,-0.2885197444196895
ACH-000958,-0.013101239551556534
ACH-000960,-0.10756747059140637
ACH-000963,-0.11301521482847067
ACH-000968,0.006658388055445838
ACH-000969,-0.15017968246741045
ACH-000972,-0.032990439117501824
ACH-000973,-0.19053331751193803
ACH-000974,-0.05138622727774357
ACH-000978,0.024021109494083547
ACH-000984,-0.06600076254897669
ACH-000986,-0.1071664533664222
ACH-000988,-0.2111353817145684
ACH-000993,0.13174277996622488
ACH-000994,-0.2092137028550761
ACH-000996,-0.13318702149591852
ACH-001001,-0.1512001711755144
ACH-001020,-0.1673806902757655
ACH-001028,-0.16795438767464824
ACH-001031,-0.2628988118008381
ACH-001038,-0.019782729729495883
ACH-001048,0.08927607135612071
ACH-001050,-0.0009019114888988332
ACH-001053,-0.3319651483982724
ACH-001054,-0.06699672882427221
ACH-001061,-0.15706238275556667
ACH-001067,-0.2399982116104736
ACH-001075,-0.09814408635084344
ACH-001096,-0.021017920078414142
ACH-001111,-0.3461084959070815
ACH-001119,-0.3358828108907696
ACH-001128,-0.09792895078861988
ACH-001134,-0.27382620280317554
ACH-001151,0.045518066931500255
ACH-001163,-0.20963048633235948
ACH-001164,0.23315054093384704
ACH-001183,-0.401712624266588
ACH-001192,0.12522048531690053
ACH-001193,0.04026233120823764
ACH-001196,0.05161609475358035
ACH-001197,-0.07279854064746727
ACH-001205,-0.2183075793608569
ACH-001211,0.00727684478513739
ACH-001212,0.10318146996192727
ACH-001228,-0.13245481478712792
ACH-001232,-0.12442929122993646
ACH-001239,-0.3133159759083001
ACH-001270,-0.4308515341455101
ACH-001274,0.17135667752692785
ACH-001275,-0.22226929494602607
ACH-001277,-0.21778470630940786
ACH-001278,-0.07401750450234625
ACH-001280,0.0022967644639589925
ACH-001283,-0.1498048180931629
ACH-001289,-0.218798373578768
ACH-001300,-0.09118063660563523
ACH-001301,-0.07164543904618438
ACH-001302,-0.3370417275076092
ACH-001306,-0.00814877657141603
ACH-001318,-0.21665892753564825
ACH-001322,0.0719060928028407
ACH-001328,-0.10665321633485858
ACH-001332,-0.08585594621965327
ACH-001336,-0.08560007128375369
ACH-001346,-0.11175849496658943
ACH-001353,-0.33341783867279456
ACH-001354,-0.359151174336066
ACH-001367,-0.2817352534882626
ACH-001368,-0.17240706230313205
ACH-001374,-0.3129475726390752
ACH-001377,-0.2092296670973928
ACH-001380,-0.2474659786015891
ACH-001391,-0.012847460578811988
ACH-001408,0.19296256157338065
ACH-001430,-0.1365827619833596
ACH-001431,-0.3542684492281552
ACH-001450,0.007523972033290703
ACH-001496,-0.05453694742535933
ACH-001500,-0.5358188105703426
ACH-001523,-0.046627640693950034
ACH-001532,-0.06066215662662201
ACH-001550,-0.1572804302667399
ACH-001552,0.08294744344532545
ACH-001554,-0.23901536581896324
ACH-001654,0.01971283364047753
ACH-001735,-0.03178993347476417
ACH-001736,0.06411142005282748
ACH-001737,-0.2778831337582708
ACH-001740,-0.1781002235390738
ACH-001745,-0.21730323299079285
ACH-001765,-0.11864317754106846
