,PHKB (5257)
ACH-000190,-0.062440589362034685
ACH-000198,-0.06101927540248675
ACH-000203,-0.038166032017880776
ACH-000204,-0.19094573834403009
ACH-000206,-0.194832923065284
ACH-000207,0.042064218908537024
ACH-000208,-0.4507155089264368
ACH-000210,-0.10394645069710652
ACH-000211,-0.13745086685161845
ACH-000215,-0.022200715600931342
ACH-000221,-0.005804953767270138
ACH-000222,0.08457510664991555
ACH-000223,0.023820598843007048
ACH-000226,0.028738515151028887
ACH-000227,-0.03131516924467689
ACH-000228,0.12047294074625114
ACH-000231,-0.014809205230396588
ACH-000232,-0.01992210103294659
ACH-000233,0.04384523200634406
ACH-000234,0.013377348080492813
ACH-000235,-0.061179104119786186
ACH-000237,-0.13215429280394422
ACH-000238,0.02695727171554769
ACH-000242,-5.308472556309176e-05
ACH-000243,-0.07452222560770086
ACH-000244,-0.10027213578745088
ACH-000246,-0.08709637697897353
ACH-000248,0.000364856012609348
ACH-000250,-0.010284792267316113
ACH-000251,0.1848742223759394
ACH-000252,-0.2106613641383824
ACH-000253,0.013418142787044543
ACH-000255,-0.1648363367890989
ACH-000256,0.015482736407339125
ACH-000257,-0.1653995959688672
ACH-000258,0.021215770059110458
ACH-000259,-0.01708465759301881
ACH-000260,-0.15829572357184327
ACH-000261,-0.11704519329072945
ACH-000262,0.010372561585119072
ACH-000263,-0.03591976721808466
ACH-000264,-0.19604245469650372
ACH-000265,0.09952501123702703
ACH-000266,-0.10866625075954844
ACH-000272,0.02953240814049618
ACH-000274,-0.02534192865688728
ACH-000277,0.033716006072128116
ACH-000278,-0.04677672901036718
ACH-000279,-0.046659937239418435
ACH-000280,0.003422539873090137
ACH-000281,0.04395680448422761
ACH-000288,-0.05916894434984023
ACH-000291,0.03456766125577272
ACH-000293,-0.060097199356126535
ACH-000294,-0.12063517909855072
ACH-000295,-0.27220937135283463
ACH-000296,0.14302767489709606
ACH-000302,-0.027846848556987783
ACH-000304,0.03795325055726399
ACH-000307,0.01659598366968024
ACH-000308,-0.09500320685709962
ACH-000310,-0.21627920062873493
ACH-000311,-0.06379508689534613
ACH-000312,0.03607956787442893
ACH-000315,-0.19305579244700904
ACH-000316,-0.08333597593309963
ACH-000317,-0.032678056458416184
ACH-000318,0.03591286100481832
ACH-000319,-0.08416178050768096
ACH-000320,-0.046036552474662214
ACH-000322,-0.068678006969068
ACH-000323,0.043508978692629915
ACH-000324,0.04743133039578449
ACH-000329,-0.02744074994485134
ACH-000330,-0.11123753987949586
ACH-000331,0.0413960720754292
ACH-000332,-0.07532140621779107
ACH-000334,-0.08222272165100962
ACH-000335,-0.19565251613215545
ACH-000336,-0.18102228142210725
ACH-000337,-0.10098061801206126
ACH-000338,-0.41473613253125535
ACH-000339,-0.04666061890624385
ACH-000341,-0.05895284584990981
ACH-000348,-0.0652672116306706
ACH-000350,-0.03200277294982926
ACH-000352,-0.09618041519728496
ACH-000356,0.01782498049855008
ACH-000361,0.030048812877730237
ACH-000362,0.04642370319011457
ACH-000363,-0.08814677527430123
ACH-000364,-0.02456357562149004
ACH-000365,-0.039022717816513286
ACH-000366,-0.1145297535053912
ACH-000368,-0.026941581882539888
ACH-000374,-0.038409863239195575
ACH-000375,-0.03508285481572364
ACH-000376,0.03264370843986264
ACH-000381,0.023197459875157745
ACH-000383,-0.041435745992745264
ACH-000387,-0.06484874910500807
ACH-000389,-0.00732251811594555
ACH-000390,-0.05588237120059767
ACH-000393,-0.19602327251069296
ACH-000395,0.18824160896277384
ACH-000396,-0.09136727773690848
ACH-000397,-0.07523880227744402
ACH-000401,-0.11698196549185927
ACH-000402,0.2338998696114442
ACH-000403,-0.07801224424427655
ACH-000404,0.2082743426072835
ACH-000406,-0.06424862936138998
ACH-000407,-0.0890427609579379
ACH-000408,-0.008438209931917766
ACH-000410,-0.11069945282770184
ACH-000411,-0.1294158704446102
ACH-000414,-0.023683341061383215
ACH-000415,0.035372681222100744
ACH-000416,-0.22258335519355896
ACH-000420,-0.07972269563895078
ACH-000421,-0.03394750129432566
ACH-000424,-0.051540390321623934
ACH-000425,0.008547308059582587
ACH-000426,0.12440789646366066
ACH-000427,-0.09385751516298327
ACH-000433,-0.11426048554053855
ACH-000435,-0.6636927906176388
ACH-000436,-0.05108439934107642
ACH-000444,-0.2145730750574417
ACH-000445,-0.14683741194484048
ACH-000448,-0.004593457929465094
ACH-000450,-0.014828337105917966
ACH-000452,0.034392568007190184
ACH-000454,-0.11435457082761545
ACH-000458,0.037047650199441874
ACH-000459,0.033171617722375084
ACH-000460,-0.08271110646848616
ACH-000461,-0.09571728302776772
ACH-000463,-0.2453796218274213
ACH-000464,0.11086877857351997
ACH-000466,-0.23810111026779385
ACH-000467,-0.1395263754247131
ACH-000468,-0.05644388606171751
ACH-000469,-0.18005495462714768
ACH-000470,-0.16019002039168082
ACH-000471,-0.06136418252040576
ACH-000472,-0.05766979911758255
ACH-000473,-0.07562587251864987
ACH-000475,-0.20945366709701727
ACH-000476,-0.07468920087486286
ACH-000477,-0.16937492173283955
ACH-000479,-0.12660022886011682
ACH-000480,0.03072704558696345
ACH-000481,-0.09669096533013374
ACH-000483,-0.17548230678573168
ACH-000484,0.07786071062048684
ACH-000485,0.15387059292310454
ACH-000486,-0.008484407270547835
ACH-000487,-0.0565352761751558
ACH-000488,-0.06169797001498499
ACH-000490,-0.1197112724926294
ACH-000491,-0.1015910323223252
ACH-000495,-0.02908362881215115
ACH-000496,-0.027030201568500525
ACH-000499,-0.3554413202568747
ACH-000500,0.7497543566248319
ACH-000502,-0.025706915000263016
ACH-000503,0.07216356957307576
ACH-000505,-0.09209031667215817
ACH-000507,-0.13812427892151302
ACH-000510,0.0018847340033355203
ACH-000511,-0.12207892712191105
ACH-000512,-0.051356752486251975
ACH-000516,-0.015511178837494543
ACH-000517,-0.04041149479499581
ACH-000518,-0.09322039586887368
ACH-000520,-0.29032256214864405
ACH-000521,0.05578039507090726
ACH-000522,-0.2147435094415953
ACH-000524,-0.01634441014253959
ACH-000527,0.010453874767633743
ACH-000528,-0.12769863908144974
ACH-000537,0.022579022598796825
ACH-000541,0.34047387658782946
ACH-000542,-0.2105285964736509
ACH-000544,-0.03750083847220638
ACH-000545,-0.13198579188773255
ACH-000547,0.15141050981307144
ACH-000548,-0.11267963371428415
ACH-000549,-0.16448507890899067
ACH-000550,-0.02967973337175736
ACH-000552,-0.16165847274931364
ACH-000556,-0.08488590572587894
ACH-000557,-0.004869013804961249
ACH-000569,-0.4120816158731548
ACH-000570,-0.004433319446414642
ACH-000571,-0.011611658215083708
ACH-000573,-0.0003123457161502468
ACH-000576,-0.08651991199333665
ACH-000579,0.08578924351752955
ACH-000580,-0.12819114463403958
ACH-000584,-0.1367160456822114
ACH-000585,-0.0829821861126395
ACH-000588,0.02768252320660377
ACH-000589,-0.04037847441104762
ACH-000591,0.09896236754753984
ACH-000593,0.06335673686743315
ACH-000600,0.039712160449174284
ACH-000601,-0.14385427511335136
ACH-000605,-0.05306447782748113
ACH-000606,0.08186971566251935
ACH-000608,-0.05947912283225884
ACH-000614,-0.15823056492571594
ACH-000616,-0.01596048432196872
ACH-000618,-0.017458361352963525
ACH-000619,0.00510232502173754
ACH-000620,0.012475854833095684
ACH-000621,-0.08524991080920816
ACH-000622,0.1634062699229338
ACH-000623,-0.04368517541024222
ACH-000624,-0.04360590680766166
ACH-000627,0.022285993354500738
ACH-000630,-0.07629315347729668
ACH-000631,-0.13866349839342182
ACH-000632,-0.133601733689657
ACH-000633,0.008102274186129039
ACH-000637,-0.30044364186408434
ACH-000638,0.04233476742198173
ACH-000646,-0.07272987069839673
ACH-000647,-0.14694404852943976
ACH-000648,-0.07927797455996219
ACH-000649,-0.05726064641476696
ACH-000651,-0.1878384522963833
ACH-000652,-0.20431208855159305
ACH-000653,-0.06734295443595256
ACH-000657,0.016936339161580796
ACH-000658,-0.03249456574623308
ACH-000661,0.013631159169204165
ACH-000662,0.35582748699543176
ACH-000663,-0.0022043415107215747
ACH-000665,0.0735877298340768
ACH-000671,0.003086557115123505
ACH-000672,0.06330756328397845
ACH-000673,-0.0031479040077176195
ACH-000676,0.02318195025858632
ACH-000677,0.023425828837042514
ACH-000681,0.02358255849120957
ACH-000683,-0.08997134071402968
ACH-000684,-0.08198238597615687
ACH-000688,-0.1643429328581113
ACH-000693,0.010174436339362408
ACH-000694,-0.07754926590377313
ACH-000695,-0.06253267631173742
ACH-000696,-0.14353155395670952
ACH-000697,0.18506083021365505
ACH-000699,-0.0019794025836987065
ACH-000701,0.027698376382350096
ACH-000706,0.04385975430353939
ACH-000711,-0.02961749933692965
ACH-000713,0.13625411755065944
ACH-000714,0.11773661946603199
ACH-000718,0.028380161095206358
ACH-000720,0.005446052805415138
ACH-000721,-0.055969928497144335
ACH-000724,0.05546590993276327
ACH-000725,-0.013428989858547357
ACH-000732,0.010004858830740588
ACH-000734,0.0007704205122485509
ACH-000735,-0.09987546706946207
ACH-000736,0.06199355365540299
ACH-000738,-0.143056830052552
ACH-000746,-0.3006840092451073
ACH-000747,-0.12076034359236786
ACH-000748,-0.02348817171994989
ACH-000753,0.01492583023890448
ACH-000756,-0.04783635181201112
ACH-000757,-0.043555603361775684
ACH-000758,-0.11277347361575793
ACH-000760,-0.00015717812977862104
ACH-000762,-0.017503295969037855
ACH-000763,-0.19681856254949126
ACH-000764,0.2728541658621403
ACH-000765,0.048627815464941215
ACH-000766,0.15728381485806964
ACH-000767,-0.11621054967497405
ACH-000768,-0.11880061437919852
ACH-000769,-0.08031872969797164
ACH-000770,-0.19346499451774934
ACH-000771,-0.13439710938624816
ACH-000773,-0.2944744959915129
ACH-000776,-0.14248066467685078
ACH-000777,-0.04482045694732093
ACH-000778,-0.08947017051661024
ACH-000781,0.033045371374762274
ACH-000782,-0.00926306120348347
ACH-000783,-0.15130618276707528
ACH-000784,-0.016419355942763156
ACH-000785,-0.0703323737633423
ACH-000787,-0.03494183482845113
ACH-000788,-0.06836410379108583
ACH-000791,-0.11154058036967836
ACH-000792,-0.04548835769386075
ACH-000794,-0.03686768922987838
ACH-000796,0.017962266478264464
ACH-000798,0.1516142998494996
ACH-000799,0.05904671572967452
ACH-000800,0.22210619971699827
ACH-000802,0.10966696874356133
ACH-000804,-0.01937873984870366
ACH-000805,0.06189528542115341
ACH-000809,-0.0052369075684403675
ACH-000810,-0.08784271370107301
ACH-000811,-0.08431004340192069
ACH-000817,-0.218248436309925
ACH-000819,-0.11111719586416653
ACH-000820,-0.09720005404575983
ACH-000821,-0.1467037528170602
ACH-000822,-0.08166390597688926
ACH-000823,-0.028644568705942706
ACH-000824,-0.024452526819043214
ACH-000827,0.026432340723118262
ACH-000829,-0.1460784283167122
ACH-000831,-0.18846448673986366
ACH-000832,0.025358800531039283
ACH-000833,-0.11987291979439747
ACH-000834,-0.15582578798998986
ACH-000835,-0.20005632499900086
ACH-000836,-0.09652121588035258
ACH-000837,-0.02551888905308338
ACH-000838,-0.03339306104050685
ACH-000839,0.03570837011820762
ACH-000840,-0.08947886905697834
ACH-000841,-0.05847598586845541
ACH-000843,-0.08414197755268976
ACH-000846,-0.10239268038980136
ACH-000847,-0.1120676080317178
ACH-000848,0.13974791911672313
ACH-000849,-0.18383850156178247
ACH-000851,-0.12428548971474784
ACH-000855,0.15994259408582914
ACH-000856,-0.08486866382798272
ACH-000858,-0.05943301307959774
ACH-000859,0.13889031558474751
ACH-000861,-0.04995190279831895
ACH-000862,-0.1684028239267302
ACH-000865,0.004387982995457997
ACH-000866,-0.05326954303491716
ACH-000867,-0.050275361984189235
ACH-000869,-0.02964564802151917
ACH-000872,-0.22447726333662013
ACH-000873,-0.13957002009154273
ACH-000876,-0.1131395622452373
ACH-000878,0.11541863386681755
ACH-000880,0.03206095153830227
ACH-000881,0.01988642544468127
ACH-000882,0.14121949359604402
ACH-000884,0.006100140911475035
ACH-000885,-0.06490766393855997
ACH-000887,-0.04491987867399522
ACH-000889,-0.0880919841425021
ACH-000896,-0.01227723515893742
ACH-000898,-0.10648246557382778
ACH-000900,0.1358376086489844
ACH-000901,-0.07615369065249687
ACH-000905,-0.08550134032809169
ACH-000906,-0.09339352033056143
ACH-000907,-0.07461600389392209
ACH-000910,-0.042308321428845434
ACH-000911,0.025656032140161482
ACH-000912,-0.07689412374530881
ACH-000913,-0.0125561827417716
ACH-000915,-0.051983399047880366
ACH-000916,-0.29747116606406865
ACH-000917,-0.10124012964565876
ACH-000920,0.3941430432388473
ACH-000921,0.003485148239359444
ACH-000924,-0.05889599060735753
ACH-000926,-0.013908525725594695
ACH-000928,0.10920638923630943
ACH-000929,-0.16293260917364996
ACH-000932,-0.040372635812224826
ACH-000935,-0.05299197142794617
ACH-000936,-0.007345681470555396
ACH-000937,-0.04633834925972902
ACH-000938,-0.08538696000433052
ACH-000939,0.047235101507621335
ACH-000941,-0.08641607706264548
ACH-000943,-0.15569648750657608
ACH-000946,-0.17397252655437978
ACH-000947,-0.188168259733429
ACH-000948,-0.1068386624584299
ACH-000950,0.003075219719762082
ACH-000953,0.017999265060437274
ACH-000954,0.3489222963450652
ACH-000957,-0.14316265311774373
ACH-000958,-0.33923514331475624
ACH-000960,-0.10140535996303536
ACH-000963,-0.05086786716603022
ACH-000968,0.018030040628118624
ACH-000969,-0.01139501434842999
ACH-000972,-0.2861162381727473
ACH-000973,-0.11358594574898355
ACH-000974,0.05746871833549595
ACH-000978,0.16494281426735902
ACH-000984,-0.0053589763186913395
ACH-000986,-0.041865554928555364
ACH-000988,-0.05441315961513433
ACH-000993,-0.1311232548590884
ACH-000994,-0.16785265483464568
ACH-000996,-0.12277883700946493
ACH-001001,-0.08152326128616277
ACH-001020,0.07031630254637272
ACH-001028,-0.011033357479181414
ACH-001031,-0.04023970828107015
ACH-001038,-0.0814788307125657
ACH-001048,0.0029860526726273573
ACH-001050,-0.11801399604646395
ACH-001053,0.03308153342910305
ACH-001054,-0.06585669554062495
ACH-001061,-0.08209623230684239
ACH-001067,-0.1186929274966708
ACH-001075,-0.22636216789470154
ACH-001096,0.07379823750152566
ACH-001111,-0.19828513823663946
ACH-001119,0.02203337627294698
ACH-001128,-0.5979940338875778
ACH-001134,-0.06534716314631603
ACH-001151,-0.02477608375731589
ACH-001163,-0.053066992148253805
ACH-001164,-0.12432294085152434
ACH-001183,0.07720574796536317
ACH-001192,-0.11876954987892012
ACH-001193,-0.03790821107711219
ACH-001196,0.021917506357159267
ACH-001197,0.01190998288538269
ACH-001205,-0.07242248603110707
ACH-001211,-0.3321982734591163
ACH-001212,-0.13473300763810994
ACH-001228,-0.1997378118358168
ACH-001232,-0.062498969033246726
ACH-001239,-0.011819103771209562
ACH-001270,0.03185864234010193
ACH-001274,0.09386718089940102
ACH-001275,-0.14810913772689308
ACH-001277,-0.008278139464918392
ACH-001278,-0.1148790005777116
ACH-001280,-0.219963391496041
ACH-001283,-0.10146083013207242
ACH-001289,0.018052714134004912
ACH-001300,-0.16577332539179235
ACH-001301,-0.11793450404754302
ACH-001302,-0.13940659299526395
ACH-001306,-0.024129238411259392
ACH-001318,-0.012661942833702521
ACH-001322,-0.14005434785717055
ACH-001328,-0.1088431262455564
ACH-001332,0.09612490017077363
ACH-001336,-0.10613811099667833
ACH-001346,-0.12447963256530152
ACH-001353,-0.018745597563661467
ACH-001354,-0.08978117046781771
ACH-001367,0.07062058235055756
ACH-001368,0.00045434261730694747
ACH-001374,-0.0961133455088996
ACH-001377,-0.17159716958619764
ACH-001380,-0.020953367091702355
ACH-001391,-0.1259032952011375
ACH-001408,-0.09731258923086407
ACH-001430,-0.10613559578432584
ACH-001431,-0.1297180620051817
ACH-001450,0.08120041915417125
ACH-001496,-0.01846790281321347
ACH-001500,-0.009515070229363924
ACH-001523,-0.07300521675350136
ACH-001532,-0.02976601104459125
ACH-001550,-0.10862144496047477
ACH-001552,-0.030667328512495907
ACH-001554,0.011462055339224056
ACH-001654,-0.04598017646433766
ACH-001735,0.002257607773897602
ACH-001736,0.04490480020971095
ACH-001737,-0.058083484646673435
ACH-001740,-0.14371466874309866
ACH-001745,-0.0054636809858906385
ACH-001765,-0.015924835709370904
