,METTL2A (339175)
ACH-000004,0.024227845321618983
ACH-000005,0.02541563415941134
ACH-000007,-0.006486528269175678
ACH-000009,-0.020791246917245626
ACH-000011,-0.04107833202141065
ACH-000012,0.017527160609115182
ACH-000013,0.0016897213397483993
ACH-000014,-0.09535723922678736
ACH-000015,0.00659417032590284
ACH-000017,-0.11116890317504206
ACH-000018,0.10558362163997284
ACH-000019,-0.3802767426720667
ACH-000021,0.06177684664610555
ACH-000022,-0.011918591720152092
ACH-000025,0.031689171180271584
ACH-000028,-0.2010846474615336
ACH-000030,-0.07473112684751211
ACH-000035,-0.20179265829610346
ACH-000036,-0.03044369058393945
ACH-000037,-0.05599319716679558
ACH-000039,-0.03510491770343725
ACH-000040,0.03370517186742825
ACH-000041,-0.07027008222645106
ACH-000042,0.023515898520843573
ACH-000045,-0.1127660650611467
ACH-000047,-0.13761249365896136
ACH-000052,-0.12741135553613872
ACH-000053,0.10968446641077036
ACH-000054,0.02839187586808475
ACH-000055,0.006572584171747074
ACH-000060,-0.051464804335873006
ACH-000067,-0.10087486799009164
ACH-000070,0.004448450359811207
ACH-000075,-0.008800056576717029
ACH-000078,-0.05019801945764527
ACH-000082,-0.022569925642020903
ACH-000085,0.08084851508999483
ACH-000086,0.04777892023427348
ACH-000087,0.12660093198684094
ACH-000092,-0.060264436837580364
ACH-000095,-0.09029170402316043
ACH-000097,-0.015082599240958325
ACH-000098,-0.0413338459491204
ACH-000099,-0.11802104882862972
ACH-000108,0.2618054112844526
ACH-000113,0.14511501307535518
ACH-000116,-0.01774101650052937
ACH-000118,-0.3418981452399778
ACH-000120,-0.04870365282701535
ACH-000123,-0.1059952311087926
ACH-000127,-0.022810734348638773
ACH-000128,-0.11767336654070272
ACH-000132,-0.0410571783647775
ACH-000133,-0.05704758801960931
ACH-000137,0.08701289287013975
ACH-000138,0.038370678619962295
ACH-000142,0.026868653993208827
ACH-000143,-0.14783511781031966
ACH-000146,0.0743397507840033
ACH-000148,-0.08126527805186301
ACH-000150,-0.10883432000404716
ACH-000152,0.026672609159461663
ACH-000153,-0.061366899160584326
ACH-000159,-0.1175988332336594
ACH-000160,0.04444810209449991
ACH-000163,-0.02520640892731694
ACH-000167,0.019818691044315988
ACH-000168,0.3243677696548618
ACH-000169,-0.06922107467853658
ACH-000178,-0.05625691731924023
ACH-000183,-0.10042985291635063
ACH-000188,0.00205070120669206
ACH-000189,-0.01709175213916087
ACH-000190,-0.03758027254935288
ACH-000198,0.11593891037985485
ACH-000203,-0.02478413835486702
ACH-000204,0.18390089171659388
ACH-000206,0.2720062857871654
ACH-000207,0.05586342447213271
ACH-000208,0.09793188206648984
ACH-000210,0.0937164034010893
ACH-000211,0.03685545127197568
ACH-000215,-0.034310229201013856
ACH-000221,0.0213423822771882
ACH-000222,0.11602677854257235
ACH-000223,0.06889265847092517
ACH-000226,-0.010937848715163798
ACH-000227,-0.33835541638100725
ACH-000228,0.09991541541110624
ACH-000231,-0.07326942024659347
ACH-000232,-0.1300917428324696
ACH-000233,0.09013698641305964
ACH-000234,-0.08577341218269321
ACH-000235,-0.0003395601881183252
ACH-000237,-0.002387040184759832
ACH-000238,-0.16092157992722875
ACH-000242,0.1638490618010543
ACH-000243,-0.08898655322864925
ACH-000244,-0.0938704133879667
ACH-000246,0.042132339286908016
ACH-000248,-0.10135049921484626
ACH-000250,0.046672948508588816
ACH-000251,-0.01257700796449047
ACH-000252,0.019444218452872516
ACH-000253,-0.12082756220197954
ACH-000255,0.022204672458089558
ACH-000256,0.07213904410240518
ACH-000257,-0.17840268932232348
ACH-000258,-0.12428387597855133
ACH-000259,-0.033000796822358534
ACH-000260,0.08070339334381359
ACH-000261,-0.034105654781413634
ACH-000262,-0.08384986381099256
ACH-000263,-0.09471009880257007
ACH-000264,-0.2646877708924133
ACH-000265,0.14783735126003766
ACH-000266,-0.0057440140979211785
ACH-000272,-0.09174980342821834
ACH-000274,-0.12536132370798847
