,HIPK4 (147746)
ACH-000004,0.20739432292296356
ACH-000005,0.22043701788564427
ACH-000007,0.03659741350105413
ACH-000009,-0.05072761575374268
ACH-000011,0.11591744115041736
ACH-000012,-0.010281228095181843
ACH-000013,-0.2766687524710599
ACH-000014,0.038876182231179605
ACH-000015,-0.06647867373740263
ACH-000017,0.020945465325692747
ACH-000018,-0.1035424416253474
ACH-000019,0.046762477905901205
ACH-000021,-0.018824709390942284
ACH-000022,0.11805524422117715
ACH-000025,0.14408056487018184
ACH-000028,0.048108930212412034
ACH-000030,-0.03804376492922961
ACH-000035,0.028423632357256593
ACH-000036,0.11743659027310388
ACH-000037,0.06873519327911318
ACH-000039,-0.03301103322715677
ACH-000040,0.016982868846241592
ACH-000041,0.05604433454278896
ACH-000042,0.018730036395909973
ACH-000045,-0.06563836895720995
ACH-000047,0.03608997812542465
ACH-000052,-0.10535531843509996
ACH-000053,-0.0638838812954497
ACH-000054,0.08630132507784205
ACH-000055,0.09572751727555294
ACH-000060,0.16216705003091392
ACH-000067,0.21257133710115172
ACH-000070,0.13540361312680296
ACH-000075,-0.06830409510363361
ACH-000078,0.06262213506849752
ACH-000082,0.13985808712804246
ACH-000085,0.16139898402674152
ACH-000086,0.03985880626071178
ACH-000087,0.025606932409468045
ACH-000092,-0.01650348662738927
ACH-000095,0.0511831250266827
ACH-000097,0.0048042612556209565
ACH-000098,-0.033430326145199515
ACH-000099,-0.04937295324043733
ACH-000108,-0.08400933138665657
ACH-000113,0.0047561862056189645
ACH-000116,0.13102708741523658
ACH-000118,-0.056233692115968285
ACH-000120,0.16796092313509725
ACH-000123,0.026956139728265726
ACH-000127,-0.003812771738637856
ACH-000128,0.0008699306915880202
ACH-000132,0.012483551505509772
ACH-000133,0.00728453088550605
ACH-000137,0.019806526909437943
ACH-000138,-0.10580732217671647
ACH-000142,-0.02684319104163804
ACH-000143,-0.11927952611439994
ACH-000146,-0.011529370838923492
ACH-000148,0.12289161120753818
ACH-000150,-0.01998584512764031
ACH-000152,0.1060033761294848
ACH-000153,-0.0765826458030177
ACH-000159,0.09617217418605628
ACH-000160,0.015915019474468155
ACH-000163,0.07231883857348838
ACH-000167,0.09312018661746196
ACH-000168,-0.16740843477084727
ACH-000169,0.11170555828171956
ACH-000178,0.003926611566425889
ACH-000183,0.026174019944445084
ACH-000188,-0.02270120607618293
ACH-000189,-0.002058423596703187
ACH-000190,0.13350271338867573
ACH-000198,0.03874179089178628
ACH-000203,-0.2520233932305144
ACH-000204,0.07517224234060964
