,CELA2B (51032)
ACH-000004,0.4012097446203993
ACH-000005,0.21351840679503864
ACH-000007,0.17254260591846518
ACH-000009,0.14050501706630045
ACH-000011,0.1126153469174208
ACH-000012,-0.12458729863372504
ACH-000013,0.08233984570589009
ACH-000014,-0.031329735863510545
ACH-000015,0.06343013227747114
ACH-000017,-0.062634791637577
ACH-000018,0.173352006644551
ACH-000019,-0.007801566991882299
ACH-000021,0.003742403535873525
ACH-000022,0.017173362793208937
ACH-000025,0.11727590191117522
ACH-000028,0.1616566110287788
ACH-000030,0.05737224590391175
ACH-000035,0.2143859103825415
ACH-000036,0.012296783746232321
ACH-000037,0.27154592432423696
ACH-000039,0.083980272311117
ACH-000040,-0.030214956465491258
ACH-000041,0.1067962875515971
ACH-000042,0.12659343140275492
ACH-000045,0.15397394771917491
ACH-000047,-0.06942727060815046
ACH-000052,0.020976355329311254
ACH-000053,0.03778999106788502
ACH-000054,0.0741991691736209
ACH-000055,-0.0949613455260082
ACH-000060,0.03559470834120991
ACH-000067,-0.01477418298434649
ACH-000070,0.07682896237079795
ACH-000075,-0.17031152854169332
ACH-000078,-0.019852283787873414
ACH-000082,0.12533645737047275
ACH-000085,0.13132754916893705
ACH-000086,0.08211733775116227
ACH-000087,0.16612652130189287
ACH-000092,0.03935255837831602
ACH-000095,-0.06789084815566962
ACH-000097,0.08038716100814122
ACH-000098,0.14612429863701348
ACH-000099,-0.11009574200714116
ACH-000108,0.039775708780125436
ACH-000113,0.10249096507848147
ACH-000116,0.034866851274744565
ACH-000118,0.0718702914654539
ACH-000120,0.1135082731897996
ACH-000123,0.2088066536494343
ACH-000127,0.11400085446012202
ACH-000128,-0.04011184638332334
ACH-000132,0.09426581787277932
ACH-000133,0.1256170355899751
ACH-000137,0.06873946252253338
ACH-000138,0.026121953394463743
ACH-000142,0.009230372823490693
ACH-000143,0.24397296778185365
ACH-000146,0.1249758391230856
ACH-000148,0.26764495663157994
ACH-000150,-0.1751745313002094
ACH-000152,-0.020632229560313284
ACH-000153,0.058705243637272815
ACH-000159,0.08565509952806398
ACH-000160,-0.15016126318018894
ACH-000163,0.18559023568613064
ACH-000167,-0.02893375332610755
ACH-000168,0.2344835660901075
ACH-000169,0.15650089674655138
ACH-000178,0.04495892748115312
ACH-000183,0.1365509455638752
ACH-000188,-0.04410396086386868
ACH-000189,0.1082572235942301
ACH-000190,0.2595287142400194
ACH-000198,0.08620854942732717
ACH-000203,-0.5405563335466804
ACH-000204,0.010311605790400288
ACH-000206,0.07466002474240888
ACH-000207,0.10263310477782647
ACH-000208,0.10933696103960172
ACH-000210,-0.02093577735623856
ACH-000211,0.15562922317235006
ACH-000215,0.10356716835984474
ACH-000221,0.06595516385723507
ACH-000222,-0.01165250328566377
ACH-000223,0.11356411114560322
ACH-000226,-0.02287830538195074
ACH-000227,0.17354124903292212
ACH-000228,0.10995050869757736
ACH-000231,0.15742387809892347
ACH-000232,0.1148009810391298
ACH-000233,0.13817125746364242
ACH-000234,-0.03719731390301998
ACH-000235,0.04221830645516141
