,LCA5 (167691)
ACH-000004,-0.30216394393471113
ACH-000005,0.4031318605493864
ACH-000007,0.17615767621022607
ACH-000009,0.12954299501951375
ACH-000011,0.19895157101908803
ACH-000012,0.19617598913211448
ACH-000013,0.11920804116994338
ACH-000014,0.13643773795017775
ACH-000015,0.18927581555730727
ACH-000017,0.06552601883771747
ACH-000018,0.2340544086503054
ACH-000019,0.04818719117309014
ACH-000021,0.049384796746565776
ACH-000022,0.05208617161311986
ACH-000025,0.13583977920014448
ACH-000028,0.2012063400956708
ACH-000030,0.04164465146119354
ACH-000035,0.12363392833175475
ACH-000036,0.14006623285270714
ACH-000037,0.08854796648659898
ACH-000039,-0.04035403030983458
ACH-000040,0.09631447960404572
ACH-000041,0.04996157368239836
ACH-000042,-0.0125026791192095
ACH-000045,0.1920710356109275
ACH-000047,0.11541322688643818
ACH-000052,-0.0890259387946684
ACH-000053,0.12508177350760524
ACH-000054,0.1920435967544347
ACH-000055,0.14277323790018606
ACH-000060,0.026371685834308416
ACH-000067,0.3746209431777259
ACH-000070,0.2060361031342772
ACH-000075,0.19851886085405968
ACH-000078,0.13924799311785702
ACH-000082,0.14120695389066953
ACH-000085,-0.032867150785075266
ACH-000086,0.16512295463361715
ACH-000087,0.3858797032369283
ACH-000092,0.09593334416390144
ACH-000095,0.10569694100390492
ACH-000097,0.0744572719825321
ACH-000098,0.19629296911003052
ACH-000099,0.06081031499396448
ACH-000108,0.012241433832648729
ACH-000113,0.18964808694174248
ACH-000116,0.17974881919232807
ACH-000118,0.1247202984165356
ACH-000120,0.26677187946675995
ACH-000123,0.034359390632039064
ACH-000127,0.05613806072371107
ACH-000128,0.16452706478172094
ACH-000132,0.09048522075233756
ACH-000133,0.17300535245983595
ACH-000137,-0.10207011118996917
ACH-000138,0.11963788969611035
ACH-000142,0.18571128867287912
ACH-000143,0.24708847798916755
ACH-000146,0.09313059792982717
ACH-000148,0.1122465017820298
ACH-000150,-0.03813714025490492
ACH-000152,0.1608372377647771
ACH-000153,0.04632249918980183
ACH-000159,0.012391096671520774
ACH-000160,0.10997370497698368
ACH-000163,0.1061452290401122
ACH-000167,0.3234901600188574
ACH-000168,0.20644542443542024
ACH-000169,0.12271652082615615
ACH-000178,0.07435792633107953
ACH-000183,0.15289830863451168
ACH-000188,0.1280690194754863
ACH-000189,0.1855731826595516
ACH-000190,0.13829122309757655
ACH-000198,0.20435595710591908
ACH-000203,0.34514659281758897
ACH-000204,0.2385406427696802
ACH-000206,0.1801271773655585
ACH-000207,0.2281064692409366
ACH-000208,-0.05074170198847485
ACH-000210,-0.056215097252168215
ACH-000211,0.17958081303511286
ACH-000215,0.1852092129979395
ACH-000221,0.13565396036487884
ACH-000222,0.07986483035635017
ACH-000223,0.22190507906062287
ACH-000226,0.07165896859920423
ACH-000227,0.11356384059751058
ACH-000228,0.1498118055114325
ACH-000231,0.08083448474653482
ACH-000232,0.20437205635811848
ACH-000233,0.07434995702119157
ACH-000234,0.06950654455568224
ACH-000235,0.035762792380694776
ACH-000237,0.1350041877590115
ACH-000238,0.18687134808593764
ACH-000242,0.4948270222974073
ACH-000243,0.17170837414139825
ACH-000244,0.0134113272086801
ACH-000246,0.1520510249606106
ACH-000248,0.015783795607148578
ACH-000250,0.16187197280743867
ACH-000251,-0.05350664769638304
ACH-000252,0.19685257918855814
ACH-000253,0.1955244179591696
ACH-000255,0.02302901918399532
ACH-000256,0.15539038216386442
ACH-000257,0.2592026204796041
ACH-000258,0.31220884544456473
ACH-000259,0.14025970633709414
ACH-000260,0.12608522134349578
ACH-000261,0.18335136058492085
ACH-000262,0.1321739869508012
ACH-000263,0.11373406465817708
ACH-000264,0.07611641453935783
ACH-000265,0.07105045580724166
ACH-000266,0.08705757480158652
ACH-000272,0.1236450526030024
ACH-000274,0.06494487665738448
ACH-000277,0.1846231476297796
ACH-000278,0.04804135762640036
ACH-000279,0.03739759750651672
ACH-000280,0.025774059161984768
ACH-000281,0.08745262194540361
ACH-000288,0.07077304323328559
ACH-000291,0.12749740976291302
ACH-000293,0.15035736712754194
ACH-000294,0.11607135219579505
ACH-000295,0.16435041140557713
ACH-000296,-0.044686358690572386
ACH-000302,-0.03831086354298945
ACH-000304,0.08313535253293261
ACH-000307,0.16015676239442514
ACH-000308,0.08392659027343698
ACH-000310,0.2465460300143605
ACH-000311,0.04283103169146379
ACH-000312,0.07211370015733044
ACH-000315,0.14208396352511005
ACH-000316,0.19728409447343465
ACH-000317,0.1974624094272511
ACH-000318,0.1724351642897307
ACH-000319,-0.038118840800970895
ACH-000320,0.135060247633992
ACH-000322,0.16854564550187506
ACH-000323,0.2801284961699453
ACH-000324,0.15274700344315506
ACH-000329,0.17588245030284771
ACH-000330,0.21301992319500868
ACH-000331,0.15188787119064456
ACH-000332,0.090478355870224
ACH-000334,0.5128381924855601
ACH-000335,0.2211962287133712
ACH-000336,0.4400449358406073
ACH-000337,0.12372070072728812
ACH-000338,0.2222711022995991
ACH-000339,0.12769716878381096
ACH-000341,0.1718821021571233
ACH-000348,0.1552498716586985
ACH-000350,0.08884884109936335
ACH-000352,0.12724636962527594
ACH-000356,-0.11026165081756288
ACH-000361,0.16552109732743134
ACH-000362,0.1834408111880401
ACH-000363,0.0925373610330002
ACH-000364,0.19656118764517835
ACH-000365,0.11724932875316693
ACH-000366,0.090590848430477
ACH-000368,0.2826604923259077
ACH-000374,0.2618150223958593
ACH-000375,-0.01314032934488252
ACH-000376,0.14237865972983554
ACH-000381,0.0021291467667773592
ACH-000383,0.0787765208780694
ACH-000387,0.06421724780967568
ACH-000389,0.024209557001611214
ACH-000390,0.0874018442679953
ACH-000393,0.14464596284552195
ACH-000395,0.2171788433617936
ACH-000396,-0.03773081439593832
ACH-000397,0.30763986377166663
ACH-000401,0.11751946702521372
ACH-000402,0.40440139801023023
ACH-000403,0.12694302176589586
ACH-000404,0.2076780747084226
ACH-000406,0.13739662077691214
ACH-000407,0.15311357721319918
ACH-000408,0.16403716996157405
ACH-000410,0.16233763761625344
ACH-000411,0.1889377467331308
ACH-000414,-0.011034259826817723
ACH-000415,0.11586234830859753
ACH-000416,0.13815728492310247
ACH-000420,0.35549754793999194
ACH-000421,0.17998367652886052
ACH-000424,-0.07420470285102497
ACH-000425,0.19618444541047506
ACH-000426,0.0644373800165798
ACH-000427,0.21139468319977014
ACH-000433,0.22989913648014865
ACH-000435,0.3249832488774028
ACH-000436,0.1999968695763269
ACH-000444,0.14907474258790673
ACH-000445,0.06049598893434705
ACH-000448,0.0772121704768623
ACH-000450,-0.022346249642037425
ACH-000452,0.11503851976746808
ACH-000454,0.02863177205429572
ACH-000458,0.13299090403811425
ACH-000459,0.07849335747322783
ACH-000460,0.0822788506923531
ACH-000461,0.06723588851924474
ACH-000463,0.06406555312956455
ACH-000464,0.09865880967454946
ACH-000466,-0.06826914304728814
ACH-000467,0.174108446465818
ACH-000468,0.14641791976041565
ACH-000469,0.1137546186372489
ACH-000470,0.16466537376848925
ACH-000471,0.1786364227088331
ACH-000472,0.11833324894872005
ACH-000473,0.10581157665530913
ACH-000475,0.18405512903169613
ACH-000476,0.10143474763515366
ACH-000477,0.1036177148049576
ACH-000479,0.11476305753430252
ACH-000480,0.07765975455832339
ACH-000481,0.04769596793810251
ACH-000483,0.1632667642432085
ACH-000484,0.05700615867852854
ACH-000485,0.09634878283765982
ACH-000486,0.08106011124754517
ACH-000487,0.03586446596044999
ACH-000488,0.07319733067284738
ACH-000490,0.21097574717641224
ACH-000491,0.18006584345551627
ACH-000495,0.2046774475306734
ACH-000496,0.180038116017249
ACH-000499,0.010109443348261849
ACH-000500,0.0680200314098477
ACH-000502,0.12583608755446352
ACH-000503,0.0014458751377836529
ACH-000505,0.05875577347995192
ACH-000507,-0.0071555111074383905
ACH-000510,0.2498907615667263
ACH-000511,0.10682378135940357
ACH-000512,-0.1331792995402216
ACH-000516,0.1313922808677866
ACH-000517,0.0355768342100957
ACH-000518,0.2378273797446472
ACH-000520,0.08518976859061173
ACH-000521,0.08370770272405498
ACH-000522,0.1106259050592181
ACH-000524,0.13606990235932884
ACH-000527,0.12125200628284552
ACH-000528,0.1802970069821418
