,RIPK4 (54101)
ACH-000004,-0.32557064235985395
ACH-000005,-0.4278352515544295
ACH-000007,-0.2901469187264427
ACH-000009,0.3420604257023669
ACH-000011,-0.0005694655136482191
ACH-000012,0.12741216193425856
ACH-000013,0.08005938254862703
ACH-000014,0.06831758747806904
ACH-000015,-0.03267153671028377
ACH-000017,0.012427462804512734
ACH-000018,-0.12175655651426386
ACH-000019,-0.06791601708504726
ACH-000021,0.004244715243772443
ACH-000022,0.16920866111714736
ACH-000025,0.17536260209355628
ACH-000028,-0.08140944972982983
ACH-000030,0.028118864418276542
ACH-000035,-0.022223595176733103
ACH-000036,-0.01993324584838889
ACH-000037,-0.02240125631451525
ACH-000039,-0.13679983216507616
ACH-000040,-0.1414797947125128
ACH-000041,-0.003286134786963324
ACH-000042,0.06374636662829852
ACH-000045,0.006994427325166007
ACH-000047,0.06491632640384355
ACH-000052,-0.1089397372932349
ACH-000053,-0.05383606259458439
ACH-000054,-0.04298900704182642
ACH-000055,-0.03489563118800913
ACH-000060,-0.24470650714232475
ACH-000067,0.06469790427017373
ACH-000070,-0.038138718934853995
ACH-000075,-0.01561717120945074
ACH-000078,-0.14153245069220935
ACH-000082,0.02245759316562339
ACH-000085,0.2806008611167029
ACH-000086,0.06274685877402965
ACH-000087,0.0025949106535775304
ACH-000092,0.033382381166427916
ACH-000095,0.059146286369407136
ACH-000097,0.22248691551554106
ACH-000098,0.005996127084858697
ACH-000099,-0.11720129739801892
ACH-000108,0.02073856852185136
ACH-000113,0.08043158786969468
ACH-000116,-0.1284882425975366
ACH-000118,-0.09167305373895084
ACH-000120,-0.0020403915571296526
ACH-000123,-0.010169265930028315
ACH-000127,-0.07818411760591576
ACH-000128,0.008642185482689656
ACH-000132,-0.10100040414619027
ACH-000133,0.0721377370825061
ACH-000137,0.17247064525467568
ACH-000138,0.21154271784629136
ACH-000142,-0.05112724187802693
ACH-000143,0.003442729546499645
ACH-000146,-0.13347860766092956
ACH-000148,0.0919284829298168
ACH-000150,-0.017107105217334058
ACH-000152,-0.03384970710508014
ACH-000153,0.051921106778632334
ACH-000159,-0.06787369989234862
ACH-000160,0.09379620074613343
ACH-000163,0.016132272594922815
ACH-000167,0.2022487459171608
ACH-000168,-0.016705542245934218
ACH-000169,0.000278135066441152
ACH-000178,-0.0885479400694726
ACH-000183,-0.06879347331996777
ACH-000188,-0.08861411142054537
ACH-000189,-0.04805837284879777
ACH-000190,-0.07579108760019045
ACH-000198,0.1049406016767854
ACH-000203,-0.035068501016897624
ACH-000204,0.24016002132232306
ACH-000206,-0.035479478044247066
ACH-000207,0.007523067539193469
ACH-000208,0.1632685508849156
ACH-000210,0.15604863835755975
ACH-000211,-0.0006307825806722942
ACH-000215,0.024224813675178983
ACH-000221,0.022803222971199688
ACH-000222,-0.03183278975679328
ACH-000223,0.1601496681964554
ACH-000226,0.07140664648882626
ACH-000227,-0.05123509356879512
ACH-000228,-0.04432400518261595
ACH-000231,-0.04005999732377124
ACH-000232,0.036279524615272285
ACH-000233,0.014304449550119516
ACH-000234,0.10714985208663548
ACH-000235,-0.1872181558154286
ACH-000237,0.09154544835345034
ACH-000238,-0.4175205049392015
ACH-000242,-0.1375897615586553
ACH-000243,-0.0730183324720767
ACH-000244,0.03844540914263846
ACH-000246,-0.01731506413444925
ACH-000248,0.2632204804946732
ACH-000250,-0.0194420380142401
ACH-000251,0.15266069642115795
ACH-000252,0.15103339636128085
ACH-000253,0.03929775204892995
ACH-000255,-0.08134613483156776
ACH-000256,0.16042688647376518
ACH-000257,-0.20014689464270569
ACH-000258,-0.01727514917865524
ACH-000259,-0.014979377059158857
ACH-000260,-0.03980451679318557
ACH-000261,-0.00869694926975477
ACH-000262,0.033486396030516806
ACH-000263,0.029314453414779545
ACH-000264,0.057562069885904565
ACH-000265,-0.1778270612545473
ACH-000266,0.05421726406663134
ACH-000272,0.05256341514046077
ACH-000274,-0.06007237126128325
ACH-000277,0.04183514355290911
ACH-000278,0.018372964422023567
ACH-000279,-0.030825317777291337
ACH-000280,0.06669952656471421
ACH-000281,0.020092829454409482
ACH-000288,-0.010217410610682437
ACH-000291,-0.12691631921144705
ACH-000293,0.19999596398802005
ACH-000294,0.02426196512916036
ACH-000295,-0.10934429863880213
ACH-000296,0.02377714879766256
ACH-000302,-0.04656586751915002
ACH-000304,0.12537714019189364
ACH-000307,-0.02284983946989169
ACH-000308,0.003490761135159009
ACH-000310,-0.30676913245925885
ACH-000311,0.08172486238587914
ACH-000312,0.06956319130921887
ACH-000315,0.11557956161887645
ACH-000316,0.07080334595641731
ACH-000317,-0.04583337745973968
ACH-000318,0.009115685554515078
ACH-000319,0.005056210094450262
ACH-000320,0.055238868979087696
ACH-000322,0.0074776790069547815
ACH-000323,0.07526223971252183
ACH-000324,0.0027960259335573358
ACH-000329,-0.06756957109504523
ACH-000330,0.37862800613329495
ACH-000331,-0.034566463213630716
ACH-000332,-0.1074284732303813
ACH-000334,-0.036157631688638336
ACH-000335,0.04093085292709366
ACH-000336,0.215287677914446
ACH-000337,0.3112998152345057
ACH-000338,0.24273424452063974
ACH-000339,-0.13788181285609494
ACH-000341,-0.03413624636366085
ACH-000348,0.0461906575514977
ACH-000350,-0.1116078520727895
ACH-000352,0.050685505062140535
ACH-000356,-0.022582347980984987
ACH-000361,0.12166248649119978
ACH-000362,-0.019610535479775273
ACH-000363,-0.01305556350158667
ACH-000364,0.13802671766214256
ACH-000365,0.043398926753941344
ACH-000366,0.0686837089556265
ACH-000368,0.04196306367513365
ACH-000374,0.05943611996308441
ACH-000375,-0.04408709415406683
ACH-000376,0.003508758593079964
