,EEF2K (29904)
ACH-000004,-0.013833502087279159
ACH-000005,-0.124309476464936
ACH-000007,-0.043608653333746264
ACH-000009,0.0834988806412407
ACH-000011,0.0167284131925367
ACH-000012,0.00340366510320923
ACH-000013,-0.051719393929170604
ACH-000014,0.13009411514543476
ACH-000015,-0.15160939404193438
ACH-000017,0.04204515905124962
ACH-000018,0.2330347027823485
ACH-000019,-0.018054260613637445
ACH-000021,-0.015521874880841944
ACH-000022,0.056072752459643216
ACH-000025,0.06967676744528488
ACH-000028,0.12591971982740574
ACH-000030,0.13486489481353167
ACH-000035,-0.09752102465850183
ACH-000036,0.027257315453371463
ACH-000037,-0.12469690331163055
ACH-000039,-0.008024025794449946
ACH-000040,0.09538777451690136
ACH-000041,0.11108100581062123
ACH-000042,0.029047922699758658
ACH-000045,-0.08093843577663289
ACH-000047,0.15033759602291102
ACH-000052,0.15962560774698084
ACH-000053,-0.01926477437144844
ACH-000054,0.07623845172026834
ACH-000055,0.04311722597474898
ACH-000060,0.07889948806309352
ACH-000067,0.09698534979721016
ACH-000070,0.052329890099182666
ACH-000075,-0.09513644467029768
ACH-000078,0.06222815305974365
ACH-000082,0.05021695394671732
ACH-000085,0.041367027128893834
ACH-000086,0.07638560120142829
ACH-000087,0.17281122371446142
ACH-000092,-0.09602564904572956
ACH-000095,0.14028633154508116
ACH-000097,-0.09318372337812666
ACH-000098,-0.2377610013770629
ACH-000099,0.17347670161159834
ACH-000108,0.038383035798801785
ACH-000113,0.09667904685278247
ACH-000116,0.010766031267155418
ACH-000118,0.01731116355578382
ACH-000120,0.051813108577575484
ACH-000123,0.04144833452586371
ACH-000127,-0.002063757841817032
ACH-000128,0.16982508114218994
ACH-000132,-0.08436535799716627
ACH-000133,0.17920504960611586
ACH-000137,-0.08101341587933146
ACH-000138,0.07094277593984147
ACH-000142,0.03187642974768705
ACH-000143,-0.0009702529887481556
ACH-000146,0.10450364553209744
ACH-000148,0.06703399185299347
ACH-000150,0.13425857087358678
ACH-000152,0.03761788800003605
ACH-000153,0.19192033745078127
ACH-000159,0.008448452395174763
ACH-000160,0.0700213881485114
ACH-000163,-0.0131779565447329
ACH-000167,0.07440136030135401
ACH-000168,-0.025304153443423044
ACH-000169,0.026733000483663283
ACH-000178,0.06589127760694159
